Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,,Cancelled,ING011,Tortilla,,Bakery,Raw Material,,0.0,0.0,255.0,pcs,15.48,3947.4,0,0,3947.4,197.37,4144.77,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,2026-02-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,135.0,0.0,135.0,pcs,42.46,5732.1,0,0,5732.1,286.61,6018.71,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-27,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.04,0.0,25.04,litre,243.72,6102.75,0,0,6102.75,1098.49,7201.24,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-27,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.97,0.0,15.97,litre,379.42,6059.34,0,0,6059.34,1090.68,7150.02,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-23,2026-02-25,Closed,ING030,Capsicum,,Produce,Raw Material,,22.67,0.0,22.67,kg,80.61,1827.43,0,0,1827.43,91.37,1918.8,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260222-OUT002-0056,,,2026-02-22,2026-02-25,2026-02-26,Partially Received,ING038,Lid,,Packaging,Consumable,,794.38,480.62,1275.0,pcs,1.15,1466.25,0,0,1466.25,263.93,1730.18,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-03-02,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,39.54,0.0,39.54,litre,191.98,7590.89,0,0,7590.89,379.54,7970.43,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-26,2026-02-26,Closed,ING006,Cheese,,Dairy,Raw Material,,25.81,0.0,25.81,kg,473.08,12210.19,0,0,12210.19,610.51,12820.7,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,,Cancelled,ING014,Cake Base,,Dessert Inputs,Raw Material,,0.0,0.0,115.0,pcs,45.3,5209.5,0,0,5209.5,937.71,6147.21,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-02-28,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,20.74,0.0,20.74,litre,267.04,5538.41,0,0,5538.41,996.91,6535.32,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-26,2026-02-28,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.65,0.0,18.65,litre,413.53,7712.33,0,0,7712.33,1388.22,9100.55,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-27,2026-03-01,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,34.64,0.0,34.64,kg,434.5,15051.08,0,0,15051.08,2709.19,17760.27,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-27,2026-02-27,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,1163.06,291.94,1455.0,pcs,3.39,4932.45,0,0,4932.45,887.84,5820.29,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-02-28,Partially Received,ING038,Lid,,Packaging,Consumable,,1104.23,1010.77,2115.0,pcs,1.15,2432.25,0,0,2432.25,437.81,2870.06,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-03,2026-03-02,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,15.17,0.0,15.17,kg,975.06,14791.66,0,0,14791.66,739.58,15531.24,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-01,2026-02-28,Partially Received,ING009,Bread,,Bakery,Raw Material,,294.29,220.71,515.0,pcs,11.83,6092.45,0,0,6092.45,304.62,6397.07,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-02,2026-03-01,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,40.36,0.0,40.36,litre,274.87,11093.75,0,0,11093.75,1996.88,13090.63,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-03,2026-03-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,17.71,0.0,17.71,litre,397.55,7040.61,0,0,7040.61,1267.31,8307.92,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-02,2026-03-05,Closed,ING030,Capsicum,,Produce,Raw Material,,33.39,0.0,33.39,kg,81.45,2719.62,0,0,2719.62,135.98,2855.6,
