Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-02-04,GRN-OUT003-260204-00219,INV-2602-00219,,,PO-20260201-OUT003-0036,2026-02-04,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,12.97,litre,0,390.92,,5070.23,0.0,18.0,912.64,,,,,912.64,0,5982.87,
ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-02-03,GRN-OUT003-260203-00220,INV-2602-00220,,,PO-20260201-OUT003-0036,2026-02-03,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,30.43,kg,0,352.48,,10725.97,0.0,18.0,1930.67,,,,,1930.67,0,12656.64,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-05,GRN-OUT003-260205-00234,INV-2602-00234,,,PO-20260204-OUT003-0039,2026-02-05,ING004,Cream,,Dairy,Raw Material,,26.78,litre,0,215.59,,5773.5,0.0,5.0,288.68,,,,,288.68,0,6062.18,
ABNAH Cafe Saket Premium,Main Store,ops.saket,NorthStar Poultry,2026-02-05,GRN-OUT003-260205-00235,INV-2602-00235,,,PO-20260204-OUT003-0039,2026-02-05,ING007,Chicken,,Protein,Raw Material,,58.31,kg,0,348.37,,20313.45,0.0,5.0,1015.67,,,,,1015.67,0,21329.12,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-07,GRN-OUT003-260207-00236,INV-2602-00236,,,PO-20260204-OUT003-0039,2026-02-07,ING009,Bread,,Bakery,Raw Material,,265.0,pcs,0,12.22,Freight,3238.3,0.0,5.0,161.91,,,,,161.91,0,3400.21,
ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-05,GRN-OUT003-260205-00237,INV-2602-00237,,,PO-20260204-OUT003-0039,2026-02-05,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,pcs,0,76.72,,5754.0,0.0,18.0,1035.72,,,,,1035.72,0,6789.72,
ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-08,GRN-OUT003-260208-00238,INV-2602-00238,,,PO-20260204-OUT003-0039,2026-02-08,ING026,Banana,,Produce,Raw Material,,43.74,kg,0,69.22,Freight,3027.68,0.0,5.0,151.38,,,,,151.38,0,3179.06,
ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-02-05,GRN-OUT003-260205-00239,INV-2602-00239,,,PO-20260204-OUT003-0039,2026-02-05,ING036,Cold Cup,,Packaging,Consumable,,1895.0,pcs,0,3.4,,6443.0,0.0,18.0,1159.74,,,,,1159.74,0,7602.74,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-02-05,GRN-OUT003-260205-00240,INV-2602-00240,,,PO-20260204-OUT003-0039,2026-02-05,ING039,Straw,,Packaging,Consumable,,1280.0,pcs,0,0.56,,716.8,0.0,18.0,129.02,,,,,129.02,0,845.82,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-11,GRN-OUT003-260211-00250,INV-2602-00250,,,PO-20260207-OUT003-0042,2026-02-11,ING006,Cheese,,Dairy,Raw Material,,21.66,kg,0,518.59,,11232.66,0.0,5.0,561.63,,,,,561.63,0,11794.29,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-09,GRN-OUT003-260209-00251,INV-2602-00251,,,PO-20260207-OUT003-0042,2026-02-09,ING014,Cake Base,,Dessert Inputs,Raw Material,,80.98,pcs,0,48.98,,3966.4,0.0,18.0,713.95,,,,,713.95,0,4680.35,
ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-02-09,GRN-OUT003-260209-00252,INV-2602-00252,,,PO-20260207-OUT003-0042,2026-02-09,ING040,Napkin,,Packaging,Consumable,,2005.0,pcs,0,0.33,,661.65,0.0,18.0,119.1,,,,,119.1,0,780.75,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-02-09,GRN-OUT003-260209-00253,INV-2602-00253,,,PO-20260207-OUT003-0042,2026-02-09,ING042,Sandwich Box,,Packaging,Consumable,,635.0,pcs,0,6.46,,4102.1,0.0,18.0,738.38,,,,,738.38,0,4840.48,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-15,GRN-OUT003-260215-00266,INV-2602-00266,,,PO-20260210-OUT003-0045,2026-02-15,ING002,Milk,,Dairy,Raw Material,,119.86,litre,0,72.5,,8689.85,0.0,5.0,434.49,,,,,434.49,0,9124.34,
ABNAH Cafe Saket Premium,Main Store,ops.cp,NorthStar Poultry,2026-02-13,GRN-OUT003-260213-00267,INV-2602-00267,,,PO-20260210-OUT003-0045,2026-02-13,ING008,Egg,,Protein,Raw Material,,540.0,pcs,0,6.97,,3763.8,0.0,5.0,188.19,,,,,188.19,0,3951.99,
ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-14,GRN-OUT003-260214-00268,INV-2602-00268,,,PO-20260210-OUT003-0045,2026-02-14,ING014,Cake Base,,Dessert Inputs,Raw Material,,210.0,pcs,0,47.49,Freight,9972.9,0.0,18.0,1795.12,,,,,1795.12,0,11768.02,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-12,GRN-OUT003-260212-00269,INV-2602-00269,,,PO-20260210-OUT003-0045,2026-02-12,ING027,Butter,,Dairy,Raw Material,,32.07,kg,0,550.71,,17661.27,0.0,12.0,2119.35,,,,,2119.35,0,19780.62,
ABNAH Cafe Saket Premium,Main Store,store.manager,BeanCraft Roasters Delhi,2026-02-15,GRN-OUT003-260215-00284,INV-2602-00284,,,PO-20260213-OUT003-0048,2026-02-15,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,15.77,kg,0,956.67,,15086.69,0.0,5.0,754.33,,,,,754.33,0,15841.02,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-17,GRN-OUT003-260217-00285,INV-2602-00285,,,PO-20260213-OUT003-0048,2026-02-17,ING006,Cheese,,Dairy,Raw Material,,31.58,kg,0,518.95,,16388.44,0.0,5.0,819.42,,,,,819.42,0,17207.86,
ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-17,GRN-OUT003-260217-00286,INV-2602-00286,,,PO-20260213-OUT003-0048,2026-02-17,ING011,Tortilla,,Bakery,Raw Material,,220.0,pcs,0,14.71,,3236.2,0.0,5.0,161.81,,,,,161.81,0,3398.01,
ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-15,GRN-OUT003-260215-00287,INV-2602-00287,,,PO-20260213-OUT003-0048,2026-02-15,ING014,Cake Base,,Dessert Inputs,Raw Material,,125.0,pcs,0,47.73,,5966.25,0.0,18.0,1073.92,,,,,1073.92,0,7040.17,
ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-15,GRN-OUT003-260215-00288,INV-2602-00288,,,PO-20260213-OUT003-0048,2026-02-15,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,35.55,litre,0,269.07,,9565.44,0.0,18.0,1721.78,,,,,1721.78,0,11287.22,
ABNAH Cafe Saket Premium,Main Store,store.manager,SweetBase Foods,2026-02-15,GRN-OUT003-260215-00289,INV-2602-00289,,,PO-20260213-OUT003-0048,2026-02-15,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,41.82,litre,0,249.32,,10426.56,0.0,18.0,1876.78,,,,,1876.78,0,12303.34,
ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-02-17,GRN-OUT003-260217-00290,INV-2602-00290,,,PO-20260213-OUT003-0048,2026-02-17,ING023,Lemon,,Produce,Raw Material,,28.69,kg,0,110.72,,3176.56,0.0,5.0,158.83,,,,,158.83,0,3335.39,
ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-02-17,GRN-OUT003-260217-00291,INV-2602-00291,,,PO-20260213-OUT003-0048,2026-02-17,ING037,Hot Cup,,Packaging,Consumable,,1875.0,pcs,0,2.87,,5381.25,0.0,18.0,968.62,,,,,968.62,0,6349.87,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-20,GRN-OUT003-260220-00305,INV-2602-00305,,,PO-20260216-OUT003-0051,2026-02-20,ING004,Cream,,Dairy,Raw Material,,17.34,litre,0,209.13,,3626.31,0.0,5.0,181.32,,,,,181.32,0,3807.63,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-19,GRN-OUT003-260219-00306,INV-2602-00306,,,PO-20260216-OUT003-0051,2026-02-19,ING006,Cheese,,Dairy,Raw Material,,28.82,kg,0,473.84,,13656.07,0.0,5.0,682.8,,,,,682.8,0,14338.87,
ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-17,GRN-OUT003-260217-00307,INV-2602-00307,,,PO-20260216-OUT003-0051,2026-02-17,ING009,Bread,,Bakery,Raw Material,,485.0,pcs,0,12.06,,5849.1,0.0,5.0,292.45,,,,,292.45,0,6141.55,
ABNAH Cafe Saket Premium,Main Store,ops.hk,SweetBase Foods,2026-02-18,GRN-OUT003-260218-00308,INV-2602-00308,,,PO-20260216-OUT003-0051,2026-02-18,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,47.3,litre,0,96.17,,4548.84,0.0,18.0,818.79,,,,,818.79,0,5367.63,
ABNAH Cafe Saket Premium,Main Store,ops.saket,SweetBase Foods,2026-02-18,GRN-OUT003-260218-00309,INV-2602-00309,,,PO-20260216-OUT003-0051,2026-02-18,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,15.96,litre,0,409.78,,6540.09,0.0,18.0,1177.22,,,,,1177.22,0,7717.31,
ABNAH Cafe Saket Premium,Main Store,store.manager,SpiceRoot Foods,2026-02-20,GRN-OUT003-260220-00310,INV-2602-00310,,,PO-20260216-OUT003-0051,2026-02-20,ING035,Aioli,,Syrups & Sauces,Raw Material,,31.88,kg,0,327.24,,10432.41,0.0,18.0,1877.83,,,,,1877.83,0,12310.24,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-02-19,GRN-OUT003-260219-00311,INV-2602-00311,,,PO-20260216-OUT003-0051,2026-02-19,ING038,Lid,,Packaging,Consumable,,1720.0,pcs,0,1.12,,1926.4,0.0,18.0,346.75,,,,,346.75,0,2273.15,
ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-02-21,GRN-OUT003-260221-00323,INV-2602-00323,,,PO-20260219-OUT003-0054,2026-02-21,ING002,Milk,,Dairy,Raw Material,,113.57,litre,0,77.05,,8750.57,0.0,5.0,437.53,,,,,437.53,0,9188.1,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-23,GRN-OUT003-260223-00324,INV-2602-00324,,,PO-20260219-OUT003-0054,2026-02-23,ING003,Oat Milk,,Dairy Alternative,Raw Material,,23.63,litre,0,184.38,,4356.9,0.0,5.0,217.84,,,,,217.84,0,4574.74,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-20,GRN-OUT003-260220-00325,INV-2602-00325,,,PO-20260219-OUT003-0054,2026-02-20,ING005,Paneer,,Dairy,Raw Material,,43.78,kg,0,375.0,,16417.5,0.0,5.0,820.88,,,,,820.88,0,17238.38,
ABNAH Cafe Saket Premium,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-23,GRN-OUT003-260223-00326,INV-2602-00326,,,PO-20260219-OUT003-0054,2026-02-23,ING012,Croissant Base,,Bakery,Raw Material,,190.0,pcs,0,44.92,,8534.8,0.0,5.0,426.74,,,,,426.74,0,8961.54,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,ChocoCraft Ingredients,2026-02-21,GRN-OUT003-260221-00327,INV-2602-00327,,,PO-20260219-OUT003-0054,2026-02-21,ING013,Brownie Base,,Dessert Inputs,Raw Material,,165.0,pcs,0,35.48,,5854.2,0.0,18.0,1053.76,,,,,1053.76,0,6907.96,
ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-22,GRN-OUT003-260222-00328,INV-2602-00328,,,PO-20260219-OUT003-0054,2026-02-22,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,23.6,litre,0,263.82,,6226.15,0.0,18.0,1120.71,,,,,1120.71,0,7346.86,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-02-21,GRN-OUT003-260221-00329,INV-2602-00329,,,PO-20260219-OUT003-0054,2026-02-21,ING020,Tea Leaves,,Tea Inputs,Raw Material,,24.07,kg,0,646.26,,15555.48,0.0,5.0,777.77,,,,,777.77,0,16333.25,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,SpiceRoot Foods,2026-02-22,GRN-OUT003-260222-00330,INV-2602-00330,,,PO-20260219-OUT003-0054,2026-02-22,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.45,kg,0,318.13,,5551.37,55.51,18.0,989.25,,,,,989.25,0,6485.11,
ABNAH Cafe Saket Premium,Main Store,ops.hk,BeanCraft Roasters Delhi,2026-02-24,GRN-OUT003-260224-00343,INV-2602-00343,,,PO-20260222-OUT003-0057,2026-02-24,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.3,kg,0,1008.31,,11393.9,0.0,5.0,569.7,,,,,569.7,0,11963.6,
ABNAH Cafe Saket Premium,Main Store,ops.hk,NorthStar Poultry,2026-02-26,GRN-OUT003-260226-00344,INV-2602-00344,,,PO-20260222-OUT003-0057,2026-02-26,ING008,Egg,,Protein,Raw Material,,225.0,pcs,0,7.34,,1651.5,0.0,5.0,82.58,,,,,82.58,0,1734.08,
ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-24,GRN-OUT003-260224-00345,INV-2602-00345,,,PO-20260222-OUT003-0057,2026-02-24,ING010,Bagel,,Bakery,Raw Material,,215.0,pcs,0,29.18,,6273.7,0.0,5.0,313.69,,,,,313.69,0,6587.39,
ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-24,GRN-OUT003-260224-00346,INV-2602-00346,,,PO-20260222-OUT003-0057,2026-02-24,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,44.86,litre,0,264.5,Freight,11865.47,0.0,18.0,2135.78,,,,,2135.78,0,14001.25,
ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-02-24,GRN-OUT003-260224-00347,INV-2602-00347,,,PO-20260222-OUT003-0057,2026-02-24,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.2,kg,0,631.86,,10236.13,0.0,5.0,511.81,,,,,511.81,0,10747.94,
ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-02-26,GRN-OUT003-260226-00348,INV-2602-00348,,,PO-20260222-OUT003-0057,2026-02-26,ING040,Napkin,,Packaging,Consumable,,1670.0,pcs,0,0.31,,517.7,0.0,18.0,93.19,,,,,93.19,0,610.89,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-28,GRN-OUT003-260228-00363,INV-2602-00363,,,PO-20260225-OUT003-0060,2026-02-28,ING005,Paneer,,Dairy,Raw Material,,46.59,kg,0,354.1,,16497.52,0.0,5.0,824.88,,,,,824.88,0,17322.4,
ABNAH Cafe Saket Premium,Main Store,ops.saket,Metro Wholesale Delhi,2026-02-27,GRN-OUT003-260227-00365,INV-2602-00365,,,PO-20260225-OUT003-0060,2026-02-27,ING022,Ice,,Beverage Inputs,Raw Material,,511.39,kg,0,12.39,,6336.12,0.0,5.0,316.81,,,,,316.81,0,6652.93,
ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-02-28,GRN-OUT003-260228-00367,INV-2602-00367,,,PO-20260225-OUT003-0060,2026-02-28,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,19.56,kg,0,334.15,Freight,6535.97,0.0,18.0,1176.47,,,,,1176.47,0,7712.44,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,SpiceRoot Foods,2026-02-28,GRN-OUT003-260228-00368,INV-2602-00368,,,PO-20260225-OUT003-0060,2026-02-28,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,26.59,kg,0,295.8,,7865.32,0.0,18.0,1415.76,,,,,1415.76,0,9281.08,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-02-27,GRN-OUT003-260227-00369,INV-2602-00369,,,PO-20260225-OUT003-0060,2026-02-27,ING040,Napkin,,Packaging,Consumable,,1985.03,pcs,0,0.34,,674.91,0.0,18.0,121.48,,,,,121.48,0,796.39,
