Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-09,GRN-OUT001-260209-00245,INV-2602-00245,,,PO-20260207-OUT001-0040,2026-02-09,ING038,Lid,,Packaging,Consumable,,1880.0,pcs,0,1.09,,2049.2,20.49,18.0,365.17,,,,,365.17,0,2393.88,
ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-02-12,GRN-OUT001-260212-00254,INV-2602-00254,,,PO-20260210-OUT001-0043,2026-02-12,ING002,Milk,,Dairy,Raw Material,,172.97,litre,0,76.08,,13159.56,0.0,5.0,657.98,,,,,657.98,0,13817.54,
ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-12,GRN-OUT001-260212-00255,INV-2602-00255,,,PO-20260210-OUT001-0043,2026-02-12,ING004,Cream,,Dairy,Raw Material,,33.55,litre,0,212.05,,7114.28,0.0,5.0,355.71,,,,,355.71,0,7469.99,
ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-12,GRN-OUT001-260212-00256,INV-2602-00256,,,PO-20260210-OUT001-0043,2026-02-12,ING011,Tortilla,,Bakery,Raw Material,,430.0,pcs,0,15.4,,6622.0,0.0,5.0,331.1,,,,,331.1,0,6953.1,
ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-13,GRN-OUT001-260213-00257,INV-2602-00257,,,PO-20260210-OUT001-0043,2026-02-13,ING027,Butter,,Dairy,Raw Material,,14.84,kg,0,534.02,,7924.86,0.0,12.0,950.98,,,,,950.98,0,8875.84,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-13,GRN-OUT001-260213-00258,INV-2602-00258,,,PO-20260210-OUT001-0043,2026-02-13,ING042,Sandwich Box,,Packaging,Consumable,,675.0,pcs,0,6.37,,4299.75,0.0,18.0,773.96,,,,,773.96,0,5073.71,
ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-16,GRN-OUT001-260216-00270,INV-2602-00270,,,PO-20260213-OUT001-0046,2026-02-16,ING004,Cream,,Dairy,Raw Material,,17.65,litre,0,218.43,,3855.29,0.0,5.0,192.76,,,,,192.76,0,4048.05,
ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-16,GRN-OUT001-260216-00271,INV-2602-00271,,,PO-20260213-OUT001-0046,2026-02-16,ING005,Paneer,,Dairy,Raw Material,,41.98,kg,0,375.14,Freight,15748.38,0.0,5.0,787.42,,,,,787.42,0,16535.8,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-15,GRN-OUT001-260215-00272,INV-2602-00272,,,PO-20260213-OUT001-0046,2026-02-15,ING006,Cheese,,Dairy,Raw Material,,28.44,kg,0,490.46,,13948.68,0.0,5.0,697.43,,,,,697.43,0,14646.11,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-14,GRN-OUT001-260214-00273,INV-2602-00273,,,PO-20260213-OUT001-0046,2026-02-14,ING010,Bagel,,Bakery,Raw Material,,86.16,pcs,0,28.35,,2442.64,0.0,5.0,122.13,,,,,122.13,0,2564.77,
ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-13,GRN-OUT001-260213-00274,INV-2602-00274,,,PO-20260213-OUT001-0046,2026-02-13,ING014,Cake Base,,Dessert Inputs,Raw Material,,130.0,pcs,0,46.11,,5994.3,0.0,18.0,1078.97,,,,,1078.97,0,7073.27,
ABNAH Cafe Connaught Place,Main Store,ops.saket,SweetBase Foods,2026-02-17,GRN-OUT001-260217-00275,INV-2602-00275,,,PO-20260213-OUT001-0046,2026-02-17,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,32.49,litre,0,239.43,,7779.08,0.0,18.0,1400.23,,,,,1400.23,0,9179.31,
ABNAH Cafe Connaught Place,Main Store,ops.hk,Metro Wholesale Delhi,2026-02-14,GRN-OUT001-260214-00276,INV-2602-00276,,,PO-20260213-OUT001-0046,2026-02-14,ING022,Ice,,Beverage Inputs,Raw Material,,462.49,kg,0,12.48,,5771.88,0.0,5.0,288.59,,,,,288.59,0,6060.47,
ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-15,GRN-OUT001-260215-00277,INV-2602-00277,,,PO-20260213-OUT001-0046,2026-02-15,ING043,Wrap Packaging,,Packaging,Consumable,,430.0,pcs,0,5.73,,2463.9,0.0,18.0,443.5,,,,,443.5,0,2907.4,
ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-19,GRN-OUT001-260219-00292,INV-2602-00292,,,PO-20260216-OUT001-0049,2026-02-19,ING011,Tortilla,,Bakery,Raw Material,,290.0,pcs,0,14.75,,4277.5,0.0,5.0,213.88,,,,,213.88,0,4491.38,
ABNAH Cafe Connaught Place,Main Store,ops.cp,SweetBase Foods,2026-02-21,GRN-OUT001-260221-00293,INV-2602-00293,,,PO-20260216-OUT001-0049,2026-02-21,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,28.33,litre,0,91.09,,2580.58,0.0,18.0,464.5,,,,,464.5,0,3045.08,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-17,GRN-OUT001-260217-00294,INV-2602-00294,,,PO-20260216-OUT001-0049,2026-02-17,ING027,Butter,,Dairy,Raw Material,,27.68,kg,0,525.43,,14543.9,0.0,12.0,1745.27,,,,,1745.27,0,16289.17,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-02-20,GRN-OUT001-260220-00295,INV-2602-00295,,,PO-20260216-OUT001-0049,2026-02-20,ING031,Tomato,,Produce,Raw Material,,76.6,kg,0,51.61,,3953.33,0.0,5.0,197.67,,,,,197.67,0,4151.0,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-02-19,GRN-OUT001-260219-00296,INV-2602-00296,,,PO-20260216-OUT001-0049,2026-02-19,ING035,Aioli,,Syrups & Sauces,Raw Material,,21.32,kg,0,308.98,Freight,6587.45,0.0,18.0,1185.74,,,,,1185.74,0,7773.19,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-18,GRN-OUT001-260218-00297,INV-2602-00297,,,PO-20260216-OUT001-0049,2026-02-18,ING042,Sandwich Box,,Packaging,Consumable,,425.0,pcs,0,6.7,,2847.5,0.0,18.0,512.55,,,,,512.55,0,3360.05,
ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-20,GRN-OUT001-260220-00312,INV-2602-00312,,,PO-20260219-OUT001-0052,2026-02-20,ING004,Cream,,Dairy,Raw Material,,34.94,litre,0,218.09,,7620.06,0.0,5.0,381.0,,,,,381.0,0,8001.06,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,NorthStar Poultry,2026-02-21,GRN-OUT001-260221-00313,INV-2602-00313,,,PO-20260219-OUT001-0052,2026-02-21,ING007,Chicken,,Protein,Raw Material,,28.39,kg,0,321.49,,9127.1,0.0,5.0,456.36,,,,,456.36,0,9583.46,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-02-22,GRN-OUT001-260222-00314,INV-2602-00314,,,PO-20260219-OUT001-0052,2026-02-22,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,38.03,litre,0,91.14,,3466.05,0.0,18.0,623.89,,,,,623.89,0,4089.94,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-24,GRN-OUT001-260224-00315,INV-2602-00315,,,PO-20260219-OUT001-0052,2026-02-24,ING026,Banana,,Produce,Raw Material,,79.15,kg,0,71.68,,5673.47,0.0,5.0,283.67,,,,,283.67,0,5957.14,
ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-20,GRN-OUT001-260220-00316,INV-2602-00316,,,PO-20260219-OUT001-0052,2026-02-20,ING042,Sandwich Box,,Packaging,Consumable,,635.0,pcs,0,6.58,Freight,4178.3,0.0,18.0,752.09,,,,,752.09,0,4930.39,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-25,GRN-OUT001-260225-00331,INV-2602-00331,,,PO-20260222-OUT001-0055,2026-02-25,ING005,Paneer,,Dairy,Raw Material,,13.48,kg,0,373.49,,5034.65,0.0,5.0,251.73,,,,,251.73,0,5286.38,
ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-27,GRN-OUT001-260227-00332,INV-2602-00332,,,PO-20260222-OUT001-0055,2026-02-27,ING006,Cheese,,Dairy,Raw Material,,15.98,kg,0,475.71,,7601.85,0.0,5.0,380.09,,,,,380.09,0,7981.94,
ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-24,GRN-OUT001-260224-00333,INV-2602-00333,,,PO-20260222-OUT001-0055,2026-02-24,ING010,Bagel,,Bakery,Raw Material,,215.0,pcs,0,29.86,,6419.9,0.0,5.0,321.0,,,,,321.0,0,6740.9,
ABNAH Cafe Connaught Place,Main Store,ops.hk,ChocoCraft Ingredients,2026-02-26,GRN-OUT001-260226-00334,INV-2602-00334,,,PO-20260222-OUT001-0055,2026-02-26,ING013,Brownie Base,,Dessert Inputs,Raw Material,,255.0,pcs,0,35.77,,9121.35,0.0,18.0,1641.84,,,,,1641.84,0,10763.19,
ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-24,GRN-OUT001-260224-00335,INV-2602-00335,,,PO-20260222-OUT001-0055,2026-02-24,ING027,Butter,,Dairy,Raw Material,,12.98,kg,0,521.81,,6773.09,0.0,12.0,812.77,,,,,812.77,0,7585.86,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-22,GRN-OUT001-260222-00336,INV-2602-00336,,,PO-20260222-OUT001-0055,2026-02-22,ING040,Napkin,,Packaging,Consumable,,1415.0,pcs,0,0.32,,452.8,0.0,18.0,81.5,,,,,81.5,0,534.3,
ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-22,GRN-OUT001-260222-00337,INV-2602-00337,,,PO-20260222-OUT001-0055,2026-02-22,ING042,Sandwich Box,,Packaging,Consumable,,665.0,pcs,0,6.72,,4468.8,0.0,18.0,804.38,,,,,804.38,0,5273.18,
ABNAH Cafe Connaught Place,Main Store,ops.cp,BeanCraft Roasters Delhi,2026-02-26,GRN-OUT001-260226-00349,INV-2602-00349,,,PO-20260225-OUT001-0058,2026-02-26,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,7.21,kg,0,989.38,,7133.43,0.0,5.0,356.67,,,,,356.67,0,7490.1,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-27,GRN-OUT001-260227-00350,INV-2602-00350,,,PO-20260225-OUT001-0058,2026-02-27,ING009,Bread,,Bakery,Raw Material,,171.92,pcs,0,12.62,,2169.63,0.0,5.0,108.48,,,,,108.48,0,2278.11,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-27,GRN-OUT001-260227-00352,INV-2602-00352,,,PO-20260225-OUT001-0058,2026-02-27,ING012,Croissant Base,,Bakery,Raw Material,,190.0,pcs,0,40.73,,7738.7,0.0,5.0,386.94,,,,,386.94,0,8125.64,
ABNAH Cafe Connaught Place,Main Store,ops.saket,TeaLeaf Traders NCR,2026-02-27,GRN-OUT001-260227-00353,INV-2602-00353,,,PO-20260225-OUT001-0058,2026-02-27,ING020,Tea Leaves,,Tea Inputs,Raw Material,,21.67,kg,0,645.96,,13997.95,0.0,5.0,699.9,,,,,699.9,0,14697.85,
ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-28,GRN-OUT001-260228-00354,INV-2602-00354,,,PO-20260225-OUT001-0058,2026-02-28,ING036,Cold Cup,,Packaging,Consumable,,1070.0,pcs,0,3.33,Freight,3563.1,0.0,18.0,641.36,,,,,641.36,0,4204.46,
ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-27,GRN-OUT001-260227-00355,INV-2602-00355,,,PO-20260225-OUT001-0058,2026-02-27,ING041,Dessert Box,,Packaging,Consumable,,430.0,pcs,0,5.01,,2154.3,0.0,18.0,387.77,,,,,387.77,0,2542.07,
