Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Hauz Khas,Main Store,ops.cp,Metro Wholesale Delhi,2026-03-07,GRN-OUT002-260307-00429,INV-2603-00429,,,PO-20260307-OUT002-0071,2026-03-07,ING022,Ice,,Beverage Inputs,Raw Material,,278.71,kg,0,11.78,,3283.2,0.0,5.0,164.16,,,,,164.16,0,3447.36,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,FrozenBerry Traders,2026-03-11,GRN-OUT002-260311-00430,INV-2603-00430,,,PO-20260307-OUT002-0071,2026-03-11,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.35,kg,0,447.89,,10458.23,0.0,18.0,1882.48,,,,,1882.48,0,12340.71,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-03-08,GRN-OUT002-260308-00431,INV-2603-00431,,,PO-20260307-OUT002-0071,2026-03-08,ING040,Napkin,,Packaging,Consumable,,1625.0,pcs,0,0.31,,503.75,0.0,18.0,90.67,,,,,90.67,0,594.42,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-03-13,GRN-OUT002-260313-00447,INV-2603-00447,,,PO-20260310-OUT002-0074,2026-03-13,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,6.65,kg,0,983.11,,6537.68,0.0,5.0,326.88,,,,,326.88,0,6864.56,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-14,GRN-OUT002-260314-00448,INV-2603-00448,,,PO-20260310-OUT002-0074,2026-03-14,ING006,Cheese,,Dairy,Raw Material,,17.67,kg,0,496.75,,8777.57,0.0,5.0,438.88,,,,,438.88,0,9216.45,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-13,GRN-OUT002-260313-00449,INV-2603-00449,,,PO-20260310-OUT002-0074,2026-03-13,ING009,Bread,,Bakery,Raw Material,,325.0,pcs,0,11.86,,3854.5,0.0,5.0,192.72,,,,,192.72,0,4047.22,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,ChocoCraft Ingredients,2026-03-14,GRN-OUT002-260314-00450,INV-2603-00450,,,PO-20260310-OUT002-0074,2026-03-14,ING013,Brownie Base,,Dessert Inputs,Raw Material,,310.0,pcs,0,34.17,,10592.7,0.0,18.0,1906.69,,,,,1906.69,0,12499.39,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-12,GRN-OUT002-260312-00451,INV-2603-00451,,,PO-20260310-OUT002-0074,2026-03-12,ING020,Tea Leaves,,Tea Inputs,Raw Material,,18.73,kg,0,637.05,,11931.95,119.32,5.0,590.63,,,,,590.63,0,12403.26,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-13,GRN-OUT002-260313-00452,INV-2603-00452,,,PO-20260310-OUT002-0074,2026-03-13,ING041,Dessert Box,,Packaging,Consumable,,260.73,pcs,0,5.3,,1381.87,0.0,18.0,248.74,,,,,248.74,0,1630.61,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-12,GRN-OUT002-260312-00453,INV-2603-00453,,,PO-20260310-OUT002-0074,2026-03-12,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,pcs,0,6.12,,3243.6,0.0,18.0,583.85,,,,,583.85,0,3827.45,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-15,GRN-OUT002-260315-00467,INV-2603-00467,,,PO-20260313-OUT002-0077,2026-03-15,ING005,Paneer,,Dairy,Raw Material,,11.59,kg,0,364.13,,4220.27,0.0,5.0,211.01,,,,,211.01,0,4431.28,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-14,GRN-OUT002-260314-00468,INV-2603-00468,,,PO-20260313-OUT002-0077,2026-03-14,ING006,Cheese,,Dairy,Raw Material,,17.6,kg,0,487.99,,8588.62,0.0,5.0,429.43,,,,,429.43,0,9018.05,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-16,GRN-OUT002-260316-00469,INV-2603-00469,,,PO-20260313-OUT002-0077,2026-03-16,ING009,Bread,,Bakery,Raw Material,,600.0,pcs,0,11.85,,7110.0,0.0,5.0,355.5,,,,,355.5,0,7465.5,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-15,GRN-OUT002-260315-00470,INV-2603-00470,,,PO-20260313-OUT002-0077,2026-03-15,ING037,Hot Cup,,Packaging,Consumable,,1975.0,pcs,0,2.98,,5885.5,0.0,18.0,1059.39,,,,,1059.39,0,6944.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-14,GRN-OUT002-260314-00471,INV-2603-00471,,,PO-20260313-OUT002-0077,2026-03-14,ING042,Sandwich Box,,Packaging,Consumable,,214.75,pcs,0,6.63,,1423.79,0.0,18.0,256.28,,,,,256.28,0,1680.07,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-20,GRN-OUT002-260320-00486,INV-2603-00486,,,PO-20260316-OUT002-0080,2026-03-20,ING008,Egg,,Protein,Raw Material,,247.34,pcs,0,7.43,,1837.74,0.0,5.0,91.89,,,,,91.89,0,1929.63,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,SweetBase Foods,2026-03-19,GRN-OUT002-260319-00487,INV-2603-00487,,,PO-20260316-OUT002-0080,2026-03-19,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,21.54,litre,0,252.5,,5438.85,0.0,18.0,978.99,,,,,978.99,0,6417.84,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-18,GRN-OUT002-260318-00488,INV-2603-00488,,,PO-20260316-OUT002-0080,2026-03-18,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.43,kg,0,651.33,,10701.35,107.01,5.0,529.72,,,,,529.72,0,11124.06,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,FrozenBerry Traders,2026-03-19,GRN-OUT002-260319-00489,INV-2603-00489,,,PO-20260316-OUT002-0080,2026-03-19,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,22.29,kg,0,427.54,,9529.87,0.0,18.0,1715.38,,,,,1715.38,0,11245.25,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-20,GRN-OUT002-260320-00490,INV-2603-00490,,,PO-20260316-OUT002-0080,2026-03-20,ING026,Banana,,Produce,Raw Material,,36.34,kg,0,77.2,,2805.45,0.0,5.0,140.27,,,,,140.27,0,2945.72,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-19,GRN-OUT002-260319-00491,INV-2603-00491,,,PO-20260316-OUT002-0080,2026-03-19,ING037,Hot Cup,,Packaging,Consumable,,1585.0,pcs,0,2.85,,4517.25,0.0,18.0,813.11,,,,,813.11,0,5330.36,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-22,GRN-OUT002-260322-00502,INV-2603-00502,,,PO-20260319-OUT002-0083,2026-03-22,ING002,Milk,,Dairy,Raw Material,,66.95,litre,0,72.62,,4861.91,0.0,5.0,243.1,,,,,243.1,0,5105.01,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-22,GRN-OUT002-260322-00503,INV-2603-00503,,,PO-20260319-OUT002-0083,2026-03-22,ING010,Bagel,,Bakery,Raw Material,,200.0,pcs,0,29.05,,5810.0,0.0,5.0,290.5,,,,,290.5,0,6100.5,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-22,GRN-OUT002-260322-00504,INV-2603-00504,,,PO-20260319-OUT002-0083,2026-03-22,ING012,Croissant Base,,Bakery,Raw Material,,270.0,pcs,0,45.16,,12193.2,0.0,5.0,609.66,,,,,609.66,0,12802.86,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,ChocoCraft Ingredients,2026-03-19,GRN-OUT002-260319-00505,INV-2603-00505,,,PO-20260319-OUT002-0083,2026-03-19,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.17,litre,0,257.87,,6748.46,0.0,18.0,1214.72,,,,,1214.72,0,7963.18,
ABNAH Cafe Hauz Khas,Main Store,store.manager,TeaLeaf Traders NCR,2026-03-21,GRN-OUT002-260321-00506,INV-2603-00506,,,PO-20260319-OUT002-0083,2026-03-21,ING020,Tea Leaves,,Tea Inputs,Raw Material,,11.51,kg,0,632.89,,7284.56,0.0,5.0,364.23,,,,,364.23,0,7648.79,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-21,GRN-OUT002-260321-00507,INV-2603-00507,,,PO-20260319-OUT002-0083,2026-03-21,ING037,Hot Cup,,Packaging,Consumable,,1030.0,pcs,0,2.95,,3038.5,0.0,18.0,546.93,,,,,546.93,0,3585.43,
ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-20,GRN-OUT002-260320-00508,INV-2603-00508,,,PO-20260319-OUT002-0083,2026-03-20,ING042,Sandwich Box,,Packaging,Consumable,,465.0,pcs,0,6.8,,3162.0,0.0,18.0,569.16,,,,,569.16,0,3731.16,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-27,GRN-OUT002-260327-00520,INV-2603-00520,,,PO-20260322-OUT002-0086,2026-03-27,ING002,Milk,,Dairy,Raw Material,,72.36,litre,0,72.85,Freight,5271.43,0.0,5.0,263.57,,,,,263.57,0,5535.0,
ABNAH Cafe Hauz Khas,Main Store,store.manager,SweetBase Foods,2026-03-25,GRN-OUT002-260325-00521,INV-2603-00521,,,PO-20260322-OUT002-0086,2026-03-25,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.99,litre,0,263.57,,9749.45,0.0,18.0,1754.9,,,,,1754.9,0,11504.35,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,SweetBase Foods,2026-03-27,GRN-OUT002-260327-00522,INV-2603-00522,,,PO-20260322-OUT002-0086,2026-03-27,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.2,litre,0,240.69,,6065.39,0.0,18.0,1091.77,,,,,1091.77,0,7157.16,
ABNAH Cafe Hauz Khas,Main Store,store.manager,SpiceRoot Foods,2026-03-26,GRN-OUT002-260326-00523,INV-2603-00523,,,PO-20260322-OUT002-0086,2026-03-26,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,25.05,kg,0,297.12,,7442.86,0.0,18.0,1339.71,,,,,1339.71,0,8782.57,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-30,GRN-OUT002-260330-00534,INV-2603-00534,,,PO-20260325-OUT002-0089,2026-03-30,ING005,Paneer,,Dairy,Raw Material,,29.23,kg,0,394.98,,11545.27,0.0,5.0,577.26,,,,,577.26,0,12122.53,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-26,GRN-OUT002-260326-00535,INV-2603-00535,,,PO-20260325-OUT002-0089,2026-03-26,ING008,Egg,,Protein,Raw Material,,269.65,pcs,0,7.1,,1914.51,0.0,5.0,95.73,,,,,95.73,0,2010.24,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,ChocoCraft Ingredients,2026-03-27,GRN-OUT002-260327-00536,INV-2603-00536,,,PO-20260325-OUT002-0089,2026-03-27,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,11.72,litre,0,272.91,,3198.51,0.0,18.0,575.73,,,,,575.73,0,3774.24,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,SweetBase Foods,2026-03-30,GRN-OUT002-260330-00537,INV-2603-00537,,,PO-20260325-OUT002-0089,2026-03-30,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,59.13,litre,0,91.3,Freight,5398.57,0.0,18.0,971.74,,,,,971.74,0,6370.31,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,SpiceRoot Foods,2026-03-28,GRN-OUT002-260328-00538,INV-2603-00538,,,PO-20260325-OUT002-0089,2026-03-28,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,29.02,kg,0,347.18,,10075.16,0.0,18.0,1813.53,,,,,1813.53,0,11888.69,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-27,GRN-OUT002-260327-00539,INV-2603-00539,,,PO-20260325-OUT002-0089,2026-03-27,ING036,Cold Cup,,Packaging,Consumable,,1810.0,pcs,0,3.36,,6081.6,0.0,18.0,1094.69,,,,,1094.69,0,7176.29,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-26,GRN-OUT002-260326-00540,INV-2603-00540,,,PO-20260325-OUT002-0089,2026-03-26,ING043,Wrap Packaging,,Packaging,Consumable,,295.0,pcs,0,5.78,,1705.1,0.0,18.0,306.92,,,,,306.92,0,2012.02,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-03-31,GRN-OUT002-260331-00555,INV-2603-00555,,,PO-20260328-OUT002-0092,2026-03-31,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.02,kg,0,1056.57,,16926.25,0.0,5.0,846.31,,,,,846.31,0,17772.56,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-31,GRN-OUT002-260331-00556,INV-2603-00556,,,PO-20260328-OUT002-0092,2026-03-31,ING005,Paneer,,Dairy,Raw Material,,43.66,kg,0,376.68,,16445.85,0.0,5.0,822.29,,,,,822.29,0,17268.14,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,SpiceRoot Foods,2026-03-30,GRN-OUT002-260330-00557,INV-2603-00557,,,PO-20260328-OUT002-0092,2026-03-30,ING034,Salsa,,Syrups & Sauces,Raw Material,,19.76,kg,0,197.9,,3910.5,0.0,18.0,703.89,,,,,703.89,0,4614.39,
ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-30,GRN-OUT002-260330-00558,INV-2603-00558,,,PO-20260328-OUT002-0092,2026-03-30,ING036,Cold Cup,,Packaging,Consumable,,900.0,pcs,0,3.22,,2898.0,0.0,18.0,521.64,,,,,521.64,0,3419.64,
ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-31,GRN-OUT002-260331-00559,INV-2603-00559,,,PO-20260328-OUT002-0092,2026-03-31,ING040,Napkin,,Packaging,Consumable,,1690.0,pcs,0,0.33,,557.7,0.0,18.0,100.39,,,,,100.39,0,658.09,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-31,GRN-OUT002-260331-00560,INV-2603-00560,,,PO-20260328-OUT002-0092,2026-03-31,ING041,Dessert Box,,Packaging,Consumable,,560.0,pcs,0,5.14,,2878.4,0.0,18.0,518.11,,,,,518.11,0,3396.51,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-30,GRN-OUT002-260330-00561,INV-2603-00561,,,PO-20260328-OUT002-0092,2026-03-30,ING043,Wrap Packaging,,Packaging,Consumable,,595.0,pcs,0,6.19,,3683.05,0.0,18.0,662.95,,,,,662.95,0,4346.0,
ABNAH Cafe Hauz Khas,Main Store,store.manager,FrozenBerry Traders,2026-03-31,GRN-OUT002-260331-00577,INV-2603-00577,,,PO-20260331-OUT002-0095,2026-03-31,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,18.78,kg,0,415.33,,7799.9,0.0,18.0,1403.98,,,,,1403.98,0,9203.88,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-03-31,GRN-OUT002-260331-00578,INV-2603-00578,,,PO-20260331-OUT002-0095,2026-03-31,ING026,Banana,,Produce,Raw Material,,52.29,kg,0,73.98,,3868.41,0.0,5.0,193.42,,,,,193.42,0,4061.83,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-31,GRN-OUT002-260331-00579,INV-2603-00579,,,PO-20260331-OUT002-0095,2026-03-31,ING037,Hot Cup,,Packaging,Consumable,,1600.0,pcs,0,3.0,,4800.0,0.0,18.0,864.0,,,,,864.0,0,5664.0,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-31,GRN-OUT002-260331-00580,INV-2603-00580,,,PO-20260331-OUT002-0095,2026-03-31,ING039,Straw,,Packaging,Consumable,,753.49,pcs,0,0.57,Freight,429.49,0.0,18.0,77.31,,,,,77.31,0,506.8,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-03-31,GRN-OUT002-260331-00581,INV-2603-00581,,,PO-20260331-OUT002-0095,2026-03-31,ING041,Dessert Box,,Packaging,Consumable,,425.0,pcs,0,5.33,Freight,2265.25,0.0,18.0,407.75,,,,,407.75,0,2673.0,
