Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Saket Premium,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-03,GRN-OUT003-260303-00400,INV-2603-00400,,,PO-20260301-OUT003-0066,2026-03-03,ING009,Bread,,Bakery,Raw Material,,450.0,pcs,0,12.94,,5823.0,0.0,5.0,291.15,,,,,291.15,0,6114.15,
ABNAH Cafe Saket Premium,Main Store,ops.saket,ChocoCraft Ingredients,2026-03-03,GRN-OUT003-260303-00401,INV-2603-00401,,,PO-20260301-OUT003-0066,2026-03-03,ING013,Brownie Base,,Dessert Inputs,Raw Material,,215.0,pcs,0,35.6,,7654.0,0.0,18.0,1377.72,,,,,1377.72,0,9031.72,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,SweetBase Foods,2026-03-05,GRN-OUT003-260305-00402,INV-2603-00402,,,PO-20260301-OUT003-0066,2026-03-05,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,23.79,litre,0,96.21,,2288.84,0.0,18.0,411.99,,,,,411.99,0,2700.83,
ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-03-04,GRN-OUT003-260304-00403,INV-2603-00403,,,PO-20260301-OUT003-0066,2026-03-04,ING026,Banana,,Produce,Raw Material,,53.52,kg,0,75.25,,4027.38,0.0,5.0,201.37,,,,,201.37,0,4228.75,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-05,GRN-OUT003-260305-00413,INV-2603-00413,,,PO-20260304-OUT003-0069,2026-03-05,ING002,Milk,,Dairy,Raw Material,,177.27,litre,0,78.3,,13880.24,0.0,5.0,694.01,,,,,694.01,0,14574.25,
ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-07,GRN-OUT003-260307-00414,INV-2603-00414,,,PO-20260304-OUT003-0069,2026-03-07,ING003,Oat Milk,,Dairy Alternative,Raw Material,,48.5,litre,0,183.87,,8917.69,0.0,5.0,445.88,,,,,445.88,0,9363.57,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-08,GRN-OUT003-260308-00415,INV-2603-00415,,,PO-20260304-OUT003-0069,2026-03-08,ING005,Paneer,,Dairy,Raw Material,,22.9,kg,0,394.58,,9035.88,0.0,5.0,451.79,,,,,451.79,0,9487.67,
ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-03-08,GRN-OUT003-260308-00416,INV-2603-00416,,,PO-20260304-OUT003-0069,2026-03-08,ING034,Salsa,,Syrups & Sauces,Raw Material,,20.5,kg,0,205.35,,4209.68,0.0,18.0,757.74,,,,,757.74,0,4967.42,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-06,GRN-OUT003-260306-00417,INV-2603-00417,,,PO-20260304-OUT003-0069,2026-03-06,ING037,Hot Cup,,Packaging,Consumable,,1845.0,pcs,0,2.89,,5332.05,0.0,18.0,959.77,,,,,959.77,0,6291.82,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-11,GRN-OUT003-260311-00432,INV-2603-00432,,,PO-20260307-OUT003-0072,2026-03-11,ING002,Milk,,Dairy,Raw Material,,68.36,litre,0,79.57,,5439.41,0.0,5.0,271.97,,,,,271.97,0,5711.38,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-10,GRN-OUT003-260310-00433,INV-2603-00433,,,PO-20260307-OUT003-0072,2026-03-10,ING004,Cream,,Dairy,Raw Material,,39.19,litre,0,212.58,,8331.01,0.0,5.0,416.55,,,,,416.55,0,8747.56,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-12,GRN-OUT003-260312-00434,INV-2603-00434,,,PO-20260307-OUT003-0072,2026-03-12,ING005,Paneer,,Dairy,Raw Material,,35.26,kg,0,388.45,,13696.75,0.0,5.0,684.84,,,,,684.84,0,14381.59,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-09,GRN-OUT003-260309-00435,INV-2603-00435,,,PO-20260307-OUT003-0072,2026-03-09,ING006,Cheese,,Dairy,Raw Material,,11.43,kg,0,511.4,,5845.3,0.0,5.0,292.26,,,,,292.26,0,6137.56,
ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-03-09,GRN-OUT003-260309-00436,INV-2603-00436,,,PO-20260307-OUT003-0072,2026-03-09,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,28.73,kg,0,339.28,Freight,9747.51,0.0,18.0,1754.55,,,,,1754.55,0,11502.06,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-09,GRN-OUT003-260309-00437,INV-2603-00437,,,PO-20260307-OUT003-0072,2026-03-09,ING040,Napkin,,Packaging,Consumable,,1600.0,pcs,0,0.33,,528.0,0.0,18.0,95.04,,,,,95.04,0,623.04,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-11,GRN-OUT003-260311-00438,INV-2603-00438,,,PO-20260307-OUT003-0072,2026-03-11,ING041,Dessert Box,,Packaging,Consumable,,375.0,pcs,0,5.15,,1931.25,0.0,18.0,347.62,,,,,347.62,0,2278.87,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-09,GRN-OUT003-260309-00439,INV-2603-00439,,,PO-20260307-OUT003-0072,2026-03-09,ING042,Sandwich Box,,Packaging,Consumable,,388.94,pcs,0,6.66,Freight,2590.34,0.0,18.0,466.26,,,,,466.26,0,3056.6,
ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-12,GRN-OUT003-260312-00454,INV-2603-00454,,,PO-20260310-OUT003-0075,2026-03-12,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.05,litre,0,196.99,,3949.65,0.0,5.0,197.48,,,,,197.48,0,4147.13,
ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-11,GRN-OUT003-260311-00455,INV-2603-00455,,,PO-20260310-OUT003-0075,2026-03-11,ING020,Tea Leaves,,Tea Inputs,Raw Material,,14.03,kg,0,655.94,,9202.84,0.0,5.0,460.14,,,,,460.14,0,9662.98,
ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-03-14,GRN-OUT003-260314-00456,INV-2603-00456,,,PO-20260310-OUT003-0075,2026-03-14,ING026,Banana,,Produce,Raw Material,,68.16,kg,0,75.77,,5164.48,51.64,5.0,255.64,,,,,255.64,0,5368.48,
ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-10,GRN-OUT003-260310-00457,INV-2603-00457,,,PO-20260310-OUT003-0075,2026-03-10,ING037,Hot Cup,,Packaging,Consumable,,1115.0,pcs,0,2.99,Freight,3333.85,0.0,18.0,600.09,,,,,600.09,0,3933.94,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-03-12,GRN-OUT003-260312-00458,INV-2603-00458,,,PO-20260310-OUT003-0075,2026-03-12,ING043,Wrap Packaging,,Packaging,Consumable,,540.0,pcs,0,6.14,,3315.6,0.0,18.0,596.81,,,,,596.81,0,3912.41,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-15,GRN-OUT003-260315-00472,INV-2603-00472,,,PO-20260313-OUT003-0078,2026-03-15,ING003,Oat Milk,,Dairy Alternative,Raw Material,,42.33,litre,0,182.02,,7704.91,0.0,5.0,385.25,,,,,385.25,0,8090.16,
ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-15,GRN-OUT003-260315-00473,INV-2603-00473,,,PO-20260313-OUT003-0078,2026-03-15,ING009,Bread,,Bakery,Raw Material,,280.49,pcs,0,11.93,,3346.25,0.0,5.0,167.31,,,,,167.31,0,3513.56,
ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-03-17,GRN-OUT003-260317-00474,INV-2603-00474,,,PO-20260313-OUT003-0078,2026-03-17,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,19.79,litre,0,255.07,,5047.84,0.0,18.0,908.61,,,,,908.61,0,5956.45,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,SweetBase Foods,2026-03-15,GRN-OUT003-260315-00475,INV-2603-00475,,,PO-20260313-OUT003-0078,2026-03-15,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,16.16,litre,0,404.52,,6537.04,0.0,18.0,1176.67,,,,,1176.67,0,7713.71,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-16,GRN-OUT003-260316-00476,INV-2603-00476,,,PO-20260313-OUT003-0078,2026-03-16,ING027,Butter,,Dairy,Raw Material,,14.14,kg,0,556.69,,7871.6,0.0,12.0,944.59,,,,,944.59,0,8816.19,
ABNAH Cafe Saket Premium,Main Store,ops.cp,SpiceRoot Foods,2026-03-15,GRN-OUT003-260315-00477,INV-2603-00477,,,PO-20260313-OUT003-0078,2026-03-15,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.17,kg,0,313.19,,5377.47,0.0,18.0,967.94,,,,,967.94,0,6345.41,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-15,GRN-OUT003-260315-00478,INV-2603-00478,,,PO-20260313-OUT003-0078,2026-03-15,ING040,Napkin,,Packaging,Consumable,,2210.0,pcs,0,0.33,,729.3,0.0,18.0,131.27,,,,,131.27,0,860.57,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-14,GRN-OUT003-260314-00479,INV-2603-00479,,,PO-20260313-OUT003-0078,2026-03-14,ING043,Wrap Packaging,,Packaging,Consumable,,395.0,pcs,0,5.96,,2354.2,0.0,18.0,423.76,,,,,423.76,0,2777.96,
ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-17,GRN-OUT003-260317-00492,INV-2603-00492,,,PO-20260316-OUT003-0081,2026-03-17,ING011,Tortilla,,Bakery,Raw Material,,345.0,pcs,0,14.9,,5140.5,0.0,5.0,257.02,,,,,257.02,0,5397.52,
ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-03-19,GRN-OUT003-260319-00493,INV-2603-00493,,,PO-20260316-OUT003-0081,2026-03-19,ING029,Onion,,Produce,Raw Material,,56.22,kg,0,45.81,,2575.44,0.0,5.0,128.77,,,,,128.77,0,2704.21,
ABNAH Cafe Saket Premium,Main Store,store.manager,SpiceRoot Foods,2026-03-19,GRN-OUT003-260319-00494,INV-2603-00494,,,PO-20260316-OUT003-0081,2026-03-19,ING035,Aioli,,Syrups & Sauces,Raw Material,,19.85,kg,0,325.65,,6464.15,0.0,18.0,1163.55,,,,,1163.55,0,7627.7,
ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-19,GRN-OUT003-260319-00495,INV-2603-00495,,,PO-20260316-OUT003-0081,2026-03-19,ING043,Wrap Packaging,,Packaging,Consumable,,510.0,pcs,0,5.7,,2907.0,0.0,18.0,523.26,,,,,523.26,0,3430.26,
ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-24,GRN-OUT003-260324-00509,INV-2603-00509,,,PO-20260319-OUT003-0084,2026-03-24,ING005,Paneer,,Dairy,Raw Material,,21.86,kg,0,379.28,,8291.06,0.0,5.0,414.55,,,,,414.55,0,8705.61,
ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-22,GRN-OUT003-260322-00510,INV-2603-00510,,,PO-20260319-OUT003-0084,2026-03-22,ING006,Cheese,,Dairy,Raw Material,,20.67,kg,0,495.64,,10244.88,0.0,5.0,512.24,,,,,512.24,0,10757.12,
ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-23,GRN-OUT003-260323-00511,INV-2603-00511,,,PO-20260319-OUT003-0084,2026-03-23,ING012,Croissant Base,,Bakery,Raw Material,,165.0,pcs,0,41.92,,6916.8,0.0,5.0,345.84,,,,,345.84,0,7262.64,
ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-21,GRN-OUT003-260321-00512,INV-2603-00512,,,PO-20260319-OUT003-0084,2026-03-21,ING039,Straw,,Packaging,Consumable,,1235.0,pcs,0,0.58,,716.3,0.0,18.0,128.93,,,,,128.93,0,845.23,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-03-22,GRN-OUT003-260322-00513,INV-2603-00513,,,PO-20260319-OUT003-0084,2026-03-22,ING043,Wrap Packaging,,Packaging,Consumable,,600.0,pcs,0,6.22,,3732.0,0.0,18.0,671.76,,,,,671.76,0,4403.76,
ABNAH Cafe Saket Premium,Main Store,store.manager,Metro Wholesale Delhi,2026-03-24,GRN-OUT003-260324-00524,INV-2603-00524,,,PO-20260322-OUT003-0087,2026-03-24,ING022,Ice,,Beverage Inputs,Raw Material,,348.13,kg,0,12.85,,4473.47,0.0,5.0,223.67,,,,,223.67,0,4697.14,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FrozenBerry Traders,2026-03-24,GRN-OUT003-260324-00525,INV-2603-00525,,,PO-20260322-OUT003-0087,2026-03-24,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.15,kg,0,447.05,,10349.21,0.0,18.0,1862.86,,,,,1862.86,0,12212.07,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-03-27,GRN-OUT003-260327-00526,INV-2603-00526,,,PO-20260322-OUT003-0087,2026-03-27,ING026,Banana,,Produce,Raw Material,,47.04,kg,0,79.15,,3723.22,0.0,5.0,186.16,,,,,186.16,0,3909.38,
ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-26,GRN-OUT003-260326-00527,INV-2603-00527,,,PO-20260322-OUT003-0087,2026-03-26,ING027,Butter,,Dairy,Raw Material,,20.43,kg,0,558.93,,11418.94,0.0,12.0,1370.27,,,,,1370.27,0,12789.21,
ABNAH Cafe Saket Premium,Main Store,ops.cp,BeanCraft Roasters Delhi,2026-03-27,GRN-OUT003-260327-00541,INV-2603-00541,,,PO-20260325-OUT003-0090,2026-03-27,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,12.29,kg,0,1004.16,,12341.13,0.0,5.0,617.06,,,,,617.06,0,12958.19,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-28,GRN-OUT003-260328-00542,INV-2603-00542,,,PO-20260325-OUT003-0090,2026-03-28,ING005,Paneer,,Dairy,Raw Material,,34.09,kg,0,391.44,,13344.19,0.0,5.0,667.21,,,,,667.21,0,14011.4,
ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-26,GRN-OUT003-260326-00543,INV-2603-00543,,,PO-20260325-OUT003-0090,2026-03-26,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,pcs,0,48.67,,6570.45,0.0,18.0,1182.68,,,,,1182.68,0,7753.13,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-29,GRN-OUT003-260329-00544,INV-2603-00544,,,PO-20260325-OUT003-0090,2026-03-29,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,120.0,pcs,0,76.03,,9123.6,0.0,18.0,1642.25,,,,,1642.25,0,10765.85,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,SpiceRoot Foods,2026-03-30,GRN-OUT003-260330-00545,INV-2603-00545,,,PO-20260325-OUT003-0090,2026-03-30,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,13.38,kg,0,281.95,,3772.49,0.0,18.0,679.05,,,,,679.05,0,4451.54,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-25,GRN-OUT003-260325-00546,INV-2603-00546,,,PO-20260325-OUT003-0090,2026-03-25,ING041,Dessert Box,,Packaging,Consumable,,495.0,pcs,0,5.28,,2613.6,0.0,18.0,470.45,,,,,470.45,0,3084.05,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-31,GRN-OUT003-260331-00562,INV-2603-00562,,,PO-20260328-OUT003-0093,2026-03-31,ING005,Paneer,,Dairy,Raw Material,,38.0,kg,0,383.37,Freight,14568.06,0.0,5.0,728.4,,,,,728.4,0,15296.46,
ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-31,GRN-OUT003-260331-00563,INV-2603-00563,,,PO-20260328-OUT003-0093,2026-03-31,ING006,Cheese,,Dairy,Raw Material,,14.64,kg,0,510.32,,7471.08,0.0,5.0,373.55,,,,,373.55,0,7844.63,
ABNAH Cafe Saket Premium,Main Store,ops.cp,NorthStar Poultry,2026-03-31,GRN-OUT003-260331-00564,INV-2603-00564,,,PO-20260328-OUT003-0093,2026-03-31,ING007,Chicken,,Protein,Raw Material,,22.15,kg,0,352.76,Freight,7813.63,0.0,5.0,390.68,,,,,390.68,0,8204.31,
ABNAH Cafe Saket Premium,Main Store,ops.saket,SpiceRoot Foods,2026-03-31,GRN-OUT003-260331-00565,INV-2603-00565,,,PO-20260328-OUT003-0093,2026-03-31,ING035,Aioli,,Syrups & Sauces,Raw Material,,16.52,kg,0,322.27,,5323.9,0.0,18.0,958.3,,,,,958.3,0,6282.2,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-30,GRN-OUT003-260330-00566,INV-2603-00566,,,PO-20260328-OUT003-0093,2026-03-30,ING037,Hot Cup,,Packaging,Consumable,,900.78,pcs,0,2.9,,2612.26,26.12,18.0,465.51,,,,,465.51,0,3051.65,
ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-03-31,GRN-OUT003-260331-00567,INV-2603-00567,,,PO-20260328-OUT003-0093,2026-03-31,ING042,Sandwich Box,,Packaging,Consumable,,340.06,pcs,0,6.58,,2237.59,0.0,18.0,402.77,,,,,402.77,0,2640.36,
ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-31,GRN-OUT003-260331-00568,INV-2603-00568,,,PO-20260328-OUT003-0093,2026-03-31,ING043,Wrap Packaging,,Packaging,Consumable,,490.0,pcs,0,6.23,,3052.7,0.0,18.0,549.49,,,,,549.49,0,3602.19,
ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-31,GRN-OUT003-260331-00582,INV-2603-00582,,,PO-20260331-OUT003-0096,2026-03-31,ING006,Cheese,,Dairy,Raw Material,,14.42,kg,0,493.69,,7119.01,0.0,5.0,355.95,,,,,355.95,0,7474.96,
ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-31,GRN-OUT003-260331-00583,INV-2603-00583,,,PO-20260331-OUT003-0096,2026-03-31,ING009,Bread,,Bakery,Raw Material,,202.98,pcs,0,12.52,,2541.31,0.0,5.0,127.07,,,,,127.07,0,2668.38,
ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-31,GRN-OUT003-260331-00584,INV-2603-00584,,,PO-20260331-OUT003-0096,2026-03-31,ING026,Banana,,Produce,Raw Material,,33.27,kg,0,75.46,,2510.55,0.0,5.0,125.53,,,,,125.53,0,2636.08,
ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-31,GRN-OUT003-260331-00585,INV-2603-00585,,,PO-20260331-OUT003-0096,2026-03-31,ING043,Wrap Packaging,,Packaging,Consumable,,335.0,pcs,0,5.77,,1932.95,0.0,18.0,347.93,,,,,347.93,0,2280.88,
