row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260106_00025,ABNAH Cafe Connaught Place,Main Store,store.manager,BeanCraft Roasters Delhi,2026-01-06,GRN-20260106-00025,INV-260104-00025,2026-01-06,ING001,Coffee Beans,Coffee Inputs,Raw Material,8.03,kg,1086.55,945.39,7591.48,0.0,5,379.57,379.57,0.0,7971.05,0.0,0.0,7971.05
ENT_20260107_00022,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-01-07,GRN-20260107-00022,INV-260104-00022,2026-01-07,ING008,Egg,Protein,Raw Material,335.0,pcs,8.18,7.27,2435.45,0.0,5,121.77,121.77,25.0,2582.22,0.0,0.0,2582.22
ENT_20260108_00039,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-08,GRN-20260108-00039,INV-260107-00039,2026-01-08,ING027,Butter,Dairy,Raw Material,26.76,kg,624.18,540.7,14469.13,144.69,12,1718.93,1718.93,0.0,16043.37,0.0,0.0,16043.37
ENT_20260108_00041,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-01-08,GRN-20260108-00041,INV-260107-00041,2026-01-08,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,35.63,litre,97.38,88.61,3157.17,0.0,18,568.29,568.29,0.0,3725.46,0.0,0.0,3725.46
ENT_20260109_00037,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-09,GRN-20260109-00037,INV-260107-00037,2026-01-09,ING010,Bagel,Bakery,Raw Material,100.0,pcs,32.9,30.07,3007.0,0.0,5,150.35,150.35,12.0,3169.35,0.0,0.0,3169.35
ENT_20260110_00038,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-01-10,GRN-20260110-00038,INV-260107-00038,2026-01-10,ING039,Straw,Packaging,Consumable,1165.0,pcs,0.63,0.55,640.75,6.41,18,114.18,114.18,18.0,766.52,0.0,0.0,766.52
ENT_20260110_00040,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-10,GRN-20260110-00040,INV-260107-00040,2026-01-10,ING004,Cream,Dairy,Raw Material,21.44,litre,249.81,222.38,4767.83,0.0,5,238.39,238.39,12.0,5018.22,0.0,0.0,5018.22
ENT_20260110_00042,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-10,GRN-20260110-00042,INV-260107-00042,2026-01-10,ING029,Onion,Produce,Raw Material,53.03,kg,49.11,41.63,2207.64,0.0,5,110.38,110.38,0.0,2318.02,0.0,0.0,2318.02
ENT_20260111_00053,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-01-11,GRN-20260111-00053,INV-260110-00053,2026-01-11,ING042,Sandwich Box,Packaging,Consumable,445.0,pcs,7.95,6.83,3039.35,0.0,18,547.08,547.08,0.0,3586.43,0.0,0.0,3586.43
ENT_20260111_00054,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-01-11,GRN-20260111-00054,INV-260110-00054,2026-01-11,ING037,Hot Cup,Packaging,Consumable,880.0,pcs,3.39,2.96,2604.8,39.07,18,461.83,461.83,12.0,3039.56,0.0,0.0,3039.56
ENT_20260111_00056,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-11,GRN-20260111-00056,INV-260110-00056,2026-01-11,ING004,Cream,Dairy,Raw Material,21.42,litre,249.39,216.24,4631.86,0.0,5,231.59,231.59,18.0,4881.45,0.0,0.0,4881.45
ENT_20260113_00055,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-13,GRN-20260113-00055,INV-260110-00055,2026-01-13,ING014,Cake Base,Dessert Inputs,Raw Material,115.0,pcs,49.9,46.19,5311.85,0.0,18,956.13,956.13,25.0,6292.98,0.0,0.0,6292.98
ENT_20260113_00057,ABNAH Cafe Connaught Place,Main Store,ops.saket,ChocoCraft Ingredients,2026-01-13,GRN-20260113-00057,INV-260110-00057,2026-01-13,ING013,Brownie Base,Dessert Inputs,Raw Material,250.0,pcs,38.41,33.25,8312.5,0.0,18,1496.25,1496.25,12.0,9820.75,0.0,0.0,9820.75
ENT_20260113_00058,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-13,GRN-20260113-00058,INV-260110-00058,2026-01-13,ING015,Cheesecake Base,Dessert Inputs,Raw Material,105.0,pcs,75.54,68.47,7189.35,0.0,18,1294.08,1294.08,0.0,8483.43,0.0,0.0,8483.43
ENT_20260113_00059,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-13,GRN-20260113-00059,INV-260110-00059,2026-01-13,ING031,Tomato,Produce,Raw Material,62.15,kg,62.66,55.17,3428.82,51.43,5,168.87,168.87,12.0,3558.26,0.0,0.0,3558.26
ENT_20260114_00077,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-01-14,GRN-20260114-00077,INV-260113-00077,2026-01-14,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,15.43,kg,396.96,347.74,5365.63,0.0,18,965.81,965.81,12.0,6343.44,1.0,347.74,5995.7
ENT_20260115_00072,ABNAH Cafe Connaught Place,Main Store,store.manager,SweetBase Foods,2026-01-15,GRN-20260115-00072,INV-260113-00072,2026-01-15,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,37.59,litre,262.16,242.16,9102.79,0.0,18,1638.5,1638.5,0.0,10741.29,0.0,0.0,10741.29
ENT_20260115_00075,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-15,GRN-20260115-00075,INV-260113-00075,2026-01-15,ING029,Onion,Produce,Raw Material,80.47,kg,48.87,42.2,3395.83,0.0,5,169.79,169.79,0.0,3565.62,0.0,0.0,3565.62
ENT_20260115_00076,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-15,GRN-20260115-00076,INV-260113-00076,2026-01-15,ING011,Tortilla,Bakery,Raw Material,265.0,pcs,17.47,15.71,4163.15,0.0,5,208.16,208.16,25.0,4396.31,0.0,0.0,4396.31
ENT_20260116_00071,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-16,GRN-20260116-00071,INV-260113-00071,2026-01-16,ING009,Bread,Bakery,Raw Material,480.0,pcs,13.78,12.27,5889.6,0.0,5,294.48,294.48,12.0,6196.08,0.0,0.0,6196.08
ENT_20260116_00073,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-01-16,GRN-20260116-00073,INV-260113-00073,2026-01-16,ING034,Salsa,Syrups & Sauces,Raw Material,18.14,kg,206.31,188.68,3422.66,0.0,18,616.08,616.08,25.0,4063.74,0.0,0.0,4063.74
ENT_20260116_00074,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-16,GRN-20260116-00074,INV-260113-00074,2026-01-16,ING037,Hot Cup,Packaging,Consumable,1475.0,pcs,3.3,2.91,4292.25,64.38,18,761.02,761.02,25.0,5013.89,0.0,0.0,5013.89
ENT_20260117_00089,ABNAH Cafe Connaught Place,Main Store,ops.saket,ChocoCraft Ingredients,2026-01-17,GRN-20260117-00089,INV-260116-00089,2026-01-17,ING013,Brownie Base,Dessert Inputs,Raw Material,245.0,pcs,38.01,33.39,8180.55,0.0,18,1472.5,1472.5,0.0,9653.05,0.0,0.0,9653.05
ENT_20260117_00090,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-17,GRN-20260117-00090,INV-260116-00090,2026-01-17,ING011,Tortilla,Bakery,Raw Material,210.0,pcs,16.62,14.86,3120.6,31.21,5,154.47,154.47,18.0,3261.86,0.0,0.0,3261.86
ENT_20260117_00092,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-17,GRN-20260117-00092,INV-260116-00092,2026-01-17,ING014,Cake Base,Dessert Inputs,Raw Material,175.0,pcs,51.37,46.18,8081.5,0.0,18,1454.67,1454.67,18.0,9554.17,0.0,0.0,9554.17
ENT_20260117_00093,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-01-17,GRN-20260117-00093,INV-260116-00093,2026-01-17,ING031,Tomato,Produce,Raw Material,37.63,kg,58.83,54.1,2035.78,20.36,5,100.77,100.77,0.0,2116.19,0.0,0.0,2116.19
ENT_20260118_00094,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-18,GRN-20260118-00094,INV-260116-00094,2026-01-18,ING030,Capsicum,Produce,Raw Material,31.71,kg,94.97,85.03,2696.3,0.0,5,134.81,134.81,12.0,2843.11,0.0,0.0,2843.11
ENT_20260119_00091,ABNAH Cafe Connaught Place,Main Store,inventory.lead,NorthStar Poultry,2026-01-19,GRN-20260119-00091,INV-260116-00091,2026-01-19,ING007,Chicken,Protein,Raw Material,57.07,kg,379.48,323.04,18435.89,276.54,5,907.97,907.97,0.0,19067.32,0.0,0.0,19067.32
ENT_20260120_00106,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-20,GRN-20260120-00106,INV-260119-00106,2026-01-20,ING003,Oat Milk,Dairy Alternative,Raw Material,20.19,litre,198.01,183.1,3696.79,36.97,5,182.99,182.99,12.0,3854.81,0.0,0.0,3854.81
ENT_20260120_00109,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-20,GRN-20260120-00109,INV-260119-00109,2026-01-20,ING036,Cold Cup,Packaging,Consumable,1850.0,pcs,3.46,3.04,5624.0,56.24,18,1002.2,1002.2,0.0,6569.96,0.0,0.0,6569.96
ENT_20260120_00112,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-20,GRN-20260120-00112,INV-260119-00112,2026-01-20,ING014,Cake Base,Dessert Inputs,Raw Material,51.04,pcs,53.25,47.35,2416.74,36.25,18,428.49,428.49,0.0,2808.98,0.0,0.0,2808.98
ENT_20260121_00107,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-21,GRN-20260121-00107,INV-260119-00107,2026-01-21,ING015,Cheesecake Base,Dessert Inputs,Raw Material,140.0,pcs,84.1,73.23,10252.2,0.0,18,1845.4,1845.4,25.0,12122.6,0.0,0.0,12122.6
ENT_20260121_00108,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-01-21,GRN-20260121-00108,INV-260119-00108,2026-01-21,ING010,Bagel,Bakery,Raw Material,160.0,pcs,31.08,28.74,4598.4,45.98,5,227.62,227.62,18.0,4798.04,0.0,0.0,4798.04
ENT_20260121_00111,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-21,GRN-20260121-00111,INV-260119-00111,2026-01-21,ING029,Onion,Produce,Raw Material,21.03,kg,50.3,43.85,922.17,0.0,5,46.11,46.11,0.0,968.28,0.0,0.0,968.28
ENT_20260122_00110,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-22,GRN-20260122-00110,INV-260119-00110,2026-01-22,ING005,Paneer,Dairy,Raw Material,22.14,kg,400.72,366.48,8113.87,81.14,5,401.64,401.64,0.0,8434.37,0.0,0.0,8434.37
ENT_20260123_00129,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-01-23,GRN-20260123-00129,INV-260122-00129,2026-01-23,ING041,Dessert Box,Packaging,Consumable,715.0,pcs,6.21,5.29,3782.35,0.0,18,680.82,680.82,0.0,4463.17,0.0,0.0,4463.17
ENT_20260124_00127,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-24,GRN-20260124-00127,INV-260122-00127,2026-01-24,ING040,Napkin,Packaging,Consumable,2865.0,pcs,0.36,0.33,945.45,9.45,18,168.48,168.48,12.0,1116.48,0.0,0.0,1116.48
ENT_20260124_00128,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-24,GRN-20260124-00128,INV-260122-00128,2026-01-24,ING010,Bagel,Bakery,Raw Material,171.55,pcs,31.64,27.84,4775.95,47.76,5,236.41,236.41,18.0,4982.6,0.0,0.0,4982.6
ENT_20260125_00130,ABNAH Cafe Connaught Place,Main Store,ops.hk,SweetBase Foods,2026-01-25,GRN-20260125-00130,INV-260122-00130,2026-01-25,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,18.95,litre,477.62,405.99,7693.51,0.0,5,384.68,384.68,0.0,8078.19,0.0,0.0,8078.19
ENT_20260125_00131,ABNAH Cafe Connaught Place,Main Store,store.manager,NorthStar Poultry,2026-01-25,GRN-20260125-00131,INV-260122-00131,2026-01-25,ING007,Chicken,Protein,Raw Material,29.53,kg,363.7,316.34,9341.52,93.42,5,462.4,462.4,0.0,9710.5,0.0,0.0,9710.5
ENT_20260125_00132,ABNAH Cafe Connaught Place,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-01-25,GRN-20260125-00132,INV-260122-00132,2026-01-25,ING029,Onion,Produce,Raw Material,61.78,kg,49.03,41.81,2583.02,38.75,5,127.21,127.21,18.0,2689.48,0.0,0.0,2689.48
ENT_20260126_00149,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-26,GRN-20260126-00149,INV-260125-00149,2026-01-26,ING010,Bagel,Bakery,Raw Material,135.0,pcs,33.59,28.68,3871.8,58.08,5,190.69,190.69,0.0,4004.41,0.0,0.0,4004.41
ENT_20260127_00147,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-27,GRN-20260127-00147,INV-260125-00147,2026-01-27,ING041,Dessert Box,Packaging,Consumable,610.0,pcs,5.82,5.15,3141.5,31.41,18,559.82,559.82,25.0,3694.91,0.0,0.0,3694.91
ENT_20260127_00150,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-27,GRN-20260127-00150,INV-260125-00150,2026-01-27,ING002,Milk,Dairy,Raw Material,60.76,litre,81.1,73.39,4459.18,0.0,5,222.96,222.96,0.0,4682.14,0.0,0.0,4682.14
ENT_20260127_00151,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-27,GRN-20260127-00151,INV-260125-00151,2026-01-27,ING003,Oat Milk,Dairy Alternative,Raw Material,24.33,litre,210.45,190.47,4634.14,46.34,5,229.39,229.39,0.0,4817.19,0.0,0.0,4817.19
ENT_20260128_00148,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-01-28,GRN-20260128-00148,INV-260125-00148,2026-01-28,ING043,Wrap Packaging,Packaging,Consumable,625.0,pcs,6.62,6.01,3756.25,0.0,18,676.12,676.12,0.0,4432.37,0.0,0.0,4432.37
ENT_20260128_00152,ABNAH Cafe Connaught Place,Main Store,ops.cp,TeaLeaf Traders NCR,2026-01-28,GRN-20260128-00152,INV-260125-00152,2026-01-28,ING021,Matcha Powder,Tea Inputs,Raw Material,7.3,kg,2490.53,2168.3,15828.59,237.43,5,779.56,779.56,0.0,16370.72,0.0,0.0,16370.72
ENT_20260128_00153,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-01-28,GRN-20260128-00153,INV-260125-00153,2026-01-28,ING007,Chicken,Protein,Raw Material,50.77,kg,397.4,342.77,17402.43,0.0,5,870.12,870.12,12.0,18284.55,0.0,0.0,18284.55
ENT_20260128_00154,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-01-28,GRN-20260128-00154,INV-260125-00154,2026-01-28,ING036,Cold Cup,Packaging,Consumable,834.03,pcs,3.75,3.3,2752.3,0.0,18,495.41,495.41,0.0,3247.71,0.0,0.0,3247.71
ENT_20260129_00168,ABNAH Cafe Connaught Place,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-01-29,GRN-20260129-00168,INV-260128-00168,2026-01-29,ING023,Lemon,Produce,Raw Material,48.41,kg,134.68,115.86,5608.78,0.0,5,280.44,280.44,25.0,5914.22,0.0,0.0,5914.22
ENT_20260129_00169,ABNAH Cafe Connaught Place,Main Store,ops.saket,ChocoCraft Ingredients,2026-01-29,GRN-20260129-00169,INV-260128-00169,2026-01-29,ING013,Brownie Base,Dessert Inputs,Raw Material,175.0,pcs,38.55,33.04,5782.0,57.82,18,1030.35,1030.35,0.0,6754.53,0.0,0.0,6754.53
ENT_20260131_00167,ABNAH Cafe Connaught Place,Main Store,ops.cp,TeaLeaf Traders NCR,2026-01-31,GRN-20260131-00167,INV-260128-00167,2026-01-31,ING020,Tea Leaves,Tea Inputs,Raw Material,12.27,kg,707.33,614.31,7537.58,75.38,5,373.11,373.11,0.0,7835.31,0.0,0.0,7835.31
