row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260108_00052,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-01-08,GRN-20260108-00052,INV-260107-00052,2026-01-08,ING042,Sandwich Box,Packaging,Consumable,350.0,pcs,7.99,6.81,2383.5,23.84,18,424.74,424.74,0.0,2784.4,0.0,0.0,2784.4
ENT_20260109_00047,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-09,GRN-20260109-00047,INV-260107-00047,2026-01-09,ING027,Butter,Dairy,Raw Material,28.36,kg,585.37,527.99,14973.8,0.0,12,1796.86,1796.86,18.0,16788.66,1.38,728.63,16060.03
ENT_20260109_00050,ABNAH Cafe Saket Premium,Main Store,ops.cp,SpiceRoot Foods,2026-01-09,GRN-20260109-00050,INV-260107-00050,2026-01-09,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,19.86,kg,381.08,344.43,6840.38,0.0,18,1231.27,1231.27,25.0,8096.65,0.0,0.0,8096.65
ENT_20260110_00049,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-10,GRN-20260110-00049,INV-260107-00049,2026-01-10,ING006,Cheese,Dairy,Raw Material,17.12,kg,537.03,489.34,8377.5,0.0,5,418.88,418.88,12.0,8808.38,0.0,0.0,8808.38
ENT_20260110_00051,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-01-10,GRN-20260110-00051,INV-260107-00051,2026-01-10,ING002,Milk,Dairy,Raw Material,102.59,litre,79.48,72.67,7455.22,0.0,5,372.76,372.76,0.0,7827.98,0.0,0.0,7827.98
ENT_20260111_00065,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-11,GRN-20260111-00065,INV-260110-00065,2026-01-11,ING006,Cheese,Dairy,Raw Material,18.57,kg,537.93,467.19,8675.72,0.0,5,433.79,433.79,12.0,9121.51,0.0,0.0,9121.51
ENT_20260111_00066,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-01-11,GRN-20260111-00066,INV-260110-00066,2026-01-11,ING039,Straw,Packaging,Consumable,955.0,pcs,0.63,0.56,534.8,8.02,18,94.82,94.82,18.0,639.6,0.0,0.0,639.6
ENT_20260111_00067,ABNAH Cafe Saket Premium,Main Store,inventory.lead,SweetBase Foods,2026-01-11,GRN-20260111-00067,INV-260110-00067,2026-01-11,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,40.1,litre,256.39,233.92,9380.19,0.0,18,1688.43,1688.43,0.0,11068.62,0.0,0.0,11068.62
ENT_20260111_00068,ABNAH Cafe Saket Premium,Main Store,ops.cp,Metro Wholesale Delhi,2026-01-11,GRN-20260111-00068,INV-260110-00068,2026-01-11,ING022,Ice,Beverage Inputs,Raw Material,349.44,kg,14.63,12.63,4413.43,66.2,5,217.36,217.36,0.0,4564.59,0.0,0.0,4564.59
ENT_20260113_00069,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-13,GRN-20260113-00069,INV-260110-00069,2026-01-13,ING028,Lettuce,Produce,Raw Material,17.17,kg,105.87,91.83,1576.72,15.77,5,78.05,78.05,0.0,1639.0,0.0,0.0,1639.0
ENT_20260113_00070,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-01-13,GRN-20260113-00070,INV-260110-00070,2026-01-13,ING043,Wrap Packaging,Packaging,Consumable,675.0,pcs,6.44,5.66,3820.5,38.2,18,680.81,680.81,25.0,4488.11,0.0,0.0,4488.11
ENT_20260114_00086,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-14,GRN-20260114-00086,INV-260113-00086,2026-01-14,ING029,Onion,Produce,Raw Material,79.47,kg,48.76,43.11,3425.95,0.0,5,171.3,171.3,0.0,3597.25,0.0,0.0,3597.25
ENT_20260114_00087,ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-01-14,GRN-20260114-00087,INV-260113-00087,2026-01-14,ING031,Tomato,Produce,Raw Material,34.26,kg,58.1,52.1,1784.95,26.77,5,87.91,87.91,18.0,1864.09,0.0,0.0,1864.09
ENT_20260116_00083,ABNAH Cafe Saket Premium,Main Store,inventory.lead,ChocoCraft Ingredients,2026-01-16,GRN-20260116-00083,INV-260113-00083,2026-01-16,ING013,Brownie Base,Dessert Inputs,Raw Material,108.7,pcs,37.94,33.51,3642.54,36.43,18,649.1,649.1,0.0,4255.21,2.43,81.43,4173.78
ENT_20260116_00084,ABNAH Cafe Saket Premium,Main Store,ops.saket,SpiceRoot Foods,2026-01-16,GRN-20260116-00084,INV-260113-00084,2026-01-16,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,14.65,kg,386.39,350.27,5131.46,51.31,18,914.43,914.43,0.0,5994.58,0.0,0.0,5994.58
ENT_20260116_00085,ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-01-16,GRN-20260116-00085,INV-260113-00085,2026-01-16,ING026,Banana,Produce,Raw Material,48.6,kg,79.26,73.15,3555.09,0.0,5,177.75,177.75,12.0,3744.84,0.0,0.0,3744.84
ENT_20260116_00088,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-01-16,GRN-20260116-00088,INV-260113-00088,2026-01-16,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,36.62,litre,100.32,92.01,3369.41,0.0,18,606.49,606.49,0.0,3975.9,0.0,0.0,3975.9
ENT_20260117_00102,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-01-17,GRN-20260117-00102,INV-260116-00102,2026-01-17,ING027,Butter,Dairy,Raw Material,29.09,kg,626.61,540.63,15726.93,235.9,12,1858.92,1858.92,0.0,17349.95,0.0,0.0,17349.95
ENT_20260117_00104,ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-01-17,GRN-20260117-00104,INV-260116-00104,2026-01-17,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,34.98,litre,305.18,260.08,9097.6,0.0,18,1637.57,1637.57,0.0,10735.17,0.0,0.0,10735.17
ENT_20260118_00100,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-18,GRN-20260118-00100,INV-260116-00100,2026-01-18,ING004,Cream,Dairy,Raw Material,32.84,litre,251.6,225.44,7403.45,111.05,5,364.62,364.62,0.0,7657.02,0.0,0.0,7657.02
ENT_20260118_00101,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-01-18,GRN-20260118-00101,INV-260116-00101,2026-01-18,ING036,Cold Cup,Packaging,Consumable,1810.0,pcs,3.88,3.37,6099.7,61.0,18,1086.97,1086.97,0.0,7125.67,0.0,0.0,7125.67
ENT_20260119_00103,ABNAH Cafe Saket Premium,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-01-19,GRN-20260119-00103,INV-260116-00103,2026-01-19,ING020,Tea Leaves,Tea Inputs,Raw Material,23.61,kg,689.03,621.41,14671.49,146.71,5,726.24,726.24,0.0,15251.02,0.0,0.0,15251.02
ENT_20260119_00105,ABNAH Cafe Saket Premium,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-19,GRN-20260119-00105,INV-260116-00105,2026-01-19,ING011,Tortilla,Bakery,Raw Material,360.0,pcs,16.62,14.64,5270.4,52.7,5,260.88,260.88,18.0,5496.58,0.0,0.0,5496.58
ENT_20260120_00123,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-20,GRN-20260120-00123,INV-260119-00123,2026-01-20,ING041,Dessert Box,Packaging,Consumable,500.0,pcs,5.37,4.93,2465.0,0.0,18,443.7,443.7,0.0,2908.7,0.0,0.0,2908.7
ENT_20260121_00119,ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-21,GRN-20260121-00119,INV-260119-00119,2026-01-21,ING014,Cake Base,Dessert Inputs,Raw Material,135.0,pcs,53.43,45.59,6154.65,0.0,18,1107.84,1107.84,0.0,7262.49,0.0,0.0,7262.49
ENT_20260121_00120,ABNAH Cafe Saket Premium,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-01-21,GRN-20260121-00120,INV-260119-00120,2026-01-21,ING031,Tomato,Produce,Raw Material,77.19,kg,63.19,57.1,4407.55,0.0,5,220.38,220.38,18.0,4645.93,0.0,0.0,4645.93
ENT_20260121_00124,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-01-21,GRN-20260121-00124,INV-260119-00124,2026-01-21,ING006,Cheese,Dairy,Raw Material,26.06,kg,553.99,489.7,12761.58,0.0,5,638.08,638.08,0.0,13399.66,0.0,0.0,13399.66
ENT_20260121_00125,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-21,GRN-20260121-00125,INV-260119-00125,2026-01-21,ING037,Hot Cup,Packaging,Consumable,835.26,pcs,3.53,3.02,2522.49,0.0,18,454.05,454.05,0.0,2976.54,0.0,0.0,2976.54
ENT_20260121_00126,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-21,GRN-20260121-00126,INV-260119-00126,2026-01-21,ING027,Butter,Dairy,Raw Material,29.18,kg,597.85,511.66,14930.24,149.3,12,1773.71,1773.71,18.0,16572.65,0.0,0.0,16572.65
ENT_20260122_00121,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-22,GRN-20260122-00121,INV-260119-00121,2026-01-22,ING036,Cold Cup,Packaging,Consumable,995.67,pcs,3.71,3.31,3295.67,0.0,18,593.22,593.22,0.0,3888.89,0.0,0.0,3888.89
ENT_20260122_00122,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-01-22,GRN-20260122-00122,INV-260119-00122,2026-01-22,ING038,Lid,Packaging,Consumable,808.58,pcs,1.2,1.07,865.18,0.0,18,155.73,155.73,0.0,1020.91,0.0,0.0,1020.91
ENT_20260123_00140,ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-23,GRN-20260123-00140,INV-260122-00140,2026-01-23,ING012,Croissant Base,Bakery,Raw Material,240.0,pcs,47.79,43.55,10452.0,0.0,5,522.6,522.6,0.0,10974.6,0.0,0.0,10974.6
ENT_20260123_00143,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-01-23,GRN-20260123-00143,INV-260122-00143,2026-01-23,ING040,Napkin,Packaging,Consumable,2960.0,pcs,0.37,0.33,976.8,0.0,18,175.82,175.82,25.0,1177.62,0.0,0.0,1177.62
ENT_20260123_00145,ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-23,GRN-20260123-00145,INV-260122-00145,2026-01-23,ING015,Cheesecake Base,Dessert Inputs,Raw Material,100.0,pcs,84.17,74.88,7488.0,0.0,18,1347.84,1347.84,0.0,8835.84,0.0,0.0,8835.84
ENT_20260123_00146,ABNAH Cafe Saket Premium,Main Store,ops.saket,SpiceRoot Foods,2026-01-23,GRN-20260123-00146,INV-260122-00146,2026-01-23,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,16.42,kg,399.58,339.96,5582.14,83.73,18,989.71,989.71,0.0,6488.12,0.0,0.0,6488.12
ENT_20260124_00141,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-01-24,GRN-20260124-00141,INV-260122-00141,2026-01-24,ING041,Dessert Box,Packaging,Consumable,541.07,pcs,6.2,5.28,2856.85,28.57,18,509.09,509.09,0.0,3337.37,35.22,185.96,3151.41
ENT_20260124_00144,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-01-24,GRN-20260124-00144,INV-260122-00144,2026-01-24,ING037,Hot Cup,Packaging,Consumable,1555.0,pcs,3.28,2.82,4385.1,0.0,18,789.32,789.32,0.0,5174.42,0.0,0.0,5174.42
ENT_20260125_00142,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-25,GRN-20260125-00142,INV-260122-00142,2026-01-25,ING042,Sandwich Box,Packaging,Consumable,330.0,pcs,7.3,6.42,2118.6,31.78,18,375.63,375.63,0.0,2462.45,19.48,125.06,2337.39
ENT_20260127_00162,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-27,GRN-20260127-00162,INV-260125-00162,2026-01-27,ING040,Napkin,Packaging,Consumable,1515.0,pcs,0.4,0.34,515.1,0.0,18,92.72,92.72,0.0,607.82,0.0,0.0,607.82
ENT_20260127_00163,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-01-27,GRN-20260127-00163,INV-260125-00163,2026-01-27,ING004,Cream,Dairy,Raw Material,45.15,litre,219.55,202.58,9146.49,0.0,5,457.32,457.32,25.0,9628.81,0.0,0.0,9628.81
ENT_20260128_00164,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-01-28,GRN-20260128-00164,INV-260125-00164,2026-01-28,ING042,Sandwich Box,Packaging,Consumable,370.0,pcs,7.66,6.83,2527.1,0.0,18,454.88,454.88,12.0,2993.98,0.0,0.0,2993.98
ENT_20260128_00165,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-01-28,GRN-20260128-00165,INV-260125-00165,2026-01-28,ING039,Straw,Packaging,Consumable,900.0,pcs,0.64,0.55,495.0,7.42,18,87.76,87.76,25.0,600.34,0.0,0.0,600.34
ENT_20260128_00166,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-01-28,GRN-20260128-00166,INV-260125-00166,2026-01-28,ING038,Lid,Packaging,Consumable,2415.0,pcs,1.19,1.09,2632.35,26.32,18,469.09,469.09,0.0,3075.12,110.01,119.91,2955.21
ENT_20260130_00175,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-01-30,GRN-20260130-00175,INV-260128-00175,2026-01-30,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,41.58,litre,285.68,255.13,10608.31,159.12,18,1880.85,1880.85,18.0,12348.04,0.0,0.0,12348.04
ENT_20260130_00176,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-30,GRN-20260130-00176,INV-260128-00176,2026-01-30,ING005,Paneer,Dairy,Raw Material,29.48,kg,394.84,358.62,10572.12,105.72,5,523.32,523.32,0.0,10989.72,0.0,0.0,10989.72
ENT_20260130_00180,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-01-30,GRN-20260130-00180,INV-260128-00180,2026-01-30,ING038,Lid,Packaging,Consumable,1330.0,pcs,1.17,1.07,1423.1,0.0,18,256.16,256.16,18.0,1697.26,0.0,0.0,1697.26
ENT_20260131_00177,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-31,GRN-20260131-00177,INV-260128-00177,2026-01-31,ING027,Butter,Dairy,Raw Material,25.26,kg,583.42,528.12,13340.31,200.1,12,1576.83,1576.83,0.0,14717.04,0.0,0.0,14717.04
ENT_20260131_00178,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-01-31,GRN-20260131-00178,INV-260128-00178,2026-01-31,ING015,Cheesecake Base,Dessert Inputs,Raw Material,75.0,pcs,85.89,74.89,5616.75,0.0,18,1011.01,1011.01,0.0,6627.76,0.0,0.0,6627.76
ENT_20260131_00179,ABNAH Cafe Saket Premium,Main Store,ops.saket,NorthStar Poultry,2026-01-31,GRN-20260131-00179,INV-260128-00179,2026-01-31,ING007,Chicken,Protein,Raw Material,45.92,kg,375.92,346.02,15889.24,238.34,5,782.54,782.54,0.0,16433.44,0.0,0.0,16433.44
