Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-16,GRN-OUT002-260116-00080,INV-2601-00080,,,PO-20260113-OUT002-0014,2026-01-16,ING012,Croissant Base,,Bakery,Raw Material,,165.0,pcs,0,41.75,,6888.75,0.0,5.0,344.44,,,,,344.44,0,7233.19,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,SweetBase Foods,2026-01-15,GRN-OUT002-260115-00081,INV-2601-00081,,,PO-20260113-OUT002-0014,2026-01-15,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.94,litre,0,405.03,,7671.27,0.0,18.0,1380.83,,,,,1380.83,0,9052.1,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,SpiceRoot Foods,2026-01-18,GRN-OUT002-260118-00082,INV-2601-00082,,,PO-20260113-OUT002-0014,2026-01-18,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,17.35,kg,0,295.61,,5128.83,0.0,18.0,923.19,,,,,923.19,0,6052.02,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-17,GRN-OUT002-260117-00095,INV-2601-00095,,,PO-20260116-OUT002-0017,2026-01-17,ING009,Bread,,Bakery,Raw Material,,450.0,pcs,0,11.56,,5202.0,0.0,5.0,260.1,,,,,260.1,0,5462.1,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-19,GRN-OUT002-260119-00096,INV-2601-00096,,,PO-20260116-OUT002-0017,2026-01-19,ING012,Croissant Base,,Bakery,Raw Material,,185.0,pcs,0,40.45,,7483.25,0.0,5.0,374.16,,,,,374.16,0,7857.41,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,TeaLeaf Traders NCR,2026-01-19,GRN-OUT002-260119-00097,INV-2601-00097,,,PO-20260116-OUT002-0017,2026-01-19,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.94,kg,0,2088.93,,16586.1,0.0,18.0,2985.5,,,,,2985.5,0,19571.6,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-20,GRN-OUT002-260120-00098,INV-2601-00098,,,PO-20260116-OUT002-0017,2026-01-20,ING036,Cold Cup,,Packaging,Consumable,,1605.0,pcs,0,3.32,Freight,5328.6,53.29,18.0,949.56,,,,,949.56,0,6224.87,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-01-18,GRN-OUT002-260118-00099,INV-2601-00099,,,PO-20260116-OUT002-0017,2026-01-18,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,pcs,0,5.92,,3137.6,0.0,18.0,564.77,,,,,564.77,0,3702.37,
ABNAH Cafe Hauz Khas,Main Store,store.manager,BeanCraft Roasters Delhi,2026-01-21,GRN-OUT002-260121-00113,INV-2601-00113,,,PO-20260119-OUT002-0020,2026-01-21,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.03,kg,0,992.45,,10946.72,0.0,5.0,547.34,,,,,547.34,0,11494.06,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-24,GRN-OUT002-260124-00114,INV-2601-00114,,,PO-20260119-OUT002-0020,2026-01-24,ING005,Paneer,,Dairy,Raw Material,,40.35,kg,0,350.84,,14156.39,0.0,5.0,707.82,,,,,707.82,0,14864.21,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,NorthStar Poultry,2026-01-23,GRN-OUT002-260123-00115,INV-2601-00115,,,PO-20260119-OUT002-0020,2026-01-23,ING008,Egg,,Protein,Raw Material,,385.0,pcs,0,7.1,,2733.5,0.0,5.0,136.68,,,,,136.68,0,2870.18,
ABNAH Cafe Hauz Khas,Main Store,store.manager,SweetBase Foods,2026-01-22,GRN-OUT002-260122-00116,INV-2601-00116,,,PO-20260119-OUT002-0020,2026-01-22,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,41.45,litre,0,89.48,Freight,3708.95,0.0,18.0,667.61,,,,,667.61,0,4376.56,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-21,GRN-OUT002-260121-00117,INV-2601-00117,,,PO-20260119-OUT002-0020,2026-01-21,ING037,Hot Cup,,Packaging,Consumable,,1660.0,pcs,0,2.93,,4863.8,0.0,18.0,875.48,,,,,875.48,0,5739.28,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-01-21,GRN-OUT002-260121-00118,INV-2601-00118,,,PO-20260119-OUT002-0020,2026-01-21,ING040,Napkin,,Packaging,Consumable,,1340.0,pcs,0,0.32,,428.8,0.0,18.0,77.18,,,,,77.18,0,505.98,
ABNAH Cafe Hauz Khas,Main Store,store.manager,NorthStar Poultry,2026-01-24,GRN-OUT002-260124-00133,INV-2601-00133,,,PO-20260122-OUT002-0023,2026-01-24,ING007,Chicken,,Protein,Raw Material,,62.59,kg,0,329.81,,20642.81,0.0,5.0,1032.14,,,,,1032.14,0,21674.95,
ABNAH Cafe Hauz Khas,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-26,GRN-OUT002-260126-00134,INV-2601-00134,,,PO-20260122-OUT002-0023,2026-01-26,ING011,Tortilla,,Bakery,Raw Material,,365.0,pcs,0,15.08,Freight,5504.2,0.0,5.0,275.21,,,,,275.21,0,5779.41,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-01-26,GRN-OUT002-260126-00135,INV-2601-00135,,,PO-20260122-OUT002-0023,2026-01-26,ING023,Lemon,,Produce,Raw Material,,27.29,kg,0,105.67,,2883.73,0.0,5.0,144.19,,,,,144.19,0,3027.92,
ABNAH Cafe Hauz Khas,Main Store,store.manager,GreenLeaf Produce Delhi,2026-01-27,GRN-OUT002-260127-00136,INV-2601-00136,,,PO-20260122-OUT002-0023,2026-01-27,ING026,Banana,,Produce,Raw Material,,74.57,kg,0,70.34,,5245.25,0.0,5.0,262.26,,,,,262.26,0,5507.51,
ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-27,GRN-OUT002-260127-00137,INV-2601-00137,,,PO-20260122-OUT002-0023,2026-01-27,ING030,Capsicum,,Produce,Raw Material,,44.09,kg,0,80.96,Freight,3569.53,0.0,5.0,178.48,,,,,178.48,0,3748.01,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-23,GRN-OUT002-260123-00138,INV-2601-00138,,,PO-20260122-OUT002-0023,2026-01-23,ING037,Hot Cup,,Packaging,Consumable,,2090.0,pcs,0,2.75,,5747.5,0.0,18.0,1034.55,,,,,1034.55,0,6782.05,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-01-24,GRN-OUT002-260124-00139,INV-2601-00139,,,PO-20260122-OUT002-0023,2026-01-24,ING041,Dessert Box,,Packaging,Consumable,,555.0,pcs,0,5.07,,2813.85,0.0,18.0,506.49,,,,,506.49,0,3320.34,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-29,GRN-OUT002-260129-00155,INV-2601-00155,,,PO-20260125-OUT002-0026,2026-01-29,ING009,Bread,,Bakery,Raw Material,,630.0,pcs,0,12.04,,7585.2,0.0,5.0,379.26,,,,,379.26,0,7964.46,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-25,GRN-OUT002-260125-00156,INV-2601-00156,,,PO-20260125-OUT002-0026,2026-01-25,ING010,Bagel,,Bakery,Raw Material,,240.0,pcs,0,28.07,,6736.8,0.0,5.0,336.84,,,,,336.84,0,7073.64,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-27,GRN-OUT002-260127-00157,INV-2601-00157,,,PO-20260125-OUT002-0026,2026-01-27,ING011,Tortilla,,Bakery,Raw Material,,350.0,pcs,0,15.44,,5404.0,0.0,5.0,270.2,,,,,270.2,0,5674.2,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,ChocoCraft Ingredients,2026-01-28,GRN-OUT002-260128-00158,INV-2601-00158,,,PO-20260125-OUT002-0026,2026-01-28,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,17.62,litre,0,253.2,,4461.38,0.0,18.0,803.05,,,,,803.05,0,5264.43,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,SpiceRoot Foods,2026-01-27,GRN-OUT002-260127-00159,INV-2601-00159,,,PO-20260125-OUT002-0026,2026-01-27,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,34.72,kg,0,270.27,,9383.77,0.0,18.0,1689.08,,,,,1689.08,0,11072.85,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-27,GRN-OUT002-260127-00160,INV-2601-00160,,,PO-20260125-OUT002-0026,2026-01-27,ING042,Sandwich Box,,Packaging,Consumable,,680.0,pcs,0,6.85,,4658.0,0.0,18.0,838.44,,,,,838.44,0,5496.44,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-01-26,GRN-OUT002-260126-00161,INV-2601-00161,,,PO-20260125-OUT002-0026,2026-01-26,ING043,Wrap Packaging,,Packaging,Consumable,,390.0,pcs,0,5.96,,2324.4,0.0,18.0,418.39,,,,,418.39,0,2742.79,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-01-30,GRN-OUT002-260130-00171,INV-2601-00171,,,PO-20260128-OUT002-0029,2026-01-30,ING036,Cold Cup,,Packaging,Consumable,,1330.0,pcs,0,3.36,,4468.8,0.0,18.0,804.38,,,,,804.38,0,5273.18,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-29,GRN-OUT002-260129-00172,INV-2601-00172,,,PO-20260128-OUT002-0029,2026-01-29,ING037,Hot Cup,,Packaging,Consumable,,1365.0,pcs,0,2.72,,3712.8,0.0,18.0,668.3,,,,,668.3,0,4381.1,
ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-01-30,GRN-OUT002-260130-00173,INV-2601-00173,,,PO-20260128-OUT002-0029,2026-01-30,ING038,Lid,,Packaging,Consumable,,1280.0,pcs,0,1.07,,1369.6,0.0,18.0,246.53,,,,,246.53,0,1616.13,
ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-29,GRN-OUT002-260129-00174,INV-2601-00174,,,PO-20260128-OUT002-0029,2026-01-29,ING039,Straw,,Packaging,Consumable,,327.26,pcs,0,0.55,,179.99,0.0,18.0,32.4,,,,,32.4,0,212.39,
