Deployment Name,Store/Kitchen Name,User Name,Vendor Name,Date,Transaction Number,Invoice Number,Batch Number,PR Number,PO Number,Invoice Date,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,MRP,Unit Price,Charges Name,Amount,Discount,GST/IGST Rate,GST/IGST Value,CESS Rate,CESS Value,Other Taxes Rate,Other Taxes Value,Total Tax,Item Charges Amount,Total,Source
ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-01-10,GRN-OUT001-260110-00040,INV-2601-00040,,,PO-20260107-OUT001-0007,2026-01-10,ING027,Butter,,Dairy,Raw Material,,26.76,kg,0,537.38,,14380.29,0.0,12.0,1725.63,,,,,1725.63,0,16105.92,
ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-01-10,GRN-OUT001-260110-00041,INV-2601-00041,,,PO-20260107-OUT001-0007,2026-01-10,ING029,Onion,,Produce,Raw Material,,53.03,kg,0,41.81,,2217.18,0.0,5.0,110.86,,,,,110.86,0,2328.04,
ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-08,GRN-OUT001-260108-00042,INV-2601-00042,,,PO-20260107-OUT001-0007,2026-01-08,ING039,Straw,,Packaging,Consumable,,1165.0,pcs,0,0.55,,640.75,0.0,18.0,115.33,,,,,115.33,0,756.08,
ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-15,GRN-OUT001-260115-00053,INV-2601-00053,,,PO-20260110-OUT001-0010,2026-01-15,ING004,Cream,,Dairy,Raw Material,,21.42,litre,0,214.42,,4592.88,0.0,5.0,229.64,,,,,229.64,0,4822.52,
ABNAH Cafe Connaught Place,Main Store,store.manager,ChocoCraft Ingredients,2026-01-12,GRN-OUT001-260112-00054,INV-2601-00054,,,PO-20260110-OUT001-0010,2026-01-12,ING013,Brownie Base,,Dessert Inputs,Raw Material,,250.0,pcs,0,33.68,,8420.0,0.0,18.0,1515.6,,,,,1515.6,0,9935.6,
ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-12,GRN-OUT001-260112-00055,INV-2601-00055,,,PO-20260110-OUT001-0010,2026-01-12,ING014,Cake Base,,Dessert Inputs,Raw Material,,115.0,pcs,0,46.41,,5337.15,0.0,18.0,960.69,,,,,960.69,0,6297.84,
ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-14,GRN-OUT001-260114-00056,INV-2601-00056,,,PO-20260110-OUT001-0010,2026-01-14,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,105.0,pcs,0,69.42,,7289.1,0.0,18.0,1312.04,,,,,1312.04,0,8601.14,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-12,GRN-OUT001-260112-00057,INV-2601-00057,,,PO-20260110-OUT001-0010,2026-01-12,ING031,Tomato,,Produce,Raw Material,,62.15,kg,0,55.22,,3431.92,0.0,5.0,171.6,,,,,171.6,0,3603.52,
ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-01-10,GRN-OUT001-260110-00058,INV-2601-00058,,,PO-20260110-OUT001-0010,2026-01-10,ING037,Hot Cup,,Packaging,Consumable,,880.0,pcs,0,2.96,,2604.8,0.0,18.0,468.86,,,,,468.86,0,3073.66,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-01-12,GRN-OUT001-260112-00059,INV-2601-00059,,,PO-20260110-OUT001-0010,2026-01-12,ING042,Sandwich Box,,Packaging,Consumable,,445.0,pcs,0,6.73,,2994.85,0.0,18.0,539.07,,,,,539.07,0,3533.92,
ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-15,GRN-OUT001-260115-00071,INV-2601-00071,,,PO-20260113-OUT001-0013,2026-01-15,ING009,Bread,,Bakery,Raw Material,,480.0,pcs,0,12.04,,5779.2,0.0,5.0,288.96,,,,,288.96,0,6068.16,
ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-17,GRN-OUT001-260117-00072,INV-2601-00072,,,PO-20260113-OUT001-0013,2026-01-17,ING011,Tortilla,,Bakery,Raw Material,,265.0,pcs,0,15.44,,4091.6,0.0,5.0,204.58,,,,,204.58,0,4296.18,
ABNAH Cafe Connaught Place,Main Store,ops.saket,SweetBase Foods,2026-01-16,GRN-OUT001-260116-00073,INV-2601-00073,,,PO-20260113-OUT001-0013,2026-01-16,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,37.59,litre,0,245.76,,9238.12,0.0,18.0,1662.86,,,,,1662.86,0,10900.98,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-19,GRN-OUT001-260119-00074,INV-2601-00074,,,PO-20260113-OUT001-0013,2026-01-19,ING029,Onion,,Produce,Raw Material,,80.47,kg,0,41.37,,3329.04,0.0,5.0,166.45,,,,,166.45,0,3495.49,
ABNAH Cafe Connaught Place,Main Store,ops.saket,SpiceRoot Foods,2026-01-16,GRN-OUT001-260116-00075,INV-2601-00075,,,PO-20260113-OUT001-0013,2026-01-16,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,15.43,kg,0,341.63,Freight,5271.35,0.0,18.0,948.84,,,,,948.84,0,6220.19,
ABNAH Cafe Connaught Place,Main Store,ops.saket,SpiceRoot Foods,2026-01-17,GRN-OUT001-260117-00076,INV-2601-00076,,,PO-20260113-OUT001-0013,2026-01-17,ING034,Salsa,,Syrups & Sauces,Raw Material,,18.14,kg,0,187.86,,3407.78,0.0,18.0,613.4,,,,,613.4,0,4021.18,
ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-15,GRN-OUT001-260115-00077,INV-2601-00077,,,PO-20260113-OUT001-0013,2026-01-15,ING037,Hot Cup,,Packaging,Consumable,,1475.0,pcs,0,2.94,Freight,4336.5,0.0,18.0,780.57,,,,,780.57,0,5117.07,
ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-01-18,GRN-OUT001-260118-00089,INV-2601-00089,,,PO-20260116-OUT001-0016,2026-01-18,ING007,Chicken,,Protein,Raw Material,,57.07,kg,0,322.18,,18386.81,0.0,5.0,919.34,,,,,919.34,0,19306.15,
ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-17,GRN-OUT001-260117-00090,INV-2601-00090,,,PO-20260116-OUT001-0016,2026-01-17,ING011,Tortilla,,Bakery,Raw Material,,210.0,pcs,0,14.99,,3147.9,0.0,5.0,157.4,,,,,157.4,0,3305.3,
ABNAH Cafe Connaught Place,Main Store,store.manager,ChocoCraft Ingredients,2026-01-18,GRN-OUT001-260118-00091,INV-2601-00091,,,PO-20260116-OUT001-0016,2026-01-18,ING013,Brownie Base,,Dessert Inputs,Raw Material,,245.0,pcs,0,33.53,,8214.85,0.0,18.0,1478.67,,,,,1478.67,0,9693.52,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-19,GRN-OUT001-260119-00092,INV-2601-00092,,,PO-20260116-OUT001-0016,2026-01-19,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,pcs,0,46.1,,8067.5,0.0,18.0,1452.15,,,,,1452.15,0,9519.65,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-18,GRN-OUT001-260118-00093,INV-2601-00093,,,PO-20260116-OUT001-0016,2026-01-18,ING030,Capsicum,,Produce,Raw Material,,31.71,kg,0,85.17,,2700.74,0.0,5.0,135.04,,,,,135.04,0,2835.78,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-19,GRN-OUT001-260119-00094,INV-2601-00094,,,PO-20260116-OUT001-0016,2026-01-19,ING031,Tomato,,Produce,Raw Material,,37.63,kg,0,54.56,,2053.09,0.0,5.0,102.65,,,,,102.65,0,2155.74,
ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-20,GRN-OUT001-260120-00106,INV-2601-00106,,,PO-20260119-OUT001-0019,2026-01-20,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.19,litre,0,181.35,,3661.46,0.0,5.0,183.07,,,,,183.07,0,3844.53,
ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-21,GRN-OUT001-260121-00107,INV-2601-00107,,,PO-20260119-OUT001-0019,2026-01-21,ING005,Paneer,,Dairy,Raw Material,,22.14,kg,0,369.94,,8190.47,0.0,5.0,409.52,,,,,409.52,0,8599.99,
ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-22,GRN-OUT001-260122-00108,INV-2601-00108,,,PO-20260119-OUT001-0019,2026-01-22,ING010,Bagel,,Bakery,Raw Material,,160.0,pcs,0,28.35,,4536.0,45.36,5.0,224.53,,,,,224.53,0,4715.17,
ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-01-22,GRN-OUT001-260122-00109,INV-2601-00109,,,PO-20260119-OUT001-0019,2026-01-22,ING014,Cake Base,,Dessert Inputs,Raw Material,,51.04,pcs,0,48.04,,2451.96,0.0,18.0,441.35,,,,,441.35,0,2893.31,
ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-20,GRN-OUT001-260120-00110,INV-2601-00110,,,PO-20260119-OUT001-0019,2026-01-20,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,140.0,pcs,0,72.11,,10095.4,0.0,18.0,1817.17,,,,,1817.17,0,11912.57,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-21,GRN-OUT001-260121-00111,INV-2601-00111,,,PO-20260119-OUT001-0019,2026-01-21,ING029,Onion,,Produce,Raw Material,,21.03,kg,0,43.36,,911.86,0.0,5.0,45.59,,,,,45.59,0,957.45,
ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-01-19,GRN-OUT001-260119-00112,INV-2601-00112,,,PO-20260119-OUT001-0019,2026-01-19,ING036,Cold Cup,,Packaging,Consumable,,1850.0,pcs,0,3.08,Freight,5698.0,0.0,18.0,1025.64,,,,,1025.64,0,6723.64,
ABNAH Cafe Connaught Place,Main Store,store.manager,NorthStar Poultry,2026-01-26,GRN-OUT001-260126-00127,INV-2601-00127,,,PO-20260122-OUT001-0022,2026-01-26,ING007,Chicken,,Protein,Raw Material,,29.53,kg,0,320.15,,9454.03,0.0,5.0,472.7,,,,,472.7,0,9926.73,
ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-24,GRN-OUT001-260124-00128,INV-2601-00128,,,PO-20260122-OUT001-0022,2026-01-24,ING010,Bagel,,Bakery,Raw Material,,171.55,pcs,0,27.43,,4705.62,0.0,5.0,235.28,,,,,235.28,0,4940.9,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-01-25,GRN-OUT001-260125-00129,INV-2601-00129,,,PO-20260122-OUT001-0022,2026-01-25,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.95,litre,0,400.95,,7598.0,0.0,18.0,1367.64,,,,,1367.64,0,8965.64,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-26,GRN-OUT001-260126-00130,INV-2601-00130,,,PO-20260122-OUT001-0022,2026-01-26,ING029,Onion,,Produce,Raw Material,,61.78,kg,0,41.32,,2552.75,0.0,5.0,127.64,,,,,127.64,0,2680.39,
ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-01-24,GRN-OUT001-260124-00131,INV-2601-00131,,,PO-20260122-OUT001-0022,2026-01-24,ING040,Napkin,,Packaging,Consumable,,2865.0,pcs,0,0.33,,945.45,0.0,18.0,170.18,,,,,170.18,0,1115.63,
ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-01-26,GRN-OUT001-260126-00132,INV-2601-00132,,,PO-20260122-OUT001-0022,2026-01-26,ING041,Dessert Box,,Packaging,Consumable,,715.0,pcs,0,5.26,,3760.9,0.0,18.0,676.96,,,,,676.96,0,4437.86,
ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-29,GRN-OUT001-260129-00147,INV-2601-00147,,,PO-20260125-OUT001-0025,2026-01-29,ING002,Milk,,Dairy,Raw Material,,60.76,litre,0,74.2,Freight,4508.39,0.0,5.0,225.42,,,,,225.42,0,4733.81,
ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-29,GRN-OUT001-260129-00148,INV-2601-00148,,,PO-20260125-OUT001-0025,2026-01-29,ING003,Oat Milk,,Dairy Alternative,Raw Material,,24.33,litre,0,187.1,Freight,4552.14,0.0,5.0,227.61,,,,,227.61,0,4779.75,
ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-01-30,GRN-OUT001-260130-00149,INV-2601-00149,,,PO-20260125-OUT001-0025,2026-01-30,ING007,Chicken,,Protein,Raw Material,,50.77,kg,0,341.98,,17362.32,0.0,5.0,868.12,,,,,868.12,0,18230.44,
ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-28,GRN-OUT001-260128-00150,INV-2601-00150,,,PO-20260125-OUT001-0025,2026-01-28,ING010,Bagel,,Bakery,Raw Material,,135.0,pcs,0,29.09,Freight,3927.15,0.0,5.0,196.36,,,,,196.36,0,4123.51,
ABNAH Cafe Connaught Place,Main Store,ops.hk,TeaLeaf Traders NCR,2026-01-25,GRN-OUT001-260125-00151,INV-2601-00151,,,PO-20260125-OUT001-0025,2026-01-25,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.3,kg,0,2158.58,,15757.63,0.0,18.0,2836.37,,,,,2836.37,0,18594.0,
ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-01-26,GRN-OUT001-260126-00152,INV-2601-00152,,,PO-20260125-OUT001-0025,2026-01-26,ING036,Cold Cup,,Packaging,Consumable,,834.03,pcs,0,3.27,,2727.28,0.0,18.0,490.91,,,,,490.91,0,3218.19,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-01-26,GRN-OUT001-260126-00153,INV-2601-00153,,,PO-20260125-OUT001-0025,2026-01-26,ING041,Dessert Box,,Packaging,Consumable,,610.0,pcs,0,5.16,,3147.6,0.0,18.0,566.57,,,,,566.57,0,3714.17,
ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-01-25,GRN-OUT001-260125-00154,INV-2601-00154,,,PO-20260125-OUT001-0025,2026-01-25,ING043,Wrap Packaging,,Packaging,Consumable,,625.0,pcs,0,5.95,,3718.75,0.0,18.0,669.38,,,,,669.38,0,4388.13,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-01-29,GRN-OUT001-260129-00168,INV-2601-00168,,,PO-20260128-OUT001-0028,2026-01-29,ING020,Tea Leaves,,Tea Inputs,Raw Material,,12.27,kg,0,615.77,,7555.5,0.0,5.0,377.77,,,,,377.77,0,7933.27,
ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-31,GRN-OUT001-260131-00169,INV-2601-00169,,,PO-20260128-OUT001-0028,2026-01-31,ING023,Lemon,,Produce,Raw Material,,48.41,kg,0,116.37,,5633.47,0.0,5.0,281.67,,,,,281.67,0,5915.14,
