Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,16.16,0.0,16.16,litre,404.52,6537.04,0,0,6537.04,1176.67,7713.71,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-16,Closed,ING027,Butter,,Dairy,Raw Material,,14.14,0.0,14.14,kg,556.69,7871.6,0,0,7871.6,944.59,8816.19,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.17,0.0,17.17,kg,313.19,5377.47,0,0,5377.47,967.94,6345.41,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING040,Napkin,,Packaging,Consumable,,2210.0,0.0,2210.0,pcs,0.33,729.3,0,0,729.3,131.27,860.57,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-14,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,395.0,0.0,395.0,pcs,5.96,2354.2,0,0,2354.2,423.76,2777.96,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,345.0,0.0,345.0,pcs,14.9,5140.5,0,0,5140.5,257.02,5397.52,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING029,Onion,,Produce,Raw Material,,56.22,0.0,56.22,kg,45.81,2575.44,0,0,2575.44,128.77,2704.21,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Partially Received,ING035,Aioli,,Syrups & Sauces,Raw Material,,19.85,5.59,25.44,kg,325.65,8284.54,0,0,8284.54,1491.22,9775.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-19,,Pending,ING038,Lid,,Packaging,Consumable,,0.0,1485.0,1485.0,pcs,1.18,1752.3,0,0,1752.3,315.41,2067.71,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,510.0,0.0,510.0,pcs,5.7,2907.0,0,0,2907.0,523.26,3430.26,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-24,Closed,ING005,Paneer,,Dairy,Raw Material,,21.86,0.0,21.86,kg,379.28,8291.06,0,0,8291.06,414.55,8705.61,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING006,Cheese,,Dairy,Raw Material,,20.67,0.0,20.67,kg,495.64,10244.88,0,0,10244.88,512.24,10757.12,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,165.0,0.0,165.0,pcs,41.92,6916.8,0,0,6916.8,345.84,7262.64,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,0.0,29.63,29.63,litre,253.09,7499.06,0,0,7499.06,1349.83,8848.89,
ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,0.0,38.28,38.28,kg,451.99,17302.18,0,0,17302.18,3114.39,20416.57,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING039,Straw,,Packaging,Consumable,,1235.0,0.0,1235.0,pcs,0.58,716.3,0,0,716.3,128.93,845.23,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,600.0,0.0,600.0,pcs,6.22,3732.0,0,0,3732.0,671.76,4403.76,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,,Cancelled,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,0.0,0.0,40.69,litre,242.37,9862.04,0,0,9862.04,1775.17,11637.21,
ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-24,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,348.13,0.0,348.13,kg,12.85,4473.47,0,0,4473.47,223.67,4697.14,
ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-24,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.15,0.0,23.15,kg,447.05,10349.21,0,0,10349.21,1862.86,12212.07,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-27,Closed,ING026,Banana,,Produce,Raw Material,,47.04,0.0,47.04,kg,79.15,3723.22,0,0,3723.22,186.16,3909.38,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-26,Closed,ING027,Butter,,Dairy,Raw Material,,20.43,0.0,20.43,kg,558.93,11418.94,0,0,11418.94,1370.27,12789.21,
ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-26,2026-03-27,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,12.29,0.0,12.29,kg,1004.16,12341.13,0,0,12341.13,617.06,12958.19,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-27,2026-03-28,Closed,ING005,Paneer,,Dairy,Raw Material,,34.09,0.0,34.09,kg,391.44,13344.19,0,0,13344.19,667.21,14011.4,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-27,2026-03-26,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,0.0,135.0,pcs,48.67,6570.45,0,0,6570.45,1182.68,7753.13,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-28,2026-03-29,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,120.0,0.0,120.0,pcs,76.03,9123.6,0,0,9123.6,1642.25,10765.85,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,13.38,0.0,13.38,kg,281.95,3772.49,0,0,3772.49,679.05,4451.54,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260325-OUT003-0090,,,2026-03-25,2026-03-26,2026-03-25,Closed,ING041,Dessert Box,,Packaging,Consumable,,495.0,0.0,495.0,pcs,5.28,2613.6,0,0,2613.6,470.45,3084.05,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-29,,Pending,ING002,Milk,,Dairy,Raw Material,,0.0,115.61,115.61,litre,72.55,8387.51,0,0,8387.51,419.38,8806.89,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-29,2026-03-31,Closed,ING005,Paneer,,Dairy,Raw Material,,38.0,0.0,38.0,kg,383.37,14568.06,0,0,14568.06,728.4,15296.46,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING006,Cheese,,Dairy,Raw Material,,14.64,0.0,14.64,kg,510.32,7471.08,0,0,7471.08,373.55,7844.63,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Partially Received,ING007,Chicken,,Protein,Raw Material,,22.15,10.61,32.76,kg,352.76,11556.42,0,0,11556.42,577.82,12134.24,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,16.52,0.0,16.52,kg,322.27,5323.9,0,0,5323.9,958.3,6282.2,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-30,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,900.78,449.22,1350.0,pcs,2.9,3915.0,0,0,3915.0,704.7,4619.7,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-30,2026-03-31,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,340.06,274.94,615.0,pcs,6.58,4046.7,0,0,4046.7,728.41,4775.11,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,490.0,0.0,490.0,pcs,6.23,3052.7,0,0,3052.7,549.49,3602.19,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING006,Cheese,,Dairy,Raw Material,,14.42,0.0,14.42,kg,493.69,7119.01,0,0,7119.01,355.95,7474.96,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING009,Bread,,Bakery,Raw Material,,202.98,162.02,365.0,pcs,12.52,4569.8,0,0,4569.8,228.49,4798.29,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,2026-03-31,Partially Received,ING026,Banana,,Produce,Raw Material,,33.27,26.95,60.22,kg,75.46,4544.2,0,0,4544.2,227.21,4771.41,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,,Cancelled,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,0.0,0.0,21.79,kg,353.19,7696.01,0,0,7696.01,1385.28,9081.29,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260331-OUT003-0096,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,335.0,0.0,335.0,pcs,5.77,1932.95,0,0,1932.95,347.93,2280.88,
