Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-09,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,16.05,0.0,16.05,kg,310.68,4986.41,0,0,4986.41,897.55,5883.96,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-08,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,448.74,491.26,940.0,pcs,3.14,2951.6,0,0,2951.6,531.29,3482.89,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-15,Closed,ING005,Paneer,,Dairy,Raw Material,,32.89,0.0,32.89,kg,389.15,12799.14,0,0,12799.14,639.96,13439.1,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-13,Partially Received,ING007,Chicken,,Protein,Raw Material,,13.84,13.06,26.9,kg,347.6,9350.44,0,0,9350.44,467.52,9817.96,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-12,2026-03-11,Partially Received,ING012,Croissant Base,,Bakery,Raw Material,,125.62,119.38,245.0,pcs,42.73,10468.85,0,0,10468.85,523.44,10992.29,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-11,2026-03-10,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,130.0,0.0,130.0,pcs,70.51,9166.3,0,0,9166.3,1649.93,10816.23,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-12,2026-03-12,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,39.01,0.0,39.01,litre,264.55,10320.1,0,0,10320.1,1857.62,12177.72,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-11,2026-03-11,Closed,ING027,Butter,,Dairy,Raw Material,,18.13,0.0,18.13,kg,526.82,9551.25,0,0,9551.25,1146.15,10697.4,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING038,Lid,,Packaging,Consumable,,995.0,0.0,995.0,pcs,1.14,1134.3,0,0,1134.3,204.17,1338.47,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-16,2026-03-16,Closed,ING006,Cheese,,Dairy,Raw Material,,24.18,0.0,24.18,kg,494.73,11962.57,0,0,11962.57,598.13,12560.7,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-16,Closed,ING007,Chicken,,Protein,Raw Material,,51.13,0.0,51.13,kg,351.65,17979.86,0,0,17979.86,898.99,18878.85,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING011,Tortilla,,Bakery,Raw Material,,325.0,0.0,325.0,pcs,14.9,4842.5,0,0,4842.5,242.12,5084.62,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-13,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,48.63,8510.25,0,0,8510.25,1531.85,10042.1,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,85.0,0.0,85.0,pcs,72.57,6168.45,0,0,6168.45,1110.32,7278.77,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-15,2026-03-17,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.71,0.0,36.71,litre,96.89,3556.83,0,0,3556.83,640.23,4197.06,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING028,Lettuce,,Produce,Raw Material,,29.99,0.0,29.99,kg,100.23,3005.9,0,0,3005.9,150.29,3156.19,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-15,2026-03-14,Closed,ING039,Straw,,Packaging,Consumable,,775.0,0.0,775.0,pcs,0.59,457.25,0,0,457.25,82.31,539.56,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,8.86,0.0,8.86,kg,2192.22,19423.07,0,0,19423.07,3496.15,22919.22,
ABNAH Cafe Connaught Place,Main Store,FrozenBerry Traders,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-18,Partially Received,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,19.93,11.71,31.64,kg,419.14,13261.59,0,0,13261.59,2387.09,15648.68,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-20,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,25.25,0.0,25.25,kg,330.94,8356.24,0,0,8356.24,1504.12,9860.36,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-18,Partially Received,ING038,Lid,,Packaging,Consumable,,951.22,1153.78,2105.0,pcs,1.12,2357.6,0,0,2357.6,424.37,2781.97,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING039,Straw,,Packaging,Consumable,,1445.0,0.0,1445.0,pcs,0.57,823.65,0,0,823.65,148.26,971.91,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING042,Sandwich Box,,Packaging,Consumable,,610.0,0.0,610.0,pcs,6.68,4074.8,0,0,4074.8,733.46,4808.26,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Partially Received,ING006,Cheese,,Dairy,Raw Material,,9.09,10.45,19.54,kg,528.51,10327.09,0,0,10327.09,516.35,10843.44,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING009,Bread,,Bakery,Raw Material,,500.0,0.0,500.0,pcs,11.84,5920.0,0,0,5920.0,296.0,6216.0,
ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,260.64,0.0,260.64,kg,12.7,3310.13,0,0,3310.13,165.5,3475.63,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING039,Straw,,Packaging,Consumable,,800.0,0.0,800.0,pcs,0.57,456.0,0,0,456.0,82.08,538.08,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING041,Dessert Box,,Packaging,Consumable,,620.0,0.0,620.0,pcs,5.37,3329.4,0,0,3329.4,599.29,3928.69,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING042,Sandwich Box,,Packaging,Consumable,,505.0,0.0,505.0,pcs,6.36,3211.8,0,0,3211.8,578.12,3789.92,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,2026-03-23,Partially Received,ING005,Paneer,,Dairy,Raw Material,,16.11,5.05,21.16,kg,366.98,7765.3,0,0,7765.3,388.26,8153.56,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING006,Cheese,,Dairy,Raw Material,,16.82,0.0,16.82,kg,483.11,8125.91,0,0,8125.91,406.3,8532.21,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING009,Bread,,Bakery,Raw Material,,370.0,0.0,370.0,pcs,12.54,4639.8,0,0,4639.8,231.99,4871.79,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,170.0,0.0,170.0,pcs,41.76,7099.2,0,0,7099.2,354.96,7454.16,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,,Pending,ING014,Cake Base,,Dessert Inputs,Raw Material,,0.0,150.0,150.0,pcs,45.53,6829.5,0,0,6829.5,1229.31,8058.81,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,100.0,0.0,100.0,pcs,75.71,7571.0,0,0,7571.0,1362.78,8933.78,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,,Cancelled,ING039,Straw,,Packaging,Consumable,,0.0,0.0,805.0,pcs,0.55,442.75,0,0,442.75,79.69,522.44,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,280.0,0.0,280.0,pcs,6.09,1705.2,0,0,1705.2,306.94,2012.14,
ABNAH Cafe Connaught Place,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,2026-03-26,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,14.17,0.0,14.17,kg,1017.34,14415.71,0,0,14415.71,720.79,15136.5,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-27,2026-03-27,Closed,ING002,Milk,,Dairy,Raw Material,,157.48,0.0,157.48,litre,74.48,11729.11,0,0,11729.11,586.46,12315.57,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,,Pending,ING011,Tortilla,,Bakery,Raw Material,,0.0,185.0,185.0,pcs,15.24,2819.4,0,0,2819.4,140.97,2960.37,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,2026-03-27,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,115.0,0.0,115.0,pcs,76.63,8812.45,0,0,8812.45,1586.24,10398.69,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-28,2026-03-29,Closed,ING027,Butter,,Dairy,Raw Material,,16.38,0.0,16.38,kg,559.49,9164.45,0,0,9164.45,1099.73,10264.18,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-27,2026-03-26,Closed,ING040,Napkin,,Packaging,Consumable,,1755.0,0.0,1755.0,pcs,0.35,614.25,0,0,614.25,110.56,724.81,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,,Pending,ING041,Dessert Box,,Packaging,Consumable,,0.0,400.0,400.0,pcs,5.24,2096.0,0,0,2096.0,377.28,2473.28,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,,,2026-03-25,2026-03-26,2026-03-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,610.0,0.0,610.0,pcs,5.76,3513.6,0,0,3513.6,632.45,4146.05,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING002,Milk,,Dairy,Raw Material,,82.61,0.0,82.61,litre,74.86,6184.18,0,0,6184.18,309.21,6493.39,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-30,Closed,ING010,Bagel,,Bakery,Raw Material,,190.0,0.0,190.0,pcs,29.85,5671.5,0,0,5671.5,283.57,5955.07,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Partially Received,ING011,Tortilla,,Bakery,Raw Material,,236.6,108.4,345.0,pcs,15.22,5250.9,0,0,5250.9,262.55,5513.45,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-30,2026-03-29,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,160.0,0.0,160.0,pcs,47.66,7625.6,0,0,7625.6,1372.61,8998.21,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING026,Banana,,Produce,Raw Material,,70.89,0.0,70.89,kg,77.88,5520.91,0,0,5520.91,276.05,5796.96,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING029,Onion,,Produce,Raw Material,,76.16,0.0,76.16,kg,46.89,3571.14,0,0,3571.14,178.56,3749.7,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,675.0,0.0,675.0,pcs,4.93,3327.75,0,0,3327.75,599.0,3926.75,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,,,2026-03-28,2026-03-31,2026-03-31,Partially Received,ING043,Wrap Packaging,,Packaging,Consumable,,227.88,67.12,295.0,pcs,6.12,1805.4,0,0,1805.4,324.97,2130.37,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING008,Egg,,Protein,Raw Material,,520.0,0.0,520.0,pcs,7.56,3931.2,0,0,3931.2,196.56,4127.76,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,42.5,0.0,42.5,litre,261.2,11101.0,0,0,11101.0,1998.18,13099.18,
ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,320.94,0.0,320.94,kg,12.45,3995.7,0,0,3995.7,199.79,4195.49,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING027,Butter,,Dairy,Raw Material,,18.41,6.83,25.24,kg,541.57,13669.23,0,0,13669.23,1640.31,15309.54,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING029,Onion,,Produce,Raw Material,,62.33,0.0,62.33,kg,44.57,2778.05,0,0,2778.05,138.9,2916.95,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,21.31,0.0,21.31,kg,197.99,4219.17,0,0,4219.17,759.45,4978.62,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING036,Cold Cup,,Packaging,Consumable,,2155.0,0.0,2155.0,pcs,3.25,7003.75,0,0,7003.75,1260.67,8264.42,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING039,Straw,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,0.57,758.1,0,0,758.1,136.46,894.56,
