Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-07,2026-03-08,Closed,ING041,Dessert Box,,Packaging,Consumable,,535.0,0.0,535.0,pcs,5.26,2814.1,0,0,2814.1,506.54,3320.64,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-11,Closed,ING006,Cheese,,Dairy,Raw Material,,18.53,0.0,18.53,kg,507.92,9411.76,0,0,9411.76,470.59,9882.35,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-10,2026-03-12,Partially Received,ING007,Chicken,,Protein,Raw Material,,32.03,37.39,69.42,kg,335.13,23264.72,0,0,23264.72,1163.24,24427.96,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-09,Closed,ING008,Egg,,Protein,Raw Material,,485.0,0.0,485.0,pcs,7.32,3550.2,0,0,3550.2,177.51,3727.71,
ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-08,2026-03-07,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,278.71,0.0,278.71,kg,11.78,3283.2,0,0,3283.2,164.16,3447.36,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-11,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.35,0.0,23.35,kg,447.89,10458.23,0,0,10458.23,1882.48,12340.71,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-08,Closed,ING040,Napkin,,Packaging,Consumable,,1625.0,0.0,1625.0,pcs,0.31,503.75,0,0,503.75,90.67,594.42,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-13,Partially Received,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,6.65,1.49,8.14,kg,983.11,8002.52,0,0,8002.52,400.13,8402.65,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING006,Cheese,,Dairy,Raw Material,,17.67,0.0,17.67,kg,496.75,8777.57,0,0,8777.57,438.88,9216.45,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-12,2026-03-13,Closed,ING009,Bread,,Bakery,Raw Material,,325.0,0.0,325.0,pcs,11.86,3854.5,0,0,3854.5,192.72,4047.22,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,310.0,0.0,310.0,pcs,34.17,10592.7,0,0,10592.7,1906.69,12499.39,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-11,2026-03-12,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,18.73,0.0,18.73,kg,637.05,11931.95,0,0,11931.95,596.6,12528.55,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-12,2026-03-13,Partially Received,ING041,Dessert Box,,Packaging,Consumable,,260.73,249.27,510.0,pcs,5.3,2703.0,0,0,2703.0,486.54,3189.54,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-12,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,0.0,530.0,pcs,6.12,3243.6,0,0,3243.6,583.85,3827.45,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-15,Partially Received,ING005,Paneer,,Dairy,Raw Material,,11.59,12.08,23.67,kg,364.13,8618.96,0,0,8618.96,430.95,9049.91,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-14,2026-03-14,Closed,ING006,Cheese,,Dairy,Raw Material,,17.6,0.0,17.6,kg,487.99,8588.62,0,0,8588.62,429.43,9018.05,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-16,2026-03-16,Closed,ING009,Bread,,Bakery,Raw Material,,600.0,0.0,600.0,pcs,11.85,7110.0,0,0,7110.0,355.5,7465.5,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,,Cancelled,ING030,Capsicum,,Produce,Raw Material,,0.0,0.0,40.85,kg,92.43,3775.77,0,0,3775.77,188.79,3964.56,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING037,Hot Cup,,Packaging,Consumable,,1975.0,0.0,1975.0,pcs,2.98,5885.5,0,0,5885.5,1059.39,6944.89,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-14,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,214.75,220.25,435.0,pcs,6.63,2884.05,0,0,2884.05,519.13,3403.18,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING008,Egg,,Protein,Raw Material,,247.34,212.66,460.0,pcs,7.43,3417.8,0,0,3417.8,170.89,3588.69,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,21.54,0.0,21.54,litre,252.5,5438.85,0,0,5438.85,978.99,6417.84,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-18,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.43,0.0,16.43,kg,651.33,10701.35,0,0,10701.35,535.07,11236.42,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,22.29,0.0,22.29,kg,427.54,9529.87,0,0,9529.87,1715.38,11245.25,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING026,Banana,,Produce,Raw Material,,36.34,28.46,64.8,kg,77.2,5002.56,0,0,5002.56,250.13,5252.69,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING037,Hot Cup,,Packaging,Consumable,,1585.0,0.0,1585.0,pcs,2.85,4517.25,0,0,4517.25,813.11,5330.36,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-22,Closed,ING002,Milk,,Dairy,Raw Material,,66.95,0.0,66.95,litre,72.62,4861.91,0,0,4861.91,243.1,5105.01,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING010,Bagel,,Bakery,Raw Material,,200.0,0.0,200.0,pcs,29.05,5810.0,0,0,5810.0,290.5,6100.5,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING012,Croissant Base,,Bakery,Raw Material,,270.0,0.0,270.0,pcs,45.16,12193.2,0,0,12193.2,609.66,12802.86,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-19,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.17,0.0,26.17,litre,257.87,6748.46,0,0,6748.46,1214.72,7963.18,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Partially Received,ING020,Tea Leaves,,Tea Inputs,Raw Material,,11.51,4.15,15.66,kg,632.89,9911.06,0,0,9911.06,495.55,10406.61,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Closed,ING037,Hot Cup,,Packaging,Consumable,,1030.0,0.0,1030.0,pcs,2.95,3038.5,0,0,3038.5,546.93,3585.43,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-20,Closed,ING042,Sandwich Box,,Packaging,Consumable,,465.0,0.0,465.0,pcs,6.8,3162.0,0,0,3162.0,569.16,3731.16,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-27,Closed,ING002,Milk,,Dairy,Raw Material,,72.36,0.0,72.36,litre,72.85,5271.43,0,0,5271.43,263.57,5535.0,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.99,0.0,36.99,litre,263.57,9749.45,0,0,9749.45,1754.9,11504.35,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-27,Partially Received,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.2,16.45,41.65,litre,240.69,10024.74,0,0,10024.74,1804.45,11829.19,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-24,,Pending,ING031,Tomato,,Produce,Raw Material,,0.0,62.19,62.19,kg,58.77,3654.91,0,0,3654.91,182.75,3837.66,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-24,2026-03-26,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,25.05,0.0,25.05,kg,297.12,7442.86,0,0,7442.86,1339.71,8782.57,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING005,Paneer,,Dairy,Raw Material,,29.23,0.0,29.23,kg,394.98,11545.27,0,0,11545.27,577.26,12122.53,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-26,Partially Received,ING008,Egg,,Protein,Raw Material,,269.65,235.35,505.0,pcs,7.1,3585.5,0,0,3585.5,179.28,3764.78,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-27,Partially Received,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,11.72,8.15,19.87,litre,272.91,5422.72,0,0,5422.72,976.09,6398.81,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-30,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,59.13,0.0,59.13,litre,91.3,5398.57,0,0,5398.57,971.74,6370.31,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-28,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,29.02,0.0,29.02,kg,347.18,10075.16,0,0,10075.16,1813.53,11888.69,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-28,2026-03-27,Closed,ING036,Cold Cup,,Packaging,Consumable,,1810.0,0.0,1810.0,pcs,3.36,6081.6,0,0,6081.6,1094.69,7176.29,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,,,2026-03-25,2026-03-26,2026-03-26,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,295.0,0.0,295.0,pcs,5.78,1705.1,0,0,1705.1,306.92,2012.02,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,16.02,0.0,16.02,kg,1056.57,16926.25,0,0,16926.25,846.31,17772.56,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING005,Paneer,,Dairy,Raw Material,,43.66,0.0,43.66,kg,376.68,16445.85,0,0,16445.85,822.29,17268.14,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-30,,Pending,ING008,Egg,,Protein,Raw Material,,0.0,320.0,320.0,pcs,7.16,2291.2,0,0,2291.2,114.56,2405.76,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,19.76,0.0,19.76,kg,197.9,3910.5,0,0,3910.5,703.89,4614.39,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-30,Closed,ING036,Cold Cup,,Packaging,Consumable,,900.0,0.0,900.0,pcs,3.22,2898.0,0,0,2898.0,521.64,3419.64,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-30,2026-03-31,Closed,ING040,Napkin,,Packaging,Consumable,,1690.0,0.0,1690.0,pcs,0.33,557.7,0,0,557.7,100.38,658.08,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-31,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,560.0,0.0,560.0,pcs,5.14,2878.4,0,0,2878.4,518.11,3396.51,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,,,2026-03-28,2026-03-29,2026-03-30,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,595.0,0.0,595.0,pcs,6.19,3683.05,0,0,3683.05,662.95,4346.0,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,18.78,0.0,18.78,kg,415.33,7799.9,0,0,7799.9,1403.98,9203.88,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Closed,ING026,Banana,,Produce,Raw Material,,52.29,0.0,52.29,kg,73.98,3868.41,0,0,3868.41,193.42,4061.83,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,,Cancelled,ING029,Onion,,Produce,Raw Material,,0.0,0.0,67.68,kg,44.53,3013.79,0,0,3013.79,150.69,3164.48,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-03,2026-03-31,Closed,ING037,Hot Cup,,Packaging,Consumable,,1600.0,0.0,1600.0,pcs,3.0,4800.0,0,0,4800.0,864.0,5664.0,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-01,2026-03-31,Partially Received,ING039,Straw,,Packaging,Consumable,,753.49,516.51,1270.0,pcs,0.57,723.9,0,0,723.9,130.3,854.2,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,,,2026-03-31,2026-04-02,2026-03-31,Closed,ING041,Dessert Box,,Packaging,Consumable,,425.0,0.0,425.0,pcs,5.33,2265.25,0,0,2265.25,407.75,2673.0,
