row_id,deployment,date,generation_date,generation_time,item_code,item_name,super_category_code,super_category_name,category_code,category_name,unit_name,average_price,store_stock_qty,total_qty,total_amt
INV_20260101_OUT002_ING011,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.68,411.5198,411.5198,6041.11
INV_20260101_OUT002_ING012,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,43.03,367.1343,367.1343,15797.79
INV_20260101_OUT002_ING013,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.13,477.2162,477.2162,16287.39
INV_20260101_OUT002_ING014,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,45.12,215.334,215.334,9715.87
INV_20260101_OUT002_ING015,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,,Dessert Inputs,pcs,74.22,193.182,193.182,14337.97
INV_20260101_OUT002_ING016,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,256.5,44.6507,44.6507,11452.9
INV_20260101_OUT002_ING017,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,250.03,40.7633,40.7633,10192.05
INV_20260101_OUT002_ING018,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,244.72,33.1226,33.1226,8105.76
INV_20260101_OUT002_ING019,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,88.04,72.7075,72.7075,6401.17
INV_20260101_OUT002_ING020,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,628.18,18.4411,18.4411,11584.33
INV_20260101_OUT002_ING021,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2213.83,12.4533,12.4533,27569.49
INV_20260101_OUT002_ING022,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING022,Ice,,Raw Material,CAT009,Beverage Inputs,kg,12.47,583.4559,583.4559,7275.7
INV_20260101_OUT002_ING023,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,112.32,60.3879,60.3879,6782.77
INV_20260101_OUT002_ING024,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,393.74,19.1332,19.1332,7533.51
INV_20260101_OUT002_ING025,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING025,Mixed Berry Pulp,,Raw Material,CAT011,Fruit Inputs,kg,435.7,48.1126,48.1126,20962.66
INV_20260101_OUT002_ING026,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,71.52,96.2959,96.2959,6887.08
INV_20260101_OUT002_ING027,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,512.28,38.5392,38.5392,19742.86
INV_20260101_OUT002_ING028,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,95.68,31.5823,31.5823,3021.79
INV_20260101_OUT002_ING029,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.2,63.9388,63.9388,2634.28
INV_20260101_OUT002_ING030,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,,Produce,kg,87.02,59.9383,59.9383,5215.83
INV_20260101_OUT002_ING031,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,54.88,60.1384,60.1384,3300.4
INV_20260101_OUT002_ING032,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,330.37,31.7919,31.7919,10503.09
INV_20260101_OUT002_ING033,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,283.42,35.0393,35.0393,9930.84
INV_20260101_OUT002_ING035,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING035,Aioli,SUP001,Raw Material,,Syrups & Sauces,kg,306.41,32.5549,32.5549,9975.15
INV_20260101_OUT002_ING036,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.12,3742.1644,3742.1644,11675.55
INV_20260101_OUT002_ING037,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,,Packaging,pcs,2.81,2571.3759,2571.3759,7225.57
INV_20260102_OUT002_ING001,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,973.41,9.4429,9.4429,9191.81
INV_20260102_OUT002_ING002,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,72.19,96.9421,96.9421,6998.25
INV_20260102_OUT002_ING003,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,183.1,49.7049,49.7049,9100.97
INV_20260102_OUT002_ING004,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,215.89,34.3003,34.3003,7405.09
INV_20260102_OUT002_ING005,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,370.54,38.6084,38.6084,14305.96
INV_20260102_OUT002_ING006,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,484.66,29.4823,29.4823,14288.89
INV_20260102_OUT002_ING007,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,335.07,61.2754,61.2754,20531.55
INV_20260102_OUT002_ING008,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING008,Egg,SUP001,Raw Material,,Protein,pcs,6.81,712.848,712.848,4854.49
INV_20260102_OUT002_ING009,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.01,662.4147,662.4147,7955.6
INV_20260102_OUT002_ING010,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,27.79,506.1904,506.1904,14067.03
INV_20260102_OUT002_ING011,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.77,409.3834,409.3834,6046.59
INV_20260102_OUT002_ING012,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING012,Croissant Base,,Raw Material,CAT005,Bakery,pcs,43.18,358.6631,358.6631,15487.07
INV_20260102_OUT002_ING013,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,33.55,476.1962,476.1962,15976.38
INV_20260102_OUT002_ING014,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,47.59,211.0102,211.0102,10041.98
INV_20260102_OUT002_ING015,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,73.81,192.1464,192.1464,14182.33
INV_20260102_OUT002_ING016,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,264.87,44.1316,44.1316,11689.14
INV_20260102_OUT002_ING017,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING017,Caramel Syrup,,Raw Material,CAT007,Syrups & Sauces,litre,254.1,40.5041,40.5041,10292.09
INV_20260102_OUT002_ING018,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,,Syrups & Sauces,litre,246.11,33.0925,33.0925,8144.4
INV_20260102_OUT002_ING019,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,93.24,71.5511,71.5511,6671.42
INV_20260102_OUT002_ING020,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,621.33,18.3942,18.3942,11428.87
INV_20260102_OUT002_ING021,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2098.46,12.4533,12.4533,26132.75
INV_20260102_OUT002_ING022,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,12.29,578.3661,578.3661,7108.12
INV_20260102_OUT002_ING023,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,114.07,60.2205,60.2205,6869.35
INV_20260102_OUT002_ING024,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,405.11,18.8532,18.8532,7637.62
INV_20260102_OUT002_ING025,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,417.59,48.1126,48.1126,20091.34
INV_20260102_OUT002_ING026,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,70.19,95.8706,95.8706,6729.16
INV_20260102_OUT002_ING027,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,522.87,50.8185,50.8185,26571.47
INV_20260102_OUT002_ING028,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,97.48,31.5091,31.5091,3071.51
INV_20260102_OUT002_ING029,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,42.75,63.8981,63.8981,2731.64
INV_20260102_OUT002_ING030,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,86.09,59.886,59.886,5155.59
INV_20260102_OUT002_ING031,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,55.86,60.1065,60.1065,3357.55
INV_20260102_OUT002_ING032,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,332.83,31.7919,31.7919,10581.3
INV_20260102_OUT002_ING033,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,272.59,34.9669,34.9669,9531.63
INV_20260102_OUT002_ING035,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING035,Aioli,SUP001,Raw Material,,Syrups & Sauces,kg,314.1,32.5549,32.5549,10225.49
INV_20260102_OUT002_ING036,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.12,3703.0837,3703.0837,11553.62
INV_20260102_OUT002_ING037,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING037,Hot Cup,,Consumable,CAT012,Packaging,pcs,2.86,2540.0,2540.0,7264.4
INV_20260103_OUT002_ING001,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,969.3,8.2114,8.2114,7959.31
INV_20260103_OUT002_ING002,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,70.61,86.2022,86.2022,6086.74
INV_20260103_OUT002_ING003,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING003,Oat Milk,SUP001,Raw Material,,Dairy Alternative,litre,186.48,49.2573,49.2573,9185.5
INV_20260103_OUT002_ING004,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,214.37,34.0295,34.0295,7294.9
INV_20260103_OUT002_ING005,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,361.74,38.2943,38.2943,13852.58
INV_20260103_OUT002_ING006,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,488.4,29.3624,29.3624,14340.6
INV_20260103_OUT002_ING007,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,322.62,61.0912,61.0912,19709.24
INV_20260103_OUT002_ING008,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,6.82,708.5897,708.5897,4832.58
INV_20260103_OUT002_ING009,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.07,657.4442,657.4442,7935.35
INV_20260103_OUT002_ING010,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,28.19,505.1568,505.1568,14240.37
INV_20260103_OUT002_ING011,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.95,406.3085,406.3085,6074.31
INV_20260103_OUT002_ING012,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,41.13,355.6301,355.6301,14627.07
INV_20260103_OUT002_ING013,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,33.78,476.1962,476.1962,16085.91
INV_20260103_OUT002_ING014,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,44.85,205.7658,205.7658,9228.6
INV_20260103_OUT002_ING015,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,72.16,192.1464,192.1464,13865.28
INV_20260103_OUT002_ING016,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,267.23,43.5645,43.5645,11641.74
INV_20260103_OUT002_ING017,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,258.35,40.3324,40.3324,10419.88
INV_20260103_OUT002_ING018,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,240.73,33.0633,33.0633,7959.33
INV_20260103_OUT002_ING019,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,93.17,70.327,70.327,6552.37
INV_20260103_OUT002_ING020,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,636.57,18.3677,18.3677,11692.33
INV_20260103_OUT002_ING021,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2227.95,12.4533,12.4533,27745.33
INV_20260103_OUT002_ING022,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,11.95,574.1541,574.1541,6861.14
INV_20260103_OUT002_ING023,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,107.38,59.9409,59.9409,6436.45
INV_20260103_OUT002_ING024,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,381.68,18.8133,18.8133,7180.66
INV_20260103_OUT002_ING025,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,431.1,85.4203,85.4203,36824.69
INV_20260103_OUT002_ING026,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING026,Banana,,Raw Material,CAT010,Produce,kg,73.91,95.7919,95.7919,7079.98
INV_20260103_OUT002_ING027,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING027,Butter,SUP001,Raw Material,,Dairy,kg,521.76,50.739,50.739,26473.58
INV_20260103_OUT002_ING028,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,94.62,31.401,31.401,2971.16
INV_20260103_OUT002_ING029,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,42.89,63.8341,63.8341,2737.84
INV_20260103_OUT002_ING030,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,86.84,59.8112,59.8112,5194.0
INV_20260103_OUT002_ING031,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,53.49,60.0639,60.0639,3212.82
INV_20260103_OUT002_ING032,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,348.55,31.7919,31.7919,11081.07
INV_20260103_OUT002_ING033,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,275.52,34.8902,34.8902,9612.95
INV_20260103_OUT002_ING035,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,317.82,32.5239,32.5239,10336.75
INV_20260103_OUT002_ING036,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.18,3672.0348,3672.0348,11677.07
INV_20260103_OUT002_ING037,ABNAH Cafe Hauz Khas,2026-01-03,2026-01-03,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.78,2499.8611,2499.8611,6949.61
INV_20260104_OUT002_ING001,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,970.37,7.2332,7.2332,7018.88
INV_20260104_OUT002_ING002,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,74.67,78.2502,78.2502,5842.94
INV_20260104_OUT002_ING003,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,191.28,48.8434,48.8434,9342.77
INV_20260104_OUT002_ING004,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,209.24,33.868,33.868,7086.54
INV_20260104_OUT002_ING005,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,355.19,38.1062,38.1062,13534.94
INV_20260104_OUT002_ING006,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,478.68,29.194,29.194,13974.58
INV_20260104_OUT002_ING007,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,328.72,60.7642,60.7642,19974.41
INV_20260104_OUT002_ING008,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING008,Egg,SUP001,Raw Material,,Protein,pcs,6.81,706.6008,706.6008,4811.95
INV_20260104_OUT002_ING009,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.47,651.1099,651.1099,8119.34
INV_20260104_OUT002_ING010,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,28.14,505.1568,505.1568,14215.11
INV_20260104_OUT002_ING011,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.16,709.2489,709.2489,10752.21
INV_20260104_OUT002_ING012,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.26,351.3839,351.3839,14849.48
INV_20260104_OUT002_ING013,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,35.04,474.2048,474.2048,16616.14
INV_20260104_OUT002_ING014,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,45.93,201.1071,201.1071,9236.85
INV_20260104_OUT002_ING015,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,72.94,192.1464,192.1464,14015.16
INV_20260104_OUT002_ING016,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,264.57,43.1219,43.1219,11408.76
INV_20260104_OUT002_ING017,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,257.56,40.1763,40.1763,10347.81
INV_20260104_OUT002_ING018,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,,Syrups & Sauces,litre,248.52,60.6262,60.6262,15066.82
INV_20260104_OUT002_ING019,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,91.06,69.4575,69.4575,6324.8
INV_20260104_OUT002_ING020,ABNAH Cafe Hauz Khas,2026-01-04,2026-01-04,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,,Tea Inputs,kg,637.68,18.3491,18.3491,11700.85
