row_id,deployment,store_name,vendor_name,po_number,po_date,expected_delivery,po_status,item_code,item_name,category_name,super_category_name,total_processed_qty,remaining_balance_qty,quantity,unit,unit_price,subtotal,tax,total_item_cost
PUR_20260104_OUT001_ING036_0005,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260104-OUT001-0004,2026-01-04,2026-01-07,Closed,ING036,Cold Cup,Packaging,Consumable,1555.0,0.0,1555.0,pcs,3.2,4976.0,895.68,5871.68
PUR_20260104_OUT002_ING005_0006,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260104-OUT002-0005,2026-01-04,2026-01-06,Closed,ING005,Paneer,Dairy,Raw Material,30.98,0.0,30.98,kg,371.83,11519.29,575.96,12095.25
PUR_20260104_OUT002_ING014_0006,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260104-OUT002-0005,2026-01-04,2026-01-06,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,215.0,0.0,215.0,pcs,45.71,9827.65,1768.98,11596.63
PUR_20260104_OUT002_ING018_0006,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260104-OUT002-0005,2026-01-04,2026-01-05,Closed,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,23.77,0.0,23.77,litre,254.12,6040.43,1087.28,7127.71
PUR_20260104_OUT002_ING021_0006,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260104-OUT002-0005,2026-01-04,2026-01-07,Closed,ING021,Matcha Powder,Tea Inputs,Raw Material,8.69,0.0,8.69,kg,2082.5,18096.92,3257.45,21354.37
PUR_20260104_OUT002_ING025_0006,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260104-OUT002-0005,2026-01-04,2026-01-05,Closed,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,22.55,0.0,22.55,kg,408.33,9207.84,1657.41,10865.25
PUR_20260104_OUT002_ING026_0006,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260104-OUT002-0005,2026-01-04,2026-01-07,Closed,ING026,Banana,Produce,Raw Material,68.08,0.0,68.08,kg,73.69,5016.82,250.84,5267.66
PUR_20260104_OUT002_ING034_0006,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260104-OUT002-0005,2026-01-04,2026-01-07,Closed,ING034,Salsa,Syrups & Sauces,Raw Material,23.04,0.0,23.04,kg,192.56,4436.58,798.58,5235.16
PUR_20260104_OUT002_ING038_0006,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260104-OUT002-0005,2026-01-04,2026-01-07,Pending,ING038,Lid,Packaging,Consumable,0.0,945.0,945.0,pcs,1.14,1077.3,193.91,1271.21
PUR_20260104_OUT003_ING005_0007,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260104-OUT003-0006,2026-01-04,2026-01-07,Partially Received,ING005,Paneer,Dairy,Raw Material,10.75,12.5,23.25,kg,377.98,8788.03,439.4,9227.43
PUR_20260104_OUT003_ING011_0007,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260104-OUT003-0006,2026-01-04,2026-01-05,Cancelled,ING011,Tortilla,Bakery,Raw Material,0.0,0.0,335.0,pcs,14.4,4824.0,241.2,5065.2
PUR_20260104_OUT003_ING028_0007,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260104-OUT003-0006,2026-01-04,2026-01-06,Pending,ING028,Lettuce,Produce,Raw Material,0.0,26.07,26.07,kg,100.36,2616.39,130.82,2747.21
PUR_20260104_OUT003_ING033_0007,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260104-OUT003-0006,2026-01-04,2026-01-07,Closed,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,21.02,0.0,21.02,kg,290.76,6111.78,1100.12,7211.9
PUR_20260104_OUT003_ING038_0007,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260104-OUT003-0006,2026-01-04,2026-01-06,Partially Received,ING038,Lid,Packaging,Consumable,926.46,203.54,1130.0,pcs,1.16,1310.8,235.94,1546.74
PUR_20260107_OUT001_ING004_0008,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260107-OUT001-0007,2026-01-07,2026-01-09,Closed,ING004,Cream,Dairy,Raw Material,21.44,0.0,21.44,litre,219.86,4713.8,235.69,4949.49
PUR_20260107_OUT001_ING008_0008,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260107-OUT001-0007,2026-01-07,2026-01-08,Pending,ING008,Egg,Protein,Raw Material,0.0,235.0,235.0,pcs,7.37,1731.95,86.6,1818.55
PUR_20260107_OUT001_ING010_0008,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260107-OUT001-0007,2026-01-07,2026-01-08,Closed,ING010,Bagel,Bakery,Raw Material,100.0,0.0,100.0,pcs,29.55,2955.0,147.75,3102.75
PUR_20260107_OUT001_ING019_0008,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260107-OUT001-0007,2026-01-07,2026-01-10,Partially Received,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,35.63,20.99,56.62,litre,89.51,5068.06,912.25,5980.31
PUR_20260107_OUT001_ING027_0008,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260107-OUT001-0007,2026-01-07,2026-01-08,Closed,ING027,Butter,Dairy,Raw Material,26.76,0.0,26.76,kg,537.38,14380.29,1725.63,16105.92
PUR_20260107_OUT001_ING029_0008,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260107-OUT001-0007,2026-01-07,2026-01-09,Closed,ING029,Onion,Produce,Raw Material,53.03,0.0,53.03,kg,41.81,2217.18,110.86,2328.04
PUR_20260107_OUT001_ING039_0008,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260107-OUT001-0007,2026-01-07,2026-01-09,Closed,ING039,Straw,Packaging,Consumable,1165.0,0.0,1165.0,pcs,0.55,640.75,115.33,756.08
PUR_20260107_OUT002_ING004_0009,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260107-OUT002-0008,2026-01-07,2026-01-09,Partially Received,ING004,Cream,Dairy,Raw Material,19.05,10.99,30.04,litre,221.53,6654.76,332.74,6987.5
PUR_20260107_OUT002_ING007_0009,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260107-OUT002-0008,2026-01-07,2026-01-10,Closed,ING007,Chicken,Protein,Raw Material,38.57,0.0,38.57,kg,327.72,12640.16,632.01,13272.17
PUR_20260107_OUT002_ING016_0009,ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260107-OUT002-0008,2026-01-07,2026-01-08,Closed,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,42.48,0.0,42.48,litre,266.55,11323.04,2038.15,13361.19
PUR_20260107_OUT002_ING022_0009,ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260107-OUT002-0008,2026-01-07,2026-01-10,Closed,ING022,Ice,Beverage Inputs,Raw Material,295.67,0.0,295.67,kg,12.57,3716.57,185.83,3902.4
PUR_20260107_OUT002_ING024_0009,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260107-OUT002-0008,2026-01-07,2026-01-10,Pending,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,0.0,14.67,14.67,litre,410.63,6023.94,1084.31,7108.25
PUR_20260107_OUT003_ING002_0010,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260107-OUT003-0009,2026-01-07,2026-01-08,Closed,ING002,Milk,Dairy,Raw Material,102.59,0.0,102.59,litre,72.86,7474.71,373.74,7848.45
PUR_20260107_OUT003_ING006_0010,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260107-OUT003-0009,2026-01-07,2026-01-10,Partially Received,ING006,Cheese,Dairy,Raw Material,17.12,13.99,31.11,kg,483.83,15051.95,752.6,15804.55
PUR_20260107_OUT003_ING026_0010,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260107-OUT003-0009,2026-01-07,2026-01-09,Closed,ING026,Banana,Produce,Raw Material,61.24,0.0,61.24,kg,71.81,4397.64,219.88,4617.52
PUR_20260107_OUT003_ING027_0010,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260107-OUT003-0009,2026-01-07,2026-01-09,Closed,ING027,Butter,Dairy,Raw Material,28.36,0.0,28.36,kg,531.94,15085.82,1810.3,16896.12
PUR_20260107_OUT003_ING032_0010,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260107-OUT003-0009,2026-01-07,2026-01-08,Closed,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,19.86,0.0,19.86,kg,338.5,6722.61,1210.07,7932.68
PUR_20260107_OUT003_ING042_0010,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260107-OUT003-0009,2026-01-07,2026-01-08,Closed,ING042,Sandwich Box,Packaging,Consumable,350.0,0.0,350.0,pcs,6.84,2394.0,430.92,2824.92
PUR_20260110_OUT001_ING004_0011,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260110-OUT001-0010,2026-01-10,2026-01-13,Closed,ING004,Cream,Dairy,Raw Material,21.42,0.0,21.42,litre,214.42,4592.88,229.64,4822.52
PUR_20260110_OUT001_ING011_0011,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,2026-01-10,2026-01-11,Pending,ING011,Tortilla,Bakery,Raw Material,0.0,250.0,250.0,pcs,15.71,3927.5,196.38,4123.88
PUR_20260110_OUT001_ING013_0011,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260110-OUT001-0010,2026-01-10,2026-01-11,Closed,ING013,Brownie Base,Dessert Inputs,Raw Material,250.0,0.0,250.0,pcs,33.68,8420.0,1515.6,9935.6
PUR_20260110_OUT001_ING014_0011,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,2026-01-10,2026-01-11,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,115.0,0.0,115.0,pcs,46.41,5337.15,960.69,6297.84
PUR_20260110_OUT001_ING015_0011,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,2026-01-10,2026-01-13,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,105.0,0.0,105.0,pcs,69.42,7289.1,1312.04,8601.14
PUR_20260110_OUT001_ING031_0011,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260110-OUT001-0010,2026-01-10,2026-01-11,Closed,ING031,Tomato,Produce,Raw Material,62.15,0.0,62.15,kg,55.22,3431.92,171.6,3603.52
PUR_20260110_OUT001_ING037_0011,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260110-OUT001-0010,2026-01-10,2026-01-11,Closed,ING037,Hot Cup,Packaging,Consumable,880.0,0.0,880.0,pcs,2.96,2604.8,468.86,3073.66
PUR_20260110_OUT001_ING042_0011,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260110-OUT001-0010,2026-01-10,2026-01-13,Closed,ING042,Sandwich Box,Packaging,Consumable,445.0,0.0,445.0,pcs,6.73,2994.85,539.07,3533.92
PUR_20260110_OUT002_ING011_0012,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT002-0011,2026-01-10,2026-01-11,Closed,ING011,Tortilla,Bakery,Raw Material,310.0,0.0,310.0,pcs,15.56,4823.6,241.18,5064.78
PUR_20260110_OUT002_ING012_0012,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT002-0011,2026-01-10,2026-01-11,Closed,ING012,Croissant Base,Bakery,Raw Material,250.0,0.0,250.0,pcs,44.52,11130.0,556.5,11686.5
PUR_20260110_OUT002_ING022_0012,ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260110-OUT002-0011,2026-01-10,2026-01-11,Closed,ING022,Ice,Beverage Inputs,Raw Material,499.49,0.0,499.49,kg,11.88,5933.94,296.7,6230.64
PUR_20260110_OUT002_ING025_0012,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260110-OUT002-0011,2026-01-10,2026-01-12,Closed,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,30.56,0.0,30.56,kg,407.7,12459.31,2242.68,14701.99
PUR_20260110_OUT002_ING034_0012,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260110-OUT002-0011,2026-01-10,2026-01-13,Pending,ING034,Salsa,Syrups & Sauces,Raw Material,0.0,25.56,25.56,kg,195.36,4993.4,898.81,5892.21
PUR_20260110_OUT002_ING036_0012,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260110-OUT002-0011,2026-01-10,2026-01-13,Closed,ING036,Cold Cup,Packaging,Consumable,1460.0,0.0,1460.0,pcs,3.3,4818.0,867.24,5685.24
PUR_20260110_OUT003_ING006_0013,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260110-OUT003-0012,2026-01-10,2026-01-13,Closed,ING006,Cheese,Dairy,Raw Material,18.57,0.0,18.57,kg,469.42,8717.13,435.86,9152.99
PUR_20260110_OUT003_ING018_0013,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260110-OUT003-0012,2026-01-10,2026-01-11,Closed,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,40.1,0.0,40.1,litre,231.76,9293.58,1672.84,10966.42
PUR_20260110_OUT003_ING022_0013,ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260110-OUT003-0012,2026-01-10,2026-01-11,Closed,ING022,Ice,Beverage Inputs,Raw Material,349.44,0.0,349.44,kg,12.48,4361.01,218.05,4579.06
PUR_20260110_OUT003_ING024_0013,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260110-OUT003-0012,2026-01-10,2026-01-11,Cancelled,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,0.0,0.0,17.15,litre,376.43,6455.77,1162.04,7617.81
PUR_20260110_OUT003_ING028_0013,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260110-OUT003-0012,2026-01-10,2026-01-13,Closed,ING028,Lettuce,Produce,Raw Material,17.17,0.0,17.17,kg,91.77,1575.69,78.78,1654.47
PUR_20260110_OUT003_ING039_0013,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260110-OUT003-0012,2026-01-10,2026-01-12,Closed,ING039,Straw,Packaging,Consumable,955.0,0.0,955.0,pcs,0.56,534.8,96.26,631.06
PUR_20260110_OUT003_ING043_0013,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260110-OUT003-0012,2026-01-10,2026-01-12,Closed,ING043,Wrap Packaging,Packaging,Consumable,675.0,0.0,675.0,pcs,5.62,3793.5,682.83,4476.33
PUR_20260113_OUT001_ING009_0014,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT001-0013,2026-01-13,2026-01-14,Closed,ING009,Bread,Bakery,Raw Material,480.0,0.0,480.0,pcs,12.04,5779.2,288.96,6068.16
PUR_20260113_OUT001_ING011_0014,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT001-0013,2026-01-13,2026-01-16,Closed,ING011,Tortilla,Bakery,Raw Material,265.0,0.0,265.0,pcs,15.44,4091.6,204.58,4296.18
PUR_20260113_OUT001_ING017_0014,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260113-OUT001-0013,2026-01-13,2026-01-14,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,37.59,0.0,37.59,litre,245.76,9238.12,1662.86,10900.98
PUR_20260113_OUT001_ING029_0014,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT001-0013,2026-01-13,2026-01-16,Closed,ING029,Onion,Produce,Raw Material,80.47,0.0,80.47,kg,41.37,3329.04,166.45,3495.49
PUR_20260113_OUT001_ING032_0014,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260113-OUT001-0013,2026-01-13,2026-01-14,Partially Received,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,15.43,12.23,27.66,kg,341.63,9449.49,1700.91,11150.4
PUR_20260113_OUT001_ING034_0014,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260113-OUT001-0013,2026-01-13,2026-01-16,Closed,ING034,Salsa,Syrups & Sauces,Raw Material,18.14,0.0,18.14,kg,187.86,3407.78,613.4,4021.18
PUR_20260113_OUT001_ING036_0014,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260113-OUT001-0013,2026-01-13,2026-01-14,Pending,ING036,Cold Cup,Packaging,Consumable,0.0,1320.0,1320.0,pcs,3.26,4303.2,774.58,5077.78
PUR_20260113_OUT001_ING037_0014,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260113-OUT001-0013,2026-01-13,2026-01-16,Closed,ING037,Hot Cup,Packaging,Consumable,1475.0,0.0,1475.0,pcs,2.94,4336.5,780.57,5117.07
PUR_20260113_OUT002_ING007_0015,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260113-OUT002-0014,2026-01-13,2026-01-14,Closed,ING007,Chicken,Protein,Raw Material,59.15,0.0,59.15,kg,325.47,19251.55,962.58,20214.13
PUR_20260113_OUT002_ING010_0015,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT002-0014,2026-01-13,2026-01-14,Closed,ING010,Bagel,Bakery,Raw Material,220.0,0.0,220.0,pcs,27.26,5997.2,299.86,6297.06
PUR_20260113_OUT002_ING012_0015,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT002-0014,2026-01-13,2026-01-15,Closed,ING012,Croissant Base,Bakery,Raw Material,165.0,0.0,165.0,pcs,41.75,6888.75,344.44,7233.19
PUR_20260113_OUT002_ING024_0015,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260113-OUT002-0014,2026-01-13,2026-01-15,Closed,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,18.94,0.0,18.94,litre,405.03,7671.27,1380.83,9052.1
PUR_20260113_OUT002_ING033_0015,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260113-OUT002-0014,2026-01-13,2026-01-16,Partially Received,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,17.35,14.23,31.58,kg,295.61,9335.36,1680.36,11015.72
PUR_20260113_OUT003_ING013_0016,ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260113-OUT003-0015,2026-01-13,2026-01-14,Partially Received,ING013,Brownie Base,Dessert Inputs,Raw Material,108.7,41.3,150.0,pcs,33.38,5007.0,901.26,5908.26
PUR_20260113_OUT003_ING019_0016,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260113-OUT003-0015,2026-01-13,2026-01-14,Closed,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,36.62,0.0,36.62,litre,91.16,3338.28,600.89,3939.17
PUR_20260113_OUT003_ING026_0016,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,2026-01-13,2026-01-15,Closed,ING026,Banana,Produce,Raw Material,48.6,0.0,48.6,kg,73.22,3558.49,177.92,3736.41
