row_id,deployment,date,generation_date,generation_time,item_code,item_name,super_category_code,super_category_name,category_code,category_name,unit_name,average_price,store_stock_qty,total_qty,total_amt
INV_20260101_OUT001_ING010,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,27.68,233.3776,233.3776,6459.89
INV_20260101_OUT002_ING010,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,28.55,396.1904,396.1904,11311.24
INV_20260101_OUT003_ING010,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,27.5,393.4696,393.4696,10820.41
INV_20260101_OUT001_ING011,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.91,391.5068,391.5068,5837.37
INV_20260101_OUT002_ING011,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.68,411.5198,411.5198,6041.11
INV_20260101_OUT003_ING011,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.77,394.0601,394.0601,5820.27
INV_20260101_OUT001_ING012,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING012,Croissant Base,SUP001,Raw Material,,Bakery,pcs,41.0,364.7743,364.7743,14955.75
INV_20260101_OUT002_ING012,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,43.03,367.1343,367.1343,15797.79
INV_20260101_OUT003_ING012,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.24,439.0838,439.0838,18546.9
INV_20260101_OUT001_ING013,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,33.46,415.128,415.128,13890.18
INV_20260101_OUT002_ING013,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.13,477.2162,477.2162,16287.39
INV_20260101_OUT003_ING013,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.05,504.2965,504.2965,17171.3
INV_20260101_OUT001_ING014,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,45.02,196.3746,196.3746,8840.78
INV_20260101_OUT002_ING014,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,45.12,215.334,215.334,9715.87
INV_20260101_OUT003_ING014,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,46.35,339.9915,339.9915,15758.61
INV_20260101_OUT001_ING015,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,70.42,166.6886,166.6886,11738.21
INV_20260101_OUT002_ING015,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,,Dessert Inputs,pcs,74.22,193.182,193.182,14337.97
INV_20260101_OUT003_ING015,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,70.38,137.6287,137.6287,9686.31
INV_20260101_OUT001_ING016,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,,Syrups & Sauces,litre,262.8,44.443,44.443,11679.62
INV_20260101_OUT002_ING016,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,256.5,44.6507,44.6507,11452.9
INV_20260101_OUT003_ING016,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,269.99,50.6736,50.6736,13681.37
INV_20260101_OUT001_ING017,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING017,Caramel Syrup,,Raw Material,CAT007,Syrups & Sauces,litre,243.05,42.6778,42.6778,10372.84
INV_20260101_OUT002_ING017,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,250.03,40.7633,40.7633,10192.05
INV_20260101_OUT003_ING017,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,252.45,31.0494,31.0494,7838.42
INV_20260101_OUT001_ING018,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,234.09,49.1769,49.1769,11511.82
INV_20260101_OUT002_ING018,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,244.72,33.1226,33.1226,8105.76
INV_20260101_OUT003_ING018,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,243.57,27.5435,27.5435,6708.77
INV_20260101_OUT001_ING019,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,91.39,62.0147,62.0147,5667.52
INV_20260101_OUT002_ING019,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,88.04,72.7075,72.7075,6401.17
INV_20260101_OUT003_ING019,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,91.49,47.7005,47.7005,4364.12
INV_20260101_OUT001_ING020,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,604.6,27.9073,27.9073,16872.75
INV_20260101_OUT002_ING020,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,628.18,18.4411,18.4411,11584.33
INV_20260101_OUT003_ING020,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,603.48,20.6099,20.6099,12437.66
INV_20260101_OUT001_ING021,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2150.08,13.5881,13.5881,29215.5
INV_20260101_OUT002_ING021,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2213.83,12.4533,12.4533,27569.49
INV_20260101_OUT003_ING021,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,,Tea Inputs,kg,2109.96,13.2043,13.2043,27860.54
INV_20260101_OUT001_ING022,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,11.91,657.1887,657.1887,7827.12
INV_20260101_OUT002_ING022,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING022,Ice,,Raw Material,CAT009,Beverage Inputs,kg,12.47,583.4559,583.4559,7275.7
INV_20260101_OUT003_ING022,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,12.46,642.4767,642.4767,8005.26
INV_20260101_OUT001_ING023,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,112.79,32.8081,32.8081,3700.43
INV_20260101_OUT002_ING023,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,112.32,60.3879,60.3879,6782.77
INV_20260101_OUT003_ING023,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,107.46,41.9383,41.9383,4506.69
INV_20260101_OUT001_ING024,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,380.53,22.7702,22.7702,8664.74
INV_20260101_OUT002_ING024,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,393.74,19.1332,19.1332,7533.51
INV_20260101_OUT003_ING024,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,378.59,22.6956,22.6956,8592.33
INV_20260101_OUT001_ING025,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,432.8,43.6435,43.6435,18888.91
INV_20260101_OUT002_ING025,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING025,Mixed Berry Pulp,,Raw Material,CAT011,Fruit Inputs,kg,435.7,48.1126,48.1126,20962.66
INV_20260101_OUT003_ING025,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,427.36,38.6141,38.6141,16502.12
INV_20260101_OUT001_ING026,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,69.91,52.9922,52.9922,3704.68
INV_20260101_OUT002_ING026,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,71.52,96.2959,96.2959,6887.08
INV_20260101_OUT003_ING026,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,74.7,89.4881,89.4881,6684.76
INV_20260101_OUT001_ING027,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING027,Butter,SUP001,Raw Material,,Dairy,kg,517.81,27.8495,27.8495,14420.75
INV_20260101_OUT002_ING027,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,512.28,38.5392,38.5392,19742.86
INV_20260101_OUT003_ING027,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,506.51,24.0595,24.0595,12186.38
INV_20260101_OUT001_ING028,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,,Produce,kg,97.2,22.9307,22.9307,2228.86
INV_20260101_OUT002_ING028,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,95.68,31.5823,31.5823,3021.79
INV_20260101_OUT003_ING028,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,98.18,20.4703,20.4703,2009.77
INV_20260101_OUT001_ING029,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.3,54.247,54.247,2240.4
INV_20260101_OUT002_ING029,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.2,63.9388,63.9388,2634.28
INV_20260101_OUT003_ING029,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.38,79.2438,79.2438,3279.11
INV_20260101_OUT001_ING030,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,83.83,55.4161,55.4161,4645.53
INV_20260101_OUT002_ING030,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,,Produce,kg,87.02,59.9383,59.9383,5215.83
INV_20260101_OUT003_ING030,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,82.85,31.9545,31.9545,2647.43
INV_20260101_OUT001_ING031,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,55.73,84.4365,84.4365,4705.65
INV_20260101_OUT002_ING031,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,54.88,60.1384,60.1384,3300.4
INV_20260101_OUT003_ING031,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,52.48,97.6176,97.6176,5122.97
INV_20260101_OUT001_ING032,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,336.75,30.7557,30.7557,10356.98
INV_20260101_OUT002_ING032,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,330.37,31.7919,31.7919,10503.09
INV_20260101_OUT003_ING032,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,336.5,36.1306,36.1306,12157.95
INV_20260101_OUT001_ING033,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,275.47,30.1865,30.1865,8315.48
INV_20260101_OUT002_ING033,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,283.42,35.0393,35.0393,9930.84
INV_20260101_OUT003_ING033,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,290.24,33.3064,33.3064,9666.85
INV_20260101_OUT001_ING035,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,307.82,37.2107,37.2107,11454.2
INV_20260101_OUT002_ING035,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING035,Aioli,SUP001,Raw Material,,Syrups & Sauces,kg,306.41,32.5549,32.5549,9975.15
INV_20260101_OUT003_ING035,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,303.97,20.7091,20.7091,6294.95
INV_20260101_OUT001_ING036,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.14,3318.7342,3318.7342,10420.83
INV_20260101_OUT002_ING036,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.12,3742.1644,3742.1644,11675.55
INV_20260101_OUT003_ING036,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.2,3202.1495,3202.1495,10246.88
INV_20260101_OUT001_ING037,ABNAH Cafe Connaught Place,2026-01-01,2026-01-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.86,2008.286,2008.286,5743.7
INV_20260101_OUT002_ING037,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,,Packaging,pcs,2.81,2571.3759,2571.3759,7225.57
INV_20260101_OUT003_ING037,ABNAH Cafe Saket Premium,2026-01-01,2026-01-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.84,2878.6327,2878.6327,8175.32
INV_20260102_OUT001_ING001,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,986.59,15.0754,15.0754,14873.24
INV_20260102_OUT002_ING001,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,973.41,9.4429,9.4429,9191.81
INV_20260102_OUT003_ING001,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING001,Coffee Beans,,Raw Material,CAT001,Coffee Inputs,kg,986.82,15.7041,15.7041,15497.12
INV_20260102_OUT001_ING002,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING002,Milk,SUP001,Raw Material,,Dairy,litre,70.85,308.2833,308.2833,21841.87
INV_20260102_OUT002_ING002,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,72.19,96.9421,96.9421,6998.25
INV_20260102_OUT003_ING002,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,73.14,124.2064,124.2064,9084.46
INV_20260102_OUT001_ING003,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,179.83,44.1005,44.1005,7930.59
INV_20260102_OUT002_ING003,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,183.1,49.7049,49.7049,9100.97
INV_20260102_OUT003_ING003,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,185.81,54.603,54.603,10145.78
INV_20260102_OUT001_ING004,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,215.39,58.9462,58.9462,12696.42
INV_20260102_OUT002_ING004,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,215.89,34.3003,34.3003,7405.09
INV_20260102_OUT003_ING004,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,208.3,39.5899,39.5899,8246.58
INV_20260102_OUT001_ING005,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,360.43,39.7498,39.7498,14327.02
INV_20260102_OUT002_ING005,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,370.54,38.6084,38.6084,14305.96
INV_20260102_OUT003_ING005,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,368.1,54.2817,54.2817,19981.09
INV_20260102_OUT001_ING006,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,473.92,23.0712,23.0712,10933.9
INV_20260102_OUT002_ING006,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,484.66,29.4823,29.4823,14288.89
INV_20260102_OUT003_ING006,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,495.81,34.2503,34.2503,16981.64
INV_20260102_OUT001_ING007,ABNAH Cafe Connaught Place,2026-01-02,2026-01-02,23:55:00,ING007,Chicken,SUP001,Raw Material,,Protein,kg,337.41,66.8624,66.8624,22560.04
INV_20260102_OUT002_ING007,ABNAH Cafe Hauz Khas,2026-01-02,2026-01-02,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,335.07,61.2754,61.2754,20531.55
INV_20260102_OUT003_ING007,ABNAH Cafe Saket Premium,2026-01-02,2026-01-02,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,327.62,41.9363,41.9363,13739.17
