row_id,outlet_name,date,super_category,category,item_number,item_name,qty,net_sale
SALE_20260101_OUT001_MENU0091,ABNAH Cafe Connaught Place,2026-01-01,Food,Snacks,MENU0091,Pesto Sundried Tomato Pin Wheel,1.0,226.81
SALE_20260101_OUT001_MENU0096,ABNAH Cafe Connaught Place,2026-01-01,Food,Baked Goods,MENU0096,Chocolate Croissant,2.0,462.09
SALE_20260101_OUT001_MENU0097,ABNAH Cafe Connaught Place,2026-01-01,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1.0,249.12
SALE_20260101_OUT001_MENU0100,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1.0,197.35
SALE_20260101_OUT001_MENU0101,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,2.0,428.41
SALE_20260101_OUT001_MENU0104,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,1.0,189.62
SALE_20260101_OUT001_MENU0105,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Desserts,MENU0105,Soft-Centred Caramel Cookie,1.0,176.07
SALE_20260101_OUT001_MENU0107,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,1.0,173.13
SALE_20260101_OUT001_MENU0110,ABNAH Cafe Connaught Place,2026-01-01,Dessert,Baked Goods,MENU0110,Multigrain Walnut Tea Cake,1.0,223.5
SALE_20260101_OUT002_MENU0002,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Espresso,MENU0002,Espresso Shot - Doppio,1.0,174.26
SALE_20260101_OUT002_MENU0003,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0003,Americano - Regular,4.0,719.07
SALE_20260101_OUT002_MENU0004,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0004,Americano - Medium,1.0,203.34
SALE_20260101_OUT002_MENU0006,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0006,Latte - Regular,3.0,644.94
SALE_20260101_OUT002_MENU0007,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0007,Latte - Medium,2.0,483.87
SALE_20260101_OUT002_MENU0008,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0008,Latte - Large,1.0,260.37
SALE_20260101_OUT002_MENU0009,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,3.0,674.72
SALE_20260101_OUT002_MENU0010,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,1.0,253.06
SALE_20260101_OUT002_MENU0011,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,2.0,531.28
SALE_20260101_OUT002_MENU0012,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0012,Flat White - Regular,2.0,447.64
SALE_20260101_OUT002_MENU0014,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0014,Flat White - Large,3.0,869.7
SALE_20260101_OUT002_MENU0016,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1.0,268.12
SALE_20260101_OUT002_MENU0017,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Coffee Classics,MENU0017,Mocha - Large,1.0,292.11
SALE_20260101_OUT002_MENU0022,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,1.0,282.9
SALE_20260101_OUT002_MENU0027,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,2.0,530.81
SALE_20260101_OUT002_MENU0031,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,2.0,609.88
SALE_20260101_OUT002_MENU0032,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Signature Coffee,MENU0032,Vegan Iced Latte - Large,1.0,329.49
SALE_20260101_OUT002_MENU0033,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,1.0,221.87
SALE_20260101_OUT002_MENU0034,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,1.0,240.95
SALE_20260101_OUT002_MENU0036,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Brew,MENU0036,Coffee Lemonade - Regular,1.0,238.81
SALE_20260101_OUT002_MENU0037,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Brew,MENU0037,Coffee Lemonade - Medium,1.0,251.46
SALE_20260101_OUT002_MENU0040,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,1.0,271.96
SALE_20260101_OUT002_MENU0042,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Coffee,MENU0042,Classic Cold Coffee - Regular,1.0,257.92
SALE_20260101_OUT002_MENU0043,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1.0,282.38
SALE_20260101_OUT002_MENU0046,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,3.0,948.96
SALE_20260101_OUT002_MENU0048,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,2.0,564.43
SALE_20260101_OUT002_MENU0050,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Cold Coffee,MENU0050,Caramel Cold Coffee - Large,1.0,357.75
SALE_20260101_OUT002_MENU0052,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Tea,MENU0052,Masala Chai Latte - Medium,1.0,223.07
SALE_20260101_OUT002_MENU0055,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,2.0,502.55
SALE_20260101_OUT002_MENU0056,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Tea,MENU0056,Japanese Matcha Latte - Medium,1.0,297.95
SALE_20260101_OUT002_MENU0058,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,1.0,193.91
SALE_20260101_OUT002_MENU0061,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Iced Tea,MENU0061,Hibiscus Lime Iced Tea - Regular,2.0,438.59
SALE_20260101_OUT002_MENU0063,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Iced Tea,MENU0063,Hibiscus Lime Iced Tea - Large,1.0,273.49
SALE_20260101_OUT002_MENU0065,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Kids Beverage,MENU0065,Hot Chocolate - Medium,1.0,246.47
SALE_20260101_OUT002_MENU0066,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Kids Beverage,MENU0066,Hot Chocolate - Large,1.0,266.11
SALE_20260101_OUT002_MENU0070,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Shake,MENU0070,Choco Chip Shake - Large,1.0,346.87
SALE_20260101_OUT002_MENU0072,ABNAH Cafe Hauz Khas,2026-01-01,Beverage,Shake,MENU0072,Mixed Berry Shake - Medium,1.0,341.6
SALE_20260101_OUT002_MENU0077,ABNAH Cafe Hauz Khas,2026-01-01,Food,Wraps,MENU0077,Spicy Paneer Wrap,1.0,271.25
SALE_20260101_OUT002_MENU0078,ABNAH Cafe Hauz Khas,2026-01-01,Food,Wraps,MENU0078,Shredded Chicken Wrap,2.0,592.82
SALE_20260101_OUT002_MENU0080,ABNAH Cafe Hauz Khas,2026-01-01,Food,Sandwiches,MENU0080,Pesto Veg Sandwich,1.0,283.09
SALE_20260101_OUT002_MENU0082,ABNAH Cafe Hauz Khas,2026-01-01,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1.0,305.97
SALE_20260101_OUT002_MENU0092,ABNAH Cafe Hauz Khas,2026-01-01,Food,Snacks,MENU0092,Turnover with Brioche Dough Chicken,1.0,249.29
SALE_20260101_OUT002_MENU0094,ABNAH Cafe Hauz Khas,2026-01-01,Food,Baked Goods,MENU0094,Butter Croissant,1.0,197.92
SALE_20260101_OUT002_MENU0097,ABNAH Cafe Hauz Khas,2026-01-01,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1.0,243.35
SALE_20260101_OUT002_MENU0100,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1.0,196.86
SALE_20260101_OUT002_MENU0101,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,1.0,213.78
SALE_20260101_OUT002_MENU0102,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,3.0,900.41
SALE_20260101_OUT002_MENU0104,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,2.0,395.9
SALE_20260101_OUT002_MENU0106,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,4.0,769.95
SALE_20260101_OUT002_MENU0109,ABNAH Cafe Hauz Khas,2026-01-01,Dessert,Desserts,MENU0109,Basque Cheesecake,1.0,292.32
SALE_20260101_OUT003_MENU0004,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0004,Americano - Medium,2.0,409.75
SALE_20260101_OUT003_MENU0005,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0005,Americano - Large,1.0,230.81
SALE_20260101_OUT003_MENU0006,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0006,Latte - Regular,3.0,687.97
SALE_20260101_OUT003_MENU0007,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0007,Latte - Medium,2.0,491.75
SALE_20260101_OUT003_MENU0008,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0008,Latte - Large,2.0,520.11
SALE_20260101_OUT003_MENU0009,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,1.0,213.26
SALE_20260101_OUT003_MENU0011,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,1.0,277.59
SALE_20260101_OUT003_MENU0016,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1.0,262.79
SALE_20260101_OUT003_MENU0017,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Coffee Classics,MENU0017,Mocha - Large,1.0,289.6
SALE_20260101_OUT003_MENU0020,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0020,Sea Salt Mocha - Large,2.0,660.5
SALE_20260101_OUT003_MENU0021,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,3.0,783.36
SALE_20260101_OUT003_MENU0022,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,2.0,606.38
SALE_20260101_OUT003_MENU0023,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0023,Orange Zest Mocha - Large,1.0,321.2
SALE_20260101_OUT003_MENU0024,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,1.0,253.17
SALE_20260101_OUT003_MENU0025,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1.0,299.94
SALE_20260101_OUT003_MENU0030,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,2.0,564.62
SALE_20260101_OUT003_MENU0031,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,3.0,911.15
SALE_20260101_OUT003_MENU0033,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,2.0,439.12
SALE_20260101_OUT003_MENU0034,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,2.0,500.34
SALE_20260101_OUT003_MENU0038,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0038,Coffee Lemonade - Large,1.0,274.89
SALE_20260101_OUT003_MENU0039,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1.0,240.31
SALE_20260101_OUT003_MENU0040,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,1.0,272.96
SALE_20260101_OUT003_MENU0041,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Brew,MENU0041,Vietnamese Shakerato - Large,2.0,614.73
SALE_20260101_OUT003_MENU0042,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Coffee,MENU0042,Classic Cold Coffee - Regular,1.0,250.42
SALE_20260101_OUT003_MENU0043,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1.0,292.91
SALE_20260101_OUT003_MENU0046,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,2.0,629.3
SALE_20260101_OUT003_MENU0051,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Tea,MENU0051,Masala Chai Latte - Regular,1.0,193.84
SALE_20260101_OUT003_MENU0052,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Tea,MENU0052,Masala Chai Latte - Medium,1.0,213.75
SALE_20260101_OUT003_MENU0054,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Tea,MENU0054,Himalayan Green Tea,1.0,199.4
SALE_20260101_OUT003_MENU0056,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Tea,MENU0056,Japanese Matcha Latte - Medium,1.0,282.78
SALE_20260101_OUT003_MENU0058,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,1.0,208.23
SALE_20260101_OUT003_MENU0059,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Iced Tea,MENU0059,Lemon Iced Tea - Medium,1.0,218.71
SALE_20260101_OUT003_MENU0061,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Iced Tea,MENU0061,Hibiscus Lime Iced Tea - Regular,1.0,218.25
SALE_20260101_OUT003_MENU0062,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Iced Tea,MENU0062,Hibiscus Lime Iced Tea - Medium,1.0,242.7
SALE_20260101_OUT003_MENU0063,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Iced Tea,MENU0063,Hibiscus Lime Iced Tea - Large,1.0,279.91
SALE_20260101_OUT003_MENU0065,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Kids Beverage,MENU0065,Hot Chocolate - Medium,1.0,238.39
SALE_20260101_OUT003_MENU0073,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Shake,MENU0073,Mixed Berry Shake - Large,1.0,378.38
SALE_20260101_OUT003_MENU0074,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Smoothie,MENU0074,Seasonal Smoothie - Regular,1.0,292.68
SALE_20260101_OUT003_MENU0075,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Smoothie,MENU0075,Seasonal Smoothie - Medium,2.0,668.03
SALE_20260101_OUT003_MENU0076,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Smoothie,MENU0076,Seasonal Smoothie - Large,1.0,355.31
SALE_20260101_OUT003_MENU0079,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0079,Smoked Chipotle Paneer Sandwich,1.0,280.37
SALE_20260101_OUT003_MENU0080,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0080,Pesto Veg Sandwich,1.0,282.96
SALE_20260101_OUT003_MENU0081,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0081,Pepper Chicken Sandwich,1.0,317.17
SALE_20260101_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,2.0,640.09
SALE_20260101_OUT003_MENU0083,ABNAH Cafe Saket Premium,2026-01-01,Food,Toasts,MENU0083,Chilli Cheese Garlic Toast,1.0,225.98
SALE_20260101_OUT003_MENU0084,ABNAH Cafe Saket Premium,2026-01-01,Food,Toasts,MENU0084,Chicken Pepperoni Avocado Toast,1.0,315.0
SALE_20260101_OUT003_MENU0087,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0087,Cream Cheese Bagel,1.0,248.77
SALE_20260101_OUT003_MENU0088,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0088,Scallion Pepper Cream Cheese Bagel,1.0,250.02
SALE_20260101_OUT003_MENU0089,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0089,Masala Egg Bun,1.0,224.82
SALE_20260101_OUT003_MENU0094,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0094,Butter Croissant,1.0,194.58
SALE_20260101_OUT003_MENU0096,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0096,Chocolate Croissant,1.0,224.96
SALE_20260101_OUT003_MENU0097,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1.0,244.06
SALE_20260101_OUT003_MENU0098,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,1.0,265.01
SALE_20260101_OUT003_MENU0100,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1.0,202.0
SALE_20260101_OUT003_MENU0103,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0103,Banoffee Pie,1.0,274.97
SALE_20260101_OUT003_MENU0106,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,1.0,191.56
SALE_20260101_OUT003_MENU0107,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,1.0,171.03
SALE_20260101_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0109,Basque Cheesecake,1.0,308.58
SALE_20260102_OUT001_MENU0003,ABNAH Cafe Connaught Place,2026-01-02,Beverage,Coffee Classics,MENU0003,Americano - Regular,2.0,354.57
SALE_20260102_OUT001_MENU0005,ABNAH Cafe Connaught Place,2026-01-02,Beverage,Coffee Classics,MENU0005,Americano - Large,1.0,226.29
SALE_20260102_OUT001_MENU0006,ABNAH Cafe Connaught Place,2026-01-02,Beverage,Coffee Classics,MENU0006,Latte - Regular,4.0,878.21
SALE_20260102_OUT001_MENU0007,ABNAH Cafe Connaught Place,2026-01-02,Beverage,Coffee Classics,MENU0007,Latte - Medium,3.0,743.73
SALE_20260102_OUT001_MENU0008,ABNAH Cafe Connaught Place,2026-01-02,Beverage,Coffee Classics,MENU0008,Latte - Large,2.0,539.17
