Item Code,Item Name,Company,Deployment,Date,Invoice Date,PO Date,Po Number,Transaction Number,Vendor Code,Vendor Name,Invoice Number,Batch Number,Category Code,Category Name,Super Category Code,Super Category Name,PO Qty,PO Unit,PO Unit Price,PO Amount,PO Comment,Purchase Quantity,Purchase Unit,Purchase Unit Price,Purchase Amount,Discount,CGST Tax,SGST Tax,IGST Tax,Other Taxes,Total
ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260301-00391,VEND004,PackPro Disposables,INV-2603-00391,,CAT-PAC,Packaging,SUP-CON,Consumable,1970.0,pcs,2.89,5693.3,,1970.0,pcs,2.89,5693.3,56.93,507.27,507.28,0,0,6650.92
ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,2026-03-01,PO-20260301-OUT001-0064,GRN-OUT001-260301-00392,VEND004,PackPro Disposables,INV-2603-00392,,CAT-PAC,Packaging,SUP-CON,Consumable,1430.0,pcs,1.08,1544.4,,1430.0,pcs,1.08,1544.4,0.0,139.0,138.99,0,0,1822.39
ING008,Egg,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260308-00404,VEND007,NorthStar Poultry,INV-2603-00404,,CAT-PRO,Protein,SUP-RAW,Raw Material,505.0,pcs,7.61,3843.05,,505.0,pcs,7.61,3843.05,0.0,96.08,96.07,0,0,4035.2
ING021,Matcha Powder,,ABNAH Cafe Connaught Place,2026-03-07,2026-03-07,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260307-00405,VEND011,TeaLeaf Traders NCR,INV-2603-00405,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,8.74,kg,2233.15,19517.73,,6.76,kg,2233.15,15096.09,0.0,1358.65,1358.65,0,0,17813.39
ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260306-00406,VEND004,PackPro Disposables,INV-2603-00406,,CAT-PAC,Packaging,SUP-CON,Consumable,2460.0,pcs,3.14,7724.4,,2460.0,pcs,3.14,7724.4,0.0,695.2,695.19,0,0,9114.79
ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-03-06,2026-03-06,2026-03-04,PO-20260304-OUT001-0067,GRN-OUT001-260306-00407,VEND004,PackPro Disposables,INV-2603-00407,,CAT-PAC,Packaging,SUP-CON,Consumable,1760.0,pcs,2.8,4928.0,,1760.0,pcs,2.8,4928.0,0.0,443.52,443.52,0,0,5815.04
ING009,Bread,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260308-00418,VEND003,Delhi Bakery Supply Co,INV-2603-00418,,CAT-BAK,Bakery,SUP-RAW,Raw Material,355.0,pcs,12.85,4561.75,,355.0,pcs,12.85,4561.75,0.0,114.05,114.04,0,0,4789.84
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00419,VEND003,Delhi Bakery Supply Co,INV-2603-00419,,CAT-BAK,Bakery,SUP-RAW,Raw Material,175.0,pcs,29.33,5132.75,,175.0,pcs,29.33,5132.75,0.0,128.32,128.32,0,0,5389.39
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00420,VEND003,Delhi Bakery Supply Co,INV-2603-00420,,CAT-BAK,Bakery,SUP-RAW,Raw Material,200.0,pcs,15.22,3044.0,,200.0,pcs,15.22,3044.0,30.44,75.34,75.34,0,0,3164.24
ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260308-00421,VEND008,ChocoCraft Ingredients,INV-2603-00421,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,195.0,pcs,34.97,6819.15,,195.0,pcs,34.97,6819.15,0.0,613.73,613.72,0,0,8046.6
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00422,VEND003,Delhi Bakery Supply Co,INV-2603-00422,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,70.0,pcs,76.25,5337.5,,70.0,pcs,76.25,5337.5,0.0,480.38,480.37,0,0,6298.25
ING032,Pesto Sauce,,ABNAH Cafe Connaught Place,2026-03-11,2026-03-11,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260311-00423,VEND006,SpiceRoot Foods,INV-2603-00423,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,13.91,kg,359.47,5000.23,,13.91,kg,359.47,5000.23,0.0,450.02,450.02,0,0,5900.27
ING035,Aioli,,ABNAH Cafe Connaught Place,2026-03-09,2026-03-09,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260309-00424,VEND006,SpiceRoot Foods,INV-2603-00424,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,16.05,kg,310.68,4986.41,,16.05,kg,310.68,4986.41,0.0,448.77,448.78,0,0,5883.96
ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-03-08,2026-03-08,2026-03-07,PO-20260307-OUT001-0070,GRN-OUT001-260308-00425,VEND004,PackPro Disposables,INV-2603-00425,,CAT-PAC,Packaging,SUP-CON,Consumable,940.0,pcs,3.14,2951.6,,448.74,pcs,3.14,1409.04,0.0,126.81,126.82,0,0,1662.67
ING005,Paneer,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260315-00440,VEND002,FreshDairy Foods NCR,INV-2603-00440,,CAT-DAI,Dairy,SUP-RAW,Raw Material,32.89,kg,389.15,12799.14,,32.89,kg,389.15,12799.14,0.0,319.98,319.98,0,0,13439.1
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-03-13,2026-03-13,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260313-00441,VEND007,NorthStar Poultry,INV-2603-00441,,CAT-PRO,Protein,SUP-RAW,Raw Material,26.9,kg,347.6,9350.44,,13.84,kg,347.6,4810.78,0.0,120.27,120.27,0,0,5051.32
ING012,Croissant Base,,ABNAH Cafe Connaught Place,2026-03-11,2026-03-11,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260311-00442,VEND003,Delhi Bakery Supply Co,INV-2603-00442,,CAT-BAK,Bakery,SUP-RAW,Raw Material,245.0,pcs,42.73,10468.85,,125.62,pcs,42.73,5367.74,0.0,134.19,134.2,0,0,5636.13
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-10,2026-03-10,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260310-00443,VEND003,Delhi Bakery Supply Co,INV-2603-00443,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,130.0,pcs,70.51,9166.3,,130.0,pcs,70.51,9166.3,0.0,824.97,824.96,0,0,10816.23
ING017,Caramel Syrup,,ABNAH Cafe Connaught Place,2026-03-12,2026-03-12,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260312-00444,VEND012,SweetBase Foods,INV-2603-00444,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,39.01,litre,264.55,10216.9,,39.01,litre,264.55,10320.1,0.0,928.81,928.81,0,0,12177.72
ING027,Butter,,ABNAH Cafe Connaught Place,2026-03-11,2026-03-11,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260311-00445,VEND002,FreshDairy Foods NCR,INV-2603-00445,,CAT-DAI,Dairy,SUP-RAW,Raw Material,18.13,kg,526.82,9551.25,,18.13,kg,526.82,9551.25,0.0,573.08,573.07,0,0,10697.4
ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-14,2026-03-14,2026-03-10,PO-20260310-OUT001-0073,GRN-OUT001-260314-00446,VEND004,PackPro Disposables,INV-2603-00446,,CAT-PAC,Packaging,SUP-CON,Consumable,995.0,pcs,1.14,1134.3,,995.0,pcs,1.14,1134.3,0.0,102.08,102.09,0,0,1338.47
ING006,Cheese,,ABNAH Cafe Connaught Place,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260316-00459,VEND002,FreshDairy Foods NCR,INV-2603-00459,,CAT-DAI,Dairy,SUP-RAW,Raw Material,24.18,kg,494.73,11962.57,,24.18,kg,494.73,11962.57,0.0,299.06,299.07,0,0,12560.7
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-03-16,2026-03-16,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260316-00460,VEND007,NorthStar Poultry,INV-2603-00460,,CAT-PRO,Protein,SUP-RAW,Raw Material,51.13,kg,351.65,17979.86,,51.13,kg,351.65,17979.86,0.0,449.5,449.49,0,0,18878.85
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00461,VEND003,Delhi Bakery Supply Co,INV-2603-00461,,CAT-BAK,Bakery,SUP-RAW,Raw Material,325.0,pcs,14.9,4842.5,,325.0,pcs,14.9,4842.5,48.43,119.85,119.85,0,0,5033.77
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-03-13,2026-03-13,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260313-00462,VEND003,Delhi Bakery Supply Co,INV-2603-00462,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,48.63,8510.25,,175.0,pcs,48.63,8510.25,0.0,765.92,765.93,0,0,10042.1
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00463,VEND003,Delhi Bakery Supply Co,INV-2603-00463,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,85.0,pcs,72.57,6168.45,,85.0,pcs,72.57,6168.45,0.0,555.16,555.16,0,0,7278.77
ING019,Sugar Syrup,,ABNAH Cafe Connaught Place,2026-03-17,2026-03-17,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260317-00464,VEND012,SweetBase Foods,INV-2603-00464,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,36.71,litre,96.89,3556.83,,36.71,litre,96.89,3556.83,0.0,320.12,320.11,0,0,4197.06
ING028,Lettuce,,ABNAH Cafe Connaught Place,2026-03-15,2026-03-15,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260315-00465,VEND005,GreenLeaf Produce Delhi,INV-2603-00465,,CAT-PRO,Produce,SUP-RAW,Raw Material,29.99,kg,100.23,3005.9,,29.99,kg,100.23,3005.9,0.0,75.14,75.15,0,0,3156.19
ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-14,2026-03-14,2026-03-13,PO-20260313-OUT001-0076,GRN-OUT001-260314-00466,VEND004,PackPro Disposables,INV-2603-00466,,CAT-PAC,Packaging,SUP-CON,Consumable,775.0,pcs,0.59,457.25,,775.0,pcs,0.59,457.25,0.0,41.16,41.15,0,0,539.56
ING021,Matcha Powder,,ABNAH Cafe Connaught Place,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260319-00480,VEND011,TeaLeaf Traders NCR,INV-2603-00480,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,8.86,kg,2192.22,19423.07,,8.86,kg,2192.22,19423.07,0.0,1748.08,1748.07,0,0,22919.22
ING025,Mixed Berry Pulp,,ABNAH Cafe Connaught Place,2026-03-18,2026-03-18,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260318-00481,VEND009,FrozenBerry Traders,INV-2603-00481,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,31.64,kg,419.14,13261.59,,19.93,kg,419.14,8353.46,0.0,751.81,751.81,0,0,9857.08
ING035,Aioli,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260320-00482,VEND006,SpiceRoot Foods,INV-2603-00482,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,25.25,kg,330.94,8356.24,,25.25,kg,330.94,8356.24,0.0,752.06,752.06,0,0,9860.36
ING038,Lid,,ABNAH Cafe Connaught Place,2026-03-18,2026-03-18,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260318-00483,VEND004,PackPro Disposables,INV-2603-00483,,CAT-PAC,Packaging,SUP-CON,Consumable,2105.0,pcs,1.12,2357.6,,951.22,pcs,1.12,1065.37,0.0,95.89,95.88,0,0,1257.14
ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-17,2026-03-17,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260317-00484,VEND004,PackPro Disposables,INV-2603-00484,,CAT-PAC,Packaging,SUP-CON,Consumable,1445.0,pcs,0.57,823.65,,1445.0,pcs,0.57,823.65,0.0,74.13,74.13,0,0,971.91
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-03-19,2026-03-19,2026-03-16,PO-20260316-OUT001-0079,GRN-OUT001-260319-00485,VEND004,PackPro Disposables,INV-2603-00485,,CAT-PAC,Packaging,SUP-CON,Consumable,610.0,pcs,6.68,4074.8,,610.0,pcs,6.68,4074.8,0.0,366.73,366.73,0,0,4808.26
ING006,Cheese,,ABNAH Cafe Connaught Place,2026-03-23,2026-03-23,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260323-00496,VEND002,FreshDairy Foods NCR,INV-2603-00496,,CAT-DAI,Dairy,SUP-RAW,Raw Material,19.54,kg,528.51,10327.09,,9.09,kg,528.51,4804.16,48.04,118.91,118.9,0,0,4993.93
ING009,Bread,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260320-00497,VEND003,Delhi Bakery Supply Co,INV-2603-00497,,CAT-BAK,Bakery,SUP-RAW,Raw Material,500.0,pcs,11.84,5890.4,,500.0,pcs,11.84,5920.0,0.0,148.0,148.0,0,0,6216.0
ING022,Ice,,ABNAH Cafe Connaught Place,2026-03-21,2026-03-21,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260321-00498,VEND010,Metro Wholesale Delhi,INV-2603-00498,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,260.64,kg,12.7,3277.03,,260.64,kg,12.7,3310.13,0.0,82.75,82.76,0,0,3475.64
ING039,Straw,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260320-00499,VEND004,PackPro Disposables,INV-2603-00499,,CAT-PAC,Packaging,SUP-CON,Consumable,800.0,pcs,0.57,453.72,,800.0,pcs,0.57,456.0,0.0,41.04,41.04,0,0,538.08
ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-03-20,2026-03-20,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260320-00500,VEND004,PackPro Disposables,INV-2603-00500,,CAT-PAC,Packaging,SUP-CON,Consumable,620.0,pcs,5.37,3329.4,,620.0,pcs,5.37,3329.4,0.0,299.64,299.65,0,0,3928.69
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-03-23,2026-03-23,2026-03-19,PO-20260319-OUT001-0082,GRN-OUT001-260323-00501,VEND004,PackPro Disposables,INV-2603-00501,,CAT-PAC,Packaging,SUP-CON,Consumable,505.0,pcs,6.36,3211.8,,505.0,pcs,6.36,3211.8,0.0,289.06,289.06,0,0,3789.92
ING005,Paneer,,ABNAH Cafe Connaught Place,2026-03-23,2026-03-23,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260323-00514,VEND002,FreshDairy Foods NCR,INV-2603-00514,,CAT-DAI,Dairy,SUP-RAW,Raw Material,21.16,kg,366.98,7765.3,,16.11,kg,366.98,5912.05,0.0,147.8,147.8,0,0,6207.65
ING006,Cheese,,ABNAH Cafe Connaught Place,2026-03-25,2026-03-25,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260325-00515,VEND002,FreshDairy Foods NCR,INV-2603-00515,,CAT-DAI,Dairy,SUP-RAW,Raw Material,16.82,kg,483.11,8125.91,,16.82,kg,483.11,8125.91,0.0,203.15,203.15,0,0,8532.21
ING009,Bread,,ABNAH Cafe Connaught Place,2026-03-25,2026-03-25,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260325-00516,VEND003,Delhi Bakery Supply Co,INV-2603-00516,,CAT-BAK,Bakery,SUP-RAW,Raw Material,370.0,pcs,12.54,4639.8,,370.0,pcs,12.54,4639.8,0.0,116.0,115.99,0,0,4871.79
ING012,Croissant Base,,ABNAH Cafe Connaught Place,2026-03-23,2026-03-23,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260323-00517,VEND003,Delhi Bakery Supply Co,INV-2603-00517,,CAT-BAK,Bakery,SUP-RAW,Raw Material,170.0,pcs,41.76,7099.2,,170.0,pcs,41.76,7099.2,0.0,177.48,177.48,0,0,7454.16
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-25,2026-03-25,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260325-00518,VEND003,Delhi Bakery Supply Co,INV-2603-00518,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,100.0,pcs,75.71,7571.0,,100.0,pcs,75.71,7571.0,0.0,681.39,681.39,0,0,8933.78
ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-03-25,2026-03-25,2026-03-22,PO-20260322-OUT001-0085,GRN-OUT001-260325-00519,VEND004,PackPro Disposables,INV-2603-00519,,CAT-PAC,Packaging,SUP-CON,Consumable,280.0,pcs,6.09,1705.2,,280.0,pcs,6.09,1705.2,0.0,153.47,153.47,0,0,2012.14
ING001,Coffee Beans,,ABNAH Cafe Connaught Place,2026-03-26,2026-03-26,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260326-00528,VEND001,BeanCraft Roasters Delhi,INV-2603-00528,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,14.17,kg,1017.34,14415.71,,14.17,kg,1017.34,14415.71,144.16,356.79,356.79,0,0,14985.13
ING002,Milk,,ABNAH Cafe Connaught Place,2026-03-27,2026-03-27,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260327-00529,VEND002,FreshDairy Foods NCR,INV-2603-00529,,CAT-DAI,Dairy,SUP-RAW,Raw Material,157.48,litre,74.48,11729.11,,157.48,litre,74.48,11729.11,0.0,293.23,293.23,0,0,12315.57
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-03-27,2026-03-27,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260327-00530,VEND003,Delhi Bakery Supply Co,INV-2603-00530,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,115.0,pcs,76.63,8812.45,,115.0,pcs,76.63,8812.45,0.0,793.12,793.12,0,0,10398.69
ING027,Butter,,ABNAH Cafe Connaught Place,2026-03-29,2026-03-29,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260329-00531,VEND002,FreshDairy Foods NCR,INV-2603-00531,,CAT-DAI,Dairy,SUP-RAW,Raw Material,16.38,kg,559.49,9164.45,,16.38,kg,559.49,9164.45,0.0,549.87,549.86,0,0,10264.18
ING040,Napkin,,ABNAH Cafe Connaught Place,2026-03-26,2026-03-26,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260326-00532,VEND004,PackPro Disposables,INV-2603-00532,,CAT-PAC,Packaging,SUP-CON,Consumable,1755.0,pcs,0.35,614.25,,1755.0,pcs,0.35,614.25,0.0,55.28,55.28,0,0,724.81
ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-03-25,2026-03-25,2026-03-25,PO-20260325-OUT001-0088,GRN-OUT001-260325-00533,VEND004,PackPro Disposables,INV-2603-00533,,CAT-PAC,Packaging,SUP-CON,Consumable,610.0,pcs,5.76,3513.6,,610.0,pcs,5.76,3513.6,0.0,316.23,316.22,0,0,4146.05
ING002,Milk,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260331-00547,VEND002,FreshDairy Foods NCR,INV-2603-00547,,CAT-DAI,Dairy,SUP-RAW,Raw Material,82.61,litre,74.86,6184.18,,82.61,litre,74.86,6184.18,0.0,154.6,154.61,0,0,6493.39
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-03-30,2026-03-30,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260330-00548,VEND003,Delhi Bakery Supply Co,INV-2603-00548,,CAT-BAK,Bakery,SUP-RAW,Raw Material,190.0,pcs,29.85,5671.5,,190.0,pcs,29.85,5671.5,0.0,141.78,141.79,0,0,5955.07
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260331-00549,VEND003,Delhi Bakery Supply Co,INV-2603-00549,,CAT-BAK,Bakery,SUP-RAW,Raw Material,345.0,pcs,15.22,5250.9,,236.6,pcs,15.22,3601.05,36.01,89.12,89.13,0,0,3743.29
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-03-29,2026-03-29,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260329-00550,VEND003,Delhi Bakery Supply Co,INV-2603-00550,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,160.0,pcs,47.66,7625.6,,160.0,pcs,47.66,7625.6,0.0,686.3,686.31,0,0,8998.21
ING026,Banana,,ABNAH Cafe Connaught Place,2026-03-30,2026-03-30,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260330-00551,VEND005,GreenLeaf Produce Delhi,INV-2603-00551,,CAT-PRO,Produce,SUP-RAW,Raw Material,70.89,kg,77.88,5520.91,,70.89,kg,77.88,5520.91,0.0,138.03,138.02,0,0,5796.96
ING029,Onion,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260331-00552,VEND005,GreenLeaf Produce Delhi,INV-2603-00552,,CAT-PRO,Produce,SUP-RAW,Raw Material,76.16,kg,46.89,3571.14,,76.16,kg,46.89,3571.14,0.0,89.28,89.28,0,0,3749.7
ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260331-00553,VEND004,PackPro Disposables,INV-2603-00553,,CAT-PAC,Packaging,SUP-CON,Consumable,675.0,pcs,4.93,3327.75,,675.0,pcs,4.93,3327.75,0.0,299.5,299.5,0,0,3926.75
ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-28,PO-20260328-OUT001-0091,GRN-OUT001-260331-00554,VEND004,PackPro Disposables,INV-2603-00554,,CAT-PAC,Packaging,SUP-CON,Consumable,295.0,pcs,6.12,1805.4,,227.88,pcs,6.12,1394.63,0.0,125.52,125.51,0,0,1645.66
ING008,Egg,,ABNAH Cafe Connaught Place,2026-03-31,2026-03-31,2026-03-31,PO-20260331-OUT001-0094,GRN-OUT001-260331-00569,VEND007,NorthStar Poultry,INV-2603-00569,,CAT-PRO,Protein,SUP-RAW,Raw Material,520.0,pcs,7.56,3931.2,,520.0,pcs,7.56,3931.2,39.31,97.3,97.29,0,0,4086.48
