Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Tea Leaves,kg,632.4,61.9829,39197.99,0,0,0,0,0.5168,326.82,0.0,0.0,0,0,0.0,0.0,0,0,0,0,61.4661,38871.16,61.4461,38858.51,0.0046,2.91,-0.02,-12.65,0.5168,326.82,61.4461,38858.51
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Matcha Powder,kg,2209.93,13.292,29374.39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,28.912,63893.5,28.924,63920.02,0.0,0.0,0.012,26.52,0.0,0.0,28.924,63920.02
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Ice,kg,12.56,595.5366,7479.94,0,0,0,0,89.313,1121.77,0.0,0.0,0,0,0.7166,9.0,0,0,0,0,1087.087,13653.81,1086.607,13647.78,1.7756,22.3,-0.48,-6.03,90.0296,1130.77,1086.607,13647.78
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lemon,kg,116.6,67.2166,7837.46,0,0,0,0,3.9364,458.98,0.0,0.0,0,0,0.0,0.0,0,0,0,0,63.2802,7378.47,63.2802,7378.47,0.062,7.23,0.0,0.0,3.9364,458.98,63.2802,7378.47
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Hibiscus Concentrate,litre,397.8,54.9526,21860.14,0,0,0,0,1.2984,516.5,0.0,0.0,0,0,0.0,0.0,0,0,0,0,53.6542,21343.64,53.6622,21346.82,0.0167,6.64,0.008,3.18,1.2984,516.5,53.6622,21346.82
ABNAH Cafe Connaught Place,Main Store,Fruit Inputs,Raw Material,No,Mixed Berry Pulp,kg,419.14,15.2881,6407.85,0,0,0,0,3.48,1458.61,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31.7381,13302.71,31.7581,13311.09,0.048,20.12,0.02,8.38,3.48,1458.61,31.7581,13311.09
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Banana,kg,77.88,118.1598,9202.29,0,0,0,0,4.3584,339.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,184.6914,14383.77,184.7634,14389.37,0.0644,5.02,0.072,5.61,4.3584,339.43,184.7634,14389.37
ABNAH Cafe Connaught Place,Main Store,Dairy,Raw Material,No,Butter,kg,542.06,140.3706,76089.29,0,0,0,0,3.5683,1934.23,0.0,0.0,0,0,0.0,0.0,0,0,0,0,220.8123,119693.52,220.7963,119684.84,0.0283,15.34,-0.016,-8.67,3.5683,1934.23,220.7963,119684.84
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lettuce,kg,100.23,11.7826,1180.97,0,0,0,0,3.7572,376.58,0.0,0.0,0,0,0.0,0.0,0,0,0,0,38.0154,3810.28,38.0154,3810.28,0.0372,3.73,0.0,0.0,3.7572,376.58,38.0154,3810.28
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Onion,kg,45.85,299.4719,13730.79,0,0,0,0,0.6096,27.95,0.0,0.0,0,0,0.0,0.0,0,0,0,0,437.3523,20052.6,437.2803,20049.3,0.0096,0.44,-0.072,-3.3,0.6096,27.95,437.2803,20049.3
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Capsicum,kg,89.04,104.6481,9317.87,0,0,0,0,0.7567,67.38,0.0,0.0,0,0,0.0,0.0,0,0,0,0,103.8914,9250.49,103.8314,9245.15,0.0067,0.6,-0.06,-5.34,0.7567,67.38,103.8314,9245.15
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Tomato,kg,57.24,331.7737,18990.73,0,0,0,0,4.4743,256.11,0.0,0.0,0,0,0.0,0.0,0,0,0,0,327.2994,18734.62,327.2634,18732.56,0.0443,2.54,-0.036,-2.06,4.4743,256.11,327.2634,18732.56
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,359.47,31.8774,11458.97,0,0,0,0,0.9526,342.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44.8348,16116.77,44.8188,16111.01,0.0076,2.73,-0.016,-5.75,0.9526,342.43,44.8188,16111.01
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,285.6,31.8559,9098.05,0,0,0,0,2.9766,850.12,0.0,0.0,0,0,0.0,0.0,0,0,0,0,28.8793,8247.93,28.9113,8257.07,0.0266,7.6,0.032,9.14,2.9766,850.12,28.9113,8257.07
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,197.99,35.8813,7104.14,0,0,0,0,0.381,75.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,56.8103,11247.87,56.8423,11254.21,0.006,1.19,0.032,6.34,0.381,75.43,56.8423,11254.21
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,326.23,38.2647,12483.09,0,0,0,0,0.5959,194.4,0.0,0.0,0,0,0.0,0.0,0,0,0,0,108.0788,35258.55,108.0308,35242.89,0.0059,1.92,-0.048,-15.66,0.5959,194.4,108.0308,35242.89
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.19,6993.8068,22310.24,0,0,0,0,660.54,2107.12,0.0,0.0,0,0,5.3105,16.94,0,0,0,0,12628.4213,40284.66,12629.8213,40289.13,11.8505,37.8,1.4,4.47,665.8505,2124.06,12629.8213,40289.13
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.85,2821.8376,8042.24,0,0,0,0,1431.576,4079.99,0.0,0.0,0,0,11.4979,32.77,0,0,0,0,5108.7637,14559.98,5105.9637,14552.0,27.0739,77.16,-2.8,-7.98,1443.0739,4112.76,5105.9637,14552.0
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Lid,pcs,1.11,77.9102,86.48,0,0,0,0,2090.7,2320.68,0.0,0.0,0,0,16.8084,18.66,0,0,0,0,1346.6218,1494.75,1349.4218,1497.86,37.5084,41.63,2.8,3.11,2107.5084,2339.33,1349.4218,1497.86
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Straw,pcs,0.57,2174.7248,1239.59,0,0,0,0,660.54,376.51,0.0,0.0,0,0,5.3105,3.03,0,0,0,0,5839.4993,3328.51,5837.4993,3327.37,11.8505,6.75,-2.0,-1.14,665.8505,379.53,5837.4993,3327.37
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Napkin,pcs,0.35,1050.9197,367.82,0,0,0,0,2668.2917,933.9,0.0,0.0,0,0,25.3912,8.89,0,0,0,0,112.2368,39.28,110.4368,38.65,-433.3171,-151.66,-1.8,-0.63,2693.6829,942.79,110.4368,38.65
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.14,2043.7163,10504.7,0,0,0,0,310.377,1595.34,0.0,0.0,0,0,2.4928,12.81,0,0,0,0,3322.6665,17078.51,3323.3865,17082.21,5.8698,30.17,0.72,3.7,312.8698,1608.15,3323.3865,17082.21
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.54,2796.664,18290.18,0,0,0,0,282.8,1849.51,0.0,0.0,0,0,2.2736,14.87,0,0,0,0,3626.5904,23717.9,3626.9504,23720.26,5.0736,33.18,0.36,2.35,285.0736,1864.38,3626.9504,23720.26
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.92,1847.872,10939.4,0,0,0,0,30.39,179.91,40.6,240.35,0,0,0.0,0.0,0,0,0,0,3440.962,20370.5,3442.042,20376.89,0.39,2.31,1.08,6.39,30.39,179.91,3442.042,20376.89
