Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Connaught Place,Main Store,Bakery,Raw Material,No,Tortilla,pcs,15.24,225.0,3429.0,0,0,0,0,32.704,498.41,0.0,0.0,0,0,0.0,0.0,0,0,0,0,667.296,10169.59,667.096,10166.54,0.704,10.73,-0.2,-3.05,32.704,498.41,667.096,10166.54
ABNAH Cafe Connaught Place,Main Store,Bakery,Raw Material,No,Croissant Base,pcs,0.0,150.0,0.0,0,0,0,0,111.289,0.0,0.0,0.0,0,0,0.763,0.0,0,0,0,0,37.948,0.0,37.818,0.0,3.052,0.0,-0.13,-0.0,112.052,0.0,37.818,0.0
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Brownie Base,pcs,33.56,165.0,5537.4,0,0,0,0,19.304,647.84,0.0,0.0,0,0,0.0,0.0,0,0,0,0,640.696,21501.76,640.836,21506.46,0.304,10.2,0.14,4.7,19.304,647.84,640.836,21506.46
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Cake Base,pcs,46.49,121.455,5646.44,0,0,0,0,136.8393,6361.66,0.0,0.0,0,0,0.9446,43.91,0,0,0,0,324.7111,15095.82,324.5111,15086.52,2.8339,131.75,-0.2,-9.3,137.7839,6405.57,324.5111,15086.52
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Cheesecake Base,pcs,70.96,82.5,5854.2,0,0,0,0,11.088,786.8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,316.412,22452.6,316.622,22467.5,0.088,6.24,0.21,14.9,11.088,786.8,316.622,22467.5
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chocolate Sauce,litre,254.25,27.0,6864.75,0,0,0,0,13.3047,3382.72,0.0,0.0,0,0,0.0,0.0,0,0,0,0,13.6953,3482.03,13.7673,3500.34,0.1707,43.4,0.072,18.31,13.3047,3382.72,13.7673,3500.34
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Caramel Syrup,litre,243.9,24.0,5853.6,0,0,0,0,3.7721,920.02,0.0,0.0,0,0,0.0,0.0,0,0,0,0,100.4279,24494.36,100.4079,24489.49,0.0594,14.49,-0.02,-4.88,3.7721,920.02,100.4079,24489.49
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Vanilla Syrup,litre,240.0,24.0,5760.0,0,0,0,0,2.6128,627.07,0.0,0.0,0,0,0.0,0.0,0,0,0,0,21.3872,5132.93,21.4272,5142.53,0.0207,4.97,0.04,9.6,2.6128,627.07,21.4272,5142.53
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Sugar Syrup,litre,89.51,39.6,3544.6,0,0,0,0,33.2832,2979.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,41.9468,3754.66,42.0548,3764.33,0.4919,44.03,0.108,9.67,33.2832,2979.18,42.0548,3764.33
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Tea Leaves,kg,615.77,13.5,8312.9,0,0,0,0,0.4613,284.05,0.0,0.0,0,0,0.0,0.0,0,0,0,0,25.3087,15584.34,25.2787,15565.87,0.0059,3.63,-0.03,-18.47,0.4613,284.05,25.2787,15565.87
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Matcha Powder,kg,2158.58,6.0,12951.48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,13.3,28709.11,13.288,28683.21,0.0,0.0,-0.012,-25.9,0.0,0.0,13.288,28683.21
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Ice,kg,12.0,300.0,3600.0,0,0,0,0,81.8767,982.52,0.0,0.0,0,0,0.5658,6.79,0,0,0,0,217.5575,2610.69,217.3175,2607.81,1.6165,19.4,-0.24,-2.88,82.4425,989.31,217.3175,2607.81
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lemon,kg,116.37,27.0,3141.99,0,0,0,0,3.7688,438.58,0.0,0.0,0,0,0.0,0.0,0,0,0,0,71.6412,8336.89,71.6012,8332.23,0.052,6.05,-0.04,-4.65,3.7688,438.58,71.6012,8332.23
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Hibiscus Concentrate,litre,391.4,12.0,4696.8,0,0,0,0,1.7791,696.34,0.0,0.0,0,0,0.0,0.0,0,0,0,0,46.8809,18349.18,46.8809,18349.18,0.0194,7.59,0.0,0.0,1.7791,696.34,46.8809,18349.18
ABNAH Cafe Connaught Place,Main Store,Fruit Inputs,Raw Material,No,Mixed Berry Pulp,kg,420.0,22.5,9450.0,0,0,0,0,3.7023,1554.97,0.0,0.0,0,0,0.0,0.0,0,0,0,0,18.7977,7895.03,18.7977,7895.03,0.0583,24.49,0.0,0.0,3.7023,1554.97,18.7977,7895.03
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Banana,kg,72.0,45.0,3240.0,0,0,0,0,2.859,205.85,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.141,3034.15,42.069,3028.97,0.045,3.24,-0.072,-5.18,2.859,205.85,42.069,3028.97
ABNAH Cafe Connaught Place,Main Store,Dairy,Raw Material,No,Butter,kg,525.55,18.0,9459.9,0,0,0,0,2.5705,1350.93,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.1895,22172.69,42.2055,22181.1,0.0305,16.03,0.016,8.41,2.5705,1350.93,42.2055,22181.1
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lettuce,kg,95.0,18.0,1710.0,0,0,0,0,3.0401,288.81,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14.9599,1421.19,14.9599,1421.19,0.0301,2.86,0.0,0.0,3.0401,288.81,14.9599,1421.19
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Onion,kg,41.9,45.0,1885.5,0,0,0,0,0.6477,27.14,0.0,0.0,0,0,0.0,0.0,0,0,0,0,260.6623,10921.75,260.7343,10924.77,0.0077,0.32,0.072,3.02,0.6477,27.14,260.7343,10924.77
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Capsicum,kg,85.17,27.0,2299.59,0,0,0,0,0.8104,69.02,0.0,0.0,0,0,0.0,0.0,0,0,0,0,57.8996,4931.31,57.8796,4929.61,0.0104,0.89,-0.02,-1.7,0.8104,69.02,57.8796,4929.61
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Tomato,kg,54.97,45.0,2473.65,0,0,0,0,3.3361,183.39,0.0,0.0,0,0,0.0,0.0,0,0,0,0,140.5031,7723.46,140.5751,7727.41,0.0461,2.53,0.072,3.96,3.3361,183.39,140.5751,7727.41
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,341.63,18.0,6149.34,0,0,0,0,0.8408,287.24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,32.5892,11133.45,32.5732,11127.98,0.0108,3.69,-0.016,-5.47,0.8408,287.24,32.5732,11127.98
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,280.19,18.0,5043.42,0,0,0,0,2.4038,673.52,0.0,0.0,0,0,0.0,0.0,0,0,0,0,15.5962,4369.9,15.6122,4374.38,0.0238,6.67,0.016,4.48,2.4038,673.52,15.6122,4374.38
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,187.86,18.0,3381.48,0,0,0,0,0.1261,23.69,0.0,0.0,0,0,0.0,0.0,0,0,0,0,36.0139,6765.57,36.0619,6774.59,0.0011,0.21,0.048,9.02,0.1261,23.69,36.0619,6774.59
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,310.0,18.0,5580.0,0,0,0,0,0.5561,172.39,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.4439,5407.61,17.3959,5392.73,0.0061,1.89,-0.048,-14.88,0.5561,172.39,17.3959,5392.73
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.18,1540.0,4897.2,0,0,0,0,604.344,1921.81,0.0,0.0,0,0,4.172,13.27,0,0,0,0,5030.514,15997.03,5027.714,15988.13,12.516,39.8,-2.8,-8.9,608.516,1935.08,5027.714,15988.13
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.88,1540.0,4435.2,0,0,0,0,1336.925,3850.34,0.0,0.0,0,0,9.275,26.71,0,0,0,0,2548.8,7340.54,2551.6,7348.61,21.2,61.06,2.8,8.06,1346.2,3877.06,2551.6,7348.61
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Lid,pcs,1.1,1728.9,1901.79,0,0,0,0,1646.297,1810.93,0.0,0.0,0,0,13.447,14.79,0,0,0,0,69.156,76.07,67.756,74.53,-261.256,-287.38,-1.4,-1.54,1659.744,1825.72,67.756,74.53
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Straw,pcs,0.55,1100.0,605.0,0,0,0,0,603.152,331.73,0.0,0.0,0,0,4.172,2.29,0,0,0,0,1657.676,911.72,1654.676,910.07,11.324,6.23,-3.0,-1.65,607.324,334.03,1654.676,910.07
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Napkin,pcs,0.33,2490.3,821.8,0,0,0,0,2805.738,925.89,0.0,0.0,0,0,19.369,6.39,0,0,0,0,2530.193,834.96,2530.193,834.96,58.107,19.18,0.0,0.0,2825.107,932.29,2530.193,834.96
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.17,396.0,2047.32,0,0,0,0,272.228,1407.42,0.0,0.0,0,0,1.883,9.74,0,0,0,0,1881.889,9729.37,1880.809,9723.78,5.111,26.42,-1.08,-5.58,274.111,1417.15,1880.809,9723.78
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.73,396.0,2665.08,0,0,0,0,213.15,1434.5,0.0,0.0,0,0,1.47,9.89,0,0,0,0,626.38,4215.54,626.38,4215.54,4.62,31.09,0.0,0.0,214.62,1444.39,626.38,4215.54
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.89,396.0,2332.44,0,0,0,0,32.416,190.93,35.0,206.15,0,0,0.0,0.0,0,0,0,0,1023.584,6028.91,1024.304,6033.15,0.416,2.45,0.72,4.24,32.416,190.93,1024.304,6033.15
