Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Saket Premium,Main Store,Dairy,Raw Material,No,Butter,kg,530.54,18.0,9549.72,0,0,0,0,4.5283,2402.44,0.0,0.0,0,0,0.0,0.0,0,0,0,0,125.3617,66509.4,125.3457,66500.91,0.2033,107.86,-0.016,-8.49,4.5283,2402.44,125.3457,66500.91
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Lettuce,kg,91.77,18.0,1651.86,0,0,0,0,3.3082,303.59,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31.8618,2923.96,31.8198,2920.1,0.0932,8.55,-0.042,-3.85,3.3082,303.59,31.8198,2920.1
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Onion,kg,42.33,45.0,1904.85,0,0,0,0,1.1674,49.42,0.0,0.0,0,0,0.0,0.0,0,0,0,0,123.3026,5219.4,123.4106,5223.97,0.0274,1.16,0.108,4.57,1.1674,49.42,123.4106,5223.97
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Capsicum,kg,84.0,27.0,2268.0,0,0,0,0,1.4621,122.82,0.0,0.0,0,0,0.0,0.0,0,0,0,0,25.5379,2145.18,25.4779,2140.14,0.0371,3.12,-0.06,-5.04,1.4621,122.82,25.4779,2140.14
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Tomato,kg,55.27,45.0,2487.15,0,0,0,0,2.7501,152.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,153.6999,8494.99,153.6639,8493.0,0.0801,4.43,-0.036,-1.99,2.7501,152.0,153.6639,8493.0
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,340.17,18.0,6123.06,0,0,0,0,0.7798,265.26,0.0,0.0,0,0,0.0,0.0,0,0,0,0,68.1502,23182.65,68.1662,23188.1,0.0198,6.74,0.016,5.44,0.7798,265.26,68.1662,23188.1
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,290.76,18.0,5233.68,0,0,0,0,2.745,798.14,0.0,0.0,0,0,0.0,0.0,0,0,0,0,36.275,10547.32,36.291,10551.97,0.08,23.26,0.016,4.65,2.745,798.14,36.291,10551.97
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,187.35,18.0,3372.3,0,0,0,0,0.2562,48.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.7438,3324.3,17.7598,3327.3,0.0062,1.16,0.016,3.0,0.2562,48.0,17.7598,3327.3
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,310.0,18.0,5580.0,0,0,0,0,0.3796,117.68,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.6204,5462.32,17.6684,5477.2,0.0096,2.98,0.048,14.88,0.3796,117.68,17.6684,5477.2
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.34,1540.0,5143.6,0,0,0,0,806.675,2694.29,0.0,0.0,0,0,8.657,28.91,0,0,0,0,3530.338,11791.33,3530.338,11791.33,28.332,94.63,0.0,0.0,815.332,2723.21,3530.338,11791.33
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.91,1540.0,4481.4,0,0,0,0,1196.727,3482.48,0.0,0.0,0,0,12.793,37.23,0,0,0,0,3459.49,10067.12,3462.29,10075.26,46.52,135.37,2.8,8.15,1209.52,3519.7,3462.29,10075.26
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Lid,pcs,1.1,1755.0,1930.5,0,0,0,0,2002.65,2202.92,0.0,0.0,0,0,21.45,23.6,0,0,0,0,5190.7255,5709.8,5193.5255,5712.88,74.1,81.51,2.8,3.08,2024.1,2226.51,5193.5255,5712.88
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Straw,pcs,0.55,1100.0,605.0,0,0,0,0,809.036,444.97,0.0,0.0,0,0,8.657,4.76,0,0,0,0,2137.307,1175.52,2139.307,1176.62,30.693,16.88,2.0,1.1,817.693,449.73,2139.307,1176.62
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Napkin,pcs,0.33,2731.5,901.4,0,0,0,0,3107.84,1025.59,0.0,0.0,0,0,33.385,11.02,0,0,0,0,6285.275,2074.14,6285.275,2074.14,106.225,35.05,0.0,0.0,3141.225,1036.6,6285.275,2074.14
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.13,412.2,2114.59,0,0,0,0,468.992,2405.93,0.0,0.0,0,0,5.038,25.84,0,0,0,0,979.24,5023.5,979.24,5023.5,16.03,82.23,0.0,0.0,474.03,2431.77,979.24,5023.5
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.65,396.0,2633.4,0,0,0,0,191.675,1274.64,0.0,0.0,0,0,2.057,13.68,0,0,0,0,1582.268,10522.08,1582.988,10526.87,6.732,44.77,0.72,4.79,193.732,1288.32,1582.988,10526.87
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.66,396.0,2241.36,0,0,0,0,58.653,331.98,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1292.347,7314.68,1292.347,7314.68,1.653,9.36,0.0,0.0,58.653,331.98,1292.347,7314.68
