Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Tortilla,pcs,15.47,225.0,3480.75,0,0,0,0,63.135,976.7,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1491.865,23079.15,1492.065,23082.25,2.135,33.03,0.2,3.09,63.135,976.7,1492.065,23082.25
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Croissant Base,pcs,42.5,150.0,6375.0,0,0,0,0,160.836,6835.53,0.0,0.0,0,0,2.184,92.82,0,0,0,0,586.98,24946.65,587.11,24952.17,7.02,298.35,0.13,5.53,163.02,6928.35,587.11,24952.17
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Brownie Base,pcs,34.0,165.0,5610.0,0,0,0,0,19.741,671.19,18.0,612.0,0,0,0.0,0.0,0,0,0,0,163.259,5550.81,163.679,5565.09,0.741,25.19,0.42,14.28,19.741,671.19,163.679,5565.09
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Cake Base,pcs,45.71,144.225,6592.52,0,0,0,0,165.6985,7574.08,0.0,0.0,0,0,2.2435,102.55,0,0,0,0,191.283,8743.55,191.383,8748.12,7.692,351.6,0.1,4.57,167.942,7676.63,191.383,8748.12
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Cheesecake Base,pcs,72.0,82.5,5940.0,0,0,0,0,21.756,1566.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,60.744,4373.57,60.534,4358.45,0.756,54.43,-0.21,-15.12,21.756,1566.43,60.534,4358.45
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Chocolate Sauce,litre,262.64,27.0,7091.28,0,0,0,0,14.1865,3725.94,0.0,0.0,0,0,0.0,0.0,0,0,0,0,72.9135,19150.0,72.9135,19150.0,0.5062,132.95,0.0,0.0,14.1865,3725.94,72.9135,19150.0
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Caramel Syrup,litre,250.0,24.0,6000.0,0,0,0,0,4.5964,1149.1,0.0,0.0,0,0,0.0,0.0,0,0,0,0,19.4036,4850.9,19.4036,4850.9,0.164,41.0,0.0,0.0,4.5964,1149.1,19.4036,4850.9
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Vanilla Syrup,litre,241.71,24.0,5801.04,0,0,0,0,1.864,450.55,0.0,0.0,0,0,0.0,0.0,0,0,0,0,73.526,17771.97,73.466,17757.47,0.0665,16.07,-0.06,-14.5,1.864,450.55,73.466,17757.47
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Sugar Syrup,litre,89.48,39.6,3543.41,0,0,0,0,31.808,2846.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49.242,4406.17,49.35,4415.84,1.1349,101.55,0.108,9.66,31.808,2846.18,49.35,4415.84
ABNAH Cafe Hauz Khas,Main Store,Tea Inputs,Raw Material,No,Tea Leaves,kg,620.0,13.5,8370.0,0,0,0,0,0.7273,450.93,0.0,0.0,0,0,0.0,0.0,0,0,0,0,12.7727,7919.07,12.7627,7912.87,0.0239,14.82,-0.01,-6.2,0.7273,450.93,12.7627,7912.87
ABNAH Cafe Hauz Khas,Main Store,Tea Inputs,Raw Material,No,Matcha Powder,kg,2085.57,6.0,12513.42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,22.63,47196.45,22.618,47171.42,0.0,0.0,-0.012,-25.03,0.0,0.0,22.618,47171.42
ABNAH Cafe Hauz Khas,Main Store,Beverage Inputs,Raw Material,No,Ice,kg,12.14,300.0,3642.0,0,0,0,0,106.9358,1298.2,0.0,0.0,0,0,1.4507,17.61,0,0,0,0,986.7735,11979.43,986.5335,11976.52,4.7665,57.87,-0.24,-2.91,108.3865,1315.81,986.5335,11976.52
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Lemon,kg,105.67,27.0,2853.09,0,0,0,0,4.8008,507.3,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49.4892,5229.52,49.4892,5229.52,0.2803,29.62,0.0,0.0,4.8008,507.3,49.4892,5229.52
ABNAH Cafe Hauz Khas,Main Store,Beverage Inputs,Raw Material,No,Hibiscus Concentrate,litre,405.03,12.0,4860.36,0,0,0,0,2.8005,1134.29,0.0,0.0,0,0,0.0,0.0,0,0,0,0,28.1395,11397.34,28.1315,11394.1,0.0973,39.41,-0.008,-3.24,2.8005,1134.29,28.1315,11394.1
ABNAH Cafe Hauz Khas,Main Store,Fruit Inputs,Raw Material,No,Mixed Berry Pulp,kg,417.53,22.5,9394.42,0,0,0,0,3.6899,1540.64,0.0,0.0,0,0,0.0,0.0,0,0,0,0,108.5461,45321.25,108.5661,45329.6,0.1179,49.23,0.02,8.35,3.6899,1540.64,108.5661,45329.6
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Banana,kg,71.94,45.0,3237.3,0,0,0,0,4.1117,295.8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,181.8363,13081.3,181.7283,13073.53,0.2437,17.53,-0.108,-7.77,4.1117,295.8,181.7283,13073.53
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Butter,kg,537.38,18.0,9672.84,0,0,0,0,4.1259,2217.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,26.3041,14135.3,26.3201,14143.9,0.2409,129.45,0.016,8.6,4.1259,2217.18,26.3201,14143.9
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Lettuce,kg,95.0,18.0,1710.0,0,0,0,0,3.5703,339.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14.4297,1370.82,14.4577,1373.48,0.2053,19.5,0.028,2.66,3.5703,339.18,14.4577,1373.48
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Onion,kg,42.0,45.0,1890.0,0,0,0,0,1.292,54.26,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43.708,1835.74,43.672,1834.22,0.072,3.02,-0.036,-1.51,1.292,54.26,43.672,1834.22
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Capsicum,kg,84.33,27.0,2276.91,0,0,0,0,1.618,136.45,0.0,0.0,0,0,0.0,0.0,0,0,0,0,69.472,5858.57,69.512,5861.95,0.093,7.84,0.04,3.37,1.618,136.45,69.512,5861.95
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Tomato,kg,54.0,45.0,2430.0,0,0,0,0,2.8965,156.41,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.1035,2273.59,42.0315,2269.7,0.1665,8.99,-0.072,-3.89,2.8965,156.41,42.0315,2269.7
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,340.0,18.0,6120.0,0,0,0,0,1.038,352.92,0.0,0.0,0,0,0.0,0.0,0,0,0,0,16.962,5767.08,16.994,5777.96,0.038,12.92,0.032,10.88,1.038,352.92,16.994,5777.96
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,278.71,18.0,5016.78,0,0,0,0,2.7709,772.28,0.0,0.0,0,0,0.0,0.0,0,0,0,0,67.2991,18756.93,67.3151,18761.39,0.0859,23.94,0.016,4.46,2.7709,772.28,67.3151,18761.39
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,192.56,18.0,3466.08,0,0,0,0,0.4639,89.33,0.0,0.0,0,0,0.0,0.0,0,0,0,0,40.5761,7813.33,40.5281,7804.09,0.0139,2.68,-0.048,-9.24,0.4639,89.33,40.5281,7804.09
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,310.0,18.0,5580.0,0,0,0,0,0.4987,154.6,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.5013,5425.4,17.5013,5425.4,0.0187,5.8,0.0,0.0,0.4987,154.6,17.5013,5425.4
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.33,1540.0,5128.2,0,0,0,0,819.092,2727.58,140.0,466.2,0,0,10.808,35.99,0,0,0,0,5245.1,17466.18,5242.3,17456.86,57.9,192.81,-2.8,-9.32,829.9,2763.57,5242.3,17456.86
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.8,1540.0,4312.0,0,0,0,0,1100.32,3080.9,0.0,0.0,0,0,14.56,40.77,0,0,0,0,5540.12,15512.34,5537.32,15504.5,74.88,209.66,-2.8,-7.84,1114.88,3121.66,5537.32,15504.5
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Lid,pcs,1.12,1630.8,1826.5,0,0,0,0,1917.096,2147.15,0.0,0.0,0,0,25.368,28.41,0,0,0,0,2413.336,2702.94,2409.136,2698.23,130.464,146.12,-4.2,-4.7,1942.464,2175.56,2409.136,2698.23
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Straw,pcs,0.55,1100.0,605.0,0,0,0,0,820.636,451.35,0.0,0.0,0,0,10.808,5.94,0,0,0,0,595.816,327.7,596.816,328.25,59.444,32.69,1.0,0.55,831.444,457.29,596.816,328.25
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Napkin,pcs,0.32,2543.4,813.89,0,0,0,0,2995.56,958.58,0.0,0.0,0,0,39.564,12.66,0,0,0,0,848.276,271.45,853.676,273.18,209.124,66.92,5.4,1.73,3035.124,971.24,853.676,273.18
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.07,396.0,2007.72,0,0,0,0,379.491,1924.02,0.0,0.0,0,0,4.998,25.34,0,0,0,0,566.511,2872.21,567.591,2877.69,27.489,139.37,1.08,5.48,384.489,1949.36,567.591,2877.69
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.85,396.0,2712.6,0,0,0,0,223.44,1530.56,0.0,0.0,0,0,2.94,20.14,0,0,0,0,849.62,5819.9,849.98,5822.36,16.38,112.2,0.36,2.47,226.38,1550.7,849.98,5822.36
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.94,396.0,2352.24,0,0,0,0,64.904,385.53,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1216.096,7223.61,1216.816,7227.89,3.904,23.19,0.72,4.28,64.904,385.53,1216.816,7227.89
