Deployment Name,StoreKitchen Name,Item Code,Item Name,Category Name,Super Category Name,Average Price,Opening Date,Opening Qty,Unit,Amt,Purchase Qty,Amt,Indent Receive Qty,Amt,Indent Dispatch Qty,Amt,InternalIndent Receive Qty,Amt,InternalIndent Dispatch Qty,Amt,Stock In Qty,Amt,Consumption Qty,Amt,Yield Wastage,Amt,Stock Out Qty,Amt,Total (Stock Out + Consumption Qty),Amt,Wastage Qty,Amt,Reuse Qty,Amt,Return Qty,Amt,Closing Date,Closing Qty,Amt,PhysicalGain/Loss Qty,Amt,Ideal Closing Qty,Amt,Physical Adjusted Closing Qty,Amt
ABNAH Cafe Hauz Khas,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,34.0,2026-01-01,165.0,pcs,5610.0,0.0,0.0,0,0,0,0,0,0,0,0,18.0,612.0,19.741,671.19,0,0,0.0,0.0,19.741,671.19,0.0,0.0,0,0,0.0,0.0,2026-01-31,163.259,5550.81,0.42,14.28,164.0,5576.0,163.679,5565.09
ABNAH Cafe Hauz Khas,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,45.71,2026-01-01,144.225,pcs,6592.52,215.0,9827.65,0,0,0,0,0,0,0,0,0.0,0.0,165.6985,7574.08,0,0,0.0,0.0,165.6985,7574.08,2.2435,102.55,0,0,0.0,0.0,2026-01-31,191.283,8743.55,0.1,4.57,196.7315,8992.6,191.383,8748.12
ABNAH Cafe Hauz Khas,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,72.0,2026-01-01,82.5,pcs,5940.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.756,1566.43,0,0,0.0,0.0,21.756,1566.43,0.0,0.0,0,0,0.0,0.0,2026-01-31,60.744,4373.57,-0.21,-15.12,61.5,4428.0,60.534,4358.45
ABNAH Cafe Hauz Khas,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,262.64,2026-01-01,27.0,litre,7091.28,60.1,15784.66,0,0,0,0,0,0,0,0,0.0,0.0,14.1865,3725.94,0,0,0.0,0.0,14.1865,3725.94,0.0,0.0,0,0,0.0,0.0,2026-01-31,72.9135,19150.0,0.0,0.0,73.4197,19282.95,72.9135,19150.0
ABNAH Cafe Hauz Khas,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,250.0,2026-01-01,24.0,litre,6000.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.5964,1149.1,0,0,0.0,0.0,4.5964,1149.1,0.0,0.0,0,0,0.0,0.0,2026-01-31,19.4036,4850.9,0.0,0.0,19.5676,4891.9,19.4036,4850.9
ABNAH Cafe Hauz Khas,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,241.71,2026-01-01,24.0,litre,5801.04,51.39,12421.48,0,0,0,0,0,0,0,0,0.0,0.0,1.864,450.55,0,0,0.0,0.0,1.864,450.55,0.0,0.0,0,0,0.0,0.0,2026-01-31,73.526,17771.97,-0.06,-14.5,73.5925,17788.04,73.466,17757.47
ABNAH Cafe Hauz Khas,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,89.48,2026-01-01,39.6,litre,3543.41,41.45,3708.95,0,0,0,0,0,0,0,0,0.0,0.0,31.808,2846.18,0,0,0.0,0.0,31.808,2846.18,0.0,0.0,0,0,0.0,0.0,2026-01-31,49.242,4406.17,0.108,9.66,50.3769,4507.73,49.35,4415.84
ABNAH Cafe Hauz Khas,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,620.0,2026-01-01,13.5,kg,8370.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7273,450.93,0,0,0.0,0.0,0.7273,450.93,0.0,0.0,0,0,0.0,0.0,2026-01-31,12.7727,7919.07,-0.01,-6.2,12.7966,7933.89,12.7627,7912.87
ABNAH Cafe Hauz Khas,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2085.57,2026-01-01,6.0,kg,12513.42,16.63,34683.03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,22.63,47196.45,-0.012,-25.03,22.63,47196.45,22.618,47171.42
ABNAH Cafe Hauz Khas,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.14,2026-01-01,300.0,kg,3642.0,795.16,9653.24,0,0,0,0,0,0,0,0,0.0,0.0,106.9358,1298.2,0,0,0.0,0.0,106.9358,1298.2,1.4507,17.61,0,0,0.0,0.0,2026-01-31,986.7735,11979.43,-0.24,-2.91,990.0893,12019.68,986.5335,11976.52
ABNAH Cafe Hauz Khas,Main Store,ING023,Lemon,Produce,Raw Material,105.67,2026-01-01,27.0,kg,2853.09,27.29,2883.73,0,0,0,0,0,0,0,0,0.0,0.0,4.8008,507.3,0,0,0.0,0.0,4.8008,507.3,0.0,0.0,0,0,0.0,0.0,2026-01-31,49.4892,5229.52,0.0,0.0,49.7695,5259.14,49.4892,5229.52
ABNAH Cafe Hauz Khas,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,405.03,2026-01-01,12.0,litre,4860.36,18.94,7671.27,0,0,0,0,0,0,0,0,0.0,0.0,2.8005,1134.29,0,0,0.0,0.0,2.8005,1134.29,0.0,0.0,0,0,0.0,0.0,2026-01-31,28.1395,11397.34,-0.008,-3.24,28.2368,11436.75,28.1315,11394.1
ABNAH Cafe Hauz Khas,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,417.53,2026-01-01,22.5,kg,9394.42,90.5,37786.46,0,0,0,0,0,0,0,0,0.0,0.0,3.6899,1540.64,0,0,0.0,0.0,3.6899,1540.64,0.0,0.0,0,0,0.764,318.99,2026-01-31,108.5461,45321.25,0.02,8.35,108.664,45370.48,108.5661,45329.6
ABNAH Cafe Hauz Khas,Main Store,ING026,Banana,Produce,Raw Material,71.94,2026-01-01,45.0,kg,3237.3,142.65,10262.24,0,0,0,0,0,0,0,0,0.0,0.0,4.1117,295.8,0,0,0.0,0.0,4.1117,295.8,0.0,0.0,0,0,1.702,122.44,2026-01-31,181.8363,13081.3,-0.108,-7.77,182.08,13098.84,181.7283,13073.53
ABNAH Cafe Hauz Khas,Main Store,ING027,Butter,Dairy,Raw Material,537.38,2026-01-01,18.0,kg,9672.84,12.43,6679.63,0,0,0,0,0,0,0,0,0.0,0.0,4.1259,2217.18,0,0,0.0,0.0,4.1259,2217.18,0.0,0.0,0,0,0.0,0.0,2026-01-31,26.3041,14135.3,0.016,8.6,26.545,14264.75,26.3201,14143.9
ABNAH Cafe Hauz Khas,Main Store,ING028,Lettuce,Produce,Raw Material,95.0,2026-01-01,18.0,kg,1710.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.5703,339.18,0,0,0.0,0.0,3.5703,339.18,0.0,0.0,0,0,0.0,0.0,2026-01-31,14.4297,1370.82,0.028,2.66,14.635,1390.33,14.4577,1373.48
ABNAH Cafe Hauz Khas,Main Store,ING029,Onion,Produce,Raw Material,42.0,2026-01-01,45.0,kg,1890.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.292,54.26,0,0,0.0,0.0,1.292,54.26,0.0,0.0,0,0,0.0,0.0,2026-01-31,43.708,1835.74,-0.036,-1.51,43.78,1838.76,43.672,1834.22
ABNAH Cafe Hauz Khas,Main Store,ING030,Capsicum,Produce,Raw Material,84.33,2026-01-01,27.0,kg,2276.91,44.09,3718.11,0,0,0,0,0,0,0,0,0.0,0.0,1.618,136.45,0,0,0.0,0.0,1.618,136.45,0.0,0.0,0,0,0.0,0.0,2026-01-31,69.472,5858.57,0.04,3.37,69.565,5866.42,69.512,5861.95
ABNAH Cafe Hauz Khas,Main Store,ING031,Tomato,Produce,Raw Material,54.0,2026-01-01,45.0,kg,2430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.8965,156.41,0,0,0.0,0.0,2.8965,156.41,0.0,0.0,0,0,0.0,0.0,2026-01-31,42.1035,2273.59,-0.072,-3.89,42.27,2282.58,42.0315,2269.7
ABNAH Cafe Hauz Khas,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,340.0,2026-01-01,18.0,kg,6120.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.038,352.92,0,0,0.0,0.0,1.038,352.92,0.0,0.0,0,0,0.0,0.0,2026-01-31,16.962,5767.08,0.032,10.88,17.0,5780.0,16.994,5777.96
ABNAH Cafe Hauz Khas,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,278.71,2026-01-01,18.0,kg,5016.78,52.07,14512.43,0,0,0,0,0,0,0,0,0.0,0.0,2.7709,772.28,0,0,0.0,0.0,2.7709,772.28,0.0,0.0,0,0,0.0,0.0,2026-01-31,67.2991,18756.93,0.016,4.46,67.385,18780.87,67.3151,18761.39
ABNAH Cafe Hauz Khas,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,192.56,2026-01-01,18.0,kg,3466.08,23.04,4436.58,0,0,0,0,0,0,0,0,0.0,0.0,0.4639,89.33,0,0,0.0,0.0,0.4639,89.33,0.0,0.0,0,0,0.0,0.0,2026-01-31,40.5761,7813.33,-0.048,-9.24,40.59,7816.01,40.5281,7804.09
ABNAH Cafe Hauz Khas,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,310.0,2026-01-01,18.0,kg,5580.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4987,154.6,0,0,0.0,0.0,0.4987,154.6,0.0,0.0,0,0,0.0,0.0,2026-01-31,17.5013,5425.4,0.0,0.0,17.52,5431.2,17.5013,5425.4
ABNAH Cafe Hauz Khas,Main Store,ING036,Cold Cup,Packaging,Consumable,3.33,2026-01-01,1540.0,pcs,5128.2,4395.0,14635.35,0,0,0,0,0,0,0,0,140.0,466.2,819.092,2727.58,0,0,0.0,0.0,819.092,2727.58,10.808,35.99,0,0,0.0,0.0,2026-01-31,5245.1,17466.18,-2.8,-9.32,5292.192,17623.0,5242.3,17456.86
ABNAH Cafe Hauz Khas,Main Store,ING037,Hot Cup,Packaging,Consumable,2.8,2026-01-01,1540.0,pcs,4312.0,5115.0,14322.0,0,0,0,0,0,0,0,0,0.0,0.0,1100.32,3080.9,0,0,0.0,0.0,1100.32,3080.9,14.56,40.77,0,0,0.0,0.0,2026-01-31,5540.12,15512.34,-2.8,-7.84,5600.44,15681.23,5537.32,15504.5
ABNAH Cafe Hauz Khas,Main Store,ING038,Lid,Packaging,Consumable,1.12,2026-01-01,1630.8,pcs,1826.5,2725.0,3052.0,0,0,0,0,0,0,0,0,0.0,0.0,1917.096,2147.15,0,0,0.0,0.0,1917.096,2147.15,25.368,28.41,0,0,0.0,0.0,2026-01-31,2413.336,2702.94,-4.2,-4.7,2518.432,2820.64,2409.136,2698.23
ABNAH Cafe Hauz Khas,Main Store,ING039,Straw,Packaging,Consumable,0.55,2026-01-01,1100.0,pcs,605.0,327.26,179.99,0,0,0,0,0,0,0,0,0.0,0.0,820.636,451.35,0,0,0.0,0.0,820.636,451.35,10.808,5.94,0,0,0.0,0.0,2026-01-31,595.816,327.7,1.0,0.55,644.452,354.45,596.816,328.25
ABNAH Cafe Hauz Khas,Main Store,ING040,Napkin,Packaging,Consumable,0.32,2026-01-01,2543.4,pcs,813.89,1340.0,428.8,0,0,0,0,0,0,0,0,0.0,0.0,2995.56,958.58,0,0,0.0,0.0,2995.56,958.58,39.564,12.66,0,0,0.0,0.0,2026-01-31,848.276,271.45,5.4,1.73,1017.836,325.71,853.676,273.18
ABNAH Cafe Hauz Khas,Main Store,ING041,Dessert Box,Packaging,Consumable,5.07,2026-01-01,396.0,pcs,2007.72,555.0,2813.85,0,0,0,0,0,0,0,0,0.0,0.0,379.491,1924.02,0,0,0.0,0.0,379.491,1924.02,4.998,25.34,0,0,0.0,0.0,2026-01-31,566.511,2872.21,1.08,5.48,589.002,2986.24,567.591,2877.69
ABNAH Cafe Hauz Khas,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.85,2026-01-01,396.0,pcs,2712.6,680.0,4658.0,0,0,0,0,0,0,0,0,0.0,0.0,223.44,1530.56,0,0,0.0,0.0,223.44,1530.56,2.94,20.14,0,0,0.0,0.0,2026-01-31,849.62,5819.9,0.36,2.47,863.06,5911.96,849.98,5822.36
ABNAH Cafe Hauz Khas,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.94,2026-01-01,396.0,pcs,2352.24,920.0,5464.8,0,0,0,0,0,0,0,0,0.0,0.0,64.904,385.53,0,0,35.0,207.9,99.904,593.43,0.0,0.0,0,0,0.0,0.0,2026-01-31,1216.096,7223.61,0.72,4.28,1220.0,7246.8,1216.816,7227.89
