Deployment Name,StoreKitchen Name,Item Code,Item Name,Category Name,Super Category Name,Average Price,Opening Date,Opening Qty,Unit,Amt,Purchase Qty,Amt,Indent Receive Qty,Amt,Indent Dispatch Qty,Amt,InternalIndent Receive Qty,Amt,InternalIndent Dispatch Qty,Amt,Stock In Qty,Amt,Consumption Qty,Amt,Yield Wastage,Amt,Stock Out Qty,Amt,Total (Stock Out + Consumption Qty),Amt,Wastage Qty,Amt,Reuse Qty,Amt,Return Qty,Amt,Closing Date,Closing Qty,Amt,PhysicalGain/Loss Qty,Amt,Ideal Closing Qty,Amt,Physical Adjusted Closing Qty,Amt
ABNAH Cafe Connaught Place,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,33.56,2026-01-01,165.0,pcs,5537.4,495.0,16612.2,0,0,0,0,0,0,0,0,0.0,0.0,19.304,647.84,0,0,0.0,0.0,19.304,647.84,0.0,0.0,0,0,0.0,0.0,2026-01-31,640.696,21501.76,0.14,4.7,641.0,21511.96,640.836,21506.46
ABNAH Cafe Connaught Place,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,46.49,2026-01-01,121.455,pcs,5646.44,341.04,15854.95,0,0,0,0,0,0,0,0,0.0,0.0,136.8393,6361.66,0,0,0.0,0.0,136.8393,6361.66,0.9446,43.91,0,0,0.0,0.0,2026-01-31,324.7111,15095.82,-0.2,-9.3,326.6004,15183.65,324.5111,15086.52
ABNAH Cafe Connaught Place,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,70.96,2026-01-01,82.5,pcs,5854.2,245.0,17385.2,0,0,0,0,0,0,0,0,0.0,0.0,11.088,786.8,0,0,0.0,0.0,11.088,786.8,0.0,0.0,0,0,0.0,0.0,2026-01-31,316.412,22452.6,0.21,14.9,316.5,22458.84,316.622,22467.5
ABNAH Cafe Connaught Place,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,254.25,2026-01-01,27.0,litre,6864.75,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,13.3047,3382.72,0,0,0.0,0.0,13.3047,3382.72,0.0,0.0,0,0,0.0,0.0,2026-01-31,13.6953,3482.03,0.072,18.31,13.866,3525.43,13.7673,3500.34
ABNAH Cafe Connaught Place,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,243.9,2026-01-01,24.0,litre,5853.6,80.2,19560.78,0,0,0,0,0,0,0,0,0.0,0.0,3.7721,920.02,0,0,0.0,0.0,3.7721,920.02,0.0,0.0,0,0,0.0,0.0,2026-01-31,100.4279,24494.36,-0.02,-4.88,100.4873,24508.85,100.4079,24489.49
ABNAH Cafe Connaught Place,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,240.0,2026-01-01,24.0,litre,5760.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.6128,627.07,0,0,0.0,0.0,2.6128,627.07,0.0,0.0,0,0,0.0,0.0,2026-01-31,21.3872,5132.93,0.04,9.6,21.4079,5137.9,21.4272,5142.53
ABNAH Cafe Connaught Place,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,89.51,2026-01-01,39.6,litre,3544.6,35.63,3189.24,0,0,0,0,0,0,0,0,0.0,0.0,33.2832,2979.18,0,0,0.0,0.0,33.2832,2979.18,0.0,0.0,0,0,0.0,0.0,2026-01-31,41.9468,3754.66,0.108,9.67,42.4387,3798.69,42.0548,3764.33
ABNAH Cafe Connaught Place,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,615.77,2026-01-01,13.5,kg,8312.9,12.27,7555.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4613,284.05,0,0,0.0,0.0,0.4613,284.05,0.0,0.0,0,0,0.0,0.0,2026-01-31,25.3087,15584.34,-0.03,-18.47,25.3146,15587.97,25.2787,15565.87
ABNAH Cafe Connaught Place,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2158.58,2026-01-01,6.0,kg,12951.48,7.3,15757.63,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,13.3,28709.11,-0.012,-25.9,13.3,28709.11,13.288,28683.21
ABNAH Cafe Connaught Place,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.0,2026-01-01,300.0,kg,3600.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,81.8767,982.52,0,0,0.0,0.0,81.8767,982.52,0.5658,6.79,0,0,0.0,0.0,2026-01-31,217.5575,2610.69,-0.24,-2.88,218.6082,2623.3,217.3175,2607.81
ABNAH Cafe Connaught Place,Main Store,ING023,Lemon,Produce,Raw Material,116.37,2026-01-01,27.0,kg,3141.99,48.41,5633.47,0,0,0,0,0,0,0,0,0.0,0.0,3.7688,438.58,0,0,0.0,0.0,3.7688,438.58,0.0,0.0,0,0,0.0,0.0,2026-01-31,71.6412,8336.89,-0.04,-4.65,71.6932,8342.94,71.6012,8332.23
ABNAH Cafe Connaught Place,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,391.4,2026-01-01,12.0,litre,4696.8,36.66,14348.72,0,0,0,0,0,0,0,0,0.0,0.0,1.7791,696.34,0,0,0.0,0.0,1.7791,696.34,0.0,0.0,0,0,0.0,0.0,2026-01-31,46.8809,18349.18,0.0,0.0,46.9003,18356.78,46.8809,18349.18
ABNAH Cafe Connaught Place,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,420.0,2026-01-01,22.5,kg,9450.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.7023,1554.97,0,0,0.0,0.0,3.7023,1554.97,0.0,0.0,0,0,0.0,0.0,2026-01-31,18.7977,7895.03,0.0,0.0,18.856,7919.52,18.7977,7895.03
ABNAH Cafe Connaught Place,Main Store,ING026,Banana,Produce,Raw Material,72.0,2026-01-01,45.0,kg,3240.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.859,205.85,0,0,0.0,0.0,2.859,205.85,0.0,0.0,0,0,0.0,0.0,2026-01-31,42.141,3034.15,-0.072,-5.18,42.186,3037.39,42.069,3028.97
ABNAH Cafe Connaught Place,Main Store,ING027,Butter,Dairy,Raw Material,525.55,2026-01-01,18.0,kg,9459.9,26.76,14063.72,0,0,0,0,0,0,0,0,0.0,0.0,2.5705,1350.93,0,0,0.0,0.0,2.5705,1350.93,0.0,0.0,0,0,0.0,0.0,2026-01-31,42.1895,22172.69,0.016,8.41,42.22,22188.72,42.2055,22181.1
ABNAH Cafe Connaught Place,Main Store,ING028,Lettuce,Produce,Raw Material,95.0,2026-01-01,18.0,kg,1710.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0401,288.81,0,0,0.0,0.0,3.0401,288.81,0.0,0.0,0,0,0.0,0.0,2026-01-31,14.9599,1421.19,0.0,0.0,14.99,1424.05,14.9599,1421.19
ABNAH Cafe Connaught Place,Main Store,ING029,Onion,Produce,Raw Material,41.9,2026-01-01,45.0,kg,1885.5,216.31,9063.39,0,0,0,0,0,0,0,0,0.0,0.0,0.6477,27.14,0,0,0.0,0.0,0.6477,27.14,0.0,0.0,0,0,0.0,0.0,2026-01-31,260.6623,10921.75,0.072,3.02,260.67,10922.07,260.7343,10924.77
ABNAH Cafe Connaught Place,Main Store,ING030,Capsicum,Produce,Raw Material,85.17,2026-01-01,27.0,kg,2299.59,31.71,2700.74,0,0,0,0,0,0,0,0,0.0,0.0,0.8104,69.02,0,0,0.0,0.0,0.8104,69.02,0.0,0.0,0,0,0.0,0.0,2026-01-31,57.8996,4931.31,-0.02,-1.7,57.91,4932.19,57.8796,4929.61
ABNAH Cafe Connaught Place,Main Store,ING031,Tomato,Produce,Raw Material,54.97,2026-01-01,45.0,kg,2473.65,99.78,5484.91,0,0,0,0,0,0,0,0,0.0,0.0,3.3361,183.39,0,0,0.0,0.0,3.3361,183.39,0.0,0.0,0,0,0.9408,51.72,2026-01-31,140.5031,7723.46,0.072,3.96,140.5492,7725.99,140.5751,7727.41
ABNAH Cafe Connaught Place,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,341.63,2026-01-01,18.0,kg,6149.34,15.43,5271.35,0,0,0,0,0,0,0,0,0.0,0.0,0.8408,287.24,0,0,0.0,0.0,0.8408,287.24,0.0,0.0,0,0,0.0,0.0,2026-01-31,32.5892,11133.45,-0.016,-5.47,32.6,11137.14,32.5732,11127.98
ABNAH Cafe Connaught Place,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,280.19,2026-01-01,18.0,kg,5043.42,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.4038,673.52,0,0,0.0,0.0,2.4038,673.52,0.0,0.0,0,0,0.0,0.0,2026-01-31,15.5962,4369.9,0.016,4.48,15.62,4376.57,15.6122,4374.38
ABNAH Cafe Connaught Place,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,187.86,2026-01-01,18.0,kg,3381.48,18.14,3407.78,0,0,0,0,0,0,0,0,0.0,0.0,0.1261,23.69,0,0,0.0,0.0,0.1261,23.69,0.0,0.0,0,0,0.0,0.0,2026-01-31,36.0139,6765.57,0.048,9.02,36.015,6765.78,36.0619,6774.59
ABNAH Cafe Connaught Place,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,310.0,2026-01-01,18.0,kg,5580.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5561,172.39,0,0,0.0,0.0,0.5561,172.39,0.0,0.0,0,0,0.0,0.0,2026-01-31,17.4439,5407.61,-0.048,-14.88,17.45,5409.5,17.3959,5392.73
ABNAH Cafe Connaught Place,Main Store,ING036,Cold Cup,Packaging,Consumable,3.18,2026-01-01,1540.0,pcs,4897.2,4239.03,13480.12,0,0,0,0,0,0,0,0,0.0,0.0,604.344,1921.81,0,0,140.0,445.2,744.344,2367.01,4.172,13.27,0,0,0.0,0.0,2026-01-31,5030.514,15997.03,-2.8,-8.9,5038.858,16023.57,5027.714,15988.13
ABNAH Cafe Connaught Place,Main Store,ING037,Hot Cup,Packaging,Consumable,2.88,2026-01-01,1540.0,pcs,4435.2,2355.0,6782.4,0,0,0,0,0,0,0,0,0.0,0.0,1336.925,3850.34,0,0,0.0,0.0,1336.925,3850.34,9.275,26.71,0,0,0.0,0.0,2026-01-31,2548.8,7340.54,2.8,8.06,2560.725,7374.89,2551.6,7348.61
ABNAH Cafe Connaught Place,Main Store,ING038,Lid,Packaging,Consumable,1.1,2026-01-01,1728.9,pcs,1901.79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1646.297,1810.93,0,0,0.0,0.0,1646.297,1810.93,13.447,14.79,0,0,0.0,0.0,2026-01-31,69.156,76.07,-1.4,-1.54,-205.547,-226.1,67.756,74.53
ABNAH Cafe Connaught Place,Main Store,ING039,Straw,Packaging,Consumable,0.55,2026-01-01,1100.0,pcs,605.0,1165.0,640.75,0,0,0,0,0,0,0,0,0.0,0.0,603.152,331.73,0,0,0.0,0.0,603.152,331.73,4.172,2.29,0,0,0.0,0.0,2026-01-31,1657.676,911.72,-3.0,-1.65,1664.828,915.66,1654.676,910.07
ABNAH Cafe Connaught Place,Main Store,ING040,Napkin,Packaging,Consumable,0.33,2026-01-01,2490.3,pcs,821.8,2865.0,945.45,0,0,0,0,0,0,0,0,0.0,0.0,2805.738,925.89,0,0,0.0,0.0,2805.738,925.89,19.369,6.39,0,0,0.0,0.0,2026-01-31,2530.193,834.96,0.0,0.0,2568.931,847.75,2530.193,834.96
ABNAH Cafe Connaught Place,Main Store,ING041,Dessert Box,Packaging,Consumable,5.17,2026-01-01,396.0,pcs,2047.32,1760.0,9099.2,0,0,0,0,0,0,0,0,0.0,0.0,272.228,1407.42,0,0,0.0,0.0,272.228,1407.42,1.883,9.74,0,0,0.0,0.0,2026-01-31,1881.889,9729.37,-1.08,-5.58,1885.117,9746.05,1880.809,9723.78
ABNAH Cafe Connaught Place,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.73,2026-01-01,396.0,pcs,2665.08,445.0,2994.85,0,0,0,0,0,0,0,0,0.0,0.0,213.15,1434.5,0,0,0.0,0.0,213.15,1434.5,1.47,9.89,0,0,0.0,0.0,2026-01-31,626.38,4215.54,0.0,0.0,629.53,4236.74,626.38,4215.54
ABNAH Cafe Connaught Place,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.89,2026-01-01,396.0,pcs,2332.44,625.0,3681.25,0,0,0,0,0,0,0,0,35.0,206.15,32.416,190.93,0,0,0.0,0.0,32.416,190.93,0.0,0.0,0,0,0.0,0.0,2026-01-31,1023.584,6028.91,0.72,4.24,1024.0,6031.36,1024.304,6033.15
