row_id,deployment,store_name,vendor_name,po_number,po_date,expected_delivery,po_status,item_code,item_name,category_name,super_category_name,total_processed_qty,remaining_balance_qty,quantity,unit,unit_price,subtotal,tax,total_item_cost
PUR_20260313_OUT002_ING037_0078,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,2026-03-13,2026-03-15,Closed,ING037,Hot Cup,Packaging,Consumable,1975.0,0.0,1975.0,pcs,2.94,5806.5,1045.17,6851.67
PUR_20260313_OUT002_ING042_0078,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,2026-03-13,2026-03-15,Partially Received,ING042,Sandwich Box,Packaging,Consumable,214.75,220.25,435.0,pcs,6.53,2840.55,511.3,3351.85
PUR_20260316_OUT002_ING008_0081,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260316-OUT002-0080,2026-03-16,2026-03-19,Partially Received,ING008,Egg,Protein,Raw Material,247.34,212.66,460.0,pcs,7.18,3302.8,165.14,3467.94
PUR_20260316_OUT002_ING017_0081,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260316-OUT002-0080,2026-03-16,2026-03-18,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,21.54,0.0,21.54,litre,247.55,5332.23,959.8,6292.03
PUR_20260316_OUT002_ING020_0081,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT002-0080,2026-03-16,2026-03-18,Closed,ING020,Tea Leaves,Tea Inputs,Raw Material,16.43,0.0,16.43,kg,638.56,10491.54,524.58,11016.12
PUR_20260316_OUT002_ING025_0081,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260316-OUT002-0080,2026-03-16,2026-03-19,Closed,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,22.29,0.0,22.29,kg,419.16,9343.08,1681.75,11024.83
PUR_20260316_OUT002_ING026_0081,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT002-0080,2026-03-16,2026-03-19,Partially Received,ING026,Banana,Produce,Raw Material,36.34,28.46,64.8,kg,72.83,4719.38,235.97,4955.35
PUR_20260316_OUT002_ING037_0081,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260316-OUT002-0080,2026-03-16,2026-03-18,Closed,ING037,Hot Cup,Packaging,Consumable,1585.0,0.0,1585.0,pcs,2.81,4453.85,801.69,5255.54
PUR_20260319_OUT002_ING002_0084,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260319-OUT002-0083,2026-03-19,2026-03-20,Closed,ING002,Milk,Dairy,Raw Material,66.95,0.0,66.95,litre,69.49,4652.36,232.62,4884.98
PUR_20260319_OUT002_ING010_0084,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,2026-03-19,2026-03-21,Closed,ING010,Bagel,Bakery,Raw Material,200.0,0.0,200.0,pcs,28.34,5668.0,283.4,5951.4
PUR_20260319_OUT002_ING012_0084,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,2026-03-19,2026-03-22,Closed,ING012,Croissant Base,Bakery,Raw Material,270.0,0.0,270.0,pcs,44.06,11896.2,594.81,12491.01
PUR_20260319_OUT002_ING016_0084,ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260319-OUT002-0083,2026-03-19,2026-03-20,Closed,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,26.17,0.0,26.17,litre,252.81,6616.04,1190.89,7806.93
PUR_20260319_OUT002_ING020_0084,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260319-OUT002-0083,2026-03-19,2026-03-20,Partially Received,ING020,Tea Leaves,Tea Inputs,Raw Material,11.51,4.15,15.66,kg,620.48,9716.72,485.84,10202.56
PUR_20260319_OUT002_ING037_0084,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,2026-03-19,2026-03-20,Closed,ING037,Hot Cup,Packaging,Consumable,1030.0,0.0,1030.0,pcs,2.91,2997.3,539.51,3536.81
PUR_20260319_OUT002_ING042_0084,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,2026-03-19,2026-03-20,Closed,ING042,Sandwich Box,Packaging,Consumable,465.0,0.0,465.0,pcs,6.7,3115.5,560.79,3676.29
PUR_20260322_OUT002_ING002_0087,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260322-OUT002-0086,2026-03-22,2026-03-25,Closed,ING002,Milk,Dairy,Raw Material,72.36,0.0,72.36,litre,69.71,5044.22,252.21,5296.43
PUR_20260322_OUT002_ING017_0087,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,2026-03-22,2026-03-25,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,36.99,0.0,36.99,litre,258.4,9558.22,1720.48,11278.7
PUR_20260322_OUT002_ING018_0087,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,2026-03-22,2026-03-25,Partially Received,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,25.2,16.45,41.65,litre,235.97,9828.15,1769.07,11597.22
PUR_20260322_OUT002_ING031_0087,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT002-0086,2026-03-22,2026-03-24,Pending,ING031,Tomato,Produce,Raw Material,0.0,62.19,62.19,kg,55.44,3447.81,172.39,3620.2
PUR_20260322_OUT002_ING033_0087,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260322-OUT002-0086,2026-03-22,2026-03-24,Closed,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,25.05,0.0,25.05,kg,291.29,7296.81,1313.43,8610.24
PUR_20260325_OUT002_ING005_0090,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260325-OUT002-0089,2026-03-25,2026-03-28,Closed,ING005,Paneer,Dairy,Raw Material,29.23,0.0,29.23,kg,377.97,11048.06,552.4,11600.46
PUR_20260325_OUT002_ING008_0090,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260325-OUT002-0089,2026-03-25,2026-03-26,Partially Received,ING008,Egg,Protein,Raw Material,269.65,235.35,505.0,pcs,6.86,3464.3,173.22,3637.52
PUR_20260325_OUT002_ING016_0090,ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260325-OUT002-0089,2026-03-25,2026-03-28,Partially Received,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,11.72,8.15,19.87,litre,267.56,5316.42,956.96,6273.38
PUR_20260325_OUT002_ING019_0090,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260325-OUT002-0089,2026-03-25,2026-03-28,Closed,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,59.13,0.0,59.13,litre,89.51,5292.73,952.69,6245.42
PUR_20260325_OUT002_ING032_0090,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260325-OUT002-0089,2026-03-25,2026-03-26,Closed,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,29.02,0.0,29.02,kg,340.37,9877.54,1777.96,11655.5
PUR_20260325_OUT002_ING036_0090,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,2026-03-25,2026-03-28,Closed,ING036,Cold Cup,Packaging,Consumable,1810.0,0.0,1810.0,pcs,3.31,5991.1,1078.4,7069.5
PUR_20260325_OUT002_ING043_0090,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260325-OUT002-0089,2026-03-25,2026-03-26,Closed,ING043,Wrap Packaging,Packaging,Consumable,295.0,0.0,295.0,pcs,5.69,1678.55,302.14,1980.69
PUR_20260328_OUT002_ING001_0093,ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260328-OUT002-0092,2026-03-28,2026-03-31,Closed,ING001,Coffee Beans,Coffee Inputs,Raw Material,16.02,0.0,16.02,kg,1025.8,16433.32,821.67,17254.99
PUR_20260328_OUT002_ING005_0093,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260328-OUT002-0092,2026-03-28,2026-03-31,Closed,ING005,Paneer,Dairy,Raw Material,43.66,0.0,43.66,kg,360.46,15737.68,786.88,16524.56
PUR_20260328_OUT002_ING008_0093,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260328-OUT002-0092,2026-03-28,2026-03-30,Pending,ING008,Egg,Protein,Raw Material,0.0,320.0,320.0,pcs,6.92,2214.4,110.72,2325.12
PUR_20260328_OUT002_ING034_0093,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260328-OUT002-0092,2026-03-28,2026-03-29,Closed,ING034,Salsa,Syrups & Sauces,Raw Material,19.76,0.0,19.76,kg,194.02,3833.84,690.09,4523.93
PUR_20260328_OUT002_ING036_0093,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,2026-03-28,2026-03-31,Closed,ING036,Cold Cup,Packaging,Consumable,900.0,0.0,900.0,pcs,3.17,2853.0,513.54,3366.54
PUR_20260328_OUT002_ING040_0093,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,2026-03-28,2026-03-30,Closed,ING040,Napkin,Packaging,Consumable,1690.0,0.0,1690.0,pcs,0.33,557.7,100.39,658.09
PUR_20260328_OUT002_ING041_0093,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,2026-03-28,2026-03-31,Closed,ING041,Dessert Box,Packaging,Consumable,560.0,0.0,560.0,pcs,5.06,2833.6,510.05,3343.65
PUR_20260328_OUT002_ING043_0093,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260328-OUT002-0092,2026-03-28,2026-03-29,Closed,ING043,Wrap Packaging,Packaging,Consumable,595.0,0.0,595.0,pcs,6.1,3629.5,653.31,4282.81
PUR_20260331_OUT002_ING025_0096,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260331-OUT002-0095,2026-03-31,2026-04-01,Closed,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,18.78,0.0,18.78,kg,407.19,7647.03,1376.47,9023.5
PUR_20260331_OUT002_ING026_0096,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,2026-03-31,2026-04-01,Closed,ING026,Banana,Produce,Raw Material,52.29,0.0,52.29,kg,69.79,3649.32,182.47,3831.79
PUR_20260331_OUT002_ING029_0096,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT002-0095,2026-03-31,2026-04-01,Cancelled,ING029,Onion,Produce,Raw Material,0.0,0.0,67.68,kg,42.01,2843.24,142.16,2985.4
PUR_20260331_OUT002_ING037_0096,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,2026-03-31,2026-04-03,Closed,ING037,Hot Cup,Packaging,Consumable,1600.0,0.0,1600.0,pcs,2.96,4736.0,852.48,5588.48
PUR_20260331_OUT002_ING039_0096,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,2026-03-31,2026-04-01,Partially Received,ING039,Straw,Packaging,Consumable,753.49,516.51,1270.0,pcs,0.56,711.2,128.02,839.22
PUR_20260331_OUT002_ING041_0096,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260331-OUT002-0095,2026-03-31,2026-04-02,Closed,ING041,Dessert Box,Packaging,Consumable,425.0,0.0,425.0,pcs,5.25,2231.25,401.62,2632.87
