row_id,deployment,store_name,vendor_name,po_number,po_date,expected_delivery,po_status,item_code,item_name,category_name,super_category_name,total_processed_qty,remaining_balance_qty,quantity,unit,unit_price,subtotal,tax,total_item_cost
PUR_20260307_OUT001_ING011_0071,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,2026-03-07,2026-03-08,Closed,ING011,Tortilla,Bakery,Raw Material,200.0,0.0,200.0,pcs,14.85,2970.0,148.5,3118.5
PUR_20260307_OUT001_ING013_0071,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260307-OUT001-0070,2026-03-07,2026-03-08,Closed,ING013,Brownie Base,Dessert Inputs,Raw Material,195.0,0.0,195.0,pcs,34.28,6684.6,1203.23,7887.83
PUR_20260307_OUT001_ING015_0071,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,2026-03-07,2026-03-08,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,70.0,0.0,70.0,pcs,74.75,5232.5,941.85,6174.35
PUR_20260307_OUT001_ING032_0071,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260307-OUT001-0070,2026-03-07,2026-03-10,Closed,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,13.91,0.0,13.91,kg,352.42,4902.16,882.39,5784.55
PUR_20260307_OUT001_ING035_0071,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260307-OUT001-0070,2026-03-07,2026-03-08,Closed,ING035,Aioli,Syrups & Sauces,Raw Material,16.05,0.0,16.05,kg,304.59,4888.67,879.96,5768.63
PUR_20260307_OUT001_ING036_0071,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260307-OUT001-0070,2026-03-07,2026-03-08,Partially Received,ING036,Cold Cup,Packaging,Consumable,448.74,491.26,940.0,pcs,3.09,2904.6,522.83,3427.43
PUR_20260310_OUT001_ING005_0074,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,2026-03-10,2026-03-13,Closed,ING005,Paneer,Dairy,Raw Material,32.89,0.0,32.89,kg,372.39,12247.91,612.4,12860.31
PUR_20260310_OUT001_ING007_0074,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260310-OUT001-0073,2026-03-10,2026-03-13,Partially Received,ING007,Chicken,Protein,Raw Material,13.84,13.06,26.9,kg,335.85,9034.36,451.72,9486.08
PUR_20260310_OUT001_ING012_0074,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,2026-03-10,2026-03-12,Partially Received,ING012,Croissant Base,Bakery,Raw Material,125.62,119.38,245.0,pcs,41.69,10214.05,510.7,10724.75
PUR_20260310_OUT001_ING015_0074,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,2026-03-10,2026-03-11,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,130.0,0.0,130.0,pcs,69.13,8986.9,1617.64,10604.54
PUR_20260310_OUT001_ING017_0074,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260310-OUT001-0073,2026-03-10,2026-03-12,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,39.01,0.0,39.01,litre,259.36,10117.63,1821.17,11938.8
PUR_20260310_OUT001_ING027_0074,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,2026-03-10,2026-03-11,Closed,ING027,Butter,Dairy,Raw Material,18.13,0.0,18.13,kg,504.13,9139.88,1096.79,10236.67
PUR_20260310_OUT001_ING038_0074,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260310-OUT001-0073,2026-03-10,2026-03-13,Closed,ING038,Lid,Packaging,Consumable,995.0,0.0,995.0,pcs,1.12,1114.4,200.59,1314.99
PUR_20260313_OUT001_ING006_0077,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260313-OUT001-0076,2026-03-13,2026-03-16,Closed,ING006,Cheese,Dairy,Raw Material,24.18,0.0,24.18,kg,473.43,11447.54,572.38,12019.92
PUR_20260313_OUT001_ING007_0077,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260313-OUT001-0076,2026-03-13,2026-03-14,Closed,ING007,Chicken,Protein,Raw Material,51.13,0.0,51.13,kg,339.76,17371.93,868.6,18240.53
PUR_20260313_OUT001_ING011_0077,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,2026-03-13,2026-03-14,Closed,ING011,Tortilla,Bakery,Raw Material,325.0,0.0,325.0,pcs,14.54,4725.5,236.28,4961.78
PUR_20260313_OUT001_ING014_0077,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,2026-03-13,2026-03-14,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,175.0,0.0,175.0,pcs,47.68,8344.0,1501.92,9845.92
PUR_20260313_OUT001_ING015_0077,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,2026-03-13,2026-03-14,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,85.0,0.0,85.0,pcs,71.15,6047.75,1088.6,7136.35
PUR_20260313_OUT001_ING019_0077,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260313-OUT001-0076,2026-03-13,2026-03-15,Closed,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,36.71,0.0,36.71,litre,94.99,3487.08,627.67,4114.75
PUR_20260313_OUT001_ING028_0077,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT001-0076,2026-03-13,2026-03-14,Closed,ING028,Lettuce,Produce,Raw Material,29.99,0.0,29.99,kg,94.56,2835.85,141.79,2977.64
PUR_20260313_OUT001_ING039_0077,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260313-OUT001-0076,2026-03-13,2026-03-15,Closed,ING039,Straw,Packaging,Consumable,775.0,0.0,775.0,pcs,0.58,449.5,80.91,530.41
PUR_20260316_OUT001_ING021_0080,ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT001-0079,2026-03-16,2026-03-19,Closed,ING021,Matcha Powder,Tea Inputs,Raw Material,8.86,0.0,8.86,kg,2149.24,19042.27,3427.61,22469.88
PUR_20260316_OUT001_ING025_0080,ABNAH Cafe Connaught Place,Main Store,FrozenBerry Traders,PO-20260316-OUT001-0079,2026-03-16,2026-03-18,Partially Received,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,19.93,11.71,31.64,kg,410.92,13001.51,2340.27,15341.78
PUR_20260316_OUT001_ING035_0080,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260316-OUT001-0079,2026-03-16,2026-03-19,Closed,ING035,Aioli,Syrups & Sauces,Raw Material,25.25,0.0,25.25,kg,324.45,8192.36,1474.62,9666.98
PUR_20260316_OUT001_ING038_0080,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,2026-03-16,2026-03-19,Partially Received,ING038,Lid,Packaging,Consumable,951.22,1153.78,2105.0,pcs,1.1,2315.5,416.79,2732.29
PUR_20260316_OUT001_ING039_0080,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,2026-03-16,2026-03-17,Closed,ING039,Straw,Packaging,Consumable,1445.0,0.0,1445.0,pcs,0.56,809.2,145.66,954.86
PUR_20260316_OUT001_ING042_0080,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,2026-03-16,2026-03-18,Closed,ING042,Sandwich Box,Packaging,Consumable,610.0,0.0,610.0,pcs,6.58,4013.8,722.48,4736.28
PUR_20260319_OUT001_ING006_0083,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260319-OUT001-0082,2026-03-19,2026-03-22,Partially Received,ING006,Cheese,Dairy,Raw Material,9.09,10.45,19.54,kg,505.75,9882.35,494.12,10376.47
PUR_20260319_OUT001_ING009_0083,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT001-0082,2026-03-19,2026-03-21,Closed,ING009,Bread,Bakery,Raw Material,500.0,0.0,500.0,pcs,11.55,5775.0,288.75,6063.75
PUR_20260319_OUT001_ING022_0083,ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260319-OUT001-0082,2026-03-19,2026-03-22,Closed,ING022,Ice,Beverage Inputs,Raw Material,260.64,0.0,260.64,kg,12.45,3244.97,162.25,3407.22
PUR_20260319_OUT001_ING039_0083,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,2026-03-19,2026-03-21,Closed,ING039,Straw,Packaging,Consumable,800.0,0.0,800.0,pcs,0.56,448.0,80.64,528.64
PUR_20260319_OUT001_ING041_0083,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,2026-03-19,2026-03-21,Closed,ING041,Dessert Box,Packaging,Consumable,620.0,0.0,620.0,pcs,5.29,3279.8,590.36,3870.16
PUR_20260319_OUT001_ING042_0083,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,2026-03-19,2026-03-22,Closed,ING042,Sandwich Box,Packaging,Consumable,505.0,0.0,505.0,pcs,6.27,3166.35,569.94,3736.29
PUR_20260322_OUT001_ING005_0086,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,2026-03-22,2026-03-23,Partially Received,ING005,Paneer,Dairy,Raw Material,16.11,5.05,21.16,kg,351.18,7430.97,371.55,7802.52
PUR_20260322_OUT001_ING006_0086,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,2026-03-22,2026-03-25,Closed,ING006,Cheese,Dairy,Raw Material,16.82,0.0,16.82,kg,462.31,7776.05,388.8,8164.85
PUR_20260322_OUT001_ING009_0086,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,2026-03-22,2026-03-25,Closed,ING009,Bread,Bakery,Raw Material,370.0,0.0,370.0,pcs,12.23,4525.1,226.25,4751.35
PUR_20260322_OUT001_ING012_0086,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,2026-03-22,2026-03-24,Closed,ING012,Croissant Base,Bakery,Raw Material,170.0,0.0,170.0,pcs,40.74,6925.8,346.29,7272.09
PUR_20260322_OUT001_ING014_0086,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,2026-03-22,2026-03-24,Pending,ING014,Cake Base,Dessert Inputs,Raw Material,0.0,150.0,150.0,pcs,44.64,6696.0,1205.28,7901.28
PUR_20260322_OUT001_ING015_0086,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,2026-03-22,2026-03-25,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,100.0,0.0,100.0,pcs,74.23,7423.0,1336.14,8759.14
PUR_20260322_OUT001_ING039_0086,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,2026-03-22,2026-03-23,Cancelled,ING039,Straw,Packaging,Consumable,0.0,0.0,805.0,pcs,0.54,434.7,78.25,512.95
PUR_20260322_OUT001_ING043_0086,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,2026-03-22,2026-03-24,Closed,ING043,Wrap Packaging,Packaging,Consumable,280.0,0.0,280.0,pcs,6.0,1680.0,302.4,1982.4
PUR_20260325_OUT001_ING001_0089,ABNAH Cafe Connaught Place,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT001-0088,2026-03-25,2026-03-26,Closed,ING001,Coffee Beans,Coffee Inputs,Raw Material,14.17,0.0,14.17,kg,987.71,13995.85,699.79,14695.64
PUR_20260325_OUT001_ING002_0089,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,2026-03-25,2026-03-27,Closed,ING002,Milk,Dairy,Raw Material,157.48,0.0,157.48,litre,71.27,11223.6,561.18,11784.78
PUR_20260325_OUT001_ING011_0089,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,2026-03-25,2026-03-28,Pending,ING011,Tortilla,Bakery,Raw Material,0.0,185.0,185.0,pcs,14.87,2750.95,137.55,2888.5
PUR_20260325_OUT001_ING015_0089,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT001-0088,2026-03-25,2026-03-28,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,115.0,0.0,115.0,pcs,75.13,8639.95,1555.19,10195.14
PUR_20260325_OUT001_ING027_0089,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260325-OUT001-0088,2026-03-25,2026-03-28,Closed,ING027,Butter,Dairy,Raw Material,16.38,0.0,16.38,kg,535.4,8769.85,1052.38,9822.23
PUR_20260325_OUT001_ING040_0089,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,2026-03-25,2026-03-27,Closed,ING040,Napkin,Packaging,Consumable,1755.0,0.0,1755.0,pcs,0.34,596.7,107.41,704.11
PUR_20260325_OUT001_ING041_0089,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,2026-03-25,2026-03-26,Pending,ING041,Dessert Box,Packaging,Consumable,0.0,400.0,400.0,pcs,5.16,2064.0,371.52,2435.52
PUR_20260325_OUT001_ING043_0089,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260325-OUT001-0088,2026-03-25,2026-03-26,Closed,ING043,Wrap Packaging,Packaging,Consumable,610.0,0.0,610.0,pcs,5.67,3458.7,622.57,4081.27
PUR_20260328_OUT001_ING002_0092,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260328-OUT001-0091,2026-03-28,2026-03-30,Closed,ING002,Milk,Dairy,Raw Material,82.61,0.0,82.61,litre,71.64,5918.18,295.91,6214.09
PUR_20260328_OUT001_ING010_0092,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,2026-03-28,2026-03-30,Closed,ING010,Bagel,Bakery,Raw Material,190.0,0.0,190.0,pcs,29.12,5532.8,276.64,5809.44
PUR_20260328_OUT001_ING011_0092,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,2026-03-28,2026-03-31,Partially Received,ING011,Tortilla,Bakery,Raw Material,236.6,108.4,345.0,pcs,14.85,5123.25,256.16,5379.41
PUR_20260328_OUT001_ING014_0092,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260328-OUT001-0091,2026-03-28,2026-03-30,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,160.0,0.0,160.0,pcs,46.73,7476.8,1345.82,8822.62
PUR_20260328_OUT001_ING026_0092,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,2026-03-28,2026-03-29,Closed,ING026,Banana,Produce,Raw Material,70.89,0.0,70.89,kg,73.47,5208.29,260.41,5468.7
PUR_20260328_OUT001_ING029_0092,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260328-OUT001-0091,2026-03-28,2026-03-31,Closed,ING029,Onion,Produce,Raw Material,76.16,0.0,76.16,kg,44.24,3369.32,168.47,3537.79
PUR_20260328_OUT001_ING041_0092,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,2026-03-28,2026-03-31,Closed,ING041,Dessert Box,Packaging,Consumable,675.0,0.0,675.0,pcs,4.86,3280.5,590.49,3870.99
PUR_20260328_OUT001_ING043_0092,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260328-OUT001-0091,2026-03-28,2026-03-31,Partially Received,ING043,Wrap Packaging,Packaging,Consumable,227.88,67.12,295.0,pcs,6.03,1778.85,320.19,2099.04
PUR_20260331_OUT001_ING008_0095,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Closed,ING008,Egg,Protein,Raw Material,520.0,0.0,520.0,pcs,7.3,3796.0,189.8,3985.8
PUR_20260331_OUT001_ING017_0095,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260331-OUT001-0094,2026-03-31,2026-04-02,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,42.5,0.0,42.5,litre,256.08,10883.4,1959.01,12842.41
PUR_20260331_OUT001_ING022_0095,ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Closed,ING022,Ice,Beverage Inputs,Raw Material,320.94,0.0,320.94,kg,12.21,3918.68,195.93,4114.61
PUR_20260331_OUT001_ING027_0095,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Partially Received,ING027,Butter,Dairy,Raw Material,18.41,6.83,25.24,kg,518.25,13080.63,1569.68,14650.31
PUR_20260331_OUT001_ING029_0095,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Closed,ING029,Onion,Produce,Raw Material,62.33,0.0,62.33,kg,42.05,2620.98,131.05,2752.03
PUR_20260331_OUT001_ING034_0095,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Closed,ING034,Salsa,Syrups & Sauces,Raw Material,21.31,0.0,21.31,kg,194.11,4136.48,744.57,4881.05
PUR_20260331_OUT001_ING036_0095,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,2026-03-31,2026-04-02,Closed,ING036,Cold Cup,Packaging,Consumable,2155.0,0.0,2155.0,pcs,3.2,6896.0,1241.28,8137.28
PUR_20260331_OUT001_ING039_0095,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260331-OUT001-0094,2026-03-31,2026-04-01,Closed,ING039,Straw,Packaging,Consumable,1330.0,0.0,1330.0,pcs,0.56,744.8,134.06,878.86
