row_id,deployment,store_name,vendor_name,po_number,po_date,expected_delivery,po_status,item_code,item_name,category_name,super_category_name,total_processed_qty,remaining_balance_qty,quantity,unit,unit_price,subtotal,tax,total_item_cost
PUR_20260310_OUT003_ING037_0076,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260310-OUT003-0075,2026-03-10,2026-03-11,Closed,ING037,Hot Cup,Packaging,Consumable,1115.0,0.0,1115.0,pcs,2.95,3289.25,592.07,3881.32
PUR_20260310_OUT003_ING043_0076,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260310-OUT003-0075,2026-03-10,2026-03-12,Closed,ING043,Wrap Packaging,Packaging,Consumable,540.0,0.0,540.0,pcs,6.05,3267.0,588.06,3855.06
PUR_20260313_OUT003_ING003_0079,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,2026-03-13,2026-03-15,Closed,ING003,Oat Milk,Dairy Alternative,Raw Material,42.33,0.0,42.33,litre,178.45,7553.79,377.69,7931.48
PUR_20260313_OUT003_ING009_0079,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT003-0078,2026-03-13,2026-03-14,Partially Received,ING009,Bread,Bakery,Raw Material,280.49,214.51,495.0,pcs,11.64,5761.8,288.09,6049.89
PUR_20260313_OUT003_ING017_0079,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,2026-03-13,2026-03-15,Closed,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,19.79,0.0,19.79,litre,250.07,4948.89,890.8,5839.69
PUR_20260313_OUT003_ING024_0079,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,2026-03-13,2026-03-15,Closed,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,16.16,0.0,16.16,litre,396.59,6408.89,1153.6,7562.49
PUR_20260313_OUT003_ING027_0079,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,2026-03-13,2026-03-14,Closed,ING027,Butter,Dairy,Raw Material,14.14,0.0,14.14,kg,532.72,7532.66,903.92,8436.58
PUR_20260313_OUT003_ING035_0079,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260313-OUT003-0078,2026-03-13,2026-03-14,Closed,ING035,Aioli,Syrups & Sauces,Raw Material,17.17,0.0,17.17,kg,307.05,5272.05,948.97,6221.02
PUR_20260313_OUT003_ING040_0079,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,2026-03-13,2026-03-15,Closed,ING040,Napkin,Packaging,Consumable,2210.0,0.0,2210.0,pcs,0.33,729.3,131.27,860.57
PUR_20260313_OUT003_ING043_0079,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,2026-03-13,2026-03-15,Closed,ING043,Wrap Packaging,Packaging,Consumable,395.0,0.0,395.0,pcs,5.87,2318.65,417.36,2736.01
PUR_20260316_OUT003_ING011_0082,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260316-OUT003-0081,2026-03-16,2026-03-17,Closed,ING011,Tortilla,Bakery,Raw Material,345.0,0.0,345.0,pcs,14.54,5016.3,250.81,5267.11
PUR_20260316_OUT003_ING029_0082,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT003-0081,2026-03-16,2026-03-18,Closed,ING029,Onion,Produce,Raw Material,56.22,0.0,56.22,kg,43.22,2429.83,121.49,2551.32
PUR_20260316_OUT003_ING035_0082,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260316-OUT003-0081,2026-03-16,2026-03-18,Partially Received,ING035,Aioli,Syrups & Sauces,Raw Material,19.85,5.59,25.44,kg,319.26,8121.97,1461.95,9583.92
PUR_20260316_OUT003_ING038_0082,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,2026-03-16,2026-03-19,Pending,ING038,Lid,Packaging,Consumable,0.0,1485.0,1485.0,pcs,1.16,1722.6,310.07,2032.67
PUR_20260316_OUT003_ING043_0082,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,2026-03-16,2026-03-18,Closed,ING043,Wrap Packaging,Packaging,Consumable,510.0,0.0,510.0,pcs,5.62,2866.2,515.92,3382.12
PUR_20260319_OUT003_ING005_0085,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,2026-03-19,2026-03-22,Closed,ING005,Paneer,Dairy,Raw Material,21.86,0.0,21.86,kg,362.95,7934.09,396.7,8330.79
PUR_20260319_OUT003_ING006_0085,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,2026-03-19,2026-03-22,Closed,ING006,Cheese,Dairy,Raw Material,20.67,0.0,20.67,kg,474.3,9803.78,490.19,10293.97
PUR_20260319_OUT003_ING012_0085,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT003-0084,2026-03-19,2026-03-22,Closed,ING012,Croissant Base,Bakery,Raw Material,165.0,0.0,165.0,pcs,40.9,6748.5,337.43,7085.93
PUR_20260319_OUT003_ING018_0085,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260319-OUT003-0084,2026-03-19,2026-03-20,Pending,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,0.0,29.63,29.63,litre,248.13,7352.09,1323.38,8675.47
PUR_20260319_OUT003_ING025_0085,ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260319-OUT003-0084,2026-03-19,2026-03-20,Pending,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,0.0,38.28,38.28,kg,443.13,16963.02,3053.34,20016.36
PUR_20260319_OUT003_ING039_0085,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,2026-03-19,2026-03-22,Closed,ING039,Straw,Packaging,Consumable,1235.0,0.0,1235.0,pcs,0.57,703.95,126.71,830.66
PUR_20260319_OUT003_ING043_0085,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,2026-03-19,2026-03-21,Closed,ING043,Wrap Packaging,Packaging,Consumable,600.0,0.0,600.0,pcs,6.13,3678.0,662.04,4340.04
PUR_20260322_OUT003_ING018_0088,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260322-OUT003-0087,2026-03-22,2026-03-24,Cancelled,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,0.0,0.0,40.69,litre,237.62,9668.76,1740.38,11409.14
PUR_20260322_OUT003_ING022_0088,ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260322-OUT003-0087,2026-03-22,2026-03-24,Closed,ING022,Ice,Beverage Inputs,Raw Material,348.13,0.0,348.13,kg,12.6,4386.44,219.32,4605.76
PUR_20260322_OUT003_ING025_0088,ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260322-OUT003-0087,2026-03-22,2026-03-24,Closed,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,23.15,0.0,23.15,kg,438.28,10146.18,1826.31,11972.49
PUR_20260322_OUT003_ING026_0088,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT003-0087,2026-03-22,2026-03-24,Closed,ING026,Banana,Produce,Raw Material,47.04,0.0,47.04,kg,74.67,3512.48,175.62,3688.1
PUR_20260322_OUT003_ING027_0088,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260322-OUT003-0087,2026-03-22,2026-03-24,Closed,ING027,Butter,Dairy,Raw Material,20.43,0.0,20.43,kg,534.86,10927.19,1311.26,12238.45
PUR_20260325_OUT003_ING001_0091,ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260325-OUT003-0090,2026-03-25,2026-03-26,Closed,ING001,Coffee Beans,Coffee Inputs,Raw Material,12.29,0.0,12.29,kg,974.91,11981.64,599.08,12580.72
PUR_20260325_OUT003_ING005_0091,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260325-OUT003-0090,2026-03-25,2026-03-27,Closed,ING005,Paneer,Dairy,Raw Material,34.09,0.0,34.09,kg,374.58,12769.43,638.47,13407.9
PUR_20260325_OUT003_ING014_0091,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,2026-03-25,2026-03-27,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,135.0,0.0,135.0,pcs,47.72,6442.2,1159.6,7601.8
PUR_20260325_OUT003_ING015_0091,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260325-OUT003-0090,2026-03-25,2026-03-28,Closed,ING015,Cheesecake Base,Dessert Inputs,Raw Material,120.0,0.0,120.0,pcs,74.54,8944.8,1610.06,10554.86
PUR_20260325_OUT003_ING033_0091,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260325-OUT003-0090,2026-03-25,2026-03-28,Closed,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,13.38,0.0,13.38,kg,276.42,3698.5,665.73,4364.23
PUR_20260325_OUT003_ING041_0091,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260325-OUT003-0090,2026-03-25,2026-03-26,Closed,ING041,Dessert Box,Packaging,Consumable,495.0,0.0,495.0,pcs,5.2,2574.0,463.32,3037.32
PUR_20260328_OUT003_ING002_0094,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,2026-03-28,2026-03-29,Pending,ING002,Milk,Dairy,Raw Material,0.0,115.61,115.61,litre,69.43,8026.8,401.34,8428.14
PUR_20260328_OUT003_ING005_0094,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,2026-03-28,2026-03-29,Closed,ING005,Paneer,Dairy,Raw Material,38.0,0.0,38.0,kg,366.86,13940.68,697.03,14637.71
PUR_20260328_OUT003_ING006_0094,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260328-OUT003-0093,2026-03-28,2026-03-30,Closed,ING006,Cheese,Dairy,Raw Material,14.64,0.0,14.64,kg,488.34,7149.3,357.46,7506.76
PUR_20260328_OUT003_ING007_0094,ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260328-OUT003-0093,2026-03-28,2026-03-30,Partially Received,ING007,Chicken,Protein,Raw Material,22.15,10.61,32.76,kg,340.83,11165.59,558.28,11723.87
PUR_20260328_OUT003_ING035_0094,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260328-OUT003-0093,2026-03-28,2026-03-31,Closed,ING035,Aioli,Syrups & Sauces,Raw Material,16.52,0.0,16.52,kg,315.95,5219.49,939.51,6159.0
PUR_20260328_OUT003_ING037_0094,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,2026-03-28,2026-03-30,Partially Received,ING037,Hot Cup,Packaging,Consumable,900.78,449.22,1350.0,pcs,2.86,3861.0,694.98,4555.98
PUR_20260328_OUT003_ING042_0094,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,2026-03-28,2026-03-30,Partially Received,ING042,Sandwich Box,Packaging,Consumable,340.06,274.94,615.0,pcs,6.48,3985.2,717.34,4702.54
PUR_20260328_OUT003_ING043_0094,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260328-OUT003-0093,2026-03-28,2026-03-31,Closed,ING043,Wrap Packaging,Packaging,Consumable,490.0,0.0,490.0,pcs,6.14,3008.6,541.55,3550.15
PUR_20260331_OUT003_ING006_0097,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260331-OUT003-0096,2026-03-31,2026-04-01,Closed,ING006,Cheese,Dairy,Raw Material,14.42,0.0,14.42,kg,472.43,6812.44,340.62,7153.06
PUR_20260331_OUT003_ING009_0097,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260331-OUT003-0096,2026-03-31,2026-04-01,Partially Received,ING009,Bread,Bakery,Raw Material,202.98,162.02,365.0,pcs,12.21,4456.65,222.83,4679.48
PUR_20260331_OUT003_ING026_0097,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260331-OUT003-0096,2026-03-31,2026-04-02,Partially Received,ING026,Banana,Produce,Raw Material,33.27,26.95,60.22,kg,71.19,4287.06,214.35,4501.41
PUR_20260331_OUT003_ING032_0097,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260331-OUT003-0096,2026-03-31,2026-04-02,Cancelled,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,0.0,0.0,21.79,kg,346.26,7545.01,1358.1,8903.11
PUR_20260331_OUT003_ING043_0097,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260331-OUT003-0096,2026-03-31,2026-04-02,Closed,ING043,Wrap Packaging,Packaging,Consumable,335.0,0.0,335.0,pcs,5.68,1902.8,342.5,2245.3
