row_id,deployment,date,generation_date,generation_time,item_code,item_name,super_category_code,super_category_name,category_code,category_name,unit_name,average_price,store_stock_qty,total_qty,total_amt
INV_20260301_OUT003_ING025,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,413.64,28.916,28.916,11960.81
INV_20260301_OUT003_ING026,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,71.23,290.7589,290.7589,20710.76
INV_20260301_OUT003_ING027,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,531.64,158.6105,158.6105,84323.69
INV_20260301_OUT003_ING028,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,94.89,59.853,59.853,5679.45
INV_20260301_OUT003_ING029,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING029,Onion,SUP001,Raw Material,,Produce,kg,43.36,156.5486,156.5486,6787.95
INV_20260301_OUT003_ING030,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,,Produce,kg,85.55,29.2316,29.2316,2500.76
INV_20260301_OUT003_ING031,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,55.22,314.5462,314.5462,17369.24
INV_20260301_OUT003_ING032,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,,Syrups & Sauces,kg,349.8,135.6462,135.6462,47449.04
INV_20260301_OUT003_ING033,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,278.07,75.5903,75.5903,21019.39
INV_20260301_OUT003_ING035,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,307.12,68.9773,68.9773,21184.31
INV_20260301_OUT003_ING036,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.21,6331.972,6331.972,20325.63
INV_20260301_OUT003_ING037,ABNAH Cafe Saket Premium,2026-03-01,2026-03-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.82,5515.7635,5515.7635,15554.45
INV_20260302_OUT003_ING001,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,978.96,7.9097,7.9097,7743.28
INV_20260302_OUT003_ING002,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING002,Milk,SUP001,Raw Material,,Dairy,litre,74.27,43.403,43.403,3223.54
INV_20260302_OUT003_ING003,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING003,Oat Milk,,Raw Material,CAT003,Dairy Alternative,litre,180.74,34.5325,34.5325,6241.4
INV_20260302_OUT003_ING004,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,214.84,140.7769,140.7769,30244.51
INV_20260302_OUT003_ING005,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,349.52,168.428,168.428,58868.95
INV_20260302_OUT003_ING006,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,466.38,191.4469,191.4469,89287.01
INV_20260302_OUT003_ING007,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,332.41,175.0727,175.0727,58195.92
INV_20260302_OUT003_ING008,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,7.01,1592.5093,1592.5093,11163.49
INV_20260302_OUT003_ING009,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.38,1801.9771,1801.9771,22308.48
INV_20260302_OUT003_ING010,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING010,Bagel,,Raw Material,CAT005,Bakery,pcs,28.07,685.2962,685.2962,19236.26
INV_20260302_OUT003_ING011,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.32,864.4481,864.4481,13243.34
INV_20260302_OUT003_ING012,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.8,1022.8438,1022.8438,43777.71
INV_20260302_OUT003_ING013,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,35.35,716.9512,716.9512,25344.22
INV_20260302_OUT003_ING014,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,47.29,790.0361,790.0361,37360.81
INV_20260302_OUT003_ING015,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,70.47,449.1668,449.1668,31652.78
INV_20260302_OUT003_ING016,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,263.29,156.486,156.486,41201.2
INV_20260302_OUT003_ING017,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,249.81,61.2157,61.2157,15292.29
INV_20260302_OUT003_ING018,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,243.35,126.4632,126.4632,30774.82
INV_20260302_OUT003_ING019,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,89.71,63.3635,63.3635,5684.34
INV_20260302_OUT003_ING020,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,604.29,103.4057,103.4057,62487.03
INV_20260302_OUT003_ING021,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2163.69,13.2043,13.2043,28570.01
INV_20260302_OUT003_ING022,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING022,Ice,,Raw Material,CAT009,Beverage Inputs,kg,12.34,1288.7355,1288.7355,15903.0
INV_20260302_OUT003_ING023,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING023,Lemon,SUP001,Raw Material,,Produce,kg,107.94,62.0861,62.0861,6701.57
INV_20260302_OUT003_ING024,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,394.35,48.5416,48.5416,19142.38
INV_20260302_OUT003_ING025,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING025,Mixed Berry Pulp,,Raw Material,CAT011,Fruit Inputs,kg,436.31,28.8252,28.8252,12576.72
INV_20260302_OUT003_ING026,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,72.77,290.364,290.364,21129.79
INV_20260302_OUT003_ING027,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING027,Butter,,Raw Material,CAT002,Dairy,kg,531.9,158.4562,158.4562,84282.85
INV_20260302_OUT003_ING028,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,97.12,59.7146,59.7146,5799.48
INV_20260302_OUT003_ING029,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING029,Onion,SUP001,Raw Material,,Produce,kg,41.4,156.5277,156.5277,6480.25
INV_20260302_OUT003_ING030,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,82.49,29.2053,29.2053,2409.15
INV_20260302_OUT003_ING031,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING031,Tomato,,Raw Material,CAT010,Produce,kg,53.36,314.3887,314.3887,16775.78
INV_20260302_OUT003_ING032,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,333.54,135.6256,135.6256,45236.56
INV_20260302_OUT003_ING033,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,274.73,75.5001,75.5001,20742.14
INV_20260302_OUT003_ING035,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,306.42,68.9241,68.9241,21119.72
INV_20260302_OUT003_ING036,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.19,6308.7657,6308.7657,20124.96
INV_20260302_OUT003_ING037,ABNAH Cafe Saket Premium,2026-03-02,2026-03-02,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.74,5481.2982,5481.2982,15018.76
INV_20260303_OUT003_ING001,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,986.83,6.9847,6.9847,6892.71
INV_20260303_OUT003_ING002,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,74.83,35.8857,35.8857,2685.33
INV_20260303_OUT003_ING003,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,183.61,33.9237,33.9237,6228.73
INV_20260303_OUT003_ING004,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,204.33,140.5027,140.5027,28708.92
INV_20260303_OUT003_ING005,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,365.37,167.9242,167.9242,61354.46
INV_20260303_OUT003_ING006,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING006,Cheese,,Raw Material,,Dairy,kg,467.87,191.2132,191.2132,89462.92
INV_20260303_OUT003_ING007,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,340.1,174.9033,174.9033,59484.61
INV_20260303_OUT003_ING008,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,6.97,1590.4695,1590.4695,11085.57
INV_20260303_OUT003_ING009,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.05,1792.8889,1792.8889,21604.31
INV_20260303_OUT003_ING010,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,28.22,684.2498,684.2498,19309.53
INV_20260303_OUT003_ING011,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,14.71,862.4019,862.4019,12685.93
INV_20260303_OUT003_ING012,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,41.27,1009.9498,1009.9498,41680.63
INV_20260303_OUT003_ING013,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.21,716.9512,716.9512,24526.9
INV_20260303_OUT003_ING014,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,45.2,783.8683,783.8683,35430.85
INV_20260303_OUT003_ING015,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,72.17,449.1668,449.1668,32416.37
INV_20260303_OUT003_ING016,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,254.4,156.0148,156.0148,39690.17
INV_20260303_OUT003_ING017,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,255.22,61.0409,61.0409,15578.86
INV_20260303_OUT003_ING018,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,,Syrups & Sauces,litre,237.0,151.4433,151.4433,35892.06
INV_20260303_OUT003_ING019,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,88.79,86.2682,86.2682,7659.75
INV_20260303_OUT003_ING020,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,604.54,103.3787,103.3787,62496.56
INV_20260303_OUT003_ING021,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,,Tea Inputs,kg,2232.77,13.2043,13.2043,29482.16
INV_20260303_OUT003_ING022,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,11.72,1286.3102,1286.3102,15075.56
INV_20260303_OUT003_ING023,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING023,Lemon,,Raw Material,CAT010,Produce,kg,107.4,61.9514,61.9514,6653.58
INV_20260303_OUT003_ING024,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,397.41,48.5416,48.5416,19290.92
INV_20260303_OUT003_ING025,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,413.83,28.6523,28.6523,11857.18
INV_20260303_OUT003_ING026,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,71.49,290.2925,290.2925,20753.01
INV_20260303_OUT003_ING027,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,528.73,158.1622,158.1622,83625.1
INV_20260303_OUT003_ING028,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,95.6,59.6036,59.6036,5698.1
INV_20260303_OUT003_ING029,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.47,156.4857,156.4857,6489.46
INV_20260303_OUT003_ING030,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,84.73,29.1524,29.1524,2470.08
INV_20260303_OUT003_ING031,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING031,Tomato,,Raw Material,CAT010,Produce,kg,54.71,314.3001,314.3001,17195.36
INV_20260303_OUT003_ING032,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING032,Pesto Sauce,,Raw Material,CAT007,Syrups & Sauces,kg,338.62,135.6049,135.6049,45918.53
INV_20260303_OUT003_ING033,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,288.09,75.4076,75.4076,21724.18
INV_20260303_OUT003_ING035,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,305.5,68.884,68.884,21044.06
INV_20260303_OUT003_ING036,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.19,6289.6374,6289.6374,20063.94
INV_20260303_OUT003_ING037,ABNAH Cafe Saket Premium,2026-03-03,2026-03-03,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.8,5444.8336,5444.8336,15245.53
INV_20260304_OUT003_ING001,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,987.92,5.5224,5.5224,5455.69
INV_20260304_OUT003_ING002,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,74.53,89.5366,89.5366,6673.16
INV_20260304_OUT003_ING003,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,187.55,32.5007,32.5007,6095.51
INV_20260304_OUT003_ING004,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,213.19,139.9754,139.9754,29841.36
INV_20260304_OUT003_ING005,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,360.3,167.702,167.702,60423.03
INV_20260304_OUT003_ING006,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,497.45,191.0794,191.0794,95052.45
INV_20260304_OUT003_ING007,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING007,Chicken,SUP001,Raw Material,,Protein,kg,337.72,174.8051,174.8051,59035.18
INV_20260304_OUT003_ING008,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,6.85,1590.4695,1590.4695,10894.72
INV_20260304_OUT003_ING009,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.12,2238.6237,2238.6237,27132.12
INV_20260304_OUT003_ING010,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,27.98,684.2498,684.2498,19145.31
INV_20260304_OUT003_ING011,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.33,861.3504,861.3504,13204.5
INV_20260304_OUT003_ING012,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.67,1002.7996,1002.7996,42789.46
INV_20260304_OUT003_ING013,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,35.23,931.9512,931.9512,32832.64
INV_20260304_OUT003_ING014,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,44.93,777.7573,777.7573,34944.64
INV_20260304_OUT003_ING015,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,74.57,449.1668,449.1668,33494.37
INV_20260304_OUT003_ING016,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,262.47,155.2709,155.2709,40753.95
INV_20260304_OUT003_ING017,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,258.05,60.7784,60.7784,15683.87
INV_20260304_OUT003_ING018,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,243.62,151.3277,151.3277,36866.45
INV_20260304_OUT003_ING019,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,87.92,84.7636,84.7636,7452.42
INV_20260304_OUT003_ING020,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,623.26,103.3546,103.3546,64416.79
INV_20260304_OUT003_ING021,ABNAH Cafe Saket Premium,2026-03-04,2026-03-04,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2128.4,13.2043,13.2043,28104.03
