row_id,deployment,date,generation_date,generation_time,item_code,item_name,super_category_code,super_category_name,category_code,category_name,unit_name,average_price,store_stock_qty,total_qty,total_amt
INV_20260301_OUT001_ING014,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,47.15,410.7184,410.7184,19365.37
INV_20260301_OUT001_ING015,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,73.83,454.3078,454.3078,33541.54
INV_20260301_OUT001_ING016,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,261.5,44.3811,44.3811,11605.66
INV_20260301_OUT001_ING017,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,258.58,115.0861,115.0861,29758.96
INV_20260301_OUT001_ING018,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,246.18,112.4263,112.4263,27677.11
INV_20260301_OUT001_ING019,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,88.92,96.697,96.697,8598.3
INV_20260301_OUT001_ING020,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,637.2,76.4478,76.4478,48712.54
INV_20260301_OUT001_ING021,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2176.87,20.8881,20.8881,45470.68
INV_20260301_OUT001_ING022,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,12.22,953.9042,953.9042,11656.71
INV_20260301_OUT001_ING023,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,108.77,72.9866,72.9866,7938.75
INV_20260301_OUT001_ING024,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,388.72,65.7585,65.7585,25561.64
INV_20260301_OUT001_ING025,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,420.18,36.3306,36.3306,15265.39
INV_20260301_OUT001_ING026,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,74.77,126.2294,126.2294,9438.17
INV_20260301_OUT001_ING027,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,528.21,181.1658,181.1658,95693.59
INV_20260301_OUT001_ING028,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,95.68,16.736,16.736,1601.3
INV_20260301_OUT001_ING029,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.21,308.6768,308.6768,12720.57
INV_20260301_OUT001_ING030,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,83.5,133.1219,133.1219,11115.68
INV_20260301_OUT001_ING031,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,55.28,372.1911,372.1911,20574.72
INV_20260301_OUT001_ING032,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,337.51,44.6251,44.6251,15061.42
INV_20260301_OUT001_ING033,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,283.38,43.9833,43.9833,12463.99
INV_20260301_OUT001_ING035,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,307.79,57.5972,57.5972,17727.84
INV_20260301_OUT001_ING036,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING036,Cold Cup,SUP002,Consumable,,Packaging,pcs,3.26,10501.5005,10501.5005,34234.89
INV_20260301_OUT001_ING037,ABNAH Cafe Connaught Place,2026-03-01,2026-03-01,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.86,3346.8337,3346.8337,9571.94
INV_20260302_OUT001_ING001,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,957.32,6.6999,6.6999,6413.95
INV_20260302_OUT001_ING002,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,70.32,351.3068,351.3068,24703.89
INV_20260302_OUT001_ING003,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,191.28,96.1815,96.1815,18397.6
INV_20260302_OUT001_ING004,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,211.95,174.0792,174.0792,36896.09
INV_20260302_OUT001_ING005,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,351.87,100.8518,100.8518,35486.72
INV_20260302_OUT001_ING006,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING006,Cheese,,Raw Material,CAT002,Dairy,kg,476.75,53.865,53.865,25680.14
INV_20260302_OUT001_ING007,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,323.91,212.6231,212.6231,68870.75
INV_20260302_OUT001_ING008,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING008,Egg,,Raw Material,,Protein,pcs,6.87,1375.3806,1375.3806,9448.86
INV_20260302_OUT001_ING009,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,12.4,1311.9436,1311.9436,16268.1
INV_20260302_OUT001_ING010,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,28.03,1364.4697,1364.4697,38246.09
INV_20260302_OUT001_ING011,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.44,2012.9773,2012.9773,31080.37
INV_20260302_OUT001_ING012,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.35,564.1842,564.1842,23893.2
INV_20260302_OUT001_ING013,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.13,1616.5809,1616.5809,55173.91
INV_20260302_OUT001_ING014,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,46.51,614.8096,614.8096,28594.79
INV_20260302_OUT001_ING015,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,70.54,454.3078,454.3078,32046.87
INV_20260302_OUT001_ING016,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,263.93,43.7982,43.7982,11559.66
INV_20260302_OUT001_ING017,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING017,Caramel Syrup,,Raw Material,CAT007,Syrups & Sauces,litre,252.1,114.9278,114.9278,28973.3
INV_20260302_OUT001_ING018,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,234.45,112.4011,112.4011,26352.44
INV_20260302_OUT001_ING019,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,90.37,95.5048,95.5048,8630.77
INV_20260302_OUT001_ING020,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,623.3,76.429,76.429,47638.2
INV_20260302_OUT001_ING021,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2188.04,20.8881,20.8881,45704.0
INV_20260302_OUT001_ING022,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,11.84,951.803,951.803,11269.35
INV_20260302_OUT001_ING023,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,113.98,72.7985,72.7985,8297.57
INV_20260302_OUT001_ING024,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,391.87,65.7585,65.7585,25768.78
INV_20260302_OUT001_ING025,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,,Fruit Inputs,kg,429.45,36.3306,36.3306,15602.18
INV_20260302_OUT001_ING026,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,70.92,126.1577,126.1577,8947.1
INV_20260302_OUT001_ING027,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING027,Butter,SUP001,Raw Material,CAT002,Dairy,kg,515.33,181.0232,181.0232,93286.69
INV_20260302_OUT001_ING028,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,96.7,16.5883,16.5883,1604.09
INV_20260302_OUT001_ING029,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING029,Onion,,Raw Material,CAT010,Produce,kg,43.33,308.6368,308.6368,13373.23
INV_20260302_OUT001_ING030,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,84.42,133.0728,133.0728,11234.01
INV_20260302_OUT001_ING031,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,55.53,372.0362,372.0362,20659.17
INV_20260302_OUT001_ING032,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,341.16,44.5602,44.5602,15202.16
INV_20260302_OUT001_ING033,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,274.68,43.8697,43.8697,12050.13
INV_20260302_OUT001_ING035,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,304.73,86.6867,86.6867,26416.04
INV_20260302_OUT001_ING036,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.13,10484.5403,10484.5403,32816.61
INV_20260302_OUT001_ING037,ABNAH Cafe Connaught Place,2026-03-02,2026-03-02,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.74,5263.9278,5263.9278,14423.16
INV_20260303_OUT001_ING001,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,994.27,5.5046,5.5046,5473.06
INV_20260303_OUT001_ING002,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,72.87,340.7189,340.7189,24828.19
INV_20260303_OUT001_ING003,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING003,Oat Milk,SUP001,Raw Material,CAT003,Dairy Alternative,litre,185.32,96.0014,96.0014,17790.98
INV_20260303_OUT001_ING004,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,204.02,212.621,212.621,43378.94
INV_20260303_OUT001_ING005,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING005,Paneer,SUP001,Raw Material,,Dairy,kg,359.79,100.5403,100.5403,36173.39
INV_20260303_OUT001_ING006,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,492.52,53.3856,53.3856,26293.48
INV_20260303_OUT001_ING007,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,329.45,211.7168,211.7168,69750.1
INV_20260303_OUT001_ING008,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,6.99,1371.2913,1371.2913,9585.33
INV_20260303_OUT001_ING009,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,11.66,1289.1076,1289.1076,15030.99
INV_20260303_OUT001_ING010,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING010,Bagel,SUP001,Raw Material,,Bakery,pcs,28.75,1361.4083,1361.4083,39140.49
INV_20260303_OUT001_ING011,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.46,2011.9408,2011.9408,31104.6
INV_20260303_OUT001_ING012,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,42.92,558.2655,558.2655,23960.76
INV_20260303_OUT001_ING013,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,35.05,1616.5809,1616.5809,56661.16
INV_20260303_OUT001_ING014,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,47.71,610.1574,610.1574,29110.61
INV_20260303_OUT001_ING015,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,74.72,454.3078,454.3078,33945.88
INV_20260303_OUT001_ING016,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,254.82,43.3239,43.3239,11039.8
INV_20260303_OUT001_ING017,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,255.49,114.8022,114.8022,29330.81
INV_20260303_OUT001_ING018,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,237.02,112.2543,112.2543,26606.51
INV_20260303_OUT001_ING019,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,87.72,94.4168,94.4168,8282.24
INV_20260303_OUT001_ING020,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,634.89,76.4156,76.4156,48515.5
INV_20260303_OUT001_ING021,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING021,Matcha Powder,SUP001,Raw Material,CAT008,Tea Inputs,kg,2212.02,20.8881,20.8881,46204.89
INV_20260303_OUT001_ING022,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING022,Ice,SUP001,Raw Material,CAT009,Beverage Inputs,kg,12.42,949.0267,949.0267,11786.91
INV_20260303_OUT001_ING023,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING023,Lemon,SUP001,Raw Material,CAT010,Produce,kg,113.7,72.7017,72.7017,8266.18
INV_20260303_OUT001_ING024,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING024,Hibiscus Concentrate,SUP001,Raw Material,CAT009,Beverage Inputs,litre,405.54,65.6406,65.6406,26619.89
INV_20260303_OUT001_ING025,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING025,Mixed Berry Pulp,SUP001,Raw Material,CAT011,Fruit Inputs,kg,423.62,36.3306,36.3306,15390.37
INV_20260303_OUT001_ING026,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING026,Banana,SUP001,Raw Material,CAT010,Produce,kg,70.88,125.9815,125.9815,8929.57
INV_20260303_OUT001_ING027,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING027,Butter,,Raw Material,CAT002,Dairy,kg,520.43,180.8377,180.8377,94113.36
INV_20260303_OUT001_ING028,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING028,Lettuce,SUP001,Raw Material,CAT010,Produce,kg,94.2,16.3695,16.3695,1542.01
INV_20260303_OUT001_ING029,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING029,Onion,SUP001,Raw Material,CAT010,Produce,kg,41.44,308.6169,308.6169,12789.08
INV_20260303_OUT001_ING030,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING030,Capsicum,SUP001,Raw Material,CAT010,Produce,kg,82.85,133.0479,133.0479,11023.02
INV_20260303_OUT001_ING031,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING031,Tomato,SUP001,Raw Material,CAT010,Produce,kg,54.09,371.7484,371.7484,20107.87
INV_20260303_OUT001_ING032,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING032,Pesto Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,339.04,44.5197,44.5197,15093.96
INV_20260303_OUT001_ING033,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING033,Chipotle Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,289.85,43.695,43.695,12665.0
INV_20260303_OUT001_ING035,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING035,Aioli,SUP001,Raw Material,CAT007,Syrups & Sauces,kg,315.82,86.6656,86.6656,27370.73
INV_20260303_OUT001_ING036,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING036,Cold Cup,SUP002,Consumable,CAT012,Packaging,pcs,3.27,10463.6503,10463.6503,34216.14
INV_20260303_OUT001_ING037,ABNAH Cafe Connaught Place,2026-03-03,2026-03-03,23:55:00,ING037,Hot Cup,SUP002,Consumable,CAT012,Packaging,pcs,2.81,5222.4131,5222.4131,14674.98
INV_20260304_OUT001_ING001,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING001,Coffee Beans,SUP001,Raw Material,CAT001,Coffee Inputs,kg,999.27,4.4996,4.4996,4496.32
INV_20260304_OUT001_ING002,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING002,Milk,SUP001,Raw Material,CAT002,Dairy,litre,71.77,332.7088,332.7088,23878.51
INV_20260304_OUT001_ING003,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING003,Oat Milk,,Raw Material,CAT003,Dairy Alternative,litre,186.54,95.5657,95.5657,17826.83
INV_20260304_OUT001_ING004,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING004,Cream,SUP001,Raw Material,CAT002,Dairy,litre,209.5,212.2601,212.2601,44468.49
INV_20260304_OUT001_ING005,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING005,Paneer,SUP001,Raw Material,CAT002,Dairy,kg,355.3,130.0209,130.0209,46196.43
INV_20260304_OUT001_ING006,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING006,Cheese,SUP001,Raw Material,CAT002,Dairy,kg,488.38,53.0381,53.0381,25902.75
INV_20260304_OUT001_ING007,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING007,Chicken,SUP001,Raw Material,CAT004,Protein,kg,332.86,211.1055,211.1055,70268.58
INV_20260304_OUT001_ING008,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING008,Egg,SUP001,Raw Material,CAT004,Protein,pcs,6.85,1371.2913,1371.2913,9393.35
INV_20260304_OUT001_ING009,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING009,Bread,SUP001,Raw Material,CAT005,Bakery,pcs,11.93,1276.0284,1276.0284,15223.02
INV_20260304_OUT001_ING010,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING010,Bagel,SUP001,Raw Material,CAT005,Bakery,pcs,27.9,1359.3049,1359.3049,37924.61
INV_20260304_OUT001_ING011,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING011,Tortilla,SUP001,Raw Material,CAT005,Bakery,pcs,15.41,2010.9219,2010.9219,30988.31
INV_20260304_OUT001_ING012,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING012,Croissant Base,SUP001,Raw Material,CAT005,Bakery,pcs,41.44,551.4037,551.4037,22850.17
INV_20260304_OUT001_ING013,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING013,Brownie Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,34.43,1616.5809,1616.5809,55658.88
INV_20260304_OUT001_ING014,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING014,Cake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,46.15,608.0607,608.0607,28062.0
INV_20260304_OUT001_ING015,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING015,Cheesecake Base,SUP001,Raw Material,CAT006,Dessert Inputs,pcs,72.17,453.2926,453.2926,32714.13
INV_20260304_OUT001_ING016,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING016,Chocolate Sauce,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,260.99,43.1507,43.1507,11261.9
INV_20260304_OUT001_ING017,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING017,Caramel Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,250.94,114.5927,114.5927,28755.89
INV_20260304_OUT001_ING018,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING018,Vanilla Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,235.71,112.1705,112.1705,26439.71
INV_20260304_OUT001_ING019,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING019,Sugar Syrup,SUP001,Raw Material,CAT007,Syrups & Sauces,litre,88.44,93.3678,93.3678,8257.45
INV_20260304_OUT001_ING020,ABNAH Cafe Connaught Place,2026-03-04,2026-03-04,23:55:00,ING020,Tea Leaves,SUP001,Raw Material,CAT008,Tea Inputs,kg,612.45,76.4058,76.4058,46794.73
