row_id,outlet_name,date,super_category,category,item_number,item_name,qty,net_sale
SALE_20260101_OUT003_MENU0075,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Smoothie,MENU0075,Seasonal Smoothie - Medium,2,668.03
SALE_20260101_OUT003_MENU0076,ABNAH Cafe Saket Premium,2026-01-01,Beverage,Smoothie,MENU0076,Seasonal Smoothie - Large,1,355.31
SALE_20260101_OUT003_MENU0079,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0079,Smoked Chipotle Paneer Sandwich,1,280.37
SALE_20260101_OUT003_MENU0080,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0080,Pesto Veg Sandwich,1,282.96
SALE_20260101_OUT003_MENU0081,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0081,Pepper Chicken Sandwich,1,317.17
SALE_20260101_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-01-01,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,2,640.09
SALE_20260101_OUT003_MENU0083,ABNAH Cafe Saket Premium,2026-01-01,Food,Toasts,MENU0083,Chilli Cheese Garlic Toast,1,225.98
SALE_20260101_OUT003_MENU0084,ABNAH Cafe Saket Premium,2026-01-01,Food,Toasts,MENU0084,Chicken Pepperoni Avocado Toast,1,315.0
SALE_20260101_OUT003_MENU0087,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0087,Cream Cheese Bagel,1,248.77
SALE_20260101_OUT003_MENU0088,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0088,Scallion Pepper Cream Cheese Bagel,1,250.02
SALE_20260101_OUT003_MENU0089,ABNAH Cafe Saket Premium,2026-01-01,Food,Breakfast,MENU0089,Masala Egg Bun,1,224.82
SALE_20260101_OUT003_MENU0094,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0094,Butter Croissant,1,194.58
SALE_20260101_OUT003_MENU0096,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0096,Chocolate Croissant,1,224.96
SALE_20260101_OUT003_MENU0097,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1,244.06
SALE_20260101_OUT003_MENU0098,ABNAH Cafe Saket Premium,2026-01-01,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,1,265.01
SALE_20260101_OUT003_MENU0100,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1,202.0
SALE_20260101_OUT003_MENU0103,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0103,Banoffee Pie,1,274.97
SALE_20260101_OUT003_MENU0106,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,1,191.56
SALE_20260101_OUT003_MENU0107,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,1,171.03
SALE_20260101_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-01-01,Dessert,Desserts,MENU0109,Basque Cheesecake,1,308.58
SALE_20260102_OUT003_MENU0004,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0004,Americano - Medium,1,213.06
SALE_20260102_OUT003_MENU0005,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0005,Americano - Large,1,236.84
SALE_20260102_OUT003_MENU0006,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0006,Latte - Regular,1,220.68
SALE_20260102_OUT003_MENU0007,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0007,Latte - Medium,2,472.09
SALE_20260102_OUT003_MENU0008,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0008,Latte - Large,1,269.68
SALE_20260102_OUT003_MENU0010,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,1,236.76
SALE_20260102_OUT003_MENU0011,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,2,517.05
SALE_20260102_OUT003_MENU0013,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0013,Flat White - Medium,1,257.87
SALE_20260102_OUT003_MENU0015,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0015,Mocha - Regular,1,247.62
SALE_20260102_OUT003_MENU0016,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,270.6
SALE_20260102_OUT003_MENU0020,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0020,Sea Salt Mocha - Large,1,326.66
SALE_20260102_OUT003_MENU0021,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,2,519.18
SALE_20260102_OUT003_MENU0022,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,1,298.52
SALE_20260102_OUT003_MENU0024,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,1,263.02
SALE_20260102_OUT003_MENU0025,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,2,568.26
SALE_20260102_OUT003_MENU0026,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0026,Caramel Macchiato - Large,1,306.6
SALE_20260102_OUT003_MENU0027,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,1,255.79
SALE_20260102_OUT003_MENU0029,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Signature Coffee,MENU0029,French Vanilla Latte - Large,1,305.66
SALE_20260102_OUT003_MENU0033,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,2,431.96
SALE_20260102_OUT003_MENU0034,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,1,247.32
SALE_20260102_OUT003_MENU0035,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Brew,MENU0035,Classic Cold Brew - Large,1,263.2
SALE_20260102_OUT003_MENU0036,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Brew,MENU0036,Coffee Lemonade - Regular,1,221.02
SALE_20260102_OUT003_MENU0040,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,1,285.44
SALE_20260102_OUT003_MENU0043,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1,291.48
SALE_20260102_OUT003_MENU0045,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,1,288.45
SALE_20260102_OUT003_MENU0046,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,1,307.96
SALE_20260102_OUT003_MENU0048,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,2,565.67
SALE_20260102_OUT003_MENU0050,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Cold Coffee,MENU0050,Caramel Cold Coffee - Large,1,360.31
SALE_20260102_OUT003_MENU0051,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Tea,MENU0051,Masala Chai Latte - Regular,1,185.93
SALE_20260102_OUT003_MENU0053,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Tea,MENU0053,Masala Chai Latte - Large,1,236.48
SALE_20260102_OUT003_MENU0055,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,1,257.1
SALE_20260102_OUT003_MENU0058,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,1,204.55
SALE_20260102_OUT003_MENU0060,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Iced Tea,MENU0060,Lemon Iced Tea - Large,1,251.94
SALE_20260102_OUT003_MENU0061,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Iced Tea,MENU0061,Hibiscus Lime Iced Tea - Regular,1,224.47
SALE_20260102_OUT003_MENU0069,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Shake,MENU0069,Choco Chip Shake - Medium,1,335.96
SALE_20260102_OUT003_MENU0072,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Shake,MENU0072,Mixed Berry Shake - Medium,1,352.16
SALE_20260102_OUT003_MENU0073,ABNAH Cafe Saket Premium,2026-01-02,Beverage,Shake,MENU0073,Mixed Berry Shake - Large,2,736.57
SALE_20260102_OUT003_MENU0078,ABNAH Cafe Saket Premium,2026-01-02,Food,Wraps,MENU0078,Shredded Chicken Wrap,1,278.57
SALE_20260102_OUT003_MENU0081,ABNAH Cafe Saket Premium,2026-01-02,Food,Sandwiches,MENU0081,Pepper Chicken Sandwich,1,319.4
SALE_20260102_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-01-02,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1,321.66
SALE_20260102_OUT003_MENU0089,ABNAH Cafe Saket Premium,2026-01-02,Food,Breakfast,MENU0089,Masala Egg Bun,1,225.33
SALE_20260102_OUT003_MENU0091,ABNAH Cafe Saket Premium,2026-01-02,Food,Snacks,MENU0091,Pesto Sundried Tomato Pin Wheel,1,212.6
SALE_20260102_OUT003_MENU0092,ABNAH Cafe Saket Premium,2026-01-02,Food,Snacks,MENU0092,Turnover with Brioche Dough Chicken,1,253.92
SALE_20260102_OUT003_MENU0094,ABNAH Cafe Saket Premium,2026-01-02,Food,Baked Goods,MENU0094,Butter Croissant,1,198.73
SALE_20260102_OUT003_MENU0097,ABNAH Cafe Saket Premium,2026-01-02,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,6,1440.87
SALE_20260102_OUT003_MENU0099,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Baked Goods,MENU0099,Cinnamon Roll with Cream Cheese,1,211.29
SALE_20260102_OUT003_MENU0100,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,2,402.5
SALE_20260102_OUT003_MENU0102,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,1,291.65
SALE_20260102_OUT003_MENU0104,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,2,391.86
SALE_20260102_OUT003_MENU0106,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,2,380.49
SALE_20260102_OUT003_MENU0107,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,1,166.83
SALE_20260102_OUT003_MENU0108,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0108,Apple Pie,2,535.53
SALE_20260102_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-01-02,Dessert,Desserts,MENU0109,Basque Cheesecake,1,295.33
SALE_20260103_OUT003_MENU0003,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0003,Americano - Regular,2,347.82
SALE_20260103_OUT003_MENU0005,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0005,Americano - Large,1,238.14
SALE_20260103_OUT003_MENU0006,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0006,Latte - Regular,2,451.35
SALE_20260103_OUT003_MENU0008,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0008,Latte - Large,1,271.77
SALE_20260103_OUT003_MENU0009,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,6,1323.9
SALE_20260103_OUT003_MENU0010,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,2,493.64
SALE_20260103_OUT003_MENU0011,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,2,549.58
SALE_20260103_OUT003_MENU0012,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0012,Flat White - Regular,2,463.6
SALE_20260103_OUT003_MENU0013,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0013,Flat White - Medium,1,246.31
SALE_20260103_OUT003_MENU0014,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0014,Flat White - Large,2,540.19
SALE_20260103_OUT003_MENU0015,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0015,Mocha - Regular,1,244.12
SALE_20260103_OUT003_MENU0016,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,271.9
SALE_20260103_OUT003_MENU0017,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Coffee Classics,MENU0017,Mocha - Large,4,1137.4
SALE_20260103_OUT003_MENU0018,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0018,Sea Salt Mocha - Regular,1,267.42
SALE_20260103_OUT003_MENU0020,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0020,Sea Salt Mocha - Large,1,329.08
SALE_20260103_OUT003_MENU0021,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,1,266.94
SALE_20260103_OUT003_MENU0022,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,2,572.77
SALE_20260103_OUT003_MENU0023,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0023,Orange Zest Mocha - Large,4,1271.93
SALE_20260103_OUT003_MENU0024,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,3,747.43
SALE_20260103_OUT003_MENU0025,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1,281.56
SALE_20260103_OUT003_MENU0026,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0026,Caramel Macchiato - Large,1,314.86
SALE_20260103_OUT003_MENU0028,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0028,French Vanilla Latte - Medium,4,1135.2
SALE_20260103_OUT003_MENU0030,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,3,825.74
SALE_20260103_OUT003_MENU0031,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,2,627.9
SALE_20260103_OUT003_MENU0032,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Signature Coffee,MENU0032,Vegan Iced Latte - Large,2,667.76
SALE_20260103_OUT003_MENU0033,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,2,453.39
SALE_20260103_OUT003_MENU0035,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0035,Classic Cold Brew - Large,1,262.54
SALE_20260103_OUT003_MENU0036,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0036,Coffee Lemonade - Regular,2,446.12
SALE_20260103_OUT003_MENU0037,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0037,Coffee Lemonade - Medium,2,504.71
SALE_20260103_OUT003_MENU0038,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0038,Coffee Lemonade - Large,1,282.2
SALE_20260103_OUT003_MENU0039,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1,248.21
SALE_20260103_OUT003_MENU0042,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Coffee,MENU0042,Classic Cold Coffee - Regular,4,1019.59
SALE_20260103_OUT003_MENU0043,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,2,558.74
SALE_20260103_OUT003_MENU0044,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Coffee,MENU0044,Classic Cold Coffee - Large,1,330.69
SALE_20260103_OUT003_MENU0048,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,1,282.94
SALE_20260103_OUT003_MENU0049,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Cold Coffee,MENU0049,Caramel Cold Coffee - Medium,2,641.82
SALE_20260103_OUT003_MENU0051,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Tea,MENU0051,Masala Chai Latte - Regular,2,388.39
SALE_20260103_OUT003_MENU0055,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,2,526.53
SALE_20260103_OUT003_MENU0056,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Tea,MENU0056,Japanese Matcha Latte - Medium,1,283.0
SALE_20260103_OUT003_MENU0057,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Tea,MENU0057,Japanese Matcha Latte - Large,2,616.16
SALE_20260103_OUT003_MENU0058,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,1,197.04
SALE_20260103_OUT003_MENU0061,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Iced Tea,MENU0061,Hibiscus Lime Iced Tea - Regular,2,429.64
SALE_20260103_OUT003_MENU0064,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Kids Beverage,MENU0064,Hot Chocolate - Regular,1,209.65
SALE_20260103_OUT003_MENU0069,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Shake,MENU0069,Choco Chip Shake - Medium,2,643.27
SALE_20260103_OUT003_MENU0070,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Shake,MENU0070,Choco Chip Shake - Large,2,739.78
SALE_20260103_OUT003_MENU0074,ABNAH Cafe Saket Premium,2026-01-03,Beverage,Smoothie,MENU0074,Seasonal Smoothie - Regular,1,293.44
SALE_20260103_OUT003_MENU0077,ABNAH Cafe Saket Premium,2026-01-03,Food,Wraps,MENU0077,Spicy Paneer Wrap,3,815.74
SALE_20260103_OUT003_MENU0078,ABNAH Cafe Saket Premium,2026-01-03,Food,Wraps,MENU0078,Shredded Chicken Wrap,1,290.99
SALE_20260103_OUT003_MENU0081,ABNAH Cafe Saket Premium,2026-01-03,Food,Sandwiches,MENU0081,Pepper Chicken Sandwich,1,300.02
SALE_20260103_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-01-03,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1,310.96
SALE_20260103_OUT003_MENU0084,ABNAH Cafe Saket Premium,2026-01-03,Food,Toasts,MENU0084,Chicken Pepperoni Avocado Toast,1,326.15
SALE_20260103_OUT003_MENU0087,ABNAH Cafe Saket Premium,2026-01-03,Food,Breakfast,MENU0087,Cream Cheese Bagel,1,235.18
SALE_20260103_OUT003_MENU0088,ABNAH Cafe Saket Premium,2026-01-03,Food,Breakfast,MENU0088,Scallion Pepper Cream Cheese Bagel,1,255.54
SALE_20260103_OUT003_MENU0089,ABNAH Cafe Saket Premium,2026-01-03,Food,Breakfast,MENU0089,Masala Egg Bun,1,213.99
SALE_20260103_OUT003_MENU0095,ABNAH Cafe Saket Premium,2026-01-03,Food,Baked Goods,MENU0095,Almond Croissant,2,460.72
SALE_20260103_OUT003_MENU0097,ABNAH Cafe Saket Premium,2026-01-03,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1,258.59
SALE_20260103_OUT003_MENU0098,ABNAH Cafe Saket Premium,2026-01-03,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,1,264.88
SALE_20260103_OUT003_MENU0099,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Baked Goods,MENU0099,Cinnamon Roll with Cream Cheese,1,214.25
SALE_20260103_OUT003_MENU0100,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1,206.44
SALE_20260103_OUT003_MENU0101,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,2,423.79
SALE_20260103_OUT003_MENU0102,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,1,290.68
SALE_20260103_OUT003_MENU0106,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,1,189.65
SALE_20260103_OUT003_MENU0108,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Desserts,MENU0108,Apple Pie,1,271.07
SALE_20260103_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Desserts,MENU0109,Basque Cheesecake,1,299.62
SALE_20260103_OUT003_MENU0110,ABNAH Cafe Saket Premium,2026-01-03,Dessert,Baked Goods,MENU0110,Multigrain Walnut Tea Cake,1,225.27
