Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0008,Latte - Large,,,,8.892,litre,72.0,640.22,Recipe:ING002
Menu Item,MENU0008,Latte - Large,,,,38.0,pcs,0.32,12.16,Recipe:ING040
Menu Item,MENU0008,Latte - Large,,,,0.741,litre,90.0,66.69,Recipe:ING019
Menu Item,MENU0009,Cappuccino - Regular,,,,0.954,kg,980.0,934.92,Recipe:ING001
Menu Item,MENU0009,Cappuccino - Regular,,,,53.0,pcs,2.8,148.4,Recipe:ING037
Menu Item,MENU0009,Cappuccino - Regular,,,,53.0,pcs,1.1,58.3,Recipe:ING038
Menu Item,MENU0009,Cappuccino - Regular,,,,9.54,litre,72.0,686.88,Recipe:ING002
Menu Item,MENU0009,Cappuccino - Regular,,,,53.0,pcs,0.32,16.96,Recipe:ING040
Menu Item,MENU0009,Cappuccino - Regular,,,,0.795,litre,90.0,71.55,Recipe:ING019
Menu Item,MENU0010,Cappuccino - Medium,,,,0.9522,kg,980.0,933.16,Recipe:ING001
Menu Item,MENU0010,Cappuccino - Medium,,,,46.0,pcs,2.8,128.8,Recipe:ING037
Menu Item,MENU0010,Cappuccino - Medium,,,,46.0,pcs,1.1,50.6,Recipe:ING038
Menu Item,MENU0010,Cappuccino - Medium,,,,9.522,litre,72.0,685.58,Recipe:ING002
Menu Item,MENU0010,Cappuccino - Medium,,,,46.0,pcs,0.32,14.72,Recipe:ING040
Menu Item,MENU0010,Cappuccino - Medium,,,,0.7912,litre,90.0,71.21,Recipe:ING019
Menu Item,MENU0011,Cappuccino - Large,,,,0.7722,kg,980.0,756.76,Recipe:ING001
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,2.8,92.4,Recipe:ING037
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0011,Cappuccino - Large,,,,7.722,litre,72.0,555.98,Recipe:ING002
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0011,Cappuccino - Large,,,,0.6435,litre,90.0,57.91,Recipe:ING019
Menu Item,MENU0012,Flat White - Regular,,,,0.846,kg,980.0,829.08,Recipe:ING001
Menu Item,MENU0012,Flat White - Regular,,,,47.0,pcs,2.8,131.6,Recipe:ING037
Menu Item,MENU0012,Flat White - Regular,,,,47.0,pcs,1.1,51.7,Recipe:ING038
Menu Item,MENU0012,Flat White - Regular,,,,8.46,litre,72.0,609.12,Recipe:ING002
Menu Item,MENU0012,Flat White - Regular,,,,47.0,pcs,0.32,15.04,Recipe:ING040
Menu Item,MENU0012,Flat White - Regular,,,,0.705,litre,90.0,63.45,Recipe:ING019
Menu Item,MENU0013,Flat White - Medium,,,,0.8487,kg,980.0,831.73,Recipe:ING001
Menu Item,MENU0013,Flat White - Medium,,,,41.0,pcs,2.8,114.8,Recipe:ING037
Menu Item,MENU0013,Flat White - Medium,,,,41.0,pcs,1.1,45.1,Recipe:ING038
Menu Item,MENU0013,Flat White - Medium,,,,8.487,litre,72.0,611.06,Recipe:ING002
Menu Item,MENU0013,Flat White - Medium,,,,41.0,pcs,0.32,13.12,Recipe:ING040
Menu Item,MENU0013,Flat White - Medium,,,,0.7052,litre,90.0,63.47,Recipe:ING019
Menu Item,MENU0014,Flat White - Large,,,,0.7254,kg,980.0,710.89,Recipe:ING001
Menu Item,MENU0014,Flat White - Large,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0014,Flat White - Large,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0014,Flat White - Large,,,,7.254,litre,72.0,522.29,Recipe:ING002
Menu Item,MENU0014,Flat White - Large,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0014,Flat White - Large,,,,0.6045,litre,90.0,54.41,Recipe:ING019
Menu Item,MENU0015,Mocha - Regular,,,,0.95,litre,260.0,247.0,Recipe:ING016
Menu Item,MENU0015,Mocha - Regular,,,,0.684,kg,980.0,670.32,Recipe:ING001
Menu Item,MENU0015,Mocha - Regular,,,,38.0,pcs,2.8,106.4,Recipe:ING037
Menu Item,MENU0015,Mocha - Regular,,,,38.0,pcs,1.1,41.8,Recipe:ING038
Menu Item,MENU0015,Mocha - Regular,,,,6.84,litre,72.0,492.48,Recipe:ING002
Menu Item,MENU0015,Mocha - Regular,,,,38.0,pcs,0.32,12.16,Recipe:ING040
Menu Item,MENU0015,Mocha - Regular,,,,0.57,litre,90.0,51.3,Recipe:ING019
Menu Item,MENU0016,Mocha - Medium,,,,0.8036,litre,260.0,208.94,Recipe:ING016
Menu Item,MENU0016,Mocha - Medium,,,,0.5796,kg,980.0,568.01,Recipe:ING001
Menu Item,MENU0016,Mocha - Medium,,,,28.0,pcs,2.8,78.4,Recipe:ING037
Menu Item,MENU0016,Mocha - Medium,,,,28.0,pcs,1.1,30.8,Recipe:ING038
Menu Item,MENU0016,Mocha - Medium,,,,5.796,litre,72.0,417.31,Recipe:ING002
Menu Item,MENU0016,Mocha - Medium,,,,28.0,pcs,0.32,8.96,Recipe:ING040
Menu Item,MENU0016,Mocha - Medium,,,,0.4816,litre,90.0,43.34,Recipe:ING019
Menu Item,MENU0017,Mocha - Large,,,,0.8125,litre,260.0,211.25,Recipe:ING016
Menu Item,MENU0017,Mocha - Large,,,,0.585,kg,980.0,573.3,Recipe:ING001
Menu Item,MENU0017,Mocha - Large,,,,25.0,pcs,2.8,70.0,Recipe:ING037
Menu Item,MENU0017,Mocha - Large,,,,25.0,pcs,1.1,27.5,Recipe:ING038
Menu Item,MENU0017,Mocha - Large,,,,5.85,litre,72.0,421.2,Recipe:ING002
Menu Item,MENU0017,Mocha - Large,,,,25.0,pcs,0.32,8.0,Recipe:ING040
Menu Item,MENU0017,Mocha - Large,,,,0.4875,litre,90.0,43.88,Recipe:ING019
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.375,litre,260.0,97.5,Recipe:ING016
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.27,kg,980.0,264.6,Recipe:ING001
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,15.0,pcs,2.8,42.0,Recipe:ING037
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,2.7,litre,72.0,194.4,Recipe:ING002
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.225,litre,90.0,20.25,Recipe:ING019
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.3731,litre,260.0,97.01,Recipe:ING016
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.2691,kg,980.0,263.72,Recipe:ING001
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,13.0,pcs,2.8,36.4,Recipe:ING037
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,13.0,pcs,1.1,14.3,Recipe:ING038
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,2.691,litre,72.0,193.75,Recipe:ING002
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,13.0,pcs,0.32,4.16,Recipe:ING040
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.2236,litre,90.0,20.12,Recipe:ING019
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.2925,litre,260.0,76.05,Recipe:ING016
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.2106,kg,980.0,206.39,Recipe:ING001
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,9.0,pcs,2.8,25.2,Recipe:ING037
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,2.106,litre,72.0,151.63,Recipe:ING002
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.25,litre,260.0,65.0,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.18,kg,980.0,176.4,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,10.0,pcs,2.8,28.0,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,1.8,litre,72.0,129.6,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.15,litre,90.0,13.5,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.4305,litre,260.0,111.93,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.3105,kg,980.0,304.29,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,15.0,pcs,2.8,42.0,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,3.105,litre,72.0,223.56,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.258,litre,90.0,23.22,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.0975,litre,260.0,25.35,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.0702,kg,980.0,68.8,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.0,pcs,2.8,8.4,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.0,pcs,1.1,3.3,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.702,litre,72.0,50.54,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.0,pcs,0.32,0.96,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.0585,litre,90.0,5.27,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.425,litre,250.0,106.25,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.306,kg,980.0,299.88,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,17.0,pcs,2.8,47.6,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,3.06,litre,72.0,220.32,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.255,litre,90.0,22.95,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.6601,litre,250.0,165.03,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.4761,kg,980.0,466.58,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,23.0,pcs,2.8,64.4,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,4.761,litre,72.0,342.79,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.3956,litre,90.0,35.6,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.2925,litre,250.0,73.12,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.2106,kg,980.0,206.39,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,9.0,pcs,2.8,25.2,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,2.106,litre,72.0,151.63,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,21.0,pcs,2.8,58.8,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,3.78,litre,72.0,272.16,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.525,litre,240.0,126.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.3726,kg,980.0,365.15,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,18.0,pcs,2.8,50.4,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,3.726,litre,72.0,268.27,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.3096,litre,90.0,27.86,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.5166,litre,240.0,123.98,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.2106,kg,980.0,206.39,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,9.0,pcs,2.8,25.2,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,2.106,litre,72.0,151.63,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.2925,litre,240.0,70.2,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,2.16,kg,12.0,25.92,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,3.24,litre,185.0,599.4,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.4761,kg,980.0,466.58,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,23.0,pcs,3.2,73.6,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,3.174,kg,12.0,38.09,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,4.761,litre,185.0,880.78,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,23.0,pcs,0.55,12.65,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.3956,litre,90.0,35.6,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.351,kg,980.0,343.98,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,3.2,48.0,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,2.34,kg,12.0,28.08,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,3.51,litre,185.0,649.35,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,0.55,8.25,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.2925,litre,90.0,26.32,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.4968,kg,980.0,486.86,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,24.0,pcs,3.2,76.8,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,3.312,kg,12.0,39.74,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,24.0,pcs,0.55,13.2,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.4128,litre,90.0,37.15,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.2808,kg,980.0,275.18,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,12.0,pcs,3.2,38.4,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,1.872,kg,12.0,22.46,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,12.0,pcs,1.1,13.2,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,12.0,pcs,0.32,3.84,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,12.0,pcs,0.55,6.6,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.234,litre,90.0,21.06,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.16,kg,12.0,25.92,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.63,kg,110.0,69.3,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.3105,kg,980.0,304.29,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,3.2,48.0,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,2.07,kg,12.0,24.84,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.6045,kg,110.0,66.5,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,0.55,8.25,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.258,litre,90.0,23.22,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.4212,kg,980.0,412.78,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,2.808,kg,12.0,33.7,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.819,kg,110.0,90.09,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.351,litre,90.0,31.59,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.396,kg,980.0,388.08,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,2.64,kg,12.0,31.68,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.33,litre,90.0,29.7,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.414,kg,980.0,405.72,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,2.76,kg,12.0,33.12,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.344,litre,90.0,30.96,Recipe:ING019
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,0.0702,kg,980.0,68.8,Recipe:ING001
