Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0008,Latte - Large,,,,10.764,litre,72.0,775.01,Recipe:ING002
Menu Item,MENU0008,Latte - Large,,,,46.0,pcs,0.32,14.72,Recipe:ING040
Menu Item,MENU0008,Latte - Large,,,,0.897,litre,90.0,80.73,Recipe:ING019
Menu Item,MENU0009,Cappuccino - Regular,,,,1.17,kg,980.0,1146.6,Recipe:ING001
Menu Item,MENU0009,Cappuccino - Regular,,,,65.0,pcs,2.8,182.0,Recipe:ING037
Menu Item,MENU0009,Cappuccino - Regular,,,,65.0,pcs,1.1,71.5,Recipe:ING038
Menu Item,MENU0009,Cappuccino - Regular,,,,11.7,litre,72.0,842.4,Recipe:ING002
Menu Item,MENU0009,Cappuccino - Regular,,,,65.0,pcs,0.32,20.8,Recipe:ING040
Menu Item,MENU0009,Cappuccino - Regular,,,,0.975,litre,90.0,87.75,Recipe:ING019
Menu Item,MENU0010,Cappuccino - Medium,,,,1.4076,kg,980.0,1379.45,Recipe:ING001
Menu Item,MENU0010,Cappuccino - Medium,,,,68.0,pcs,2.8,190.4,Recipe:ING037
Menu Item,MENU0010,Cappuccino - Medium,,,,68.0,pcs,1.1,74.8,Recipe:ING038
Menu Item,MENU0010,Cappuccino - Medium,,,,14.076,litre,72.0,1013.47,Recipe:ING002
Menu Item,MENU0010,Cappuccino - Medium,,,,68.0,pcs,0.32,21.76,Recipe:ING040
Menu Item,MENU0010,Cappuccino - Medium,,,,1.1696,litre,90.0,105.26,Recipe:ING019
Menu Item,MENU0011,Cappuccino - Large,,,,0.7722,kg,980.0,756.76,Recipe:ING001
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,2.8,92.4,Recipe:ING037
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0011,Cappuccino - Large,,,,7.722,litre,72.0,555.98,Recipe:ING002
Menu Item,MENU0011,Cappuccino - Large,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0011,Cappuccino - Large,,,,0.6435,litre,90.0,57.91,Recipe:ING019
Menu Item,MENU0012,Flat White - Regular,,,,1.188,kg,980.0,1164.24,Recipe:ING001
Menu Item,MENU0012,Flat White - Regular,,,,66.0,pcs,2.8,184.8,Recipe:ING037
Menu Item,MENU0012,Flat White - Regular,,,,66.0,pcs,1.1,72.6,Recipe:ING038
Menu Item,MENU0012,Flat White - Regular,,,,11.88,litre,72.0,855.36,Recipe:ING002
Menu Item,MENU0012,Flat White - Regular,,,,66.0,pcs,0.32,21.12,Recipe:ING040
Menu Item,MENU0012,Flat White - Regular,,,,0.99,litre,90.0,89.1,Recipe:ING019
Menu Item,MENU0013,Flat White - Medium,,,,1.2627,kg,980.0,1237.45,Recipe:ING001
Menu Item,MENU0013,Flat White - Medium,,,,61.0,pcs,2.8,170.8,Recipe:ING037
Menu Item,MENU0013,Flat White - Medium,,,,61.0,pcs,1.1,67.1,Recipe:ING038
Menu Item,MENU0013,Flat White - Medium,,,,12.627,litre,72.0,909.14,Recipe:ING002
Menu Item,MENU0013,Flat White - Medium,,,,61.0,pcs,0.32,19.52,Recipe:ING040
Menu Item,MENU0013,Flat White - Medium,,,,1.0492,litre,90.0,94.43,Recipe:ING019
Menu Item,MENU0014,Flat White - Large,,,,1.0764,kg,980.0,1054.87,Recipe:ING001
Menu Item,MENU0014,Flat White - Large,,,,46.0,pcs,2.8,128.8,Recipe:ING037
Menu Item,MENU0014,Flat White - Large,,,,46.0,pcs,1.1,50.6,Recipe:ING038
Menu Item,MENU0014,Flat White - Large,,,,10.764,litre,72.0,775.01,Recipe:ING002
Menu Item,MENU0014,Flat White - Large,,,,46.0,pcs,0.32,14.72,Recipe:ING040
Menu Item,MENU0014,Flat White - Large,,,,0.897,litre,90.0,80.73,Recipe:ING019
Menu Item,MENU0015,Mocha - Regular,,,,1.325,litre,260.0,344.5,Recipe:ING016
Menu Item,MENU0015,Mocha - Regular,,,,0.954,kg,980.0,934.92,Recipe:ING001
Menu Item,MENU0015,Mocha - Regular,,,,53.0,pcs,2.8,148.4,Recipe:ING037
Menu Item,MENU0015,Mocha - Regular,,,,53.0,pcs,1.1,58.3,Recipe:ING038
Menu Item,MENU0015,Mocha - Regular,,,,9.54,litre,72.0,686.88,Recipe:ING002
Menu Item,MENU0015,Mocha - Regular,,,,53.0,pcs,0.32,16.96,Recipe:ING040
Menu Item,MENU0015,Mocha - Regular,,,,0.795,litre,90.0,71.55,Recipe:ING019
Menu Item,MENU0016,Mocha - Medium,,,,1.6072,litre,260.0,417.87,Recipe:ING016
Menu Item,MENU0016,Mocha - Medium,,,,1.1592,kg,980.0,1136.02,Recipe:ING001
Menu Item,MENU0016,Mocha - Medium,,,,56.0,pcs,2.8,156.8,Recipe:ING037
Menu Item,MENU0016,Mocha - Medium,,,,56.0,pcs,1.1,61.6,Recipe:ING038
Menu Item,MENU0016,Mocha - Medium,,,,11.592,litre,72.0,834.62,Recipe:ING002
Menu Item,MENU0016,Mocha - Medium,,,,56.0,pcs,0.32,17.92,Recipe:ING040
Menu Item,MENU0016,Mocha - Medium,,,,0.9632,litre,90.0,86.69,Recipe:ING019
Menu Item,MENU0017,Mocha - Large,,,,1.2675,litre,260.0,329.55,Recipe:ING016
Menu Item,MENU0017,Mocha - Large,,,,0.9126,kg,980.0,894.35,Recipe:ING001
Menu Item,MENU0017,Mocha - Large,,,,39.0,pcs,2.8,109.2,Recipe:ING037
Menu Item,MENU0017,Mocha - Large,,,,39.0,pcs,1.1,42.9,Recipe:ING038
Menu Item,MENU0017,Mocha - Large,,,,9.126,litre,72.0,657.07,Recipe:ING002
Menu Item,MENU0017,Mocha - Large,,,,39.0,pcs,0.32,12.48,Recipe:ING040
Menu Item,MENU0017,Mocha - Large,,,,0.7605,litre,90.0,68.44,Recipe:ING019
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.9,litre,260.0,234.0,Recipe:ING016
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.648,kg,980.0,635.04,Recipe:ING001
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,36.0,pcs,2.8,100.8,Recipe:ING037
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,36.0,pcs,1.1,39.6,Recipe:ING038
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,6.48,litre,72.0,466.56,Recipe:ING002
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,36.0,pcs,0.32,11.52,Recipe:ING040
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.54,litre,90.0,48.6,Recipe:ING019
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.8323,litre,260.0,216.4,Recipe:ING016
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.6003,kg,980.0,588.29,Recipe:ING001
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,29.0,pcs,2.8,81.2,Recipe:ING037
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,29.0,pcs,1.1,31.9,Recipe:ING038
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,6.003,litre,72.0,432.22,Recipe:ING002
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,29.0,pcs,0.32,9.28,Recipe:ING040
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.4988,litre,90.0,44.89,Recipe:ING019
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.6825,litre,260.0,177.45,Recipe:ING016
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.4914,kg,980.0,481.57,Recipe:ING001
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,21.0,pcs,2.8,58.8,Recipe:ING037
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,4.914,litre,72.0,353.81,Recipe:ING002
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.4095,litre,90.0,36.85,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.45,litre,260.0,117.0,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,18.0,pcs,2.8,50.4,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,3.24,litre,72.0,233.28,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.7462,litre,260.0,194.01,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,26.0,pcs,2.8,72.8,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,5.382,litre,72.0,387.5,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.4472,litre,90.0,40.25,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.455,litre,260.0,118.3,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.3276,kg,980.0,321.05,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,14.0,pcs,2.8,39.2,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,14.0,pcs,1.1,15.4,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.276,litre,72.0,235.87,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,14.0,pcs,0.32,4.48,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.273,litre,90.0,24.57,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.675,litre,250.0,168.75,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.486,kg,980.0,476.28,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,4.86,litre,72.0,349.92,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.405,litre,90.0,36.45,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.6888,litre,250.0,172.2,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.4968,kg,980.0,486.86,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,24.0,pcs,2.8,67.2,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,4.968,litre,72.0,357.7,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.4128,litre,90.0,37.15,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.7475,litre,250.0,186.88,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,2.8,64.4,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,5.382,litre,72.0,387.5,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.4485,litre,90.0,40.37,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.558,kg,980.0,546.84,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,5.58,litre,72.0,401.76,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.465,litre,90.0,41.85,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.775,litre,240.0,186.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.6417,kg,980.0,628.87,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,6.417,litre,72.0,462.02,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.5332,litre,90.0,47.99,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.8897,litre,240.0,213.53,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.3978,kg,980.0,389.84,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,17.0,pcs,2.8,47.6,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,3.978,litre,72.0,286.42,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.3315,litre,90.0,29.84,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.5525,litre,240.0,132.6,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,3.78,litre,185.0,699.3,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.6417,kg,980.0,628.87,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,31.0,pcs,3.2,99.2,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,4.278,kg,12.0,51.34,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,6.417,litre,185.0,1187.14,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,31.0,pcs,0.55,17.05,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.5332,litre,90.0,47.99,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.351,kg,980.0,343.98,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,3.2,48.0,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,2.34,kg,12.0,28.08,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,3.51,litre,185.0,649.35,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,15.0,pcs,0.55,8.25,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.2925,litre,90.0,26.32,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,2.4,kg,12.0,28.8,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2484,kg,980.0,243.43,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,12.0,pcs,3.2,38.4,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,1.656,kg,12.0,19.87,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,12.0,pcs,1.1,13.2,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,12.0,pcs,0.32,3.84,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,12.0,pcs,0.55,6.6,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2064,litre,90.0,18.58,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.4446,kg,980.0,435.71,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,2.964,kg,12.0,35.57,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.3705,litre,90.0,33.34,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.4,kg,12.0,28.8,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.7,kg,110.0,77.0,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.4347,kg,980.0,426.01,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,2.898,kg,12.0,34.78,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.8463,kg,110.0,93.09,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.3612,litre,90.0,32.51,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.2808,kg,980.0,275.18,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,12.0,pcs,3.2,38.4,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,1.872,kg,12.0,22.46,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.546,kg,110.0,60.06,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,12.0,pcs,1.1,13.2,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,12.0,pcs,0.32,3.84,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,12.0,pcs,0.55,6.6,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.234,litre,90.0,21.06,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,2.16,kg,12.0,25.92,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.2691,kg,980.0,263.72,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,13.0,pcs,3.2,41.6,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,1.794,kg,12.0,21.53,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,13.0,pcs,1.1,14.3,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,13.0,pcs,0.32,4.16,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,13.0,pcs,0.55,7.15,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.2236,litre,90.0,20.12,Recipe:ING019
