Deployment Name,StoreKitchen Name,Item Code,Item Name,Category Name,Super Category Name,Average Price,Opening Date,Opening Qty,Unit,Amt,Purchase Qty,Amt,Stock In Qty,Amt,Consumption Qty,Amt,Yield Wastage,Amt,Stock Out Qty,Amt,Total (Stock Out + Consumption Qty),Amt,Wastage Qty,Amt,Reuse Qty,Amt,Return Qty,Amt,Closing Date,Closing Qty,Amt,Latest Physical,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty,Amt,Actual Consumption,Amt,Ideal Closing Qty,Amt,Physical Adjusted Closing Qty,Amt
ABNAH Cafe Saket Premium,Main Store,ING011,Tortilla,Bakery,Raw Material,14.44,2026-01-01,225.0,pcs,3249.0,360.0,5198.4,0.0,0.0,59.907,865.06,0,0,0.0,0.0,59.907,865.06,0.0,0.0,0,0,0.0,0.0,2026-01-31,525.093,7582.34,2026-01-31,524.893,7579.45,2.907,41.98,5.1,-0.2,-2.89,59.907,865.06,528.0,7624.32,524.893,7579.45
ABNAH Cafe Saket Premium,Main Store,ING012,Croissant Base,Bakery,Raw Material,42.66,2026-01-01,150.0,pcs,6399.0,490.0,20903.4,0.0,0.0,169.614,7235.73,0,0,0.0,0.0,169.614,7235.73,1.782,76.02,0,0,0.0,0.0,2026-01-31,468.604,19990.65,2026-01-31,468.214,19974.01,9.396,400.83,5.8,-0.39,-16.64,171.396,7311.75,476.218,20315.46,468.214,19974.01
ABNAH Cafe Saket Premium,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,33.38,2026-01-01,165.0,pcs,5507.7,108.7,3628.41,0.0,0.0,32.488,1084.45,0,0,18.0,600.84,50.488,1685.29,0.0,0.0,0,0,0.0,0.0,2026-01-31,223.212,7450.82,2026-01-31,223.352,7455.49,1.488,49.67,4.8,0.14,4.67,32.488,1084.45,224.7,7500.49,223.352,7455.49
ABNAH Cafe Saket Premium,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,45.74,2026-01-01,196.335,pcs,8980.36,135.0,6174.9,0.0,0.0,228.1849,10437.18,0,0,0.0,0.0,228.1849,10437.18,2.3996,109.76,0,0,0.0,0.0,2026-01-31,100.7505,4608.33,2026-01-31,101.0505,4622.05,12.4345,568.75,5.7,0.3,13.72,230.5845,10546.94,110.7854,5067.32,101.0505,4622.05
ABNAH Cafe Saket Premium,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,74.96,2026-01-01,82.5,pcs,6184.2,295.0,22113.2,0.0,0.0,35.598,2668.43,0,0,0.0,0.0,35.598,2668.43,0.0,0.0,0,0,0.0,0.0,2026-01-31,341.902,25628.97,2026-01-31,341.762,25618.48,1.598,119.79,4.7,-0.14,-10.49,35.598,2668.43,343.5,25748.76,341.762,25618.48
ABNAH Cafe Saket Premium,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,256.62,2026-01-01,27.0,litre,6928.74,34.98,8976.57,0.0,0.0,16.8391,4321.25,0,0,0.0,0.0,16.8391,4321.25,0.0,0.0,0,0,0.0,0.0,2026-01-31,45.1409,11584.06,2026-01-31,45.1169,11577.9,0.4905,125.87,3.0,-0.024,-6.16,16.8391,4321.25,45.6314,11709.93,45.1169,11577.9
ABNAH Cafe Saket Premium,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,252.66,2026-01-01,24.0,litre,6063.84,41.58,10505.6,0.0,0.0,5.3994,1364.21,0,0,0.0,0.0,5.3994,1364.21,0.0,0.0,0,0,0.0,0.0,2026-01-31,60.1806,15205.23,2026-01-31,60.2206,15215.34,0.1368,34.56,2.6,0.04,10.11,5.3994,1364.21,60.3174,15239.79,60.2206,15215.34
ABNAH Cafe Saket Premium,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,237.73,2026-01-01,24.0,litre,5705.52,40.1,9532.97,0.0,0.0,2.5595,608.47,0,0,0.0,0.0,2.5595,608.47,0.0,0.0,0,0,0.0,0.0,2026-01-31,61.5405,14630.02,2026-01-31,61.6005,14644.29,0.0551,13.1,2.2,0.06,14.26,2.5595,608.47,61.5956,14643.12,61.6005,14644.29
ABNAH Cafe Saket Premium,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,91.16,2026-01-01,39.6,litre,3609.94,36.62,3338.28,0.0,0.0,34.3004,3126.82,0,0,0.0,0.0,34.3004,3126.82,0.0,0.0,0,0,0.0,0.0,2026-01-31,41.9196,3821.39,2026-01-31,41.9916,3827.95,0.9343,85.17,2.8,0.072,6.56,34.3004,3126.82,42.8539,3906.56,41.9916,3827.95
ABNAH Cafe Saket Premium,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,615.19,2026-01-01,13.5,kg,8305.07,23.61,14524.64,0.0,0.0,0.4779,294.0,0,0,0.0,0.0,0.4779,294.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,36.6321,22535.7,2026-01-31,36.6221,22529.55,0.0103,6.34,2.2,-0.01,-6.15,0.4779,294.0,36.6424,22542.04,36.6221,22529.55
ABNAH Cafe Saket Premium,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2150.0,2026-01-01,6.0,kg,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,6.0,12900.0,2026-01-31,6.004,12908.6,0.0,0.0,0.0,0.004,8.6,0.0,0.0,6.0,12900.0,6.004,12908.6
ABNAH Cafe Saket Premium,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.48,2026-01-01,300.0,kg,3744.0,349.44,4361.01,0.0,0.0,109.3101,1364.19,0,0,0.0,0.0,109.3101,1364.19,1.1731,14.64,0,0,0.0,0.0,2026-01-31,538.9568,6726.18,2026-01-31,538.9568,6726.18,3.8392,47.91,3.6,0.0,0.0,110.4832,1378.83,541.6229,6759.45,538.9568,6726.18
ABNAH Cafe Saket Premium,Main Store,ING023,Lemon,Produce,Raw Material,110.0,2026-01-01,27.0,kg,2970.0,0.0,0.0,0.0,0.0,4.2676,469.44,0,0,0.0,0.0,4.2676,469.44,0.0,0.0,0,0,0.0,0.0,2026-01-31,22.7324,2500.56,2026-01-31,22.7924,2507.16,0.0959,10.55,2.3,0.06,6.6,4.2676,469.44,22.8283,2511.11,22.7924,2507.16
ABNAH Cafe Saket Premium,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,0.0,2026-01-01,12.0,litre,0.0,0.0,0.0,0.0,0.0,1.3318,0.0,0,0,0.0,0.0,1.3318,0.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,10.6682,0.0,2026-01-31,10.6522,0.0,0.0325,0.0,2.5,-0.016,-0.0,1.3318,0.0,10.7007,0.0,10.6522,0.0
ABNAH Cafe Saket Premium,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,420.0,2026-01-01,22.5,kg,9450.0,0.0,0.0,0.0,0.0,4.8714,2045.99,0,0,0.0,0.0,4.8714,2045.99,0.0,0.0,0,0,0.0,0.0,2026-01-31,17.6286,7404.01,2026-01-31,17.6486,7412.41,0.1234,51.83,2.6,0.02,8.4,4.8714,2045.99,17.752,7455.84,17.6486,7412.41
ABNAH Cafe Saket Premium,Main Store,ING026,Banana,Produce,Raw Material,73.42,2026-01-01,45.0,kg,3303.9,169.36,12434.41,0.0,0.0,6.1779,453.58,0,0,0.0,0.0,6.1779,453.58,0.0,0.0,0,0,0.0,0.0,2026-01-31,208.1821,15284.73,2026-01-31,208.1101,15279.44,0.1799,13.21,3.0,-0.072,-5.29,6.1779,453.58,208.362,15297.94,208.1101,15279.44
ABNAH Cafe Saket Premium,Main Store,ING027,Butter,Dairy,Raw Material,530.54,2026-01-01,18.0,kg,9549.72,111.89,59362.12,0.0,0.0,4.5283,2402.44,0,0,0.0,0.0,4.5283,2402.44,0.0,0.0,0,0,0.0,0.0,2026-01-31,125.3617,66509.4,2026-01-31,125.3457,66500.91,0.2033,107.86,4.7,-0.016,-8.49,4.5283,2402.44,125.565,66617.26,125.3457,66500.91
ABNAH Cafe Saket Premium,Main Store,ING028,Lettuce,Produce,Raw Material,91.77,2026-01-01,18.0,kg,1651.86,17.17,1575.69,0.0,0.0,3.3082,303.59,0,0,0.0,0.0,3.3082,303.59,0.0,0.0,0,0,0.0,0.0,2026-01-31,31.8618,2923.96,2026-01-31,31.8198,2920.1,0.0932,8.55,2.9,-0.042,-3.85,3.3082,303.59,31.955,2932.51,31.8198,2920.1
ABNAH Cafe Saket Premium,Main Store,ING029,Onion,Produce,Raw Material,42.33,2026-01-01,45.0,kg,1904.85,79.47,3363.97,0.0,0.0,1.1674,49.42,0,0,0.0,0.0,1.1674,49.42,0.0,0.0,0,0,0.0,0.0,2026-01-31,123.3026,5219.4,2026-01-31,123.4106,5223.97,0.0274,1.16,2.4,0.108,4.57,1.1674,49.42,123.33,5220.56,123.4106,5223.97
ABNAH Cafe Saket Premium,Main Store,ING030,Capsicum,Produce,Raw Material,84.0,2026-01-01,27.0,kg,2268.0,0.0,0.0,0.0,0.0,1.4621,122.82,0,0,0.0,0.0,1.4621,122.82,0.0,0.0,0,0,0.0,0.0,2026-01-31,25.5379,2145.18,2026-01-31,25.4779,2140.14,0.0371,3.12,2.6,-0.06,-5.04,1.4621,122.82,25.575,2148.3,25.4779,2140.14
ABNAH Cafe Saket Premium,Main Store,ING031,Tomato,Produce,Raw Material,55.27,2026-01-01,45.0,kg,2487.15,111.45,6159.84,0.0,0.0,2.7501,152.0,0,0,0.0,0.0,2.7501,152.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,153.6999,8494.99,2026-01-31,153.6639,8493.0,0.0801,4.43,3.0,-0.036,-1.99,2.7501,152.0,153.78,8499.42,153.6639,8493.0
ABNAH Cafe Saket Premium,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,340.17,2026-01-01,18.0,kg,6123.06,50.93,17324.86,0.0,0.0,0.7798,265.26,0,0,0.0,0.0,0.7798,265.26,0.0,0.0,0,0,0.0,0.0,2026-01-31,68.1502,23182.65,2026-01-31,68.1662,23188.1,0.0198,6.74,2.61,0.016,5.44,0.7798,265.26,68.17,23189.39,68.1662,23188.1
ABNAH Cafe Saket Premium,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,290.76,2026-01-01,18.0,kg,5233.68,21.02,6111.78,0.0,0.0,2.745,798.14,0,0,0.0,0.0,2.745,798.14,0.0,0.0,0,0,0.0,0.0,2026-01-31,36.275,10547.32,2026-01-31,36.291,10551.97,0.08,23.26,3.0,0.016,4.65,2.745,798.14,36.355,10570.58,36.291,10551.97
ABNAH Cafe Saket Premium,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,187.35,2026-01-01,18.0,kg,3372.3,0.0,0.0,0.0,0.0,0.2562,48.0,0,0,0.0,0.0,0.2562,48.0,0.0,0.0,0,0,0.0,0.0,2026-01-31,17.7438,3324.3,2026-01-31,17.7598,3327.3,0.0062,1.16,2.48,0.016,3.0,0.2562,48.0,17.75,3325.46,17.7598,3327.3
ABNAH Cafe Saket Premium,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,310.0,2026-01-01,18.0,kg,5580.0,0.0,0.0,0.0,0.0,0.3796,117.68,0,0,0.0,0.0,0.3796,117.68,0.0,0.0,0,0,0.0,0.0,2026-01-31,17.6204,5462.32,2026-01-31,17.6684,5477.2,0.0096,2.98,2.59,0.048,14.88,0.3796,117.68,17.63,5465.3,17.6684,5477.2
ABNAH Cafe Saket Premium,Main Store,ING036,Cold Cup,Packaging,Consumable,3.34,2026-01-01,1540.0,pcs,5143.6,2805.67,9370.94,0.0,0.0,806.675,2694.29,0,0,0.0,0.0,806.675,2694.29,8.657,28.91,0,0,0.0,0.0,2026-01-31,3530.338,11791.33,2026-01-31,3530.338,11791.33,28.332,94.63,3.6,0.0,0.0,815.332,2723.21,3550.013,11857.04,3530.338,11791.33
ABNAH Cafe Saket Premium,Main Store,ING037,Hot Cup,Packaging,Consumable,2.91,2026-01-01,1540.0,pcs,4481.4,3129.01,9105.42,0.0,0.0,1196.727,3482.48,0,0,0.0,0.0,1196.727,3482.48,12.793,37.23,0,0,0.0,0.0,2026-01-31,3459.49,10067.12,2026-01-31,3462.29,10075.26,46.52,135.37,4.0,2.8,8.15,1209.52,3519.7,3493.217,10165.26,3462.29,10075.26
ABNAH Cafe Saket Premium,Main Store,ING038,Lid,Packaging,Consumable,1.1,2026-01-01,1755.0,pcs,1930.5,5480.04,6028.04,0.0,0.0,2002.65,2202.92,0,0,0.0,0.0,2002.65,2202.92,21.45,23.6,0,0,20.2145,22.24,2026-01-31,5190.7255,5709.8,2026-01-31,5193.5255,5712.88,74.1,81.51,3.8,2.8,3.08,2024.1,2226.51,5243.3755,5767.71,5193.5255,5712.88
ABNAH Cafe Saket Premium,Main Store,ING039,Straw,Packaging,Consumable,0.55,2026-01-01,1100.0,pcs,605.0,1855.0,1020.25,0.0,0.0,809.036,444.97,0,0,0.0,0.0,809.036,444.97,8.657,4.76,0,0,0.0,0.0,2026-01-31,2137.307,1175.52,2026-01-31,2139.307,1176.62,30.693,16.88,3.9,2.0,1.1,817.693,449.73,2159.343,1187.64,2139.307,1176.62
ABNAH Cafe Saket Premium,Main Store,ING040,Napkin,Packaging,Consumable,0.33,2026-01-01,2731.5,pcs,901.4,6695.0,2209.35,0.0,0.0,3107.84,1025.59,0,0,0.0,0.0,3107.84,1025.59,33.385,11.02,0,0,0.0,0.0,2026-01-31,6285.275,2074.14,2026-01-31,6285.275,2074.14,106.225,35.05,3.5,0.0,0.0,3141.225,1036.6,6358.115,2098.18,6285.275,2074.14
ABNAH Cafe Saket Premium,Main Store,ING041,Dessert Box,Packaging,Consumable,5.13,2026-01-01,412.2,pcs,2114.59,1041.07,5340.69,0.0,0.0,468.992,2405.93,0,0,0.0,0.0,468.992,2405.93,5.038,25.84,0,0,0.0,0.0,2026-01-31,979.24,5023.5,2026-01-31,979.24,5023.5,16.03,82.23,3.5,0.0,0.0,474.03,2431.77,990.232,5079.89,979.24,5023.5
ABNAH Cafe Saket Premium,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.65,2026-01-01,396.0,pcs,2633.4,1380.0,9177.0,0.0,0.0,191.675,1274.64,0,0,0.0,0.0,191.675,1274.64,2.057,13.68,0,0,0.0,0.0,2026-01-31,1582.268,10522.08,2026-01-31,1582.988,10526.87,6.732,44.77,3.6,0.72,4.79,193.732,1288.32,1586.943,10553.17,1582.988,10526.87
ABNAH Cafe Saket Premium,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.66,2026-01-01,396.0,pcs,2241.36,955.0,5405.3,0.0,0.0,58.653,331.98,0,0,0.0,0.0,58.653,331.98,0.0,0.0,0,0,0.0,0.0,2026-01-31,1292.347,7314.68,2026-01-31,1292.347,7314.68,1.653,9.36,2.9,0.0,0.0,58.653,331.98,1294.0,7324.04,1292.347,7314.68
