Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Banana,kg,71.68,42.069,3015.51,0,0,0,0,3.1312,224.44,0.0,0.0,0,0,0.0,0.0,0,0,0,0,118.0878,8464.53,118.1598,8469.69,0.0432,3.1,0.072,5.16,3.1312,224.44,118.1598,8469.69
ABNAH Cafe Connaught Place,Main Store,Dairy,Raw Material,No,Butter,kg,531.18,42.2055,22418.72,0,0,0,0,3.2429,1722.56,0.0,0.0,0,0,0.0,0.0,0,0,0,0,140.3226,74536.56,140.3706,74562.06,0.0479,25.44,0.048,25.5,3.2429,1722.56,140.3706,74562.06
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lettuce,kg,93.1,14.9599,1392.77,0,0,0,0,3.1493,293.2,0.0,0.0,0,0,0.0,0.0,0,0,0,0,11.8106,1099.57,11.7826,1096.96,0.0343,3.19,-0.028,-2.61,3.1493,293.2,11.7826,1096.96
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Onion,kg,41.16,260.7343,10731.82,0,0,0,0,0.5864,24.14,0.0,0.0,0,0,0.0,0.0,0,0,0,0,299.5079,12327.75,299.4719,12326.26,0.0064,0.26,-0.036,-1.48,0.5864,24.14,299.4719,12326.26
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Capsicum,kg,85.12,57.8796,4926.71,0,0,0,0,0.7315,62.27,0.0,0.0,0,0,0.0,0.0,0,0,0,0,104.7081,8912.75,104.6481,8907.65,0.0065,0.55,-0.06,-5.11,0.7315,62.27,104.6481,8907.65
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Tomato,kg,52.97,140.5751,7446.26,0,0,0,0,3.6134,191.4,0.0,0.0,0,0,0.0,0.0,0,0,0,0,331.8817,17579.77,331.7737,17574.05,0.0534,2.83,-0.108,-5.72,3.6134,191.4,331.7737,17574.05
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,343.4,32.5732,11185.64,0,0,0,0,0.7438,255.42,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31.8294,10930.22,31.8774,10946.7,0.0088,3.02,0.048,16.48,0.7438,255.42,31.8774,10946.7
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,0.0,15.6122,0.0,0,0,0,0,2.4363,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31.8559,0.0,31.8559,0.0,0.0313,0.0,0.0,0.0,2.4363,0.0,31.8559,0.0
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,191.9,36.0619,6920.28,0,0,0,0,0.2286,43.87,0.0,0.0,0,0,0.0,0.0,0,0,0,0,35.8333,6876.41,35.8813,6885.62,0.0036,0.69,0.048,9.21,0.2286,43.87,35.8813,6885.62
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,308.98,17.3959,5374.99,0,0,0,0,0.4352,134.47,0.0,0.0,0,0,0.0,0.0,0,0,0,0,38.2807,11827.97,38.2647,11823.03,0.0052,1.61,-0.016,-4.94,0.4352,134.47,38.2647,11823.03
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.3,5027.714,16591.46,0,0,0,0,615.888,2032.43,0.0,0.0,0,0,4.6192,15.24,0,0,0,0,6991.0068,23070.32,6993.8068,23079.56,9.5072,31.37,2.8,9.24,620.5072,2047.67,6993.8068,23079.56
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.81,2551.6,7170.0,0,0,0,0,1363.839,3832.39,0.0,0.0,0,0,10.1984,28.66,0,0,0,0,2820.4376,7925.43,2821.8376,7929.36,25.0374,70.36,1.4,3.93,1374.0374,3861.05,2821.8376,7929.36
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Lid,pcs,1.09,67.756,73.85,0,0,0,0,1855.0282,2021.98,0.0,0.0,0,0,14.8176,16.15,0,0,0,0,77.9102,84.92,77.9102,84.92,-90.1542,-98.27,0.0,0.0,1869.8458,2038.13,77.9102,84.92
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Straw,pcs,0.57,1654.676,943.17,0,0,0,0,618.332,352.45,0.0,0.0,0,0,4.6192,2.63,0,0,0,0,2171.7248,1237.88,2174.7248,1239.59,11.9512,6.81,3.0,1.71,622.9512,355.08,2174.7248,1239.59
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Napkin,pcs,0.32,2530.193,809.66,0,0,0,0,2869.218,918.15,0.0,0.0,0,0,21.4553,6.87,0,0,0,0,1054.5197,337.45,1050.9197,336.29,52.6733,16.86,-3.6,-1.15,2890.6733,925.02,1050.9197,336.29
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.04,1880.809,9479.28,0,0,0,0,266.192,1341.61,0.0,0.0,0,0,1.9807,9.98,0,0,0,0,2042.6363,10294.89,2043.7163,10300.33,6.1727,31.11,1.08,5.44,268.1727,1351.59,2043.7163,10300.33
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.58,626.38,4121.58,0,0,0,0,228.375,1502.71,0.0,0.0,0,0,1.701,11.19,0,0,0,0,2796.304,18399.68,2796.664,18402.05,5.076,33.4,0.36,2.37,230.076,1513.9,2796.664,18402.05
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.89,1024.304,6033.15,0,0,0,0,29.232,172.18,37.8,222.64,0,0,0.0,0.0,0,0,0,0,1847.872,10883.97,1847.872,10883.97,0.232,1.37,0.0,0.0,29.232,172.18,1847.872,10883.97
