Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Saket Premium,Main Store,Dairy,Raw Material,No,Butter,kg,550.71,125.3457,69029.13,0,0,0,0,4.9198,2709.38,0.0,0.0,0,0,0.0,0.0,0,0,0,0,152.4959,83981.02,152.5439,84007.45,0.2298,126.55,0.048,26.43,4.9198,2709.38,152.5439,84007.45
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Lettuce,kg,94.01,31.8198,2991.38,0,0,0,0,3.0609,287.76,0.0,0.0,0,0,0.0,0.0,0,0,0,0,28.7589,2703.62,28.8009,2707.57,0.0659,6.2,0.042,3.95,3.0609,287.76,28.8009,2707.57
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Onion,kg,41.16,123.4106,5079.58,0,0,0,0,0.9635,39.66,0.0,0.0,0,0,0.0,0.0,0,0,0,0,122.4471,5039.92,122.4831,5041.4,0.0235,0.97,0.036,1.48,0.9635,39.66,122.4831,5041.4
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Capsicum,kg,0.0,25.4779,0.0,0,0,0,0,1.2056,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,24.2723,0.0,24.2123,0.0,0.0306,0.0,-0.06,-0.0,1.2056,0.0,24.2123,0.0
ABNAH Cafe Saket Premium,Main Store,Produce,Raw Material,No,Tomato,kg,54.21,153.6639,8330.12,0,0,0,0,2.7756,150.47,0.0,0.0,0,0,0.0,0.0,0,0,0,0,150.8883,8179.65,150.9243,8181.61,0.0756,4.1,0.036,1.95,2.7756,150.47,150.9243,8181.61
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,345.31,68.1662,23538.47,0,0,0,0,0.6265,216.34,0.0,0.0,0,0,0.0,0.0,0,0,0,0,117.5297,40584.18,117.4977,40573.13,0.0165,5.7,-0.032,-11.05,0.6265,216.34,117.4977,40573.13
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,295.8,36.291,10734.88,0,0,0,0,2.5262,747.25,0.0,0.0,0,0,0.0,0.0,0,0,0,0,60.3548,17852.95,60.3548,17852.95,0.0712,21.06,0.0,0.0,2.5262,747.25,60.3548,17852.95
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,191.9,17.7598,3408.11,0,0,0,0,0.2565,49.22,0.0,0.0,0,0,0.0,0.0,0,0,0,0,47.1033,9039.12,47.0553,9029.91,0.0065,1.25,-0.048,-9.21,0.2565,49.22,47.0553,9029.91
ABNAH Cafe Saket Premium,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,324.02,17.6684,5724.91,0,0,0,0,0.6349,205.72,0.0,0.0,0,0,0.0,0.0,0,0,0,0,66.3635,21503.1,66.3155,21487.55,0.0149,4.83,-0.048,-15.55,0.6349,205.72,66.3155,21487.55
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.4,3530.338,12003.15,0,0,0,0,751.325,2554.51,0.0,0.0,0,0,8.708,29.61,0,0,0,0,4665.305,15862.04,4666.705,15866.8,27.033,91.91,1.4,4.76,760.033,2584.11,4666.705,15866.8
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.87,3462.29,9936.77,0,0,0,0,1151.54,3304.92,0.0,0.0,0,0,13.2818,38.12,0,0,0,0,4172.4682,11974.98,4171.0682,11970.97,46.8218,134.38,-1.4,-4.02,1164.8218,3343.04,4171.0682,11970.97
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Lid,pcs,1.12,5193.5255,5816.75,0,0,0,0,1897.275,2124.95,0.0,0.0,0,0,21.9899,24.63,0,0,0,0,4951.2606,5545.41,4951.2606,5545.41,68.2649,76.46,0.0,0.0,1919.2649,2149.58,4951.2606,5545.41
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Straw,pcs,0.56,2139.307,1198.01,0,0,0,0,752.058,421.15,0.0,0.0,0,0,8.708,4.88,0,0,0,0,3099.691,1735.83,3102.691,1737.51,27.766,15.55,3.0,1.68,760.766,426.03,3102.691,1737.51
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Napkin,pcs,0.33,6285.275,2074.14,0,0,0,0,2959.712,976.7,0.0,0.0,0,0,34.4045,11.35,0,0,0,0,8951.1885,2953.89,8949.3885,2953.3,98.1165,32.38,-1.8,-0.59,2994.1165,988.06,8949.3885,2953.3
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.02,979.24,4915.78,0,0,0,0,451.143,2264.74,0.0,0.0,0,0,5.2391,26.3,0,0,0,0,812.8579,4080.55,812.4979,4078.74,15.3821,77.22,-0.36,-1.81,456.3821,2291.04,812.4979,4078.74
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.46,1582.988,10226.1,0,0,0,0,186.004,1201.59,0.0,0.0,0,0,2.1622,13.97,0,0,0,0,2455.9318,15865.32,2455.5718,15862.99,6.1662,39.83,-0.36,-2.33,188.1662,1215.55,2455.5718,15862.99
ABNAH Cafe Saket Premium,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.83,1292.347,7534.38,0,0,0,0,48.269,281.41,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1244.078,7252.97,1244.438,7255.07,1.269,7.4,0.36,2.1,48.269,281.41,1244.438,7255.07
