Deployment Name,Store/Kitchen Name,User Name,Date,Transaction Number,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,Unit Price,Amount,Source
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,490.509,pcs,42.17,20684.76,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,1546.274,pcs,34.97,54073.2,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,750.5166,pcs,48.17,36152.38,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,854.368,pcs,74.11,63317.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,13.0084,litre,265.2,3449.83,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,173.7936,litre,262.8,45672.96,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,84.9141,litre,244.8,20786.97,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,75.6184,litre,96.89,7326.67,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,61.4461,kg,632.4,38858.51,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,28.924,kg,2209.93,63920.02,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1086.607,kg,12.56,13647.78,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,63.2802,kg,116.6,7378.47,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,53.6622,litre,397.8,21346.82,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,31.7581,kg,419.14,13311.09,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,184.7634,kg,77.88,14389.37,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,220.7963,kg,542.06,119684.84,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,38.0154,kg,100.23,3810.28,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,437.2803,kg,45.85,20049.3,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,103.8314,kg,89.04,9245.15,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,327.2634,kg,57.24,18732.56,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,44.8188,kg,359.47,16111.01,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,28.9113,kg,285.6,8257.07,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,56.8423,kg,197.99,11254.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,108.0308,kg,326.23,35242.89,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,12629.8213,pcs,3.19,40289.13,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,5105.9637,pcs,2.85,14552.0,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,1349.4218,pcs,1.11,1497.86,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,5837.4993,pcs,0.57,3327.37,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,110.4368,pcs,0.35,38.65,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,3323.3865,pcs,5.14,17082.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,3626.9504,pcs,6.54,23720.26,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,3442.042,pcs,5.92,20376.89,
