Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.675,litre,260.0,175.5,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.486,kg,980.0,476.28,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,4.86,litre,72.0,349.92,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.405,litre,90.0,36.45,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.574,litre,260.0,149.24,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.414,kg,980.0,405.72,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,4.14,litre,72.0,298.08,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.344,litre,90.0,30.96,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.325,litre,260.0,84.5,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.234,kg,980.0,229.32,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,10.0,pcs,2.8,28.0,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,2.34,litre,72.0,168.48,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.5,litre,250.0,125.0,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,3.6,litre,72.0,259.2,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.5166,litre,250.0,129.15,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.3726,kg,980.0,365.15,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,18.0,pcs,2.8,50.4,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,3.726,litre,72.0,268.27,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.3096,litre,90.0,27.86,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.325,litre,250.0,81.25,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.234,kg,980.0,229.32,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,2.8,28.0,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,2.34,litre,72.0,168.48,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.486,kg,980.0,476.28,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,4.86,litre,72.0,349.92,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.405,litre,90.0,36.45,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.675,litre,240.0,162.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,26.0,pcs,2.8,72.8,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,5.382,litre,72.0,387.5,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.4472,litre,90.0,40.25,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.7462,litre,240.0,179.09,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.468,kg,980.0,458.64,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,4.68,litre,72.0,336.96,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.39,litre,90.0,35.1,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.65,litre,240.0,156.0,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,2.4,kg,12.0,28.8,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,3.6,litre,185.0,666.0,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,3.036,kg,12.0,36.43,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,4.554,litre,185.0,842.49,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.2808,kg,980.0,275.18,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,12.0,pcs,3.2,38.4,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,1.872,kg,12.0,22.46,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,12.0,pcs,1.1,13.2,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,12.0,pcs,0.32,3.84,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,2.808,litre,185.0,519.48,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,12.0,pcs,0.55,6.6,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.234,litre,90.0,21.06,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,3.036,kg,12.0,36.43,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.234,kg,980.0,229.32,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,10.0,pcs,3.2,32.0,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,1.56,kg,12.0,18.72,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,10.0,pcs,0.55,5.5,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.4,kg,12.0,28.8,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.7,kg,110.0,77.0,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.4761,kg,980.0,466.58,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,23.0,pcs,3.2,73.6,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,3.174,kg,12.0,38.09,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.9269,kg,110.0,101.96,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,23.0,pcs,0.55,12.65,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.3956,litre,90.0,35.6,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.2106,kg,980.0,206.39,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,9.0,pcs,3.2,28.8,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,1.404,kg,12.0,16.85,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.4095,kg,110.0,45.04,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,9.0,pcs,0.55,4.95,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.468,kg,980.0,458.64,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,26.0,pcs,3.2,83.2,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,3.12,kg,12.0,37.44,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,26.0,pcs,0.55,14.3,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.39,litre,90.0,35.1,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.414,kg,980.0,405.72,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,2.76,kg,12.0,33.12,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.344,litre,90.0,30.96,Recipe:ING019
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,0.2808,kg,980.0,275.18,Recipe:ING001
