row_id,deployment,store_name,vendor_name,po_number,po_date,expected_delivery,po_status,item_code,item_name,category_name,super_category_name,total_processed_qty,remaining_balance_qty,quantity,unit,unit_price,subtotal,tax,total_item_cost
PUR_20260213_OUT001_ING018_0047,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260213-OUT001-0046,2026-02-13,2026-02-16,Closed,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,32.49,0.0,32.49,litre,237.06,7702.08,1386.37,9088.45
PUR_20260213_OUT001_ING022_0047,ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260213-OUT001-0046,2026-02-13,2026-02-15,Closed,ING022,Ice,Beverage Inputs,Raw Material,462.49,0.0,462.49,kg,12.36,5716.38,285.82,6002.2
PUR_20260213_OUT001_ING043_0047,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260213-OUT001-0046,2026-02-13,2026-02-15,Closed,ING043,Wrap Packaging,Packaging,Consumable,430.0,0.0,430.0,pcs,5.7,2451.0,441.18,2892.18
PUR_20260216_OUT001_ING011_0050,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260216-OUT001-0049,2026-02-16,2026-02-19,Closed,ING011,Tortilla,Bakery,Raw Material,290.0,0.0,290.0,pcs,14.6,4234.0,211.7,4445.7
PUR_20260216_OUT001_ING019_0050,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260216-OUT001-0049,2026-02-16,2026-02-19,Closed,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,28.33,0.0,28.33,litre,90.19,2555.08,459.91,3014.99
PUR_20260216_OUT001_ING027_0050,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260216-OUT001-0049,2026-02-16,2026-02-17,Closed,ING027,Butter,Dairy,Raw Material,27.68,0.0,27.68,kg,515.13,14258.8,1711.06,15969.86
PUR_20260216_OUT001_ING031_0050,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260216-OUT001-0049,2026-02-16,2026-02-18,Closed,ING031,Tomato,Produce,Raw Material,76.6,0.0,76.6,kg,52.66,4033.76,201.69,4235.45
PUR_20260216_OUT001_ING035_0050,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260216-OUT001-0049,2026-02-16,2026-02-19,Closed,ING035,Aioli,Syrups & Sauces,Raw Material,21.32,0.0,21.32,kg,305.92,6522.21,1174.0,7696.21
PUR_20260216_OUT001_ING042_0050,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260216-OUT001-0049,2026-02-16,2026-02-18,Closed,ING042,Sandwich Box,Packaging,Consumable,425.0,0.0,425.0,pcs,6.67,2834.75,510.25,3345.0
PUR_20260219_OUT001_ING004_0053,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260219-OUT001-0052,2026-02-19,2026-02-20,Closed,ING004,Cream,Dairy,Raw Material,34.94,0.0,34.94,litre,213.81,7470.52,373.53,7844.05
PUR_20260219_OUT001_ING007_0053,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260219-OUT001-0052,2026-02-19,2026-02-21,Closed,ING007,Chicken,Protein,Raw Material,28.39,0.0,28.39,kg,318.31,9036.82,451.84,9488.66
PUR_20260219_OUT001_ING019_0053,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260219-OUT001-0052,2026-02-19,2026-02-22,Closed,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,38.03,0.0,38.03,litre,90.24,3431.83,617.73,4049.56
PUR_20260219_OUT001_ING026_0053,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260219-OUT001-0052,2026-02-19,2026-02-21,Closed,ING026,Banana,Produce,Raw Material,79.15,0.0,79.15,kg,73.14,5789.03,289.45,6078.48
PUR_20260219_OUT001_ING042_0053,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260219-OUT001-0052,2026-02-19,2026-02-20,Closed,ING042,Sandwich Box,Packaging,Consumable,635.0,0.0,635.0,pcs,6.55,4159.25,748.66,4907.91
PUR_20260222_OUT001_ING005_0056,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,2026-02-22,2026-02-23,Partially Received,ING005,Paneer,Dairy,Raw Material,13.48,9.05,22.53,kg,366.17,8249.81,412.49,8662.3
PUR_20260222_OUT001_ING006_0056,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,2026-02-22,2026-02-25,Closed,ING006,Cheese,Dairy,Raw Material,15.98,0.0,15.98,kg,466.38,7452.75,372.64,7825.39
PUR_20260222_OUT001_ING010_0056,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260222-OUT001-0055,2026-02-22,2026-02-25,Closed,ING010,Bagel,Bakery,Raw Material,215.0,0.0,215.0,pcs,29.56,6355.4,317.77,6673.17
PUR_20260222_OUT001_ING013_0056,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260222-OUT001-0055,2026-02-22,2026-02-25,Closed,ING013,Brownie Base,Dessert Inputs,Raw Material,255.0,0.0,255.0,pcs,35.42,9032.1,1625.78,10657.88
PUR_20260222_OUT001_ING027_0056,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260222-OUT001-0055,2026-02-22,2026-02-24,Partially Received,ING027,Butter,Dairy,Raw Material,12.98,15.68,28.66,kg,511.58,14661.88,1759.43,16421.31
PUR_20260222_OUT001_ING040_0056,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260222-OUT001-0055,2026-02-22,2026-02-23,Closed,ING040,Napkin,Packaging,Consumable,1415.0,0.0,1415.0,pcs,0.32,452.8,81.5,534.3
PUR_20260222_OUT001_ING042_0056,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260222-OUT001-0055,2026-02-22,2026-02-23,Closed,ING042,Sandwich Box,Packaging,Consumable,665.0,0.0,665.0,pcs,6.69,4448.85,800.79,5249.64
PUR_20260225_OUT001_ING001_0059,ABNAH Cafe Connaught Place,Main Store,BeanCraft Roasters Delhi,PO-20260225-OUT001-0058,2026-02-25,2026-02-27,Closed,ING001,Coffee Beans,Coffee Inputs,Raw Material,7.21,0.0,7.21,kg,974.76,7028.02,351.4,7379.42
PUR_20260225_OUT001_ING009_0059,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,2026-02-25,2026-02-28,Partially Received,ING009,Bread,Bakery,Raw Material,171.92,163.08,335.0,pcs,12.5,4187.5,209.38,4396.88
PUR_20260225_OUT001_ING011_0059,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,2026-02-25,2026-02-28,Closed,ING011,Tortilla,Bakery,Raw Material,230.0,0.0,230.0,pcs,14.57,3351.1,167.56,3518.66
PUR_20260225_OUT001_ING012_0059,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,2026-02-25,2026-02-26,Closed,ING012,Croissant Base,Bakery,Raw Material,190.0,0.0,190.0,pcs,40.33,7662.7,383.13,8045.83
PUR_20260225_OUT001_ING020_0059,ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260225-OUT001-0058,2026-02-25,2026-02-26,Closed,ING020,Tea Leaves,Tea Inputs,Raw Material,21.67,0.0,21.67,kg,639.56,13859.27,692.96,14552.23
PUR_20260225_OUT001_ING033_0059,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260225-OUT001-0058,2026-02-25,2026-02-28,Pending,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,0.0,14.47,14.47,kg,277.35,4013.25,722.38,4735.63
PUR_20260225_OUT001_ING036_0059,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260225-OUT001-0058,2026-02-25,2026-02-28,Closed,ING036,Cold Cup,Packaging,Consumable,1070.0,0.0,1070.0,pcs,3.31,3541.7,637.51,4179.21
PUR_20260225_OUT001_ING041_0059,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260225-OUT001-0058,2026-02-25,2026-02-27,Closed,ING041,Dessert Box,Packaging,Consumable,430.0,0.0,430.0,pcs,4.99,2145.7,386.23,2531.93
PUR_20260228_OUT001_ING002_0062,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260228-OUT001-0061,2026-02-28,2026-03-03,Closed,ING002,Milk,Dairy,Raw Material,76.71,0.0,76.71,litre,69.18,5306.8,265.34,5572.14
PUR_20260228_OUT001_ING014_0062,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT001-0061,2026-02-28,2026-03-02,Closed,ING014,Cake Base,Dessert Inputs,Raw Material,210.0,0.0,210.0,pcs,44.68,9382.8,1688.9,11071.7
PUR_20260228_OUT001_ING027_0062,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260228-OUT001-0061,2026-02-28,2026-03-03,Closed,ING027,Butter,Dairy,Raw Material,31.09,0.0,31.09,kg,505.79,15725.01,1887.0,17612.01
PUR_20260228_OUT001_ING036_0062,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,2026-02-28,2026-03-01,Closed,ING036,Cold Cup,Packaging,Consumable,1435.0,0.0,1435.0,pcs,3.26,4678.1,842.06,5520.16
PUR_20260228_OUT001_ING041_0062,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,2026-02-28,2026-03-02,Partially Received,ING041,Dessert Box,Packaging,Consumable,296.82,253.18,550.0,pcs,5.06,2783.0,500.94,3283.94
PUR_20260228_OUT001_ING043_0062,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,2026-02-28,2026-03-02,Closed,ING043,Wrap Packaging,Packaging,Consumable,465.0,0.0,465.0,pcs,6.01,2794.65,503.04,3297.69
