row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260304_00392,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-04,GRN-20260304-00392,INV-260301-00392,2026-03-04,ING005,Paneer,Dairy,Raw Material,29.79,kg,415.23,372.06,11083.67,0.0,5,554.18,554.18,12.0,11649.85,0.0,0.0,11649.85
ENT_20260305_00404,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-05,GRN-20260305-00404,INV-260304-00404,2026-03-05,ING036,Cold Cup,Packaging,Consumable,2460.0,pcs,3.53,3.12,7675.2,115.13,18,1360.81,1360.81,18.0,8938.88,0.0,0.0,8938.88
ENT_20260305_00407,ABNAH Cafe Connaught Place,Main Store,ops.cp,NorthStar Poultry,2026-03-05,GRN-20260305-00407,INV-260304-00407,2026-03-05,ING008,Egg,Protein,Raw Material,505.0,pcs,8.22,7.29,3681.45,0.0,5,184.07,184.07,0.0,3865.52,0.0,0.0,3865.52
ENT_20260306_00405,ABNAH Cafe Connaught Place,Main Store,store.manager,TeaLeaf Traders NCR,2026-03-06,GRN-20260306-00405,INV-260304-00405,2026-03-06,ING021,Matcha Powder,Tea Inputs,Raw Material,6.76,kg,2489.96,2221.29,15015.92,0.0,5,750.8,750.8,0.0,15766.72,0.0,0.0,15766.72
ENT_20260307_00406,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-07,GRN-20260307-00406,INV-260304-00406,2026-03-07,ING037,Hot Cup,Packaging,Consumable,1760.0,pcs,3.0,2.74,4822.4,0.0,18,868.03,868.03,0.0,5690.43,0.0,0.0,5690.43
ENT_20260308_00418,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-08,GRN-20260308-00418,INV-260307-00418,2026-03-08,ING011,Tortilla,Bakery,Raw Material,200.0,pcs,16.37,14.71,2942.0,29.42,5,145.63,145.63,25.0,3083.21,0.0,0.0,3083.21
ENT_20260308_00420,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-08,GRN-20260308-00420,INV-260307-00420,2026-03-08,ING036,Cold Cup,Packaging,Consumable,448.74,pcs,3.43,3.08,1382.12,0.0,18,248.78,248.78,0.0,1630.9,0.0,0.0,1630.9
ENT_20260308_00423,ABNAH Cafe Connaught Place,Main Store,ops.hk,SpiceRoot Foods,2026-03-08,GRN-20260308-00423,INV-260307-00423,2026-03-08,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,13.91,kg,387.67,357.36,4970.88,49.71,18,885.81,885.81,0.0,5806.98,0.0,0.0,5806.98
ENT_20260309_00419,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-09,GRN-20260309-00419,INV-260307-00419,2026-03-09,ING009,Bread,Bakery,Raw Material,355.0,pcs,14.19,12.75,4526.25,45.26,5,224.05,224.05,0.0,4705.04,0.0,0.0,4705.04
ENT_20260309_00424,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-09,GRN-20260309-00424,INV-260307-00424,2026-03-09,ING010,Bagel,Bakery,Raw Material,175.0,pcs,32.65,28.73,5027.75,0.0,5,251.39,251.39,12.0,5291.14,0.0,0.0,5291.14
ENT_20260310_00421,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-10,GRN-20260310-00421,INV-260307-00421,2026-03-10,ING015,Cheesecake Base,Dessert Inputs,Raw Material,70.0,pcs,87.48,75.74,5301.8,0.0,18,954.32,954.32,0.0,6256.12,0.0,0.0,6256.12
ENT_20260310_00422,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SpiceRoot Foods,2026-03-10,GRN-20260310-00422,INV-260307-00422,2026-03-10,ING035,Aioli,Syrups & Sauces,Raw Material,16.05,kg,341.11,305.03,4895.73,0.0,18,881.23,881.23,0.0,5776.96,1.01,308.08,5468.88
ENT_20260310_00425,ABNAH Cafe Connaught Place,Main Store,ops.hk,ChocoCraft Ingredients,2026-03-10,GRN-20260310-00425,INV-260307-00425,2026-03-10,ING013,Brownie Base,Dessert Inputs,Raw Material,195.0,pcs,37.39,34.24,6676.8,0.0,18,1201.82,1201.82,12.0,7890.62,0.0,0.0,7890.62
ENT_20260311_00440,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-03-11,GRN-20260311-00440,INV-260310-00440,2026-03-11,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,39.01,litre,298.5,262.24,10229.98,0.0,18,1841.4,1841.4,0.0,12071.38,0.0,0.0,12071.38
ENT_20260311_00443,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-11,GRN-20260311-00443,INV-260310-00443,2026-03-11,ING015,Cheesecake Base,Dessert Inputs,Raw Material,130.0,pcs,78.34,70.06,9107.8,0.0,18,1639.4,1639.4,0.0,10747.2,0.0,0.0,10747.2
ENT_20260311_00446,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-11,GRN-20260311-00446,INV-260310-00446,2026-03-11,ING012,Croissant Base,Bakery,Raw Material,125.62,pcs,44.85,41.35,5194.39,51.94,5,257.12,257.12,0.0,5399.57,0.0,0.0,5399.57
ENT_20260312_00441,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-12,GRN-20260312-00441,INV-260310-00441,2026-03-12,ING005,Paneer,Dairy,Raw Material,32.89,kg,411.32,378.97,12464.32,0.0,5,623.22,623.22,0.0,13087.54,0.0,0.0,13087.54
ENT_20260312_00444,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-03-12,GRN-20260312-00444,INV-260310-00444,2026-03-12,ING007,Chicken,Protein,Raw Material,13.84,kg,385.2,332.32,4599.31,0.0,5,229.97,229.97,12.0,4841.28,0.0,0.0,4841.28
ENT_20260313_00442,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-13,GRN-20260313-00442,INV-260310-00442,2026-03-13,ING027,Butter,Dairy,Raw Material,18.13,kg,548.1,498.41,9036.17,135.54,12,1068.08,1068.08,18.0,9986.71,0.0,0.0,9986.71
ENT_20260313_00445,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-13,GRN-20260313-00445,INV-260310-00445,2026-03-13,ING038,Lid,Packaging,Consumable,995.0,pcs,1.29,1.14,1134.3,0.0,18,204.17,204.17,0.0,1338.47,0.0,0.0,1338.47
ENT_20260314_00459,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-14,GRN-20260314-00459,INV-260313-00459,2026-03-14,ING028,Lettuce,Produce,Raw Material,29.99,kg,107.66,93.84,2814.26,28.14,5,139.31,139.31,0.0,2925.43,0.0,0.0,2925.43
ENT_20260314_00461,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-14,GRN-20260314-00461,INV-260313-00461,2026-03-14,ING011,Tortilla,Bakery,Raw Material,325.0,pcs,17.03,14.72,4784.0,47.84,5,236.81,236.81,0.0,4972.97,0.0,0.0,4972.97
ENT_20260314_00464,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-14,GRN-20260314-00464,INV-260313-00464,2026-03-14,ING014,Cake Base,Dessert Inputs,Raw Material,175.0,pcs,56.05,48.37,8464.75,0.0,18,1523.65,1523.65,12.0,10000.4,0.0,0.0,10000.4
ENT_20260315_00460,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-15,GRN-20260315-00460,INV-260313-00460,2026-03-15,ING039,Straw,Packaging,Consumable,775.0,pcs,0.62,0.57,441.75,0.0,18,79.52,79.52,0.0,521.27,61.0,34.77,486.5
ENT_20260315_00462,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-15,GRN-20260315-00462,INV-260313-00462,2026-03-15,ING006,Cheese,Dairy,Raw Material,24.18,kg,537.86,478.79,11577.14,0.0,5,578.86,578.86,0.0,12156.0,0.0,0.0,12156.0
ENT_20260315_00463,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-03-15,GRN-20260315-00463,INV-260313-00463,2026-03-15,ING007,Chicken,Protein,Raw Material,51.13,kg,396.36,345.74,17677.69,0.0,5,883.88,883.88,0.0,18561.57,0.0,0.0,18561.57
ENT_20260315_00465,ABNAH Cafe Connaught Place,Main Store,ops.cp,SweetBase Foods,2026-03-15,GRN-20260315-00465,INV-260313-00465,2026-03-15,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,36.71,litre,103.0,94.62,3473.5,0.0,18,625.23,625.23,12.0,4110.73,0.0,0.0,4110.73
ENT_20260316_00466,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-16,GRN-20260316-00466,INV-260313-00466,2026-03-16,ING015,Cheesecake Base,Dessert Inputs,Raw Material,85.0,pcs,83.77,72.51,6163.35,92.45,18,1092.76,1092.76,12.0,7175.66,0.0,0.0,7175.66
ENT_20260318_00483,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-03-18,GRN-20260318-00483,INV-260316-00483,2026-03-18,ING039,Straw,Packaging,Consumable,1445.0,pcs,0.65,0.56,809.2,0.0,18,145.66,145.66,0.0,954.86,0.0,0.0,954.86
ENT_20260318_00485,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-18,GRN-20260318-00485,INV-260316-00485,2026-03-18,ING042,Sandwich Box,Packaging,Consumable,610.0,pcs,7.38,6.67,4068.7,61.03,18,721.38,721.38,0.0,4729.05,0.0,0.0,4729.05
ENT_20260319_00480,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-19,GRN-20260319-00480,INV-260316-00480,2026-03-19,ING038,Lid,Packaging,Consumable,951.22,pcs,1.29,1.09,1036.83,0.0,18,186.63,186.63,0.0,1223.46,0.0,0.0,1223.46
ENT_20260319_00481,ABNAH Cafe Connaught Place,Main Store,inventory.lead,TeaLeaf Traders NCR,2026-03-19,GRN-20260319-00481,INV-260316-00481,2026-03-19,ING021,Matcha Powder,Tea Inputs,Raw Material,8.86,kg,2378.28,2133.58,18903.52,0.0,5,945.18,945.18,12.0,19860.7,0.0,0.0,19860.7
ENT_20260319_00482,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FrozenBerry Traders,2026-03-19,GRN-20260319-00482,INV-260316-00482,2026-03-19,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,19.93,kg,488.58,417.19,8314.6,0.0,18,1496.63,1496.63,18.0,9829.23,0.0,0.0,9829.23
ENT_20260319_00484,ABNAH Cafe Connaught Place,Main Store,ops.cp,SpiceRoot Foods,2026-03-19,GRN-20260319-00484,INV-260316-00484,2026-03-19,ING035,Aioli,Syrups & Sauces,Raw Material,25.25,kg,375.42,322.41,8140.85,0.0,18,1465.35,1465.35,0.0,9606.2,0.0,0.0,9606.2
ENT_20260320_00499,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-20,GRN-20260320-00499,INV-260319-00499,2026-03-20,ING009,Bread,Bakery,Raw Material,500.0,pcs,13.19,11.56,5780.0,0.0,5,289.0,289.0,25.0,6094.0,0.0,0.0,6094.0
ENT_20260320_00501,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-20,GRN-20260320-00501,INV-260319-00501,2026-03-20,ING042,Sandwich Box,Packaging,Consumable,505.0,pcs,7.33,6.28,3171.4,0.0,18,570.85,570.85,0.0,3742.25,0.0,0.0,3742.25
ENT_20260321_00496,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-21,GRN-20260321-00496,INV-260319-00496,2026-03-21,ING041,Dessert Box,Packaging,Consumable,620.0,pcs,6.01,5.31,3292.2,0.0,18,592.6,592.6,0.0,3884.8,0.0,0.0,3884.8
ENT_20260321_00498,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-03-21,GRN-20260321-00498,INV-260319-00498,2026-03-21,ING006,Cheese,Dairy,Raw Material,9.09,kg,596.05,507.29,4611.27,46.11,5,228.26,228.26,12.0,4805.42,0.0,0.0,4805.42
ENT_20260321_00500,ABNAH Cafe Connaught Place,Main Store,ops.saket,Metro Wholesale Delhi,2026-03-21,GRN-20260321-00500,INV-260319-00500,2026-03-21,ING022,Ice,Beverage Inputs,Raw Material,260.64,kg,13.75,12.65,3297.1,0.0,5,164.85,164.85,12.0,3473.95,0.0,0.0,3473.95
ENT_20260322_00497,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-22,GRN-20260322-00497,INV-260319-00497,2026-03-22,ING039,Straw,Packaging,Consumable,800.0,pcs,0.63,0.56,448.0,0.0,18,80.64,80.64,0.0,528.64,0.0,0.0,528.64
ENT_20260324_00514,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-24,GRN-20260324-00514,INV-260322-00514,2026-03-24,ING009,Bread,Bakery,Raw Material,370.0,pcs,13.97,12.08,4469.6,67.04,5,220.13,220.13,0.0,4622.69,0.0,0.0,4622.69
ENT_20260324_00516,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-03-24,GRN-20260324-00516,INV-260322-00516,2026-03-24,ING006,Cheese,Dairy,Raw Material,16.82,kg,522.49,470.9,7920.54,0.0,5,396.03,396.03,0.0,8316.57,0.0,0.0,8316.57
ENT_20260324_00517,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-03-24,GRN-20260324-00517,INV-260322-00517,2026-03-24,ING043,Wrap Packaging,Packaging,Consumable,280.0,pcs,6.9,6.05,1694.0,25.41,18,300.35,300.35,12.0,1980.94,0.0,0.0,1980.94
ENT_20260324_00518,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-24,GRN-20260324-00518,INV-260322-00518,2026-03-24,ING005,Paneer,Dairy,Raw Material,16.11,kg,403.95,348.77,5618.68,0.0,5,280.93,280.93,25.0,5924.61,0.0,0.0,5924.61
ENT_20260324_00519,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-24,GRN-20260324-00519,INV-260322-00519,2026-03-24,ING015,Cheesecake Base,Dessert Inputs,Raw Material,100.0,pcs,84.58,73.49,7349.0,0.0,18,1322.82,1322.82,0.0,8671.82,0.0,0.0,8671.82
ENT_20260325_00515,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-25,GRN-20260325-00515,INV-260322-00515,2026-03-25,ING012,Croissant Base,Bakery,Raw Material,170.0,pcs,47.73,41.21,7005.7,0.0,5,350.29,350.29,25.0,7380.99,0.0,0.0,7380.99
ENT_20260326_00528,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-03-26,GRN-20260326-00528,INV-260325-00528,2026-03-26,ING040,Napkin,Packaging,Consumable,1755.0,pcs,0.4,0.34,596.7,0.0,18,107.41,107.41,0.0,704.11,0.0,0.0,704.11
ENT_20260326_00530,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-26,GRN-20260326-00530,INV-260325-00530,2026-03-26,ING015,Cheesecake Base,Dessert Inputs,Raw Material,115.0,pcs,86.19,74.42,8558.3,0.0,18,1540.49,1540.49,18.0,10116.79,0.0,0.0,10116.79
ENT_20260326_00533,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-03-26,GRN-20260326-00533,INV-260325-00533,2026-03-26,ING027,Butter,Dairy,Raw Material,16.38,kg,573.25,529.53,8673.7,0.0,12,1040.84,1040.84,0.0,9714.54,1.0,529.53,9185.01
ENT_20260327_00529,ABNAH Cafe Connaught Place,Main Store,ops.hk,BeanCraft Roasters Delhi,2026-03-27,GRN-20260327-00529,INV-260325-00529,2026-03-27,ING001,Coffee Beans,Coffee Inputs,Raw Material,14.17,kg,1086.64,1002.72,14208.54,0.0,5,710.43,710.43,0.0,14918.97,0.0,0.0,14918.97
ENT_20260328_00531,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-28,GRN-20260328-00531,INV-260325-00531,2026-03-28,ING002,Milk,Dairy,Raw Material,157.48,litre,78.14,71.51,11261.39,0.0,5,563.07,563.07,18.0,11842.46,0.0,0.0,11842.46
ENT_20260328_00532,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-03-28,GRN-20260328-00532,INV-260325-00532,2026-03-28,ING043,Wrap Packaging,Packaging,Consumable,610.0,pcs,6.35,5.65,3446.5,51.7,18,611.06,611.06,25.0,4030.86,0.0,0.0,4030.86
ENT_20260329_00547,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-29,GRN-20260329-00547,INV-260328-00547,2026-03-29,ING014,Cake Base,Dessert Inputs,Raw Material,160.0,pcs,50.98,46.65,7464.0,111.96,18,1323.37,1323.37,0.0,8675.41,0.0,0.0,8675.41
ENT_20260329_00550,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-03-29,GRN-20260329-00550,INV-260328-00550,2026-03-29,ING043,Wrap Packaging,Packaging,Consumable,227.88,pcs,7.0,5.98,1362.72,20.44,18,241.61,241.61,0.0,1583.89,0.0,0.0,1583.89
ENT_20260329_00553,ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-29,GRN-20260329-00553,INV-260328-00553,2026-03-29,ING002,Milk,Dairy,Raw Material,82.61,litre,77.42,71.31,5890.92,0.0,5,294.55,294.55,12.0,6197.47,0.0,0.0,6197.47
ENT_20260330_00548,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-30,GRN-20260330-00548,INV-260328-00548,2026-03-30,ING011,Tortilla,Bakery,Raw Material,236.6,pcs,16.27,14.86,3515.88,0.0,5,175.79,175.79,25.0,3716.67,0.0,0.0,3716.67
ENT_20260330_00551,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-30,GRN-20260330-00551,INV-260328-00551,2026-03-30,ING026,Banana,Produce,Raw Material,70.89,kg,87.22,74.59,5287.69,52.88,5,261.74,261.74,18.0,5514.55,0.0,0.0,5514.55
ENT_20260330_00552,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-03-30,GRN-20260330-00552,INV-260328-00552,2026-03-30,ING029,Onion,Produce,Raw Material,76.16,kg,48.59,43.98,3349.52,0.0,5,167.48,167.48,0.0,3517.0,0.0,0.0,3517.0
ENT_20260330_00554,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-30,GRN-20260330-00554,INV-260328-00554,2026-03-30,ING010,Bagel,Bakery,Raw Material,190.0,pcs,31.74,29.08,5525.2,0.0,5,276.26,276.26,12.0,5813.46,0.0,0.0,5813.46
ENT_20260331_00549,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-31,GRN-20260331-00549,INV-260328-00549,2026-03-31,ING041,Dessert Box,Packaging,Consumable,675.0,pcs,5.55,4.93,3327.75,0.0,18,599.0,599.0,0.0,3926.75,0.0,0.0,3926.75
ENT_20260331_00569,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-03-31,GRN-20260331-00569,INV-260331-00569,2026-03-31,ING036,Cold Cup,Packaging,Consumable,2155.0,pcs,3.71,3.18,6852.9,68.53,18,1221.19,1221.19,0.0,8005.56,0.0,0.0,8005.56
ENT_20260331_00570,ABNAH Cafe Connaught Place,Main Store,ops.saket,SpiceRoot Foods,2026-03-31,GRN-20260331-00570,INV-260331-00570,2026-03-31,ING034,Salsa,Syrups & Sauces,Raw Material,21.31,kg,226.86,194.44,4143.52,0.0,18,745.83,745.83,0.0,4889.35,0.0,0.0,4889.35
ENT_20260331_00571,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-03-31,GRN-20260331-00571,INV-260331-00571,2026-03-31,ING029,Onion,Produce,Raw Material,62.33,kg,47.05,42.74,2663.98,0.0,5,133.2,133.2,0.0,2797.18,0.0,0.0,2797.18
ENT_20260331_00572,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-03-31,GRN-20260331-00572,INV-260331-00572,2026-03-31,ING039,Straw,Packaging,Consumable,1330.0,pcs,0.64,0.56,744.8,11.17,18,132.05,132.05,0.0,865.68,0.0,0.0,865.68
ENT_20260331_00573,ABNAH Cafe Connaught Place,Main Store,ops.cp,Metro Wholesale Delhi,2026-03-31,GRN-20260331-00573,INV-260331-00573,2026-03-31,ING022,Ice,Beverage Inputs,Raw Material,320.94,kg,13.28,12.04,3864.12,38.64,5,191.27,191.27,18.0,4034.75,0.0,0.0,4034.75
ENT_20260331_00574,ABNAH Cafe Connaught Place,Main Store,ops.cp,NorthStar Poultry,2026-03-31,GRN-20260331-00574,INV-260331-00574,2026-03-31,ING008,Egg,Protein,Raw Material,520.0,pcs,7.94,7.23,3759.6,56.39,5,185.16,185.16,0.0,3888.37,0.0,0.0,3888.37
ENT_20260331_00575,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-31,GRN-20260331-00575,INV-260331-00575,2026-03-31,ING027,Butter,Dairy,Raw Material,18.41,kg,604.15,520.64,9584.98,0.0,12,1150.2,1150.2,0.0,10735.18,0.0,0.0,10735.18
ENT_20260331_00576,ABNAH Cafe Connaught Place,Main Store,store.manager,SweetBase Foods,2026-03-31,GRN-20260331-00576,INV-260331-00576,2026-03-31,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,42.5,litre,281.51,255.76,10869.8,108.7,18,1937.0,1937.0,12.0,12710.1,0.0,0.0,12710.1
