row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260304_00398,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-04,GRN-20260304-00398,INV-260301-00398,2026-03-04,ING009,Bread,Bakery,Raw Material,300.0,pcs,14.02,12.06,3618.0,54.27,5,178.19,178.19,25.0,3766.92,14.7,177.28,3589.64
ENT_20260305_00409,ABNAH Cafe Hauz Khas,Main Store,ops.saket,ChocoCraft Ingredients,2026-03-05,GRN-20260305-00409,INV-260304-00409,2026-03-05,ING013,Brownie Base,Dessert Inputs,Raw Material,165.0,pcs,36.14,32.75,5403.75,54.04,18,962.95,962.95,12.0,6324.66,0.0,0.0,6324.66
ENT_20260305_00410,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-05,GRN-20260305-00410,INV-260304-00410,2026-03-05,ING039,Straw,Packaging,Consumable,1560.0,pcs,0.62,0.57,889.2,13.34,18,157.65,157.65,0.0,1033.51,0.0,0.0,1033.51
ENT_20260305_00412,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-05,GRN-20260305-00412,INV-260304-00412,2026-03-05,ING004,Cream,Dairy,Raw Material,20.1,litre,245.23,216.3,4347.63,0.0,5,217.38,217.38,0.0,4565.01,0.0,0.0,4565.01
ENT_20260306_00411,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-06,GRN-20260306-00411,INV-260304-00411,2026-03-06,ING005,Paneer,Dairy,Raw Material,52.83,kg,416.25,358.21,18924.23,0.0,5,946.21,946.21,0.0,19870.44,0.0,0.0,19870.44
ENT_20260307_00408,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-03-07,GRN-20260307-00408,INV-260304-00408,2026-03-07,ING041,Dessert Box,Packaging,Consumable,535.0,pcs,5.56,5.14,2749.9,41.25,18,487.56,487.56,12.0,3208.21,0.0,0.0,3208.21
ENT_20260308_00426,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-03-08,GRN-20260308-00426,INV-260307-00426,2026-03-08,ING040,Napkin,Packaging,Consumable,1625.0,pcs,0.35,0.31,503.75,0.0,18,90.67,90.67,18.0,612.42,0.0,0.0,612.42
ENT_20260308_00429,ABNAH Cafe Hauz Khas,Main Store,ops.cp,FrozenBerry Traders,2026-03-08,GRN-20260308-00429,INV-260307-00429,2026-03-08,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,23.35,kg,502.35,437.03,10204.65,102.05,18,1818.47,1818.47,12.0,11933.07,0.0,0.0,11933.07
ENT_20260308_00430,ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-08,GRN-20260308-00430,INV-260307-00430,2026-03-08,ING007,Chicken,Protein,Raw Material,32.03,kg,354.06,324.53,10394.7,0.0,5,519.74,519.74,12.0,10926.44,0.0,0.0,10926.44
ENT_20260309_00428,ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-09,GRN-20260309-00428,INV-260307-00428,2026-03-09,ING008,Egg,Protein,Raw Material,485.0,pcs,7.92,7.08,3433.8,34.34,5,169.97,169.97,18.0,3587.43,0.0,0.0,3587.43
ENT_20260309_00431,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-09,GRN-20260309-00431,INV-260307-00431,2026-03-09,ING006,Cheese,Dairy,Raw Material,18.53,kg,558.43,488.46,9051.16,0.0,5,452.56,452.56,0.0,9503.72,0.0,0.0,9503.72
ENT_20260310_00427,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Metro Wholesale Delhi,2026-03-10,GRN-20260310-00427,INV-260307-00427,2026-03-10,ING022,Ice,Beverage Inputs,Raw Material,278.71,kg,12.91,11.56,3221.89,32.22,5,159.48,159.48,0.0,3349.15,0.0,0.0,3349.15
ENT_20260311_00447,ABNAH Cafe Hauz Khas,Main Store,ops.hk,TeaLeaf Traders NCR,2026-03-11,GRN-20260311-00447,INV-260310-00447,2026-03-11,ING020,Tea Leaves,Tea Inputs,Raw Material,18.73,kg,723.17,626.16,11727.98,0.0,5,586.4,586.4,0.0,12314.38,0.0,0.0,12314.38
ENT_20260311_00448,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-11,GRN-20260311-00448,INV-260310-00448,2026-03-11,ING043,Wrap Packaging,Packaging,Consumable,530.0,pcs,6.88,6.13,3248.9,32.49,18,578.95,578.95,0.0,3795.36,0.0,0.0,3795.36
ENT_20260311_00449,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-03-11,GRN-20260311-00449,INV-260310-00449,2026-03-11,ING041,Dessert Box,Packaging,Consumable,260.73,pcs,6.02,5.21,1358.4,13.58,18,242.07,242.07,18.0,1604.89,0.0,0.0,1604.89
ENT_20260312_00451,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-03-12,GRN-20260312-00451,INV-260310-00451,2026-03-12,ING001,Coffee Beans,Coffee Inputs,Raw Material,6.65,kg,1054.93,941.6,6261.64,93.92,5,308.39,308.39,0.0,6476.11,0.0,0.0,6476.11
ENT_20260312_00452,ABNAH Cafe Hauz Khas,Main Store,ops.saket,ChocoCraft Ingredients,2026-03-12,GRN-20260312-00452,INV-260310-00452,2026-03-12,ING013,Brownie Base,Dessert Inputs,Raw Material,310.0,pcs,37.07,33.07,10251.7,102.52,18,1826.85,1826.85,25.0,12001.03,0.0,0.0,12001.03
ENT_20260312_00453,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-12,GRN-20260312-00453,INV-260310-00453,2026-03-12,ING006,Cheese,Dairy,Raw Material,17.67,kg,531.32,470.18,8308.08,124.62,5,409.17,409.17,25.0,8617.63,0.0,0.0,8617.63
ENT_20260313_00450,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-03-13,GRN-20260313-00450,INV-260310-00450,2026-03-13,ING009,Bread,Bakery,Raw Material,325.0,pcs,13.15,11.6,3770.0,37.7,5,186.62,186.62,0.0,3918.92,0.0,0.0,3918.92
ENT_20260315_00467,ABNAH Cafe Hauz Khas,Main Store,store.manager,FreshDairy Foods NCR,2026-03-15,GRN-20260315-00467,INV-260313-00467,2026-03-15,ING006,Cheese,Dairy,Raw Material,17.6,kg,518.2,472.52,8316.35,83.16,5,411.66,411.66,12.0,8656.85,0.0,0.0,8656.85
ENT_20260315_00468,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-15,GRN-20260315-00468,INV-260313-00468,2026-03-15,ING042,Sandwich Box,Packaging,Consumable,214.75,pcs,7.65,6.63,1423.79,0.0,18,256.28,256.28,25.0,1705.07,0.0,0.0,1705.07
ENT_20260315_00470,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-15,GRN-20260315-00470,INV-260313-00470,2026-03-15,ING037,Hot Cup,Packaging,Consumable,1975.0,pcs,3.45,2.94,5806.5,0.0,18,1045.17,1045.17,18.0,6869.67,0.0,0.0,6869.67
ENT_20260315_00471,ABNAH Cafe Hauz Khas,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-15,GRN-20260315-00471,INV-260313-00471,2026-03-15,ING009,Bread,Bakery,Raw Material,600.0,pcs,13.02,11.75,7050.0,70.5,5,348.98,348.98,18.0,7346.48,0.0,0.0,7346.48
ENT_20260316_00469,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-16,GRN-20260316-00469,INV-260313-00469,2026-03-16,ING005,Paneer,Dairy,Raw Material,11.59,kg,395.16,345.72,4006.89,60.1,5,197.34,197.34,18.0,4162.13,0.0,0.0,4162.13
ENT_20260317_00486,ABNAH Cafe Hauz Khas,Main Store,store.manager,SweetBase Foods,2026-03-17,GRN-20260317-00486,INV-260316-00486,2026-03-17,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,21.54,litre,279.3,250.84,5403.09,0.0,18,972.56,972.56,18.0,6393.65,0.0,0.0,6393.65
ENT_20260318_00488,ABNAH Cafe Hauz Khas,Main Store,store.manager,FrozenBerry Traders,2026-03-18,GRN-20260318-00488,INV-260316-00488,2026-03-18,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,22.29,kg,467.87,414.07,9229.62,138.44,18,1636.41,1636.41,12.0,10739.59,0.0,0.0,10739.59
ENT_20260318_00489,ABNAH Cafe Hauz Khas,Main Store,ops.saket,TeaLeaf Traders NCR,2026-03-18,GRN-20260318-00489,INV-260316-00489,2026-03-18,ING020,Tea Leaves,Tea Inputs,Raw Material,16.43,kg,729.48,640.72,10527.03,0.0,5,526.35,526.35,25.0,11078.38,0.0,0.0,11078.38
ENT_20260319_00487,ABNAH Cafe Hauz Khas,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-03-19,GRN-20260319-00487,INV-260316-00487,2026-03-19,ING026,Banana,Produce,Raw Material,36.34,kg,81.77,72.59,2637.92,39.57,5,129.92,129.92,18.0,2746.27,0.0,0.0,2746.27
ENT_20260319_00490,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-19,GRN-20260319-00490,INV-260316-00490,2026-03-19,ING037,Hot Cup,Packaging,Consumable,1585.0,pcs,3.17,2.79,4422.15,0.0,18,795.99,795.99,0.0,5218.14,0.0,0.0,5218.14
ENT_20260319_00491,ABNAH Cafe Hauz Khas,Main Store,store.manager,NorthStar Poultry,2026-03-19,GRN-20260319-00491,INV-260316-00491,2026-03-19,ING008,Egg,Protein,Raw Material,247.34,pcs,7.89,7.13,1763.53,0.0,5,88.18,88.18,18.0,1869.71,0.0,0.0,1869.71
ENT_20260320_00503,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-20,GRN-20260320-00503,INV-260319-00503,2026-03-20,ING037,Hot Cup,Packaging,Consumable,1030.0,pcs,3.17,2.92,3007.6,45.11,18,533.25,533.25,0.0,3495.74,0.0,0.0,3495.74
ENT_20260320_00504,ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-20,GRN-20260320-00504,INV-260319-00504,2026-03-20,ING010,Bagel,Bakery,Raw Material,200.0,pcs,30.94,28.18,5636.0,84.54,5,277.57,277.57,0.0,5829.03,0.0,0.0,5829.03
ENT_20260320_00505,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-03-20,GRN-20260320-00505,INV-260319-00505,2026-03-20,ING042,Sandwich Box,Packaging,Consumable,465.0,pcs,7.54,6.8,3162.0,31.62,18,563.47,563.47,0.0,3693.85,0.0,0.0,3693.85
ENT_20260320_00507,ABNAH Cafe Hauz Khas,Main Store,ops.hk,TeaLeaf Traders NCR,2026-03-20,GRN-20260320-00507,INV-260319-00507,2026-03-20,ING020,Tea Leaves,Tea Inputs,Raw Material,11.51,kg,701.02,613.48,7061.15,70.61,5,349.53,349.53,25.0,7365.07,0.0,0.0,7365.07
ENT_20260320_00508,ABNAH Cafe Hauz Khas,Main Store,ops.hk,ChocoCraft Ingredients,2026-03-20,GRN-20260320-00508,INV-260319-00508,2026-03-20,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,26.17,litre,288.68,257.42,6736.68,0.0,18,1212.6,1212.6,18.0,7967.28,0.0,0.0,7967.28
ENT_20260322_00502,ABNAH Cafe Hauz Khas,Main Store,store.manager,FreshDairy Foods NCR,2026-03-22,GRN-20260322-00502,INV-260319-00502,2026-03-22,ING002,Milk,Dairy,Raw Material,66.95,litre,78.9,68.52,4587.41,0.0,5,229.37,229.37,0.0,4816.78,0.0,0.0,4816.78
ENT_20260322_00506,ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-03-22,GRN-20260322-00506,INV-260319-00506,2026-03-22,ING012,Croissant Base,Bakery,Raw Material,270.0,pcs,48.95,43.46,11734.2,117.34,5,580.84,580.84,12.0,12209.7,0.0,0.0,12209.7
ENT_20260323_00521,ABNAH Cafe Hauz Khas,Main Store,store.manager,FreshDairy Foods NCR,2026-03-23,GRN-20260323-00521,INV-260322-00521,2026-03-23,ING002,Milk,Dairy,Raw Material,72.36,litre,82.27,70.43,5096.31,76.44,5,250.99,250.99,0.0,5270.86,0.0,0.0,5270.86
ENT_20260323_00522,ABNAH Cafe Hauz Khas,Main Store,ops.saket,SpiceRoot Foods,2026-03-23,GRN-20260323-00522,INV-260322-00522,2026-03-23,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,25.05,kg,343.0,294.84,7385.74,73.86,18,1316.14,1316.14,0.0,8628.02,0.0,0.0,8628.02
ENT_20260324_00520,ABNAH Cafe Hauz Khas,Main Store,ops.hk,SweetBase Foods,2026-03-24,GRN-20260324-00520,INV-260322-00520,2026-03-24,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,25.2,litre,274.58,235.72,5940.14,89.1,18,1053.19,1053.19,25.0,6929.23,0.0,0.0,6929.23
ENT_20260325_00523,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,SweetBase Foods,2026-03-25,GRN-20260325-00523,INV-260322-00523,2026-03-25,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,36.99,litre,298.63,257.81,9536.39,0.0,18,1716.55,1716.55,0.0,11252.94,0.0,0.0,11252.94
ENT_20260326_00536,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-26,GRN-20260326-00536,INV-260325-00536,2026-03-26,ING005,Paneer,Dairy,Raw Material,29.23,kg,433.08,380.04,11108.57,0.0,5,555.43,555.43,0.0,11664.0,0.0,0.0,11664.0
ENT_20260326_00538,ABNAH Cafe Hauz Khas,Main Store,store.manager,SpiceRoot Foods,2026-03-26,GRN-20260326-00538,INV-260325-00538,2026-03-26,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,29.02,kg,373.35,342.46,9938.19,99.38,18,1770.99,1770.99,0.0,11609.8,0.0,0.0,11609.8
ENT_20260326_00540,ABNAH Cafe Hauz Khas,Main Store,ops.cp,NorthStar Poultry,2026-03-26,GRN-20260326-00540,INV-260325-00540,2026-03-26,ING008,Egg,Protein,Raw Material,269.65,pcs,7.9,6.85,1847.1,27.71,5,90.97,90.97,25.0,1935.36,20.22,138.51,1796.85
ENT_20260327_00537,ABNAH Cafe Hauz Khas,Main Store,ops.hk,ChocoCraft Ingredients,2026-03-27,GRN-20260327-00537,INV-260325-00537,2026-03-27,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,11.72,litre,293.88,268.48,3146.59,0.0,18,566.39,566.39,0.0,3712.98,0.0,0.0,3712.98
ENT_20260327_00539,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,SweetBase Foods,2026-03-27,GRN-20260327-00539,INV-260325-00539,2026-03-27,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,59.13,litre,101.89,89.88,5314.6,0.0,18,956.63,956.63,0.0,6271.23,0.0,0.0,6271.23
ENT_20260328_00534,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-28,GRN-20260328-00534,INV-260325-00534,2026-03-28,ING043,Wrap Packaging,Packaging,Consumable,295.0,pcs,6.65,5.78,1705.1,25.58,18,302.31,302.31,18.0,1999.83,0.0,0.0,1999.83
ENT_20260328_00535,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-28,GRN-20260328-00535,INV-260325-00535,2026-03-28,ING036,Cold Cup,Packaging,Consumable,1810.0,pcs,3.69,3.37,6099.7,91.5,18,1081.48,1081.48,0.0,7089.68,0.0,0.0,7089.68
ENT_20260329_00557,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-03-29,GRN-20260329-00557,INV-260328-00557,2026-03-29,ING043,Wrap Packaging,Packaging,Consumable,595.0,pcs,6.83,6.08,3617.6,36.18,18,644.66,644.66,0.0,4226.08,0.0,0.0,4226.08
ENT_20260329_00559,ABNAH Cafe Hauz Khas,Main Store,ops.cp,BeanCraft Roasters Delhi,2026-03-29,GRN-20260329-00559,INV-260328-00559,2026-03-29,ING001,Coffee Beans,Coffee Inputs,Raw Material,16.02,kg,1183.47,1022.75,16384.45,0.0,5,819.22,819.22,0.0,17203.67,0.0,0.0,17203.67
ENT_20260330_00555,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-30,GRN-20260330-00555,INV-260328-00555,2026-03-30,ING041,Dessert Box,Packaging,Consumable,560.0,pcs,6.07,5.15,2884.0,43.26,18,511.33,511.33,0.0,3352.07,0.0,0.0,3352.07
ENT_20260330_00558,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-30,GRN-20260330-00558,INV-260328-00558,2026-03-30,ING005,Paneer,Dairy,Raw Material,43.66,kg,411.02,364.46,15912.32,159.12,5,787.66,787.66,0.0,16540.86,0.0,0.0,16540.86
ENT_20260331_00556,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-31,GRN-20260331-00556,INV-260328-00556,2026-03-31,ING040,Napkin,Packaging,Consumable,1690.0,pcs,0.37,0.33,557.7,8.37,18,98.88,98.88,25.0,673.21,0.0,0.0,673.21
ENT_20260331_00560,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-03-31,GRN-20260331-00560,INV-260328-00560,2026-03-31,ING036,Cold Cup,Packaging,Consumable,900.0,pcs,3.56,3.23,2907.0,43.6,18,515.41,515.41,0.0,3378.81,0.0,0.0,3378.81
ENT_20260331_00561,ABNAH Cafe Hauz Khas,Main Store,ops.cp,SpiceRoot Foods,2026-03-31,GRN-20260331-00561,INV-260328-00561,2026-03-31,ING034,Salsa,Syrups & Sauces,Raw Material,19.76,kg,220.18,191.31,3780.29,37.8,18,673.65,673.65,18.0,4434.14,0.0,0.0,4434.14
ENT_20260331_00577,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-31,GRN-20260331-00577,INV-260331-00577,2026-03-31,ING037,Hot Cup,Packaging,Consumable,1600.0,pcs,3.21,2.92,4672.0,0.0,18,840.96,840.96,18.0,5530.96,0.0,0.0,5530.96
ENT_20260331_00578,ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-31,GRN-20260331-00578,INV-260331-00578,2026-03-31,ING026,Banana,Produce,Raw Material,52.29,kg,80.72,71.02,3713.64,37.14,5,183.82,183.82,0.0,3860.32,0.0,0.0,3860.32
ENT_20260331_00579,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FrozenBerry Traders,2026-03-31,GRN-20260331-00579,INV-260331-00579,2026-03-31,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,18.78,kg,471.1,413.47,7764.97,116.47,18,1376.73,1376.73,25.0,9050.23,0.0,0.0,9050.23
ENT_20260331_00580,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-03-31,GRN-20260331-00580,INV-260331-00580,2026-03-31,ING041,Dessert Box,Packaging,Consumable,425.0,pcs,5.71,5.27,2239.75,0.0,18,403.15,403.15,0.0,2642.9,0.0,0.0,2642.9
ENT_20260331_00581,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-03-31,GRN-20260331-00581,INV-260331-00581,2026-03-31,ING039,Straw,Packaging,Consumable,753.49,pcs,0.61,0.56,421.95,0.0,18,75.95,75.95,0.0,497.9,0.0,0.0,497.9
