row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260304_00402,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-04,GRN-20260304-00402,INV-260301-00402,2026-03-04,ING009,Bread,Bakery,Raw Material,450.0,pcs,14.08,12.6,5670.0,0.0,5,283.5,283.5,0.0,5953.5,0.0,0.0,5953.5
ENT_20260304_00403,ABNAH Cafe Saket Premium,Main Store,ops.cp,ChocoCraft Ingredients,2026-03-04,GRN-20260304-00403,INV-260301-00403,2026-03-04,ING013,Brownie Base,Dessert Inputs,Raw Material,215.0,pcs,40.3,35.37,7604.55,0.0,18,1368.82,1368.82,0.0,8973.37,0.0,0.0,8973.37
ENT_20260305_00415,ABNAH Cafe Saket Premium,Main Store,inventory.lead,SpiceRoot Foods,2026-03-05,GRN-20260305-00415,INV-260304-00415,2026-03-05,ING034,Salsa,Syrups & Sauces,Raw Material,20.5,kg,224.88,198.94,4078.27,0.0,18,734.09,734.09,25.0,4837.36,0.0,0.0,4837.36
ENT_20260305_00417,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-05,GRN-20260305-00417,INV-260304-00417,2026-03-05,ING003,Oat Milk,Dairy Alternative,Raw Material,48.5,litre,197.71,180.46,8752.31,87.52,5,433.24,433.24,25.0,9123.03,0.0,0.0,9123.03
ENT_20260306_00413,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-06,GRN-20260306-00413,INV-260304-00413,2026-03-06,ING037,Hot Cup,Packaging,Consumable,1845.0,pcs,3.31,2.83,5221.35,0.0,18,939.84,939.84,12.0,6173.19,0.0,0.0,6173.19
ENT_20260307_00414,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-07,GRN-20260307-00414,INV-260304-00414,2026-03-07,ING002,Milk,Dairy,Raw Material,177.27,litre,86.44,73.84,13089.62,0.0,5,654.48,654.48,25.0,13769.1,0.0,0.0,13769.1
ENT_20260307_00416,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-07,GRN-20260307-00416,INV-260304-00416,2026-03-07,ING005,Paneer,Dairy,Raw Material,22.9,kg,438.71,376.98,8632.84,86.33,5,427.33,427.33,18.0,8991.84,0.0,0.0,8991.84
ENT_20260308_00433,ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-03-08,GRN-20260308-00433,INV-260307-00433,2026-03-08,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,28.73,kg,383.26,328.43,9435.79,94.36,18,1681.46,1681.46,0.0,11022.89,0.0,0.0,11022.89
ENT_20260308_00437,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-08,GRN-20260308-00437,INV-260307-00437,2026-03-08,ING004,Cream,Dairy,Raw Material,39.19,litre,232.03,201.96,7914.81,118.72,5,389.8,389.8,0.0,8185.89,0.0,0.0,8185.89
ENT_20260308_00439,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-08,GRN-20260308-00439,INV-260307-00439,2026-03-08,ING005,Paneer,Dairy,Raw Material,35.26,kg,418.74,367.22,12948.18,129.48,5,640.93,640.93,18.0,13477.63,0.0,0.0,13477.63
ENT_20260309_00434,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-09,GRN-20260309-00434,INV-260307-00434,2026-03-09,ING042,Sandwich Box,Packaging,Consumable,388.94,pcs,7.38,6.52,2535.89,0.0,18,456.46,456.46,0.0,2992.35,0.0,0.0,2992.35
ENT_20260309_00435,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-09,GRN-20260309-00435,INV-260307-00435,2026-03-09,ING002,Milk,Dairy,Raw Material,68.36,litre,85.79,76.57,5234.33,0.0,5,261.72,261.72,0.0,5496.05,0.0,0.0,5496.05
ENT_20260309_00438,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-09,GRN-20260309-00438,INV-260307-00438,2026-03-09,ING006,Cheese,Dairy,Raw Material,11.43,kg,554.19,498.91,5702.54,0.0,5,285.13,285.13,0.0,5987.67,0.0,0.0,5987.67
ENT_20260310_00432,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-10,GRN-20260310-00432,INV-260307-00432,2026-03-10,ING040,Napkin,Packaging,Consumable,1600.0,pcs,0.37,0.33,528.0,7.92,18,93.61,93.61,25.0,638.69,0.0,0.0,638.69
ENT_20260310_00436,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-10,GRN-20260310-00436,INV-260307-00436,2026-03-10,ING041,Dessert Box,Packaging,Consumable,375.0,pcs,5.84,5.12,1920.0,0.0,18,345.6,345.6,0.0,2265.6,0.0,0.0,2265.6
ENT_20260312_00454,ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-03-12,GRN-20260312-00454,INV-260310-00454,2026-03-12,ING020,Tea Leaves,Tea Inputs,Raw Material,14.03,kg,723.05,653.88,9173.94,137.61,5,451.82,451.82,12.0,9500.15,0.0,0.0,9500.15
ENT_20260312_00456,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-12,GRN-20260312-00456,INV-260310-00456,2026-03-12,ING043,Wrap Packaging,Packaging,Consumable,540.0,pcs,6.87,6.07,3277.8,0.0,18,590.0,590.0,12.0,3879.8,0.0,0.0,3879.8
ENT_20260312_00458,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-12,GRN-20260312-00458,INV-260310-00458,2026-03-12,ING003,Oat Milk,Dairy Alternative,Raw Material,20.05,litre,221.41,195.24,3914.56,0.0,5,195.73,195.73,0.0,4110.29,0.0,0.0,4110.29
ENT_20260313_00455,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-03-13,GRN-20260313-00455,INV-260310-00455,2026-03-13,ING037,Hot Cup,Packaging,Consumable,1115.0,pcs,3.43,2.97,3311.55,33.12,18,590.12,590.12,0.0,3868.55,50.22,149.15,3719.4
ENT_20260313_00457,ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-03-13,GRN-20260313-00457,INV-260310-00457,2026-03-13,ING026,Banana,Produce,Raw Material,68.16,kg,78.93,72.77,4960.0,49.6,5,245.52,245.52,12.0,5167.92,0.0,0.0,5167.92
ENT_20260314_00472,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-03-14,GRN-20260314-00472,INV-260313-00472,2026-03-14,ING040,Napkin,Packaging,Consumable,2210.0,pcs,0.38,0.33,729.3,0.0,18,131.27,131.27,18.0,878.57,0.0,0.0,878.57
ENT_20260314_00479,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-14,GRN-20260314-00479,INV-260313-00479,2026-03-14,ING009,Bread,Bakery,Raw Material,280.49,pcs,13.42,11.64,3264.9,48.97,5,160.8,160.8,0.0,3376.73,0.0,0.0,3376.73
ENT_20260315_00475,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-03-15,GRN-20260315-00475,INV-260313-00475,2026-03-15,ING043,Wrap Packaging,Packaging,Consumable,395.0,pcs,6.75,5.79,2287.05,0.0,18,411.67,411.67,12.0,2710.72,0.0,0.0,2710.72
ENT_20260315_00476,ABNAH Cafe Saket Premium,Main Store,ops.cp,SpiceRoot Foods,2026-03-15,GRN-20260315-00476,INV-260313-00476,2026-03-15,ING035,Aioli,Syrups & Sauces,Raw Material,17.17,kg,327.87,303.49,5210.92,0.0,18,937.97,937.97,0.0,6148.89,0.0,0.0,6148.89
ENT_20260315_00478,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-15,GRN-20260315-00478,INV-260313-00478,2026-03-15,ING003,Oat Milk,Dairy Alternative,Raw Material,42.33,litre,206.64,179.01,7577.49,0.0,5,378.87,378.87,0.0,7956.36,0.0,0.0,7956.36
ENT_20260316_00473,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-03-16,GRN-20260316-00473,INV-260313-00473,2026-03-16,ING027,Butter,Dairy,Raw Material,14.14,kg,629.89,534.83,7562.5,113.44,12,893.89,893.89,12.0,8354.95,0.0,0.0,8354.95
ENT_20260316_00474,ABNAH Cafe Saket Premium,Main Store,inventory.lead,SweetBase Foods,2026-03-16,GRN-20260316-00474,INV-260313-00474,2026-03-16,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,19.79,litre,288.27,251.5,4977.18,0.0,18,895.89,895.89,0.0,5873.07,0.0,0.0,5873.07
ENT_20260316_00477,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-03-16,GRN-20260316-00477,INV-260313-00477,2026-03-16,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,16.16,litre,447.02,404.5,6536.72,0.0,5,326.84,326.84,12.0,6875.56,0.0,0.0,6875.56
ENT_20260317_00492,ABNAH Cafe Saket Premium,Main Store,store.manager,SpiceRoot Foods,2026-03-17,GRN-20260317-00492,INV-260316-00492,2026-03-17,ING035,Aioli,Syrups & Sauces,Raw Material,19.85,kg,368.82,322.93,6410.16,0.0,18,1153.83,1153.83,0.0,7563.99,0.0,0.0,7563.99
ENT_20260319_00493,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-19,GRN-20260319-00493,INV-260316-00493,2026-03-19,ING043,Wrap Packaging,Packaging,Consumable,510.0,pcs,6.59,5.65,2881.5,0.0,18,518.67,518.67,18.0,3418.17,0.0,0.0,3418.17
ENT_20260319_00494,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-19,GRN-20260319-00494,INV-260316-00494,2026-03-19,ING011,Tortilla,Bakery,Raw Material,345.0,pcs,17.28,14.8,5106.0,76.59,5,251.47,251.47,0.0,5280.88,0.0,0.0,5280.88
ENT_20260319_00495,ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-03-19,GRN-20260319-00495,INV-260316-00495,2026-03-19,ING029,Onion,Produce,Raw Material,56.22,kg,49.21,42.63,2396.66,35.95,5,118.04,118.04,0.0,2478.75,0.0,0.0,2478.75
ENT_20260320_00510,ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-20,GRN-20260320-00510,INV-260319-00510,2026-03-20,ING012,Croissant Base,Bakery,Raw Material,165.0,pcs,46.98,41.02,6768.3,67.68,5,335.03,335.03,0.0,7035.65,0.0,0.0,7035.65
ENT_20260320_00512,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-20,GRN-20260320-00512,INV-260319-00512,2026-03-20,ING006,Cheese,Dairy,Raw Material,20.67,kg,557.09,478.12,9882.74,0.0,5,494.14,494.14,18.0,10394.88,0.0,0.0,10394.88
ENT_20260322_00509,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-03-22,GRN-20260322-00509,INV-260319-00509,2026-03-22,ING005,Paneer,Dairy,Raw Material,21.86,kg,408.51,362.95,7934.09,0.0,5,396.7,396.7,12.0,8342.79,0.0,0.0,8342.79
ENT_20260322_00511,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-22,GRN-20260322-00511,INV-260319-00511,2026-03-22,ING039,Straw,Packaging,Consumable,1235.0,pcs,0.64,0.57,703.95,0.0,18,126.71,126.71,0.0,830.66,0.0,0.0,830.66
ENT_20260322_00513,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-03-22,GRN-20260322-00513,INV-260319-00513,2026-03-22,ING043,Wrap Packaging,Packaging,Consumable,600.0,pcs,7.02,6.18,3708.0,0.0,18,667.44,667.44,18.0,4393.44,0.0,0.0,4393.44
ENT_20260323_00526,ABNAH Cafe Saket Premium,Main Store,ops.saket,FreshDairy Foods NCR,2026-03-23,GRN-20260323-00526,INV-260322-00526,2026-03-23,ING027,Butter,Dairy,Raw Material,20.43,kg,616.01,537.94,10990.11,0.0,12,1318.81,1318.81,18.0,12326.92,0.0,0.0,12326.92
ENT_20260324_00525,ABNAH Cafe Saket Premium,Main Store,inventory.lead,Metro Wholesale Delhi,2026-03-24,GRN-20260324-00525,INV-260322-00525,2026-03-24,ING022,Ice,Beverage Inputs,Raw Material,348.13,kg,13.56,12.42,4323.77,0.0,5,216.19,216.19,18.0,4557.96,0.0,0.0,4557.96
ENT_20260325_00524,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-03-25,GRN-20260325-00524,INV-260322-00524,2026-03-25,ING026,Banana,Produce,Raw Material,47.04,kg,81.71,74.62,3510.12,0.0,5,175.51,175.51,18.0,3703.63,0.0,0.0,3703.63
ENT_20260325_00527,ABNAH Cafe Saket Premium,Main Store,ops.hk,FrozenBerry Traders,2026-03-25,GRN-20260325-00527,INV-260322-00527,2026-03-25,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,23.15,kg,504.54,442.56,10245.26,102.45,18,1825.71,1825.71,12.0,11980.52,0.0,0.0,11980.52
ENT_20260326_00541,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-03-26,GRN-20260326-00541,INV-260325-00541,2026-03-26,ING015,Cheesecake Base,Dessert Inputs,Raw Material,120.0,pcs,82.71,74.63,8955.6,134.33,18,1587.83,1587.83,25.0,10434.1,0.0,0.0,10434.1
ENT_20260327_00543,ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-03-27,GRN-20260327-00543,INV-260325-00543,2026-03-27,ING014,Cake Base,Dessert Inputs,Raw Material,135.0,pcs,52.03,47.65,6432.75,64.33,18,1146.32,1146.32,25.0,7539.74,0.0,0.0,7539.74
ENT_20260327_00545,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-03-27,GRN-20260327-00545,INV-260325-00545,2026-03-27,ING041,Dessert Box,Packaging,Consumable,495.0,pcs,6.02,5.13,2539.35,0.0,18,457.08,457.08,25.0,3021.43,0.0,0.0,3021.43
ENT_20260327_00546,ABNAH Cafe Saket Premium,Main Store,ops.cp,SpiceRoot Foods,2026-03-27,GRN-20260327-00546,INV-260325-00546,2026-03-27,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,13.38,kg,303.81,275.48,3685.92,36.86,18,656.83,656.83,12.0,4317.89,0.0,0.0,4317.89
ENT_20260328_00542,ABNAH Cafe Saket Premium,Main Store,store.manager,BeanCraft Roasters Delhi,2026-03-28,GRN-20260328-00542,INV-260325-00542,2026-03-28,ING001,Coffee Beans,Coffee Inputs,Raw Material,12.29,kg,1066.46,972.26,11949.08,0.0,5,597.45,597.45,0.0,12546.53,0.0,0.0,12546.53
ENT_20260328_00544,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-28,GRN-20260328-00544,INV-260325-00544,2026-03-28,ING005,Paneer,Dairy,Raw Material,34.09,kg,412.53,372.26,12690.34,190.36,5,625.0,625.0,25.0,13149.98,0.0,0.0,13149.98
ENT_20260329_00562,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-29,GRN-20260329-00562,INV-260328-00562,2026-03-29,ING006,Cheese,Dairy,Raw Material,14.64,kg,526.08,485.42,7106.55,0.0,5,355.33,355.33,0.0,7461.88,0.0,0.0,7461.88
ENT_20260330_00563,ABNAH Cafe Saket Premium,Main Store,ops.hk,NorthStar Poultry,2026-03-30,GRN-20260330-00563,INV-260328-00563,2026-03-30,ING007,Chicken,Protein,Raw Material,22.15,kg,389.97,341.99,7575.08,0.0,5,378.75,378.75,0.0,7953.83,0.0,0.0,7953.83
ENT_20260330_00564,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-30,GRN-20260330-00564,INV-260328-00564,2026-03-30,ING037,Hot Cup,Packaging,Consumable,900.78,pcs,3.26,2.86,2576.23,38.64,18,456.77,456.77,12.0,3006.36,0.0,0.0,3006.36
ENT_20260330_00568,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-30,GRN-20260330-00568,INV-260328-00568,2026-03-30,ING042,Sandwich Box,Packaging,Consumable,340.06,pcs,7.11,6.43,2186.59,0.0,18,393.59,393.59,25.0,2605.18,12.0,77.16,2528.02
ENT_20260331_00565,ABNAH Cafe Saket Premium,Main Store,ops.saket,SpiceRoot Foods,2026-03-31,GRN-20260331-00565,INV-260328-00565,2026-03-31,ING035,Aioli,Syrups & Sauces,Raw Material,16.52,kg,353.5,312.82,5167.79,51.68,18,920.9,920.9,25.0,6062.01,0.0,0.0,6062.01
ENT_20260331_00566,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-03-31,GRN-20260331-00566,INV-260328-00566,2026-03-31,ING005,Paneer,Dairy,Raw Material,38.0,kg,426.78,364.5,13851.0,0.0,5,692.55,692.55,0.0,14543.55,0.0,0.0,14543.55
ENT_20260331_00567,ABNAH Cafe Saket Premium,Main Store,ops.saket,PackPro Disposables,2026-03-31,GRN-20260331-00567,INV-260328-00567,2026-03-31,ING043,Wrap Packaging,Packaging,Consumable,490.0,pcs,7.25,6.24,3057.6,30.58,18,544.86,544.86,25.0,3596.88,0.0,0.0,3596.88
ENT_20260331_00582,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-03-31,GRN-20260331-00582,INV-260331-00582,2026-03-31,ING043,Wrap Packaging,Packaging,Consumable,335.0,pcs,6.71,5.78,1936.3,19.36,18,345.05,345.05,18.0,2279.99,0.0,0.0,2279.99
ENT_20260331_00583,ABNAH Cafe Saket Premium,Main Store,store.manager,Delhi Bakery Supply Co,2026-03-31,GRN-20260331-00583,INV-260331-00583,2026-03-31,ING009,Bread,Bakery,Raw Material,202.98,pcs,14.15,12.37,2510.86,37.66,5,123.66,123.66,0.0,2596.86,0.0,0.0,2596.86
ENT_20260331_00584,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-03-31,GRN-20260331-00584,INV-260331-00584,2026-03-31,ING006,Cheese,Dairy,Raw Material,14.42,kg,547.26,466.29,6723.9,67.24,5,332.83,332.83,0.0,6989.49,0.0,0.0,6989.49
ENT_20260331_00585,ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-03-31,GRN-20260331-00585,INV-260331-00585,2026-03-31,ING026,Banana,Produce,Raw Material,33.27,kg,80.42,72.35,2407.08,0.0,5,120.35,120.35,25.0,2552.43,0.0,0.0,2552.43
