Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-13,Partially Received,ING013,Brownie Base,,Dessert Inputs,Raw Material,,108.7,41.3,150.0,pcs,33.38,5007.0,0,0,5007.0,901.26,5908.26,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-16,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.62,0.0,36.62,litre,91.16,3338.28,0,0,3338.28,600.89,3939.17,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING026,Banana,,Produce,Raw Material,,48.6,0.0,48.6,kg,73.22,3558.49,0,0,3558.49,177.92,3736.41,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING029,Onion,,Produce,Raw Material,,79.47,0.0,79.47,kg,42.33,3363.97,0,0,3363.97,168.2,3532.17,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Partially Received,ING031,Tomato,,Produce,Raw Material,,34.26,20.1,54.36,kg,52.13,2833.79,0,0,2833.79,141.69,2975.48,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-15,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,14.65,0.0,14.65,kg,344.09,5040.92,0,0,5040.92,907.36,5948.28,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING004,Cream,,Dairy,Raw Material,,32.84,0.0,32.84,litre,221.03,7258.63,0,0,7258.63,362.93,7621.56,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING011,Tortilla,,Bakery,Raw Material,,360.0,0.0,360.0,pcs,14.44,5198.4,0,0,5198.4,259.92,5458.32,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,34.98,0.0,34.98,litre,256.62,8976.57,0,0,8976.57,1615.78,10592.35,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-17,2026-01-16,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,23.61,0.0,23.61,kg,615.19,14524.64,0,0,14524.64,726.23,15250.87,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-17,2026-01-17,Closed,ING027,Butter,,Dairy,Raw Material,,29.09,0.0,29.09,kg,541.99,15766.49,0,0,15766.49,1891.98,17658.47,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,,Cancelled,ING031,Tomato,,Produce,Raw Material,,0.0,0.0,53.69,kg,54.08,2903.56,0,0,2903.56,145.18,3048.74,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-19,2026-01-20,Closed,ING036,Cold Cup,,Packaging,Consumable,,1810.0,0.0,1810.0,pcs,3.35,6063.5,0,0,6063.5,1091.43,7154.93,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-23,Closed,ING006,Cheese,,Dairy,Raw Material,,26.06,0.0,26.06,kg,491.77,12815.53,0,0,12815.53,640.78,13456.31,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-20,2026-01-21,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,0.0,135.0,pcs,45.74,6174.9,0,0,6174.9,1111.48,7286.38,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-21,Closed,ING027,Butter,,Dairy,Raw Material,,29.18,0.0,29.18,kg,515.98,15056.3,0,0,15056.3,1806.76,16863.06,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-23,Closed,ING031,Tomato,,Produce,Raw Material,,77.19,0.0,77.19,kg,56.66,4373.59,0,0,4373.59,218.68,4592.27,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-21,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,995.67,434.33,1430.0,pcs,3.33,4761.9,0,0,4761.9,857.14,5619.04,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-23,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,835.26,959.74,1795.0,pcs,2.97,5331.15,0,0,5331.15,959.61,6290.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-22,Partially Received,ING038,Lid,,Packaging,Consumable,,808.58,261.42,1070.0,pcs,1.07,1144.9,0,0,1144.9,206.08,1350.98,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-21,Closed,ING041,Dessert Box,,Packaging,Consumable,,500.0,0.0,500.0,pcs,4.96,2480.0,0,0,2480.0,446.4,2926.4,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING012,Croissant Base,,Bakery,Raw Material,,240.0,0.0,240.0,pcs,44.02,10564.8,0,0,10564.8,528.24,11093.04,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-25,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,100.0,0.0,100.0,pcs,75.85,7585.0,0,0,7585.0,1365.3,8950.3,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-27,Partially Received,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,16.42,11.86,28.28,kg,338.69,9578.15,0,0,9578.15,1724.07,11302.22,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-24,2026-01-25,Closed,ING037,Hot Cup,,Packaging,Consumable,,1555.0,0.0,1555.0,pcs,2.86,4447.3,0,0,4447.3,800.51,5247.81,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-23,2026-01-23,Closed,ING040,Napkin,,Packaging,Consumable,,2960.0,0.0,2960.0,pcs,0.33,976.8,0,0,976.8,175.82,1152.62,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-24,Partially Received,ING041,Dessert Box,,Packaging,Consumable,,541.07,173.93,715.0,pcs,5.21,3725.15,0,0,3725.15,670.53,4395.68,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-23,2026-01-22,Closed,ING042,Sandwich Box,,Packaging,Consumable,,330.0,0.0,330.0,pcs,6.37,2102.1,0,0,2102.1,378.38,2480.48,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-26,2026-01-28,Closed,ING004,Cream,,Dairy,Raw Material,,45.15,0.0,45.15,litre,202.61,9147.84,0,0,9147.84,457.39,9605.23,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,,Pending,ING007,Chicken,,Protein,Raw Material,,0.0,33.59,33.59,kg,330.99,11117.95,0,0,11117.95,555.9,11673.85,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING038,Lid,,Packaging,Consumable,,2415.0,0.0,2415.0,pcs,1.1,2656.5,0,0,2656.5,478.17,3134.67,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-28,2026-01-29,Closed,ING039,Straw,,Packaging,Consumable,,900.0,0.0,900.0,pcs,0.55,495.0,0,0,495.0,89.1,584.1,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-28,Closed,ING040,Napkin,,Packaging,Consumable,,1515.0,0.0,1515.0,pcs,0.34,515.1,0,0,515.1,92.72,607.82,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING042,Sandwich Box,,Packaging,Consumable,,370.0,0.0,370.0,pcs,6.82,2523.4,0,0,2523.4,454.21,2977.61,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-31,Closed,ING005,Paneer,,Dairy,Raw Material,,29.48,0.0,29.48,kg,353.83,10430.91,0,0,10430.91,521.55,10952.46,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-31,2026-02-01,Closed,ING007,Chicken,,Protein,Raw Material,,45.92,0.0,45.92,kg,342.28,15717.5,0,0,15717.5,785.88,16503.38,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,0.0,75.0,pcs,74.66,5599.5,0,0,5599.5,1007.91,6607.41,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,41.58,0.0,41.58,litre,252.66,10505.6,0,0,10505.6,1891.01,12396.61,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-30,2026-01-31,Closed,ING027,Butter,,Dairy,Raw Material,,25.26,0.0,25.26,kg,532.59,13453.22,0,0,13453.22,1614.38,15067.6,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING038,Lid,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,1.06,1409.8,0,0,1409.8,253.76,1663.56,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING007,Chicken,,Protein,Raw Material,,50.66,0.0,50.66,kg,330.19,16727.43,0,0,16727.43,836.37,17563.8,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-03,Closed,ING008,Egg,,Protein,Raw Material,,290.0,0.0,290.0,pcs,7.09,2056.1,0,0,2056.1,102.81,2158.91,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,,Cancelled,ING012,Croissant Base,,Bakery,Raw Material,,0.0,0.0,210.0,pcs,42.07,8834.7,0,0,8834.7,441.74,9276.44,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,22.82,0.0,22.82,litre,248.23,5664.61,0,0,5664.61,1019.63,6684.24,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-04,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,29.6,0.0,29.6,kg,187.35,5545.56,0,0,5545.56,998.2,6543.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-02,2026-02-01,Partially Received,ING039,Straw,,Packaging,Consumable,,441.15,273.85,715.0,pcs,0.54,386.1,0,0,386.1,69.5,455.6,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING041,Dessert Box,,Packaging,Consumable,,290.0,0.0,290.0,pcs,5.29,1534.1,0,0,1534.1,276.14,1810.24,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-03,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,426.11,173.89,600.0,pcs,6.56,3936.0,0,0,3936.0,708.48,4644.48,
