row_id,outlet_name,date,super_category,category,item_number,item_name,qty,net_sale
SALE_20260301_OUT003_MENU0099,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Baked Goods,MENU0099,Cinnamon Roll with Cream Cheese,1,213.22
SALE_20260301_OUT003_MENU0100,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1,201.04
SALE_20260301_OUT003_MENU0101,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,2,408.39
SALE_20260301_OUT003_MENU0102,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,2,585.13
SALE_20260301_OUT003_MENU0103,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0103,Banoffee Pie,1,286.83
SALE_20260301_OUT003_MENU0104,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,2,378.2
SALE_20260301_OUT003_MENU0105,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0105,Soft-Centred Caramel Cookie,2,365.58
SALE_20260301_OUT003_MENU0107,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,2,329.59
SALE_20260301_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Desserts,MENU0109,Basque Cheesecake,1,296.18
SALE_20260301_OUT003_MENU0110,ABNAH Cafe Saket Premium,2026-03-01,Dessert,Baked Goods,MENU0110,Multigrain Walnut Tea Cake,3,654.59
SALE_20260302_OUT003_MENU0004,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0004,Americano - Medium,1,212.94
SALE_20260302_OUT003_MENU0005,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0005,Americano - Large,2,477.07
SALE_20260302_OUT003_MENU0006,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0006,Latte - Regular,1,217.65
SALE_20260302_OUT003_MENU0007,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0007,Latte - Medium,2,493.85
SALE_20260302_OUT003_MENU0008,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0008,Latte - Large,1,264.32
SALE_20260302_OUT003_MENU0010,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,1,247.66
SALE_20260302_OUT003_MENU0011,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,2,534.08
SALE_20260302_OUT003_MENU0013,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0013,Flat White - Medium,1,245.07
SALE_20260302_OUT003_MENU0014,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0014,Flat White - Large,2,557.73
SALE_20260302_OUT003_MENU0015,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0015,Mocha - Regular,1,249.11
SALE_20260302_OUT003_MENU0016,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,265.83
SALE_20260302_OUT003_MENU0018,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0018,Sea Salt Mocha - Regular,1,275.29
SALE_20260302_OUT003_MENU0019,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0019,Sea Salt Mocha - Medium,1,301.62
SALE_20260302_OUT003_MENU0021,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,2,542.88
SALE_20260302_OUT003_MENU0023,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0023,Orange Zest Mocha - Large,1,322.83
SALE_20260302_OUT003_MENU0024,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,1,255.94
SALE_20260302_OUT003_MENU0025,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,2,554.84
SALE_20260302_OUT003_MENU0027,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,1,268.25
SALE_20260302_OUT003_MENU0028,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0028,French Vanilla Latte - Medium,1,292.77
SALE_20260302_OUT003_MENU0029,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0029,French Vanilla Latte - Large,1,319.86
SALE_20260302_OUT003_MENU0030,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,1,272.03
SALE_20260302_OUT003_MENU0031,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,3,885.67
SALE_20260302_OUT003_MENU0032,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Signature Coffee,MENU0032,Vegan Iced Latte - Large,1,317.32
SALE_20260302_OUT003_MENU0034,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,1,248.13
SALE_20260302_OUT003_MENU0040,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,1,283.56
SALE_20260302_OUT003_MENU0041,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Brew,MENU0041,Vietnamese Shakerato - Large,1,288.41
SALE_20260302_OUT003_MENU0043,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1,290.34
SALE_20260302_OUT003_MENU0045,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,1,282.51
SALE_20260302_OUT003_MENU0048,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,1,271.86
SALE_20260302_OUT003_MENU0049,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Cold Coffee,MENU0049,Caramel Cold Coffee - Medium,1,314.45
SALE_20260302_OUT003_MENU0051,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Tea,MENU0051,Masala Chai Latte - Regular,1,193.06
SALE_20260302_OUT003_MENU0054,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Tea,MENU0054,Himalayan Green Tea,1,210.97
SALE_20260302_OUT003_MENU0056,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Tea,MENU0056,Japanese Matcha Latte - Medium,2,573.39
SALE_20260302_OUT003_MENU0057,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Tea,MENU0057,Japanese Matcha Latte - Large,2,645.18
SALE_20260302_OUT003_MENU0058,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,2,385.69
SALE_20260302_OUT003_MENU0059,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Iced Tea,MENU0059,Lemon Iced Tea - Medium,2,449.0
SALE_20260302_OUT003_MENU0067,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Kids Beverage,MENU0067,Babyccino - Regular,1,163.04
SALE_20260302_OUT003_MENU0069,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Shake,MENU0069,Choco Chip Shake - Medium,1,334.66
SALE_20260302_OUT003_MENU0072,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Shake,MENU0072,Mixed Berry Shake - Medium,1,341.23
SALE_20260302_OUT003_MENU0075,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Smoothie,MENU0075,Seasonal Smoothie - Medium,3,1040.29
SALE_20260302_OUT003_MENU0076,ABNAH Cafe Saket Premium,2026-03-02,Beverage,Smoothie,MENU0076,Seasonal Smoothie - Large,1,365.15
SALE_20260302_OUT003_MENU0078,ABNAH Cafe Saket Premium,2026-03-02,Food,Wraps,MENU0078,Shredded Chicken Wrap,1,278.66
SALE_20260302_OUT003_MENU0079,ABNAH Cafe Saket Premium,2026-03-02,Food,Sandwiches,MENU0079,Smoked Chipotle Paneer Sandwich,2,570.21
SALE_20260302_OUT003_MENU0080,ABNAH Cafe Saket Premium,2026-03-02,Food,Sandwiches,MENU0080,Pesto Veg Sandwich,1,269.42
SALE_20260302_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-03-02,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1,319.22
SALE_20260302_OUT003_MENU0084,ABNAH Cafe Saket Premium,2026-03-02,Food,Toasts,MENU0084,Chicken Pepperoni Avocado Toast,1,311.48
SALE_20260302_OUT003_MENU0085,ABNAH Cafe Saket Premium,2026-03-02,Food,Platter,MENU0085,Hummus and Pita Platter,1,314.12
SALE_20260302_OUT003_MENU0086,ABNAH Cafe Saket Premium,2026-03-02,Food,Breakfast,MENU0086,Breakfast Pancakes,1,283.92
SALE_20260302_OUT003_MENU0090,ABNAH Cafe Saket Premium,2026-03-02,Food,Snacks,MENU0090,Marinara Cheese Pin Wheels,1,214.91
SALE_20260302_OUT003_MENU0092,ABNAH Cafe Saket Premium,2026-03-02,Food,Snacks,MENU0092,Turnover with Brioche Dough Chicken,1,245.93
SALE_20260302_OUT003_MENU0093,ABNAH Cafe Saket Premium,2026-03-02,Food,Snacks,MENU0093,Turnover with Brioche Dough Veg,1,227.5
SALE_20260302_OUT003_MENU0095,ABNAH Cafe Saket Premium,2026-03-02,Food,Baked Goods,MENU0095,Almond Croissant,3,729.78
SALE_20260302_OUT003_MENU0096,ABNAH Cafe Saket Premium,2026-03-02,Food,Baked Goods,MENU0096,Chocolate Croissant,1,235.19
SALE_20260302_OUT003_MENU0097,ABNAH Cafe Saket Premium,2026-03-02,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,2,487.88
SALE_20260302_OUT003_MENU0102,ABNAH Cafe Saket Premium,2026-03-02,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,1,294.06
SALE_20260302_OUT003_MENU0103,ABNAH Cafe Saket Premium,2026-03-02,Dessert,Desserts,MENU0103,Banoffee Pie,1,290.43
SALE_20260302_OUT003_MENU0104,ABNAH Cafe Saket Premium,2026-03-02,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,1,184.14
SALE_20260302_OUT003_MENU0108,ABNAH Cafe Saket Premium,2026-03-02,Dessert,Desserts,MENU0108,Apple Pie,2,535.61
SALE_20260302_OUT003_MENU0109,ABNAH Cafe Saket Premium,2026-03-02,Dessert,Desserts,MENU0109,Basque Cheesecake,1,310.67
SALE_20260303_OUT003_MENU0003,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0003,Americano - Regular,1,179.29
SALE_20260303_OUT003_MENU0004,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0004,Americano - Medium,1,214.06
SALE_20260303_OUT003_MENU0005,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0005,Americano - Large,3,700.25
SALE_20260303_OUT003_MENU0006,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0006,Latte - Regular,4,881.91
SALE_20260303_OUT003_MENU0007,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0007,Latte - Medium,3,744.43
SALE_20260303_OUT003_MENU0008,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0008,Latte - Large,1,262.95
SALE_20260303_OUT003_MENU0009,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,1,221.63
SALE_20260303_OUT003_MENU0010,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,1,241.3
SALE_20260303_OUT003_MENU0012,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0012,Flat White - Regular,1,226.38
SALE_20260303_OUT003_MENU0014,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0014,Flat White - Large,2,562.84
SALE_20260303_OUT003_MENU0016,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,266.02
SALE_20260303_OUT003_MENU0017,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Coffee Classics,MENU0017,Mocha - Large,1,278.15
SALE_20260303_OUT003_MENU0019,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0019,Sea Salt Mocha - Medium,1,301.46
SALE_20260303_OUT003_MENU0024,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,2,513.08
SALE_20260303_OUT003_MENU0025,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1,299.17
SALE_20260303_OUT003_MENU0026,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0026,Caramel Macchiato - Large,1,324.91
SALE_20260303_OUT003_MENU0027,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,2,512.18
SALE_20260303_OUT003_MENU0029,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0029,French Vanilla Latte - Large,2,660.25
SALE_20260303_OUT003_MENU0030,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,1,280.92
SALE_20260303_OUT003_MENU0031,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,1,300.76
SALE_20260303_OUT003_MENU0032,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Signature Coffee,MENU0032,Vegan Iced Latte - Large,1,336.74
SALE_20260303_OUT003_MENU0034,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,1,254.83
SALE_20260303_OUT003_MENU0036,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Brew,MENU0036,Coffee Lemonade - Regular,1,228.32
SALE_20260303_OUT003_MENU0039,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1,243.38
SALE_20260303_OUT003_MENU0043,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1,274.04
SALE_20260303_OUT003_MENU0045,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,3,860.48
SALE_20260303_OUT003_MENU0047,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Coffee,MENU0047,Mocha Cold Coffee - Large,2,719.32
SALE_20260303_OUT003_MENU0048,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,1,271.98
SALE_20260303_OUT003_MENU0054,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Tea,MENU0054,Himalayan Green Tea,3,619.89
SALE_20260303_OUT003_MENU0055,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,1,258.92
SALE_20260303_OUT003_MENU0057,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Tea,MENU0057,Japanese Matcha Latte - Large,1,321.69
SALE_20260303_OUT003_MENU0060,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Iced Tea,MENU0060,Lemon Iced Tea - Large,2,489.46
SALE_20260303_OUT003_MENU0066,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Kids Beverage,MENU0066,Hot Chocolate - Large,1,264.55
SALE_20260303_OUT003_MENU0070,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Shake,MENU0070,Choco Chip Shake - Large,1,361.12
SALE_20260303_OUT003_MENU0071,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Shake,MENU0071,Mixed Berry Shake - Regular,1,299.44
SALE_20260303_OUT003_MENU0072,ABNAH Cafe Saket Premium,2026-03-03,Beverage,Shake,MENU0072,Mixed Berry Shake - Medium,1,354.1
SALE_20260303_OUT003_MENU0077,ABNAH Cafe Saket Premium,2026-03-03,Food,Wraps,MENU0077,Spicy Paneer Wrap,2,522.05
SALE_20260303_OUT003_MENU0079,ABNAH Cafe Saket Premium,2026-03-03,Food,Sandwiches,MENU0079,Smoked Chipotle Paneer Sandwich,1,293.46
SALE_20260303_OUT003_MENU0080,ABNAH Cafe Saket Premium,2026-03-03,Food,Sandwiches,MENU0080,Pesto Veg Sandwich,1,263.67
SALE_20260303_OUT003_MENU0082,ABNAH Cafe Saket Premium,2026-03-03,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1,302.46
SALE_20260303_OUT003_MENU0083,ABNAH Cafe Saket Premium,2026-03-03,Food,Toasts,MENU0083,Chilli Cheese Garlic Toast,2,445.38
SALE_20260303_OUT003_MENU0087,ABNAH Cafe Saket Premium,2026-03-03,Food,Breakfast,MENU0087,Cream Cheese Bagel,1,237.42
SALE_20260303_OUT003_MENU0089,ABNAH Cafe Saket Premium,2026-03-03,Food,Breakfast,MENU0089,Masala Egg Bun,1,219.6
SALE_20260303_OUT003_MENU0093,ABNAH Cafe Saket Premium,2026-03-03,Food,Snacks,MENU0093,Turnover with Brioche Dough Veg,1,228.11
