row_id,outlet_name,date,super_category,category,item_number,item_name,qty,net_sale
SALE_20260301_OUT002_MENU0021,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,1,264.33
SALE_20260301_OUT002_MENU0022,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,3,903.64
SALE_20260301_OUT002_MENU0023,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0023,Orange Zest Mocha - Large,1,320.14
SALE_20260301_OUT002_MENU0025,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1,300.72
SALE_20260301_OUT002_MENU0027,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,1,251.22
SALE_20260301_OUT002_MENU0030,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,1,277.33
SALE_20260301_OUT002_MENU0034,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,2,482.08
SALE_20260301_OUT002_MENU0037,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Brew,MENU0037,Coffee Lemonade - Medium,1,263.07
SALE_20260301_OUT002_MENU0039,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1,254.22
SALE_20260301_OUT002_MENU0040,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,3,809.3
SALE_20260301_OUT002_MENU0042,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0042,Classic Cold Coffee - Regular,2,509.74
SALE_20260301_OUT002_MENU0043,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,1,278.32
SALE_20260301_OUT002_MENU0044,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0044,Classic Cold Coffee - Large,1,315.67
SALE_20260301_OUT002_MENU0045,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,3,805.7
SALE_20260301_OUT002_MENU0046,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,2,627.44
SALE_20260301_OUT002_MENU0047,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0047,Mocha Cold Coffee - Large,2,686.82
SALE_20260301_OUT002_MENU0048,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,2,547.61
SALE_20260301_OUT002_MENU0049,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Cold Coffee,MENU0049,Caramel Cold Coffee - Medium,2,609.19
SALE_20260301_OUT002_MENU0051,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Tea,MENU0051,Masala Chai Latte - Regular,1,183.92
SALE_20260301_OUT002_MENU0052,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Tea,MENU0052,Masala Chai Latte - Medium,1,212.35
SALE_20260301_OUT002_MENU0055,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,3,753.69
SALE_20260301_OUT002_MENU0058,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,2,414.11
SALE_20260301_OUT002_MENU0062,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Iced Tea,MENU0062,Hibiscus Lime Iced Tea - Medium,2,472.46
SALE_20260301_OUT002_MENU0074,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Smoothie,MENU0074,Seasonal Smoothie - Regular,1,290.41
SALE_20260301_OUT002_MENU0075,ABNAH Cafe Hauz Khas,2026-03-01,Beverage,Smoothie,MENU0075,Seasonal Smoothie - Medium,1,342.4
SALE_20260301_OUT002_MENU0077,ABNAH Cafe Hauz Khas,2026-03-01,Food,Wraps,MENU0077,Spicy Paneer Wrap,1,260.42
SALE_20260301_OUT002_MENU0079,ABNAH Cafe Hauz Khas,2026-03-01,Food,Sandwiches,MENU0079,Smoked Chipotle Paneer Sandwich,1,293.9
SALE_20260301_OUT002_MENU0082,ABNAH Cafe Hauz Khas,2026-03-01,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,1,304.76
SALE_20260301_OUT002_MENU0085,ABNAH Cafe Hauz Khas,2026-03-01,Food,Platter,MENU0085,Hummus and Pita Platter,1,292.94
SALE_20260301_OUT002_MENU0089,ABNAH Cafe Hauz Khas,2026-03-01,Food,Breakfast,MENU0089,Masala Egg Bun,1,222.52
SALE_20260301_OUT002_MENU0090,ABNAH Cafe Hauz Khas,2026-03-01,Food,Snacks,MENU0090,Marinara Cheese Pin Wheels,1,203.62
SALE_20260301_OUT002_MENU0092,ABNAH Cafe Hauz Khas,2026-03-01,Food,Snacks,MENU0092,Turnover with Brioche Dough Chicken,1,244.55
SALE_20260301_OUT002_MENU0095,ABNAH Cafe Hauz Khas,2026-03-01,Food,Baked Goods,MENU0095,Almond Croissant,2,483.02
SALE_20260301_OUT002_MENU0096,ABNAH Cafe Hauz Khas,2026-03-01,Food,Baked Goods,MENU0096,Chocolate Croissant,2,465.99
SALE_20260301_OUT002_MENU0098,ABNAH Cafe Hauz Khas,2026-03-01,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,1,273.33
SALE_20260301_OUT002_MENU0099,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Baked Goods,MENU0099,Cinnamon Roll with Cream Cheese,1,219.96
SALE_20260301_OUT002_MENU0102,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,2,576.73
SALE_20260301_OUT002_MENU0103,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Desserts,MENU0103,Banoffee Pie,1,287.06
SALE_20260301_OUT002_MENU0104,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Desserts,MENU0104,Classic Chocolate Fudge Brownie,1,189.73
SALE_20260301_OUT002_MENU0106,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,3,551.98
SALE_20260301_OUT002_MENU0108,ABNAH Cafe Hauz Khas,2026-03-01,Dessert,Desserts,MENU0108,Apple Pie,1,266.89
SALE_20260302_OUT002_MENU0003,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0003,Americano - Regular,2,348.78
SALE_20260302_OUT002_MENU0004,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0004,Americano - Medium,2,401.94
SALE_20260302_OUT002_MENU0005,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0005,Americano - Large,2,444.16
SALE_20260302_OUT002_MENU0006,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0006,Latte - Regular,1,212.87
SALE_20260302_OUT002_MENU0007,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0007,Latte - Medium,3,725.02
SALE_20260302_OUT002_MENU0008,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0008,Latte - Large,1,269.92
SALE_20260302_OUT002_MENU0009,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,2,439.57
SALE_20260302_OUT002_MENU0010,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,3,713.15
SALE_20260302_OUT002_MENU0012,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0012,Flat White - Regular,2,477.6
SALE_20260302_OUT002_MENU0014,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0014,Flat White - Large,2,545.86
SALE_20260302_OUT002_MENU0016,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,269.8
SALE_20260302_OUT002_MENU0017,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Coffee Classics,MENU0017,Mocha - Large,1,289.96
SALE_20260302_OUT002_MENU0023,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Signature Coffee,MENU0023,Orange Zest Mocha - Large,1,319.1
SALE_20260302_OUT002_MENU0025,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1,285.52
SALE_20260302_OUT002_MENU0028,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Signature Coffee,MENU0028,French Vanilla Latte - Medium,1,284.15
SALE_20260302_OUT002_MENU0031,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,2,624.29
SALE_20260302_OUT002_MENU0032,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Signature Coffee,MENU0032,Vegan Iced Latte - Large,1,321.23
SALE_20260302_OUT002_MENU0033,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,1,227.2
SALE_20260302_OUT002_MENU0034,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0034,Classic Cold Brew - Medium,1,250.63
SALE_20260302_OUT002_MENU0035,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0035,Classic Cold Brew - Large,1,271.57
SALE_20260302_OUT002_MENU0037,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0037,Coffee Lemonade - Medium,1,262.48
SALE_20260302_OUT002_MENU0038,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0038,Coffee Lemonade - Large,1,273.73
SALE_20260302_OUT002_MENU0041,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Brew,MENU0041,Vietnamese Shakerato - Large,1,308.51
SALE_20260302_OUT002_MENU0042,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0042,Classic Cold Coffee - Regular,2,496.87
SALE_20260302_OUT002_MENU0043,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,3,853.76
SALE_20260302_OUT002_MENU0045,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,1,268.12
SALE_20260302_OUT002_MENU0046,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,1,313.77
SALE_20260302_OUT002_MENU0047,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0047,Mocha Cold Coffee - Large,1,346.82
SALE_20260302_OUT002_MENU0050,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Cold Coffee,MENU0050,Caramel Cold Coffee - Large,1,341.06
SALE_20260302_OUT002_MENU0054,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Tea,MENU0054,Himalayan Green Tea,1,214.05
SALE_20260302_OUT002_MENU0058,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,1,205.85
SALE_20260302_OUT002_MENU0060,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Iced Tea,MENU0060,Lemon Iced Tea - Large,1,250.06
SALE_20260302_OUT002_MENU0063,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Iced Tea,MENU0063,Hibiscus Lime Iced Tea - Large,1,266.17
SALE_20260302_OUT002_MENU0066,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Kids Beverage,MENU0066,Hot Chocolate - Large,1,266.83
SALE_20260302_OUT002_MENU0068,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Shake,MENU0068,Choco Chip Shake - Regular,1,293.14
SALE_20260302_OUT002_MENU0071,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Shake,MENU0071,Mixed Berry Shake - Regular,1,316.36
SALE_20260302_OUT002_MENU0074,ABNAH Cafe Hauz Khas,2026-03-02,Beverage,Smoothie,MENU0074,Seasonal Smoothie - Regular,1,296.34
SALE_20260302_OUT002_MENU0077,ABNAH Cafe Hauz Khas,2026-03-02,Food,Wraps,MENU0077,Spicy Paneer Wrap,1,273.59
SALE_20260302_OUT002_MENU0078,ABNAH Cafe Hauz Khas,2026-03-02,Food,Wraps,MENU0078,Shredded Chicken Wrap,2,572.56
SALE_20260302_OUT002_MENU0081,ABNAH Cafe Hauz Khas,2026-03-02,Food,Sandwiches,MENU0081,Pepper Chicken Sandwich,1,319.79
SALE_20260302_OUT002_MENU0082,ABNAH Cafe Hauz Khas,2026-03-02,Food,Sandwiches,MENU0082,Tandoori Chicken Sandwich,2,605.8
SALE_20260302_OUT002_MENU0085,ABNAH Cafe Hauz Khas,2026-03-02,Food,Platter,MENU0085,Hummus and Pita Platter,2,583.46
SALE_20260302_OUT002_MENU0090,ABNAH Cafe Hauz Khas,2026-03-02,Food,Snacks,MENU0090,Marinara Cheese Pin Wheels,1,218.62
SALE_20260302_OUT002_MENU0093,ABNAH Cafe Hauz Khas,2026-03-02,Food,Snacks,MENU0093,Turnover with Brioche Dough Veg,1,234.61
SALE_20260302_OUT002_MENU0094,ABNAH Cafe Hauz Khas,2026-03-02,Food,Baked Goods,MENU0094,Butter Croissant,1,183.97
SALE_20260302_OUT002_MENU0096,ABNAH Cafe Hauz Khas,2026-03-02,Food,Baked Goods,MENU0096,Chocolate Croissant,1,238.05
SALE_20260302_OUT002_MENU0097,ABNAH Cafe Hauz Khas,2026-03-02,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,1,247.1
SALE_20260302_OUT002_MENU0098,ABNAH Cafe Hauz Khas,2026-03-02,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,2,521.44
SALE_20260302_OUT002_MENU0100,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Baked Goods,MENU0100,Banana Walnut Tea Cake,1,202.76
SALE_20260302_OUT002_MENU0101,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,1,215.09
SALE_20260302_OUT002_MENU0102,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Desserts,MENU0102,Double Chocolate Truffle Cake,1,283.94
SALE_20260302_OUT002_MENU0107,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Desserts,MENU0107,Jaggery Parmesan Cookie,1,169.91
SALE_20260302_OUT002_MENU0108,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Desserts,MENU0108,Apple Pie,1,264.03
SALE_20260302_OUT002_MENU0109,ABNAH Cafe Hauz Khas,2026-03-02,Dessert,Desserts,MENU0109,Basque Cheesecake,2,589.52
SALE_20260303_OUT002_MENU0003,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0003,Americano - Regular,1,182.22
SALE_20260303_OUT002_MENU0004,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0004,Americano - Medium,1,204.34
SALE_20260303_OUT002_MENU0006,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0006,Latte - Regular,2,442.32
SALE_20260303_OUT002_MENU0008,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0008,Latte - Large,2,557.43
SALE_20260303_OUT002_MENU0009,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,2,444.69
SALE_20260303_OUT002_MENU0010,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,3,709.35
SALE_20260303_OUT002_MENU0011,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,3,828.62
SALE_20260303_OUT002_MENU0015,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0015,Mocha - Regular,2,477.78
SALE_20260303_OUT002_MENU0016,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Coffee Classics,MENU0016,Mocha - Medium,2,514.09
SALE_20260303_OUT002_MENU0019,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Signature Coffee,MENU0019,Sea Salt Mocha - Medium,1,308.46
SALE_20260303_OUT002_MENU0021,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,2,539.04
SALE_20260303_OUT002_MENU0024,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Signature Coffee,MENU0024,Caramel Macchiato - Regular,1,263.14
SALE_20260303_OUT002_MENU0025,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Signature Coffee,MENU0025,Caramel Macchiato - Medium,1,285.38
SALE_20260303_OUT002_MENU0030,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,1,275.56
SALE_20260303_OUT002_MENU0033,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Brew,MENU0033,Classic Cold Brew - Regular,1,226.77
SALE_20260303_OUT002_MENU0039,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1,256.95
SALE_20260303_OUT002_MENU0040,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Brew,MENU0040,Vietnamese Shakerato - Medium,1,279.18
SALE_20260303_OUT002_MENU0041,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Brew,MENU0041,Vietnamese Shakerato - Large,1,307.85
SALE_20260303_OUT002_MENU0043,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0043,Classic Cold Coffee - Medium,3,847.79
SALE_20260303_OUT002_MENU0044,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0044,Classic Cold Coffee - Large,2,633.52
SALE_20260303_OUT002_MENU0045,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0045,Mocha Cold Coffee - Regular,4,1106.17
SALE_20260303_OUT002_MENU0046,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0046,Mocha Cold Coffee - Medium,2,629.11
SALE_20260303_OUT002_MENU0047,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0047,Mocha Cold Coffee - Large,2,719.26
SALE_20260303_OUT002_MENU0048,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0048,Caramel Cold Coffee - Regular,2,549.29
SALE_20260303_OUT002_MENU0049,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Cold Coffee,MENU0049,Caramel Cold Coffee - Medium,1,316.1
SALE_20260303_OUT002_MENU0055,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Tea,MENU0055,Japanese Matcha Latte - Regular,1,266.71
SALE_20260303_OUT002_MENU0057,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Tea,MENU0057,Japanese Matcha Latte - Large,1,321.98
SALE_20260303_OUT002_MENU0058,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Iced Tea,MENU0058,Lemon Iced Tea - Regular,2,413.56
SALE_20260303_OUT002_MENU0061,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Iced Tea,MENU0061,Hibiscus Lime Iced Tea - Regular,1,213.8
SALE_20260303_OUT002_MENU0062,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Iced Tea,MENU0062,Hibiscus Lime Iced Tea - Medium,1,244.29
SALE_20260303_OUT002_MENU0068,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Shake,MENU0068,Choco Chip Shake - Regular,1,288.05
SALE_20260303_OUT002_MENU0069,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Shake,MENU0069,Choco Chip Shake - Medium,1,326.18
SALE_20260303_OUT002_MENU0072,ABNAH Cafe Hauz Khas,2026-03-03,Beverage,Shake,MENU0072,Mixed Berry Shake - Medium,1,354.92
SALE_20260303_OUT002_MENU0077,ABNAH Cafe Hauz Khas,2026-03-03,Food,Wraps,MENU0077,Spicy Paneer Wrap,1,278.97
SALE_20260303_OUT002_MENU0078,ABNAH Cafe Hauz Khas,2026-03-03,Food,Wraps,MENU0078,Shredded Chicken Wrap,1,279.16
SALE_20260303_OUT002_MENU0083,ABNAH Cafe Hauz Khas,2026-03-03,Food,Toasts,MENU0083,Chilli Cheese Garlic Toast,1,224.76
SALE_20260303_OUT002_MENU0085,ABNAH Cafe Hauz Khas,2026-03-03,Food,Platter,MENU0085,Hummus and Pita Platter,1,307.2
SALE_20260303_OUT002_MENU0096,ABNAH Cafe Hauz Khas,2026-03-03,Food,Baked Goods,MENU0096,Chocolate Croissant,1,236.6
SALE_20260303_OUT002_MENU0097,ABNAH Cafe Hauz Khas,2026-03-03,Food,Baked Goods,MENU0097,Mushroom Cheese Croissant,3,742.49
SALE_20260303_OUT002_MENU0098,ABNAH Cafe Hauz Khas,2026-03-03,Food,Baked Goods,MENU0098,Sriracha Chicken Croissant,1,268.13
SALE_20260303_OUT002_MENU0101,ABNAH Cafe Hauz Khas,2026-03-03,Dessert,Baked Goods,MENU0101,Lemon Raspberry Tea Cake,2,432.44
SALE_20260303_OUT002_MENU0106,ABNAH Cafe Hauz Khas,2026-03-03,Dessert,Desserts,MENU0106,Death by Chocolate Cookie,1,192.09
SALE_20260303_OUT002_MENU0108,ABNAH Cafe Hauz Khas,2026-03-03,Dessert,Desserts,MENU0108,Apple Pie,1,274.29
SALE_20260304_OUT002_MENU0003,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0003,Americano - Regular,1,177.23
SALE_20260304_OUT002_MENU0005,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0005,Americano - Large,2,442.53
SALE_20260304_OUT002_MENU0006,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0006,Latte - Regular,2,457.17
SALE_20260304_OUT002_MENU0007,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0007,Latte - Medium,2,494.44
SALE_20260304_OUT002_MENU0009,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0009,Cappuccino - Regular,1,220.46
SALE_20260304_OUT002_MENU0010,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0010,Cappuccino - Medium,1,247.42
SALE_20260304_OUT002_MENU0011,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0011,Cappuccino - Large,1,268.97
SALE_20260304_OUT002_MENU0012,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0012,Flat White - Regular,4,887.0
SALE_20260304_OUT002_MENU0013,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0013,Flat White - Medium,2,513.04
SALE_20260304_OUT002_MENU0016,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0016,Mocha - Medium,1,273.16
SALE_20260304_OUT002_MENU0017,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Coffee Classics,MENU0017,Mocha - Large,1,279.89
SALE_20260304_OUT002_MENU0020,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0020,Sea Salt Mocha - Large,1,336.43
SALE_20260304_OUT002_MENU0021,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0021,Orange Zest Mocha - Regular,2,509.54
SALE_20260304_OUT002_MENU0022,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0022,Orange Zest Mocha - Medium,1,287.21
SALE_20260304_OUT002_MENU0027,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0027,French Vanilla Latte - Regular,3,784.09
SALE_20260304_OUT002_MENU0028,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0028,French Vanilla Latte - Medium,3,846.02
SALE_20260304_OUT002_MENU0029,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0029,French Vanilla Latte - Large,1,320.93
SALE_20260304_OUT002_MENU0030,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0030,Vegan Iced Latte - Regular,1,287.36
SALE_20260304_OUT002_MENU0031,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Signature Coffee,MENU0031,Vegan Iced Latte - Medium,1,302.1
SALE_20260304_OUT002_MENU0036,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Cold Brew,MENU0036,Coffee Lemonade - Regular,2,455.58
SALE_20260304_OUT002_MENU0039,ABNAH Cafe Hauz Khas,2026-03-04,Beverage,Cold Brew,MENU0039,Vietnamese Shakerato - Regular,1,241.31
