row_id,deployment_name,store_kitchen_name,user_name,vendor_name,date,transaction_number,invoice_number,invoice_date,item_code,item_name,category_name,super_category_name,quantity,unit,mrp,unit_price,amount,discount,gst_igst_rate,gst_igst_value,total_tax,item_charges_amount,entry_total,return_quantity,return_amount,grand_total
ENT_20260203_00207,ABNAH Cafe Connaught Place,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-02-03,GRN-20260203-00207,INV-260201-00207,2026-02-03,ING031,Tomato,Produce,Raw Material,40.19,kg,57.77,52.14,2095.51,31.43,5,103.2,103.2,25.0,2192.28,0.0,0.0,2192.28
ENT_20260204_00202,ABNAH Cafe Connaught Place,Main Store,ops.cp,SweetBase Foods,2026-02-04,GRN-20260204-00202,INV-260201-00202,2026-02-04,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,35.74,litre,258.72,234.63,8385.68,0.0,18,1509.42,1509.42,25.0,9920.1,0.0,0.0,9920.1
ENT_20260204_00206,ABNAH Cafe Connaught Place,Main Store,ops.saket,SweetBase Foods,2026-02-04,GRN-20260204-00206,INV-260201-00206,2026-02-04,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,9.94,litre,451.08,397.97,3955.82,0.0,5,197.79,197.79,12.0,4165.61,0.0,0.0,4165.61
ENT_20260204_00208,ABNAH Cafe Connaught Place,Main Store,inventory.lead,ChocoCraft Ingredients,2026-02-04,GRN-20260204-00208,INV-260201-00208,2026-02-04,ING013,Brownie Base,Dessert Inputs,Raw Material,150.0,pcs,40.79,35.51,5326.5,0.0,18,958.77,958.77,12.0,6297.27,0.0,0.0,6297.27
ENT_20260205_00223,ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-05,GRN-20260205-00223,INV-260204-00223,2026-02-05,ING027,Butter,Dairy,Raw Material,24.28,kg,618.64,552.71,13419.8,0.0,12,1610.38,1610.38,18.0,15048.18,0.0,0.0,15048.18
ENT_20260206_00221,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-06,GRN-20260206-00221,INV-260204-00221,2026-02-06,ING012,Croissant Base,Bakery,Raw Material,255.0,pcs,45.64,40.58,10347.9,0.0,5,517.39,517.39,12.0,10877.29,0.0,0.0,10877.29
ENT_20260206_00224,ABNAH Cafe Connaught Place,Main Store,ops.hk,TeaLeaf Traders NCR,2026-02-06,GRN-20260206-00224,INV-260204-00224,2026-02-06,ING020,Tea Leaves,Tea Inputs,Raw Material,15.64,kg,710.33,608.85,9522.41,0.0,5,476.12,476.12,18.0,10016.53,0.0,0.0,10016.53
ENT_20260206_00225,ABNAH Cafe Connaught Place,Main Store,ops.saket,ChocoCraft Ingredients,2026-02-06,GRN-20260206-00225,INV-260204-00225,2026-02-06,ING013,Brownie Base,Dessert Inputs,Raw Material,155.0,pcs,36.67,32.31,5008.05,75.12,18,887.93,887.93,0.0,5820.86,0.0,0.0,5820.86
ENT_20260207_00222,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-02-07,GRN-20260207-00222,INV-260204-00222,2026-02-07,ING031,Tomato,Produce,Raw Material,78.13,kg,64.52,56.97,4451.07,66.77,5,219.21,219.21,25.0,4628.51,0.0,0.0,4628.51
ENT_20260208_00243,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-08,GRN-20260208-00243,INV-260207-00243,2026-02-08,ING002,Milk,Dairy,Raw Material,135.7,litre,78.41,71.21,9663.2,144.95,5,475.91,475.91,25.0,10019.16,0.0,0.0,10019.16
ENT_20260209_00245,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-09,GRN-20260209-00245,INV-260207-00245,2026-02-09,ING015,Cheesecake Base,Dessert Inputs,Raw Material,65.0,pcs,79.61,70.22,4564.3,0.0,18,821.57,821.57,12.0,5397.87,0.0,0.0,5397.87
ENT_20260210_00241,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-10,GRN-20260210-00241,INV-260207-00241,2026-02-10,ING011,Tortilla,Bakery,Raw Material,260.0,pcs,17.53,15.43,4011.8,0.0,5,200.59,200.59,0.0,4212.39,0.0,0.0,4212.39
ENT_20260210_00242,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-02-10,GRN-20260210-00242,INV-260207-00242,2026-02-10,ING038,Lid,Packaging,Consumable,1880.0,pcs,1.2,1.09,2049.2,0.0,18,368.86,368.86,0.0,2418.06,0.0,0.0,2418.06
ENT_20260210_00244,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-10,GRN-20260210-00244,INV-260207-00244,2026-02-10,ING010,Bagel,Bakery,Raw Material,205.0,pcs,32.16,27.59,5655.95,0.0,5,282.8,282.8,0.0,5938.75,0.0,0.0,5938.75
ENT_20260211_00254,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-11,GRN-20260211-00254,INV-260210-00254,2026-02-11,ING002,Milk,Dairy,Raw Material,172.97,litre,83.36,73.53,12718.48,190.78,5,626.38,626.38,0.0,13154.08,0.0,0.0,13154.08
ENT_20260211_00257,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-11,GRN-20260211-00257,INV-260210-00257,2026-02-11,ING004,Cream,Dairy,Raw Material,33.55,litre,242.63,208.88,7007.92,70.08,5,346.89,346.89,0.0,7284.73,0.0,0.0,7284.73
ENT_20260212_00255,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-12,GRN-20260212-00255,INV-260210-00255,2026-02-12,ING042,Sandwich Box,Packaging,Consumable,675.0,pcs,7.26,6.4,4320.0,0.0,18,777.6,777.6,25.0,5122.6,0.0,0.0,5122.6
ENT_20260212_00258,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-12,GRN-20260212-00258,INV-260210-00258,2026-02-12,ING027,Butter,Dairy,Raw Material,14.84,kg,582.18,532.46,7901.71,79.02,12,938.72,938.72,12.0,8773.41,0.0,0.0,8773.41
ENT_20260213_00256,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-13,GRN-20260213-00256,INV-260210-00256,2026-02-13,ING011,Tortilla,Bakery,Raw Material,430.0,pcs,16.68,15.18,6527.4,97.91,5,321.47,321.47,12.0,6762.96,0.0,0.0,6762.96
ENT_20260214_00273,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-14,GRN-20260214-00273,INV-260213-00273,2026-02-14,ING010,Bagel,Bakery,Raw Material,86.16,pcs,32.59,27.81,2396.11,0.0,5,119.81,119.81,18.0,2533.92,0.0,0.0,2533.92
ENT_20260214_00274,ABNAH Cafe Connaught Place,Main Store,ops.saket,Metro Wholesale Delhi,2026-02-14,GRN-20260214-00274,INV-260213-00274,2026-02-14,ING022,Ice,Beverage Inputs,Raw Material,462.49,kg,13.39,12.24,5660.88,56.61,5,280.21,280.21,0.0,5884.48,0.0,0.0,5884.48
ENT_20260215_00270,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-02-15,GRN-20260215-00270,INV-260213-00270,2026-02-15,ING005,Paneer,Dairy,Raw Material,41.98,kg,418.59,370.5,15553.59,233.3,5,766.01,766.01,0.0,16086.3,0.0,0.0,16086.3
ENT_20260215_00271,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-15,GRN-20260215-00271,INV-260213-00271,2026-02-15,ING004,Cream,Dairy,Raw Material,17.65,litre,244.2,218.31,3853.17,57.8,5,189.77,189.77,18.0,4003.14,0.0,0.0,4003.14
ENT_20260215_00276,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-15,GRN-20260215-00276,INV-260213-00276,2026-02-15,ING014,Cake Base,Dessert Inputs,Raw Material,130.0,pcs,50.96,45.11,5864.3,58.64,18,1045.02,1045.02,0.0,6850.68,0.0,0.0,6850.68
ENT_20260216_00272,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-16,GRN-20260216-00272,INV-260213-00272,2026-02-16,ING006,Cheese,Dairy,Raw Material,28.44,kg,565.86,484.77,13786.86,0.0,5,689.34,689.34,25.0,14501.2,0.0,0.0,14501.2
ENT_20260216_00275,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-16,GRN-20260216-00275,INV-260213-00275,2026-02-16,ING043,Wrap Packaging,Packaging,Consumable,430.0,pcs,6.34,5.8,2494.0,24.94,18,444.43,444.43,25.0,2938.49,0.0,0.0,2938.49
ENT_20260216_00277,ABNAH Cafe Connaught Place,Main Store,ops.cp,SweetBase Foods,2026-02-16,GRN-20260216-00277,INV-260213-00277,2026-02-16,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,32.49,litre,268.97,241.64,7850.88,0.0,18,1413.16,1413.16,18.0,9282.04,0.0,0.0,9282.04
ENT_20260218_00293,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-18,GRN-20260218-00293,INV-260216-00293,2026-02-18,ING042,Sandwich Box,Packaging,Consumable,425.0,pcs,7.5,6.76,2873.0,28.73,18,511.97,511.97,0.0,3356.24,0.0,0.0,3356.24
ENT_20260218_00295,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-02-18,GRN-20260218-00295,INV-260216-00295,2026-02-18,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,28.33,litre,101.63,91.58,2594.46,0.0,18,467.0,467.0,0.0,3061.46,0.0,0.0,3061.46
ENT_20260219_00292,ABNAH Cafe Connaught Place,Main Store,ops.cp,SpiceRoot Foods,2026-02-19,GRN-20260219-00292,INV-260216-00292,2026-02-19,ING035,Aioli,Syrups & Sauces,Raw Material,21.32,kg,340.15,307.02,6545.67,0.0,18,1178.22,1178.22,18.0,7741.89,0.0,0.0,7741.89
ENT_20260219_00294,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-19,GRN-20260219-00294,INV-260216-00294,2026-02-19,ING011,Tortilla,Bakery,Raw Material,290.0,pcs,17.1,14.87,4312.3,64.68,5,212.38,212.38,25.0,4485.0,0.0,0.0,4485.0
ENT_20260219_00296,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-19,GRN-20260219-00296,INV-260216-00296,2026-02-19,ING027,Butter,Dairy,Raw Material,27.68,kg,572.76,518.32,14347.1,0.0,12,1721.65,1721.65,0.0,16068.75,0.0,0.0,16068.75
ENT_20260219_00297,ABNAH Cafe Connaught Place,Main Store,store.manager,GreenLeaf Produce Delhi,2026-02-19,GRN-20260219-00297,INV-260216-00297,2026-02-19,ING031,Tomato,Produce,Raw Material,76.6,kg,61.07,52.71,4037.59,0.0,5,201.88,201.88,0.0,4239.47,0.0,0.0,4239.47
ENT_20260220_00313,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-20,GRN-20260220-00313,INV-260219-00313,2026-02-20,ING042,Sandwich Box,Packaging,Consumable,635.0,pcs,7.69,6.66,4229.1,0.0,18,761.24,761.24,0.0,4990.34,0.0,0.0,4990.34
ENT_20260220_00314,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-02-20,GRN-20260220-00314,INV-260219-00314,2026-02-20,ING007,Chicken,Protein,Raw Material,28.39,kg,351.0,323.35,9179.91,91.8,5,454.41,454.41,18.0,9560.52,0.0,0.0,9560.52
ENT_20260221_00316,ABNAH Cafe Connaught Place,Main Store,store.manager,SweetBase Foods,2026-02-21,GRN-20260221-00316,INV-260219-00316,2026-02-21,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,38.03,litre,105.1,91.05,3462.63,0.0,18,623.27,623.27,25.0,4110.9,0.0,0.0,4110.9
ENT_20260222_00312,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-22,GRN-20260222-00312,INV-260219-00312,2026-02-22,ING004,Cream,Dairy,Raw Material,34.94,litre,250.52,216.53,7565.56,0.0,5,378.28,378.28,0.0,7943.84,0.0,0.0,7943.84
ENT_20260222_00315,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-02-22,GRN-20260222-00315,INV-260219-00315,2026-02-22,ING026,Banana,Produce,Raw Material,79.15,kg,81.66,72.34,5725.71,57.26,5,283.42,283.42,18.0,5969.87,0.0,0.0,5969.87
ENT_20260223_00333,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-23,GRN-20260223-00333,INV-260222-00333,2026-02-23,ING027,Butter,Dairy,Raw Material,12.98,kg,563.52,521.24,6765.7,0.0,12,811.88,811.88,0.0,7577.58,0.0,0.0,7577.58
ENT_20260223_00337,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-23,GRN-20260223-00337,INV-260222-00337,2026-02-23,ING006,Cheese,Dairy,Raw Material,15.98,kg,519.02,469.86,7508.36,0.0,5,375.42,375.42,12.0,7895.78,0.0,0.0,7895.78
ENT_20260224_00332,ABNAH Cafe Connaught Place,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-24,GRN-20260224-00332,INV-260222-00332,2026-02-24,ING005,Paneer,Dairy,Raw Material,13.48,kg,400.78,364.09,4907.93,0.0,5,245.4,245.4,0.0,5153.33,0.0,0.0,5153.33
ENT_20260224_00334,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-24,GRN-20260224-00334,INV-260222-00334,2026-02-24,ING040,Napkin,Packaging,Consumable,1415.0,pcs,0.35,0.32,452.8,4.53,18,80.69,80.69,25.0,553.96,0.0,0.0,553.96
ENT_20260224_00336,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-24,GRN-20260224-00336,INV-260222-00336,2026-02-24,ING010,Bagel,Bakery,Raw Material,215.0,pcs,33.44,29.6,6364.0,0.0,5,318.2,318.2,0.0,6682.2,0.0,0.0,6682.2
ENT_20260225_00331,ABNAH Cafe Connaught Place,Main Store,inventory.lead,ChocoCraft Ingredients,2026-02-25,GRN-20260225-00331,INV-260222-00331,2026-02-25,ING013,Brownie Base,Dessert Inputs,Raw Material,255.0,pcs,41.76,35.4,9027.0,135.41,18,1600.49,1600.49,18.0,10510.08,0.0,0.0,10510.08
ENT_20260225_00335,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-25,GRN-20260225-00335,INV-260222-00335,2026-02-25,ING042,Sandwich Box,Packaging,Consumable,665.0,pcs,7.45,6.76,4495.4,44.95,18,801.08,801.08,18.0,5269.53,0.0,0.0,5269.53
ENT_20260226_00350,ABNAH Cafe Connaught Place,Main Store,ops.saket,TeaLeaf Traders NCR,2026-02-26,GRN-20260226-00350,INV-260225-00350,2026-02-26,ING020,Tea Leaves,Tea Inputs,Raw Material,21.67,kg,757.48,643.33,13940.96,0.0,5,697.05,697.05,12.0,14650.01,0.0,0.0,14650.01
ENT_20260227_00349,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-02-27,GRN-20260227-00349,INV-260225-00349,2026-02-27,ING009,Bread,Bakery,Raw Material,171.92,pcs,13.93,12.73,2188.54,0.0,5,109.43,109.43,18.0,2315.97,0.0,0.0,2315.97
ENT_20260227_00351,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-02-27,GRN-20260227-00351,INV-260225-00351,2026-02-27,ING041,Dessert Box,Packaging,Consumable,430.0,pcs,5.68,5.08,2184.4,32.77,18,387.29,387.29,0.0,2538.92,0.0,0.0,2538.92
ENT_20260227_00352,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-27,GRN-20260227-00352,INV-260225-00352,2026-02-27,ING012,Croissant Base,Bakery,Raw Material,190.0,pcs,45.77,40.19,7636.1,0.0,5,381.81,381.81,0.0,8017.91,0.0,0.0,8017.91
ENT_20260227_00354,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-27,GRN-20260227-00354,INV-260225-00354,2026-02-27,ING011,Tortilla,Bakery,Raw Material,230.0,pcs,16.37,14.52,3339.6,33.4,5,165.31,165.31,18.0,3489.51,0.0,0.0,3489.51
ENT_20260227_00355,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-02-27,GRN-20260227-00355,INV-260225-00355,2026-02-27,ING036,Cold Cup,Packaging,Consumable,1070.0,pcs,3.78,3.32,3552.4,53.29,18,629.84,629.84,12.0,4140.95,0.0,0.0,4140.95
ENT_20260228_00353,ABNAH Cafe Connaught Place,Main Store,inventory.lead,BeanCraft Roasters Delhi,2026-02-28,GRN-20260228-00353,INV-260225-00353,2026-02-28,ING001,Coffee Beans,Coffee Inputs,Raw Material,7.21,kg,1075.32,988.39,7126.29,0.0,5,356.31,356.31,0.0,7482.6,0.0,0.0,7482.6
