Deployment,Store/Kitchen,Category,Item Type,Is Asset,Item Name,Unit,Price,Opening Qty,Opening Amt,Purchase Qty,Purchase Amt,Production Qty,Production Amt,Consumption Qty,Consumption Amt,Stock In Qty,Stock In Amt,Stock Out Qty,Stock Out Amt,Wastage Qty,Wastage Amt,Resue Qty,Reuse Amt,Return Qty,Return Amt,Closing Qty,Closing Amt,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Physical Gain/Loss Qty,Physical Gain/Loss Amt,Actual Consumption Qty,Actual Consumption Amt,Physical Adjusted Closing Qty,Physical Adjusted Closing Amt
ABNAH Cafe Connaught Place,Main Store,Bakery,Raw Material,No,Tortilla,pcs,15.24,225.0,3429.0,0,0,0,0,32.704,498.41,0.0,0.0,0,0,0.0,0.0,0,0,0,0,667.296,10169.59,667.096,10166.54,0.704,10.73,-0.2,-3.05,32.704,498.41,667.096,10166.54
ABNAH Cafe Connaught Place,Main Store,Bakery,Raw Material,No,Croissant Base,pcs,0.0,150.0,0.0,0,0,0,0,111.289,0.0,0.0,0.0,0,0,0.763,0.0,0,0,0,0,37.948,0.0,37.818,0.0,3.052,0.0,-0.13,-0.0,112.052,0.0,37.818,0.0
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Brownie Base,pcs,33.56,165.0,5537.4,0,0,0,0,19.304,647.84,0.0,0.0,0,0,0.0,0.0,0,0,0,0,640.696,21501.76,640.836,21506.46,0.304,10.2,0.14,4.7,19.304,647.84,640.836,21506.46
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Cake Base,pcs,46.49,121.455,5646.44,0,0,0,0,136.8393,6361.66,0.0,0.0,0,0,0.9446,43.91,0,0,0,0,324.7111,15095.82,324.5111,15086.52,2.8339,131.75,-0.2,-9.3,137.7839,6405.57,324.5111,15086.52
ABNAH Cafe Connaught Place,Main Store,Dessert Inputs,Raw Material,No,Cheesecake Base,pcs,70.96,82.5,5854.2,0,0,0,0,11.088,786.8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,316.412,22452.6,316.622,22467.5,0.088,6.24,0.21,14.9,11.088,786.8,316.622,22467.5
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chocolate Sauce,litre,254.25,27.0,6864.75,0,0,0,0,13.3047,3382.72,0.0,0.0,0,0,0.0,0.0,0,0,0,0,13.6953,3482.03,13.7673,3500.34,0.1707,43.4,0.072,18.31,13.3047,3382.72,13.7673,3500.34
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Caramel Syrup,litre,243.9,24.0,5853.6,0,0,0,0,3.7721,920.02,0.0,0.0,0,0,0.0,0.0,0,0,0,0,100.4279,24494.36,100.4079,24489.49,0.0594,14.49,-0.02,-4.88,3.7721,920.02,100.4079,24489.49
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Vanilla Syrup,litre,240.0,24.0,5760.0,0,0,0,0,2.6128,627.07,0.0,0.0,0,0,0.0,0.0,0,0,0,0,21.3872,5132.93,21.4272,5142.53,0.0207,4.97,0.04,9.6,2.6128,627.07,21.4272,5142.53
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Sugar Syrup,litre,89.51,39.6,3544.6,0,0,0,0,33.2832,2979.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,41.9468,3754.66,42.0548,3764.33,0.4919,44.03,0.108,9.67,33.2832,2979.18,42.0548,3764.33
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Tea Leaves,kg,615.77,13.5,8312.9,0,0,0,0,0.4613,284.05,0.0,0.0,0,0,0.0,0.0,0,0,0,0,25.3087,15584.34,25.2787,15565.87,0.0059,3.63,-0.03,-18.47,0.4613,284.05,25.2787,15565.87
ABNAH Cafe Connaught Place,Main Store,Tea Inputs,Raw Material,No,Matcha Powder,kg,2158.58,6.0,12951.48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,13.3,28709.11,13.288,28683.21,0.0,0.0,-0.012,-25.9,0.0,0.0,13.288,28683.21
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Ice,kg,12.0,300.0,3600.0,0,0,0,0,81.8767,982.52,0.0,0.0,0,0,0.5658,6.79,0,0,0,0,217.5575,2610.69,217.3175,2607.81,1.6165,19.4,-0.24,-2.88,82.4425,989.31,217.3175,2607.81
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lemon,kg,116.37,27.0,3141.99,0,0,0,0,3.7688,438.58,0.0,0.0,0,0,0.0,0.0,0,0,0,0,71.6412,8336.89,71.6012,8332.23,0.052,6.05,-0.04,-4.65,3.7688,438.58,71.6012,8332.23
ABNAH Cafe Connaught Place,Main Store,Beverage Inputs,Raw Material,No,Hibiscus Concentrate,litre,391.4,12.0,4696.8,0,0,0,0,1.7791,696.34,0.0,0.0,0,0,0.0,0.0,0,0,0,0,46.8809,18349.18,46.8809,18349.18,0.0194,7.59,0.0,0.0,1.7791,696.34,46.8809,18349.18
ABNAH Cafe Connaught Place,Main Store,Fruit Inputs,Raw Material,No,Mixed Berry Pulp,kg,420.0,22.5,9450.0,0,0,0,0,3.7023,1554.97,0.0,0.0,0,0,0.0,0.0,0,0,0,0,18.7977,7895.03,18.7977,7895.03,0.0583,24.49,0.0,0.0,3.7023,1554.97,18.7977,7895.03
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Banana,kg,72.0,45.0,3240.0,0,0,0,0,2.859,205.85,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.141,3034.15,42.069,3028.97,0.045,3.24,-0.072,-5.18,2.859,205.85,42.069,3028.97
ABNAH Cafe Connaught Place,Main Store,Dairy,Raw Material,No,Butter,kg,525.55,18.0,9459.9,0,0,0,0,2.5705,1350.93,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.1895,22172.69,42.2055,22181.1,0.0305,16.03,0.016,8.41,2.5705,1350.93,42.2055,22181.1
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Lettuce,kg,95.0,18.0,1710.0,0,0,0,0,3.0401,288.81,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14.9599,1421.19,14.9599,1421.19,0.0301,2.86,0.0,0.0,3.0401,288.81,14.9599,1421.19
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Onion,kg,41.9,45.0,1885.5,0,0,0,0,0.6477,27.14,0.0,0.0,0,0,0.0,0.0,0,0,0,0,260.6623,10921.75,260.7343,10924.77,0.0077,0.32,0.072,3.02,0.6477,27.14,260.7343,10924.77
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Capsicum,kg,85.17,27.0,2299.59,0,0,0,0,0.8104,69.02,0.0,0.0,0,0,0.0,0.0,0,0,0,0,57.8996,4931.31,57.8796,4929.61,0.0104,0.89,-0.02,-1.7,0.8104,69.02,57.8796,4929.61
ABNAH Cafe Connaught Place,Main Store,Produce,Raw Material,No,Tomato,kg,54.97,45.0,2473.65,0,0,0,0,3.3361,183.39,0.0,0.0,0,0,0.0,0.0,0,0,0,0,140.5031,7723.46,140.5751,7727.41,0.0461,2.53,0.072,3.96,3.3361,183.39,140.5751,7727.41
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,341.63,18.0,6149.34,0,0,0,0,0.8408,287.24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,32.5892,11133.45,32.5732,11127.98,0.0108,3.69,-0.016,-5.47,0.8408,287.24,32.5732,11127.98
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,280.19,18.0,5043.42,0,0,0,0,2.4038,673.52,0.0,0.0,0,0,0.0,0.0,0,0,0,0,15.5962,4369.9,15.6122,4374.38,0.0238,6.67,0.016,4.48,2.4038,673.52,15.6122,4374.38
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,187.86,18.0,3381.48,0,0,0,0,0.1261,23.69,0.0,0.0,0,0,0.0,0.0,0,0,0,0,36.0139,6765.57,36.0619,6774.59,0.0011,0.21,0.048,9.02,0.1261,23.69,36.0619,6774.59
ABNAH Cafe Connaught Place,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,310.0,18.0,5580.0,0,0,0,0,0.5561,172.39,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.4439,5407.61,17.3959,5392.73,0.0061,1.89,-0.048,-14.88,0.5561,172.39,17.3959,5392.73
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.18,1540.0,4897.2,0,0,0,0,604.344,1921.81,0.0,0.0,0,0,4.172,13.27,0,0,0,0,5030.514,15997.03,5027.714,15988.13,12.516,39.8,-2.8,-8.9,608.516,1935.08,5027.714,15988.13
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.88,1540.0,4435.2,0,0,0,0,1336.925,3850.34,0.0,0.0,0,0,9.275,26.71,0,0,0,0,2548.8,7340.54,2551.6,7348.61,21.2,61.06,2.8,8.06,1346.2,3877.06,2551.6,7348.61
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Lid,pcs,1.1,1728.9,1901.79,0,0,0,0,1646.297,1810.93,0.0,0.0,0,0,13.447,14.79,0,0,0,0,69.156,76.07,67.756,74.53,-261.256,-287.38,-1.4,-1.54,1659.744,1825.72,67.756,74.53
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Straw,pcs,0.55,1100.0,605.0,0,0,0,0,603.152,331.73,0.0,0.0,0,0,4.172,2.29,0,0,0,0,1657.676,911.72,1654.676,910.07,11.324,6.23,-3.0,-1.65,607.324,334.03,1654.676,910.07
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Napkin,pcs,0.33,2490.3,821.8,0,0,0,0,2805.738,925.89,0.0,0.0,0,0,19.369,6.39,0,0,0,0,2530.193,834.96,2530.193,834.96,58.107,19.18,0.0,0.0,2825.107,932.29,2530.193,834.96
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.17,396.0,2047.32,0,0,0,0,272.228,1407.42,0.0,0.0,0,0,1.883,9.74,0,0,0,0,1881.889,9729.37,1880.809,9723.78,5.111,26.42,-1.08,-5.58,274.111,1417.15,1880.809,9723.78
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Sandwich Box,pcs,6.73,396.0,2665.08,0,0,0,0,213.15,1434.5,0.0,0.0,0,0,1.47,9.89,0,0,0,0,626.38,4215.54,626.38,4215.54,4.62,31.09,0.0,0.0,214.62,1444.39,626.38,4215.54
ABNAH Cafe Connaught Place,Main Store,Packaging,Consumable,No,Wrap Packaging,pcs,5.89,396.0,2332.44,0,0,0,0,32.416,190.93,35.0,206.15,0,0,0.0,0.0,0,0,0,0,1023.584,6028.91,1024.304,6033.15,0.416,2.45,0.72,4.24,32.416,190.93,1024.304,6033.15
ABNAH Cafe Hauz Khas,Main Store,Coffee Inputs,Raw Material,No,Coffee Beans,kg,1005.92,27.797,27961.56,0,0,0,0,31.9975,32186.93,0.0,0.0,0,0,0.0,0.0,0,0,0,0,6.8295,6869.93,6.8135,6853.84,1.1119,1118.48,-0.016,-16.09,31.9975,32186.93,6.8135,6853.84
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Milk,litre,71.95,232.9479,16760.6,0,0,0,0,229.9734,16546.59,12.0,863.4,0,0,5.1766,372.46,0,0,0,0,9.7979,704.96,10.0379,722.23,-23.681,-1703.85,0.24,17.27,235.15,16919.04,10.0379,722.23
ABNAH Cafe Hauz Khas,Main Store,Dairy Alternative,Raw Material,No,Oat Milk,litre,185.0,30.8,5698.0,0,0,0,0,13.4245,2483.53,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.3755,3214.47,17.3195,3204.11,0.4915,90.93,-0.056,-10.36,13.4245,2483.53,17.3195,3204.11
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Cream,litre,215.36,22.5,4845.6,0,0,0,0,7.8447,1689.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,33.7053,7258.77,33.7453,7267.39,0.416,89.59,0.04,8.61,7.8447,1689.43,33.7453,7267.39
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Paneer,kg,362.26,26.4,9563.66,0,0,0,0,9.5547,3461.29,0.0,0.0,0,0,0.0,0.0,0,0,0,0,88.1753,31942.38,88.1513,31933.69,0.5747,208.19,-0.024,-8.69,9.5547,3461.29,88.1513,31933.69
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Cheese,kg,0.0,22.0,0.0,0,0,0,0,6.923,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,15.077,0.0,15.037,0.0,0.398,0.0,-0.04,-0.0,6.923,0.0,15.037,0.0
ABNAH Cafe Hauz Khas,Main Store,Protein,Raw Material,No,Chicken,kg,327.71,33.75,11060.21,0,0,0,0,11.2998,3703.06,0.0,0.0,0,0,0.0,0.0,0,0,0,0,182.7602,59892.35,182.7042,59873.99,0.3398,111.36,-0.056,-18.35,11.2998,3703.06,182.7042,59873.99
ABNAH Cafe Hauz Khas,Main Store,Protein,Raw Material,No,Egg,pcs,7.1,300.0,2130.0,0,0,0,0,26.988,191.61,0.0,0.0,0,0,0.0,0.0,0,0,0,0,658.012,4671.89,657.292,4666.77,0.988,7.01,-0.72,-5.11,26.988,191.61,657.292,4666.77
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Bread,pcs,11.84,337.5,3996.0,0,0,0,0,252.052,2984.3,0.0,0.0,0,0,3.416,40.45,0,0,0,0,1162.032,13758.46,1162.032,13758.46,11.468,135.78,0.0,0.0,255.468,3024.74,1162.032,13758.46
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Bagel,pcs,27.8,135.0,3753.0,0,0,0,0,22.704,631.17,0.0,0.0,0,0,0.0,0.0,0,0,0,0,676.296,18801.03,676.056,18794.36,0.704,19.57,-0.24,-6.67,22.704,631.17,676.056,18794.36
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Tortilla,pcs,15.47,225.0,3480.75,0,0,0,0,63.135,976.7,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1491.865,23079.15,1492.065,23082.25,2.135,33.03,0.2,3.09,63.135,976.7,1492.065,23082.25
ABNAH Cafe Hauz Khas,Main Store,Bakery,Raw Material,No,Croissant Base,pcs,42.5,150.0,6375.0,0,0,0,0,160.836,6835.53,0.0,0.0,0,0,2.184,92.82,0,0,0,0,586.98,24946.65,587.11,24952.17,7.02,298.35,0.13,5.53,163.02,6928.35,587.11,24952.17
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Brownie Base,pcs,34.0,165.0,5610.0,0,0,0,0,19.741,671.19,18.0,612.0,0,0,0.0,0.0,0,0,0,0,163.259,5550.81,163.679,5565.09,0.741,25.19,0.42,14.28,19.741,671.19,163.679,5565.09
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Cake Base,pcs,45.71,144.225,6592.52,0,0,0,0,165.6985,7574.08,0.0,0.0,0,0,2.2435,102.55,0,0,0,0,191.283,8743.55,191.383,8748.12,7.692,351.6,0.1,4.57,167.942,7676.63,191.383,8748.12
ABNAH Cafe Hauz Khas,Main Store,Dessert Inputs,Raw Material,No,Cheesecake Base,pcs,72.0,82.5,5940.0,0,0,0,0,21.756,1566.43,0.0,0.0,0,0,0.0,0.0,0,0,0,0,60.744,4373.57,60.534,4358.45,0.756,54.43,-0.21,-15.12,21.756,1566.43,60.534,4358.45
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Chocolate Sauce,litre,262.64,27.0,7091.28,0,0,0,0,14.1865,3725.94,0.0,0.0,0,0,0.0,0.0,0,0,0,0,72.9135,19150.0,72.9135,19150.0,0.5062,132.95,0.0,0.0,14.1865,3725.94,72.9135,19150.0
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Caramel Syrup,litre,250.0,24.0,6000.0,0,0,0,0,4.5964,1149.1,0.0,0.0,0,0,0.0,0.0,0,0,0,0,19.4036,4850.9,19.4036,4850.9,0.164,41.0,0.0,0.0,4.5964,1149.1,19.4036,4850.9
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Vanilla Syrup,litre,241.71,24.0,5801.04,0,0,0,0,1.864,450.55,0.0,0.0,0,0,0.0,0.0,0,0,0,0,73.526,17771.97,73.466,17757.47,0.0665,16.07,-0.06,-14.5,1.864,450.55,73.466,17757.47
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Sugar Syrup,litre,89.48,39.6,3543.41,0,0,0,0,31.808,2846.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49.242,4406.17,49.35,4415.84,1.1349,101.55,0.108,9.66,31.808,2846.18,49.35,4415.84
ABNAH Cafe Hauz Khas,Main Store,Tea Inputs,Raw Material,No,Tea Leaves,kg,620.0,13.5,8370.0,0,0,0,0,0.7273,450.93,0.0,0.0,0,0,0.0,0.0,0,0,0,0,12.7727,7919.07,12.7627,7912.87,0.0239,14.82,-0.01,-6.2,0.7273,450.93,12.7627,7912.87
ABNAH Cafe Hauz Khas,Main Store,Tea Inputs,Raw Material,No,Matcha Powder,kg,2085.57,6.0,12513.42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,22.63,47196.45,22.618,47171.42,0.0,0.0,-0.012,-25.03,0.0,0.0,22.618,47171.42
ABNAH Cafe Hauz Khas,Main Store,Beverage Inputs,Raw Material,No,Ice,kg,12.14,300.0,3642.0,0,0,0,0,106.9358,1298.2,0.0,0.0,0,0,1.4507,17.61,0,0,0,0,986.7735,11979.43,986.5335,11976.52,4.7665,57.87,-0.24,-2.91,108.3865,1315.81,986.5335,11976.52
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Lemon,kg,105.67,27.0,2853.09,0,0,0,0,4.8008,507.3,0.0,0.0,0,0,0.0,0.0,0,0,0,0,49.4892,5229.52,49.4892,5229.52,0.2803,29.62,0.0,0.0,4.8008,507.3,49.4892,5229.52
ABNAH Cafe Hauz Khas,Main Store,Beverage Inputs,Raw Material,No,Hibiscus Concentrate,litre,405.03,12.0,4860.36,0,0,0,0,2.8005,1134.29,0.0,0.0,0,0,0.0,0.0,0,0,0,0,28.1395,11397.34,28.1315,11394.1,0.0973,39.41,-0.008,-3.24,2.8005,1134.29,28.1315,11394.1
ABNAH Cafe Hauz Khas,Main Store,Fruit Inputs,Raw Material,No,Mixed Berry Pulp,kg,417.53,22.5,9394.42,0,0,0,0,3.6899,1540.64,0.0,0.0,0,0,0.0,0.0,0,0,0,0,108.5461,45321.25,108.5661,45329.6,0.1179,49.23,0.02,8.35,3.6899,1540.64,108.5661,45329.6
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Banana,kg,71.94,45.0,3237.3,0,0,0,0,4.1117,295.8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,181.8363,13081.3,181.7283,13073.53,0.2437,17.53,-0.108,-7.77,4.1117,295.8,181.7283,13073.53
ABNAH Cafe Hauz Khas,Main Store,Dairy,Raw Material,No,Butter,kg,537.38,18.0,9672.84,0,0,0,0,4.1259,2217.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,26.3041,14135.3,26.3201,14143.9,0.2409,129.45,0.016,8.6,4.1259,2217.18,26.3201,14143.9
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Lettuce,kg,95.0,18.0,1710.0,0,0,0,0,3.5703,339.18,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14.4297,1370.82,14.4577,1373.48,0.2053,19.5,0.028,2.66,3.5703,339.18,14.4577,1373.48
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Onion,kg,42.0,45.0,1890.0,0,0,0,0,1.292,54.26,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43.708,1835.74,43.672,1834.22,0.072,3.02,-0.036,-1.51,1.292,54.26,43.672,1834.22
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Capsicum,kg,84.33,27.0,2276.91,0,0,0,0,1.618,136.45,0.0,0.0,0,0,0.0,0.0,0,0,0,0,69.472,5858.57,69.512,5861.95,0.093,7.84,0.04,3.37,1.618,136.45,69.512,5861.95
ABNAH Cafe Hauz Khas,Main Store,Produce,Raw Material,No,Tomato,kg,54.0,45.0,2430.0,0,0,0,0,2.8965,156.41,0.0,0.0,0,0,0.0,0.0,0,0,0,0,42.1035,2273.59,42.0315,2269.7,0.1665,8.99,-0.072,-3.89,2.8965,156.41,42.0315,2269.7
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Pesto Sauce,kg,340.0,18.0,6120.0,0,0,0,0,1.038,352.92,0.0,0.0,0,0,0.0,0.0,0,0,0,0,16.962,5767.08,16.994,5777.96,0.038,12.92,0.032,10.88,1.038,352.92,16.994,5777.96
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Chipotle Sauce,kg,278.71,18.0,5016.78,0,0,0,0,2.7709,772.28,0.0,0.0,0,0,0.0,0.0,0,0,0,0,67.2991,18756.93,67.3151,18761.39,0.0859,23.94,0.016,4.46,2.7709,772.28,67.3151,18761.39
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Salsa,kg,192.56,18.0,3466.08,0,0,0,0,0.4639,89.33,0.0,0.0,0,0,0.0,0.0,0,0,0,0,40.5761,7813.33,40.5281,7804.09,0.0139,2.68,-0.048,-9.24,0.4639,89.33,40.5281,7804.09
ABNAH Cafe Hauz Khas,Main Store,Syrups & Sauces,Raw Material,No,Aioli,kg,310.0,18.0,5580.0,0,0,0,0,0.4987,154.6,0.0,0.0,0,0,0.0,0.0,0,0,0,0,17.5013,5425.4,17.5013,5425.4,0.0187,5.8,0.0,0.0,0.4987,154.6,17.5013,5425.4
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Cold Cup,pcs,3.33,1540.0,5128.2,0,0,0,0,819.092,2727.58,140.0,466.2,0,0,10.808,35.99,0,0,0,0,5245.1,17466.18,5242.3,17456.86,57.9,192.81,-2.8,-9.32,829.9,2763.57,5242.3,17456.86
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Hot Cup,pcs,2.8,1540.0,4312.0,0,0,0,0,1100.32,3080.9,0.0,0.0,0,0,14.56,40.77,0,0,0,0,5540.12,15512.34,5537.32,15504.5,74.88,209.66,-2.8,-7.84,1114.88,3121.66,5537.32,15504.5
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Lid,pcs,1.12,1630.8,1826.5,0,0,0,0,1917.096,2147.15,0.0,0.0,0,0,25.368,28.41,0,0,0,0,2413.336,2702.94,2409.136,2698.23,130.464,146.12,-4.2,-4.7,1942.464,2175.56,2409.136,2698.23
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Straw,pcs,0.55,1100.0,605.0,0,0,0,0,820.636,451.35,0.0,0.0,0,0,10.808,5.94,0,0,0,0,595.816,327.7,596.816,328.25,59.444,32.69,1.0,0.55,831.444,457.29,596.816,328.25
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Napkin,pcs,0.32,2543.4,813.89,0,0,0,0,2995.56,958.58,0.0,0.0,0,0,39.564,12.66,0,0,0,0,848.276,271.45,853.676,273.18,209.124,66.92,5.4,1.73,3035.124,971.24,853.676,273.18
ABNAH Cafe Hauz Khas,Main Store,Packaging,Consumable,No,Dessert Box,pcs,5.07,396.0,2007.72,0,0,0,0,379.491,1924.02,0.0,0.0,0,0,4.998,25.34,0,0,0,0,566.511,2872.21,567.591,2877.69,27.489,139.37,1.08,5.48,384.489,1949.36,567.591,2877.69
