Item Code,Item Name,Company,Deployment,Date,Invoice Date,PO Date,Po Number,Transaction Number,Vendor Code,Vendor Name,Invoice Number,Batch Number,Category Code,Category Name,Super Category Code,Super Category Name,PO Qty,PO Unit,PO Unit Price,PO Amount,PO Comment,Purchase Quantity,Purchase Unit,Purchase Unit Price,Purchase Amount,Discount,CGST Tax,SGST Tax,IGST Tax,Other Taxes,Total
ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-10,2026-01-10,2026-01-07,PO-20260107-OUT001-0007,GRN-OUT001-260110-00041,VEND005,GreenLeaf Produce Delhi,INV-2601-00041,,CAT-PRO,Produce,SUP-RAW,Raw Material,53.03,kg,41.81,2217.18,,53.03,kg,41.81,2217.18,0.0,55.43,55.43,0,0,2328.04
ING039,Straw,,ABNAH Cafe Connaught Place,2026-01-08,2026-01-08,2026-01-07,PO-20260107-OUT001-0007,GRN-OUT001-260108-00042,VEND004,PackPro Disposables,INV-2601-00042,,CAT-PAC,Packaging,SUP-CON,Consumable,1165.0,pcs,0.55,640.75,,1165.0,pcs,0.55,640.75,0.0,57.66,57.67,0,0,756.08
ING004,Cream,,ABNAH Cafe Connaught Place,2026-01-15,2026-01-15,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260115-00053,VEND002,FreshDairy Foods NCR,INV-2601-00053,,CAT-DAI,Dairy,SUP-RAW,Raw Material,21.42,litre,214.42,4592.88,,21.42,litre,214.42,4592.88,0.0,114.82,114.82,0,0,4822.52
ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260112-00054,VEND008,ChocoCraft Ingredients,INV-2601-00054,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,250.0,pcs,33.68,8420.0,,250.0,pcs,33.68,8420.0,0.0,757.8,757.8,0,0,9935.6
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260112-00055,VEND003,Delhi Bakery Supply Co,INV-2601-00055,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,115.0,pcs,46.41,5337.15,,115.0,pcs,46.41,5337.15,0.0,480.35,480.34,0,0,6297.84
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-01-14,2026-01-14,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260114-00056,VEND003,Delhi Bakery Supply Co,INV-2601-00056,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,105.0,pcs,69.42,7289.1,,105.0,pcs,69.42,7289.1,0.0,656.02,656.02,0,0,8601.14
ING031,Tomato,,ABNAH Cafe Connaught Place,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260112-00057,VEND005,GreenLeaf Produce Delhi,INV-2601-00057,,CAT-PRO,Produce,SUP-RAW,Raw Material,62.15,kg,55.22,3397.6,,62.15,kg,55.22,3431.92,0.0,85.8,85.8,0,0,3603.52
ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-01-10,2026-01-10,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260110-00058,VEND004,PackPro Disposables,INV-2601-00058,,CAT-PAC,Packaging,SUP-CON,Consumable,880.0,pcs,2.96,2604.8,,880.0,pcs,2.96,2604.8,0.0,234.43,234.43,0,0,3073.66
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT001-0010,GRN-OUT001-260112-00059,VEND004,PackPro Disposables,INV-2601-00059,,CAT-PAC,Packaging,SUP-CON,Consumable,445.0,pcs,6.73,2994.85,,445.0,pcs,6.73,2994.85,0.0,269.54,269.53,0,0,3533.92
ING009,Bread,,ABNAH Cafe Connaught Place,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260115-00071,VEND003,Delhi Bakery Supply Co,INV-2601-00071,,CAT-BAK,Bakery,SUP-RAW,Raw Material,480.0,pcs,12.04,5779.2,,480.0,pcs,12.04,5779.2,0.0,144.48,144.48,0,0,6068.16
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260117-00072,VEND003,Delhi Bakery Supply Co,INV-2601-00072,,CAT-BAK,Bakery,SUP-RAW,Raw Material,265.0,pcs,15.44,4091.6,,265.0,pcs,15.44,4091.6,0.0,102.29,102.29,0,0,4296.18
ING017,Caramel Syrup,,ABNAH Cafe Connaught Place,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260116-00073,VEND012,SweetBase Foods,INV-2601-00073,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,37.59,litre,245.76,9145.74,,37.59,litre,245.76,9238.12,0.0,831.43,831.43,0,0,10900.98
ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260119-00074,VEND005,GreenLeaf Produce Delhi,INV-2601-00074,,CAT-PRO,Produce,SUP-RAW,Raw Material,80.47,kg,41.37,3329.04,,80.47,kg,41.37,3329.04,0.0,83.22,83.23,0,0,3495.49
ING032,Pesto Sauce,,ABNAH Cafe Connaught Place,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260116-00075,VEND006,SpiceRoot Foods,INV-2601-00075,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,27.66,kg,341.63,9449.49,,15.43,kg,341.63,5271.35,0.0,474.42,474.42,0,0,6220.19
ING034,Salsa,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260117-00076,VEND006,SpiceRoot Foods,INV-2601-00076,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,18.14,kg,187.86,3407.78,,18.14,kg,187.86,3407.78,0.0,306.7,306.7,0,0,4021.18
ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260115-00077,VEND004,PackPro Disposables,INV-2601-00077,,CAT-PAC,Packaging,SUP-CON,Consumable,1475.0,pcs,2.94,4336.5,,1475.0,pcs,2.94,4336.5,0.0,390.29,390.28,0,0,5117.07
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00089,VEND007,NorthStar Poultry,INV-2601-00089,,CAT-PRO,Protein,SUP-RAW,Raw Material,57.07,kg,322.18,18386.81,,57.07,kg,322.18,18386.81,0.0,459.67,459.67,0,0,19306.15
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260117-00090,VEND003,Delhi Bakery Supply Co,INV-2601-00090,,CAT-BAK,Bakery,SUP-RAW,Raw Material,210.0,pcs,14.99,3147.9,,210.0,pcs,14.99,3147.9,0.0,78.7,78.7,0,0,3305.3
ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00091,VEND008,ChocoCraft Ingredients,INV-2601-00091,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,245.0,pcs,33.53,8214.85,,245.0,pcs,33.53,8214.85,0.0,739.34,739.33,0,0,9693.52
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260119-00092,VEND003,Delhi Bakery Supply Co,INV-2601-00092,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,46.1,8067.5,,175.0,pcs,46.1,8067.5,0.0,726.08,726.07,0,0,9519.65
ING030,Capsicum,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00093,VEND005,GreenLeaf Produce Delhi,INV-2601-00093,,CAT-PRO,Produce,SUP-RAW,Raw Material,40.61,kg,85.17,3458.75,,31.71,kg,85.17,2700.74,0.0,67.52,67.52,0,0,2835.78
ING031,Tomato,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260119-00094,VEND005,GreenLeaf Produce Delhi,INV-2601-00094,,CAT-PRO,Produce,SUP-RAW,Raw Material,56.11,kg,54.56,3061.36,,37.63,kg,54.56,2053.09,0.0,51.33,51.32,0,0,2155.74
ING003,Oat Milk,,ABNAH Cafe Connaught Place,2026-01-20,2026-01-20,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260120-00106,VEND002,FreshDairy Foods NCR,INV-2601-00106,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,20.19,litre,181.35,3661.46,,20.19,litre,181.35,3661.46,0.0,91.53,91.54,0,0,3844.53
ING005,Paneer,,ABNAH Cafe Connaught Place,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260121-00107,VEND002,FreshDairy Foods NCR,INV-2601-00107,,CAT-DAI,Dairy,SUP-RAW,Raw Material,22.14,kg,369.94,8190.47,,22.14,kg,369.94,8190.47,0.0,204.76,204.76,0,0,8599.99
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-01-22,2026-01-22,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260122-00108,VEND003,Delhi Bakery Supply Co,INV-2601-00108,,CAT-BAK,Bakery,SUP-RAW,Raw Material,160.0,pcs,28.35,4536.0,,160.0,pcs,28.35,4536.0,45.36,112.27,112.26,0,0,4715.17
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-01-22,2026-01-22,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260122-00109,VEND003,Delhi Bakery Supply Co,INV-2601-00109,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,95.0,pcs,48.04,4563.8,,51.04,pcs,48.04,2451.96,0.0,220.68,220.67,0,0,2893.31
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-01-20,2026-01-20,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260120-00110,VEND003,Delhi Bakery Supply Co,INV-2601-00110,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,72.11,10095.4,,140.0,pcs,72.11,10095.4,0.0,908.59,908.58,0,0,11912.57
ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260121-00111,VEND005,GreenLeaf Produce Delhi,INV-2601-00111,,CAT-PRO,Produce,SUP-RAW,Raw Material,36.77,kg,43.36,1594.35,,21.03,kg,43.36,911.86,0.0,22.8,22.79,0,0,957.45
ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260119-00112,VEND004,PackPro Disposables,INV-2601-00112,,CAT-PAC,Packaging,SUP-CON,Consumable,1850.0,pcs,3.08,5698.0,,1850.0,pcs,3.08,5698.0,0.0,512.82,512.82,0,0,6723.64
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-01-26,2026-01-26,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260126-00127,VEND007,NorthStar Poultry,INV-2601-00127,,CAT-PRO,Protein,SUP-RAW,Raw Material,57.23,kg,320.15,18322.18,,29.53,kg,320.15,9454.03,0.0,236.35,236.35,0,0,9926.73
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-01-24,2026-01-24,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260124-00128,VEND003,Delhi Bakery Supply Co,INV-2601-00128,,CAT-BAK,Bakery,SUP-RAW,Raw Material,230.0,pcs,27.43,6308.9,,171.55,pcs,27.43,4705.62,0.0,117.64,117.64,0,0,4940.9
ING024,Hibiscus Concentrate,,ABNAH Cafe Connaught Place,2026-01-25,2026-01-25,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260125-00129,VEND012,SweetBase Foods,INV-2601-00129,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,18.95,litre,400.95,7598.0,,18.95,litre,400.95,7598.0,0.0,683.82,683.82,0,0,8965.64
ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-26,2026-01-26,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260126-00130,VEND005,GreenLeaf Produce Delhi,INV-2601-00130,,CAT-PRO,Produce,SUP-RAW,Raw Material,61.78,kg,41.32,2552.75,,61.78,kg,41.32,2552.75,0.0,63.82,63.82,0,0,2680.39
ING040,Napkin,,ABNAH Cafe Connaught Place,2026-01-24,2026-01-24,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260124-00131,VEND004,PackPro Disposables,INV-2601-00131,,CAT-PAC,Packaging,SUP-CON,Consumable,2865.0,pcs,0.33,945.45,,2865.0,pcs,0.33,945.45,0.0,85.09,85.09,0,0,1115.63
ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-01-26,2026-01-26,2026-01-22,PO-20260122-OUT001-0022,GRN-OUT001-260126-00132,VEND004,PackPro Disposables,INV-2601-00132,,CAT-PAC,Packaging,SUP-CON,Consumable,715.0,pcs,5.26,3760.9,,715.0,pcs,5.26,3760.9,0.0,338.48,338.48,0,0,4437.86
ING002,Milk,,ABNAH Cafe Connaught Place,2026-01-29,2026-01-29,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260129-00147,VEND002,FreshDairy Foods NCR,INV-2601-00147,,CAT-DAI,Dairy,SUP-RAW,Raw Material,84.45,litre,74.2,6266.19,,60.76,litre,74.2,4508.39,0.0,112.71,112.71,0,0,4733.81
ING003,Oat Milk,,ABNAH Cafe Connaught Place,2026-01-29,2026-01-29,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260129-00148,VEND002,FreshDairy Foods NCR,INV-2601-00148,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,24.33,litre,187.1,4552.14,,24.33,litre,187.1,4552.14,0.0,113.81,113.8,0,0,4779.75
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-01-30,2026-01-30,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260130-00149,VEND007,NorthStar Poultry,INV-2601-00149,,CAT-PRO,Protein,SUP-RAW,Raw Material,50.77,kg,341.98,17362.32,,50.77,kg,341.98,17362.32,0.0,434.06,434.06,0,0,18230.44
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-01-28,2026-01-28,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260128-00150,VEND003,Delhi Bakery Supply Co,INV-2601-00150,,CAT-BAK,Bakery,SUP-RAW,Raw Material,135.0,pcs,29.09,3927.15,,135.0,pcs,29.09,3927.15,0.0,98.18,98.18,0,0,4123.51
ING021,Matcha Powder,,ABNAH Cafe Connaught Place,2026-01-25,2026-01-25,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260125-00151,VEND011,TeaLeaf Traders NCR,INV-2601-00151,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,7.3,kg,2158.58,15757.63,,7.3,kg,2158.58,15757.63,0.0,1418.18,1418.19,0,0,18594.0
ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-01-26,2026-01-26,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260126-00152,VEND004,PackPro Disposables,INV-2601-00152,,CAT-PAC,Packaging,SUP-CON,Consumable,1100.0,pcs,3.27,3597.0,,834.03,pcs,3.27,2727.28,0.0,245.46,245.45,0,0,3218.19
ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-01-26,2026-01-26,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260126-00153,VEND004,PackPro Disposables,INV-2601-00153,,CAT-PAC,Packaging,SUP-CON,Consumable,610.0,pcs,5.16,3147.6,,610.0,pcs,5.16,3147.6,0.0,283.29,283.28,0,0,3714.17
ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-01-25,2026-01-25,2026-01-25,PO-20260125-OUT001-0025,GRN-OUT001-260125-00154,VEND004,PackPro Disposables,INV-2601-00154,,CAT-PAC,Packaging,SUP-CON,Consumable,625.0,pcs,5.95,3718.75,,625.0,pcs,5.95,3718.75,0.0,334.69,334.69,0,0,4388.13
ING020,Tea Leaves,,ABNAH Cafe Connaught Place,2026-01-29,2026-01-29,2026-01-28,PO-20260128-OUT001-0028,GRN-OUT001-260129-00168,VEND011,TeaLeaf Traders NCR,INV-2601-00168,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,12.27,kg,615.77,7555.5,,12.27,kg,615.77,7555.5,0.0,188.88,188.89,0,0,7933.27
ING023,Lemon,,ABNAH Cafe Connaught Place,2026-01-31,2026-01-31,2026-01-28,PO-20260128-OUT001-0028,GRN-OUT001-260131-00169,VEND005,GreenLeaf Produce Delhi,INV-2601-00169,,CAT-PRO,Produce,SUP-RAW,Raw Material,48.41,kg,116.37,5633.47,,48.41,kg,116.37,5633.47,0.0,140.84,140.83,0,0,5915.14
