Item Code,Item Name,Company,Deployment,Date,Invoice Date,PO Date,Po Number,Transaction Number,Vendor Code,Vendor Name,Invoice Number,Batch Number,Category Code,Category Name,Super Category Code,Super Category Name,PO Qty,PO Unit,PO Unit Price,PO Amount,PO Comment,Purchase Quantity,Purchase Unit,Purchase Unit Price,Purchase Amount,Discount,CGST Tax,SGST Tax,IGST Tax,Other Taxes,Total
ING006,Cheese,,ABNAH Cafe Saket Premium,2026-02-11,2026-02-11,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260211-00250,VEND002,FreshDairy Foods NCR,INV-2602-00250,,CAT-DAI,Dairy,SUP-RAW,Raw Material,21.66,kg,518.59,11232.66,,21.66,kg,518.59,11232.66,0.0,280.81,280.82,0,0,11794.29
ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00251,VEND003,Delhi Bakery Supply Co,INV-2602-00251,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,48.98,6857.2,,80.98,pcs,48.98,3966.4,0.0,356.98,356.97,0,0,4680.35
ING040,Napkin,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00252,VEND004,PackPro Disposables,INV-2602-00252,,CAT-PAC,Packaging,SUP-CON,Consumable,2005.0,pcs,0.33,661.65,,2005.0,pcs,0.33,661.65,0.0,59.55,59.55,0,0,780.75
ING042,Sandwich Box,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00253,VEND004,PackPro Disposables,INV-2602-00253,,CAT-PAC,Packaging,SUP-CON,Consumable,635.0,pcs,6.46,4102.1,,635.0,pcs,6.46,4102.1,0.0,369.19,369.19,0,0,4840.48
ING002,Milk,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-10,PO-20260210-OUT003-0045,GRN-OUT003-260215-00266,VEND002,FreshDairy Foods NCR,INV-2602-00266,,CAT-DAI,Dairy,SUP-RAW,Raw Material,119.86,litre,72.5,8689.85,,119.86,litre,72.5,8689.85,0.0,217.25,217.24,0,0,9124.34
ING008,Egg,,ABNAH Cafe Saket Premium,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT003-0045,GRN-OUT003-260213-00267,VEND007,NorthStar Poultry,INV-2602-00267,,CAT-PRO,Protein,SUP-RAW,Raw Material,540.0,pcs,6.97,3763.8,,540.0,pcs,6.97,3763.8,0.0,94.09,94.1,0,0,3951.99
ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-02-14,2026-02-14,2026-02-10,PO-20260210-OUT003-0045,GRN-OUT003-260214-00268,VEND003,Delhi Bakery Supply Co,INV-2602-00268,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,210.0,pcs,47.49,9972.9,,210.0,pcs,47.49,9972.9,0.0,897.56,897.56,0,0,11768.02
ING027,Butter,,ABNAH Cafe Saket Premium,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT003-0045,GRN-OUT003-260212-00269,VEND002,FreshDairy Foods NCR,INV-2602-00269,,CAT-DAI,Dairy,SUP-RAW,Raw Material,32.07,kg,550.71,17661.27,,32.07,kg,550.71,17661.27,0.0,1059.67,1059.68,0,0,19780.62
ING001,Coffee Beans,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260215-00284,VEND001,BeanCraft Roasters Delhi,INV-2602-00284,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,15.77,kg,956.67,15086.69,,15.77,kg,956.67,15086.69,0.0,377.17,377.16,0,0,15841.02
ING006,Cheese,,ABNAH Cafe Saket Premium,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260217-00285,VEND002,FreshDairy Foods NCR,INV-2602-00285,,CAT-DAI,Dairy,SUP-RAW,Raw Material,31.58,kg,518.95,16388.44,,31.58,kg,518.95,16388.44,0.0,409.71,409.71,0,0,17207.86
ING011,Tortilla,,ABNAH Cafe Saket Premium,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260217-00286,VEND003,Delhi Bakery Supply Co,INV-2602-00286,,CAT-BAK,Bakery,SUP-RAW,Raw Material,220.0,pcs,14.71,3236.2,,220.0,pcs,14.71,3236.2,0.0,80.91,80.9,0,0,3398.01
ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260215-00287,VEND003,Delhi Bakery Supply Co,INV-2602-00287,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,125.0,pcs,47.73,5966.25,,125.0,pcs,47.73,5966.25,0.0,536.96,536.96,0,0,7040.17
ING016,Chocolate Sauce,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260215-00288,VEND008,ChocoCraft Ingredients,INV-2602-00288,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,35.55,litre,269.07,9565.44,,35.55,litre,269.07,9565.44,0.0,860.89,860.89,0,0,11287.22
ING018,Vanilla Syrup,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260215-00289,VEND012,SweetBase Foods,INV-2602-00289,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,41.82,litre,249.32,10426.56,,41.82,litre,249.32,10426.56,0.0,938.39,938.39,0,0,12303.34
ING023,Lemon,,ABNAH Cafe Saket Premium,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260217-00290,VEND005,GreenLeaf Produce Delhi,INV-2602-00290,,CAT-PRO,Produce,SUP-RAW,Raw Material,28.69,kg,110.72,3176.56,,28.69,kg,110.72,3176.56,0.0,79.42,79.41,0,0,3335.39
ING037,Hot Cup,,ABNAH Cafe Saket Premium,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT003-0048,GRN-OUT003-260217-00291,VEND004,PackPro Disposables,INV-2602-00291,,CAT-PAC,Packaging,SUP-CON,Consumable,1875.0,pcs,2.87,5327.44,,1875.0,pcs,2.87,5381.25,0.0,484.31,484.31,0,0,6349.87
ING004,Cream,,ABNAH Cafe Saket Premium,2026-02-20,2026-02-20,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260220-00305,VEND002,FreshDairy Foods NCR,INV-2602-00305,,CAT-DAI,Dairy,SUP-RAW,Raw Material,21.28,litre,209.13,4450.29,,17.34,litre,209.13,3626.31,0.0,90.66,90.66,0,0,3807.63
ING006,Cheese,,ABNAH Cafe Saket Premium,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260219-00306,VEND002,FreshDairy Foods NCR,INV-2602-00306,,CAT-DAI,Dairy,SUP-RAW,Raw Material,28.82,kg,473.84,13519.51,,28.82,kg,473.84,13656.07,0.0,341.4,341.4,0,0,14338.87
ING009,Bread,,ABNAH Cafe Saket Premium,2026-02-17,2026-02-17,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260217-00307,VEND003,Delhi Bakery Supply Co,INV-2602-00307,,CAT-BAK,Bakery,SUP-RAW,Raw Material,485.0,pcs,12.06,5849.1,,485.0,pcs,12.06,5849.1,0.0,146.22,146.23,0,0,6141.55
ING019,Sugar Syrup,,ABNAH Cafe Saket Premium,2026-02-18,2026-02-18,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260218-00308,VEND012,SweetBase Foods,INV-2602-00308,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,47.3,litre,96.17,4548.84,,47.3,litre,96.17,4548.84,0.0,409.39,409.4,0,0,5367.63
ING024,Hibiscus Concentrate,,ABNAH Cafe Saket Premium,2026-02-18,2026-02-18,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260218-00309,VEND012,SweetBase Foods,INV-2602-00309,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,15.96,litre,409.78,6540.09,,15.96,litre,409.78,6540.09,0.0,588.61,588.61,0,0,7717.31
ING035,Aioli,,ABNAH Cafe Saket Premium,2026-02-20,2026-02-20,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260220-00310,VEND006,SpiceRoot Foods,INV-2602-00310,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,31.88,kg,327.24,10432.41,,31.88,kg,327.24,10432.41,0.0,938.91,938.92,0,0,12310.24
ING038,Lid,,ABNAH Cafe Saket Premium,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT003-0051,GRN-OUT003-260219-00311,VEND004,PackPro Disposables,INV-2602-00311,,CAT-PAC,Packaging,SUP-CON,Consumable,1720.0,pcs,1.12,1926.4,,1720.0,pcs,1.12,1926.4,0.0,173.38,173.37,0,0,2273.15
ING002,Milk,,ABNAH Cafe Saket Premium,2026-02-21,2026-02-21,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260221-00323,VEND002,FreshDairy Foods NCR,INV-2602-00323,,CAT-DAI,Dairy,SUP-RAW,Raw Material,113.57,litre,77.05,8750.57,,113.57,litre,77.05,8750.57,0.0,218.76,218.77,0,0,9188.1
ING003,Oat Milk,,ABNAH Cafe Saket Premium,2026-02-23,2026-02-23,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260223-00324,VEND002,FreshDairy Foods NCR,INV-2602-00324,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,42.9,litre,184.38,7909.9,,23.63,litre,184.38,4356.9,0.0,108.92,108.92,0,0,4574.74
ING005,Paneer,,ABNAH Cafe Saket Premium,2026-02-20,2026-02-20,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260220-00325,VEND002,FreshDairy Foods NCR,INV-2602-00325,,CAT-DAI,Dairy,SUP-RAW,Raw Material,43.78,kg,375.0,16417.5,,43.78,kg,375.0,16417.5,0.0,410.44,410.44,0,0,17238.38
ING012,Croissant Base,,ABNAH Cafe Saket Premium,2026-02-23,2026-02-23,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260223-00326,VEND003,Delhi Bakery Supply Co,INV-2602-00326,,CAT-BAK,Bakery,SUP-RAW,Raw Material,190.0,pcs,44.92,8534.8,,190.0,pcs,44.92,8534.8,0.0,213.37,213.37,0,0,8961.54
ING013,Brownie Base,,ABNAH Cafe Saket Premium,2026-02-21,2026-02-21,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260221-00327,VEND008,ChocoCraft Ingredients,INV-2602-00327,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,165.0,pcs,35.48,5824.93,,165.0,pcs,35.48,5854.2,0.0,526.88,526.88,0,0,6907.96
ING016,Chocolate Sauce,,ABNAH Cafe Saket Premium,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260222-00328,VEND008,ChocoCraft Ingredients,INV-2602-00328,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,29.02,litre,263.82,7656.06,,23.6,litre,263.82,6226.15,0.0,560.36,560.35,0,0,7346.86
ING020,Tea Leaves,,ABNAH Cafe Saket Premium,2026-02-21,2026-02-21,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260221-00329,VEND011,TeaLeaf Traders NCR,INV-2602-00329,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,24.07,kg,646.26,15477.7,,24.07,kg,646.26,15555.48,0.0,388.88,388.89,0,0,16333.25
ING035,Aioli,,ABNAH Cafe Saket Premium,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT003-0054,GRN-OUT003-260222-00330,VEND006,SpiceRoot Foods,INV-2602-00330,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,17.45,kg,318.13,5551.37,,17.45,kg,318.13,5551.37,55.51,494.62,494.63,0,0,6485.11
ING001,Coffee Beans,,ABNAH Cafe Saket Premium,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260224-00343,VEND001,BeanCraft Roasters Delhi,INV-2602-00343,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,11.3,kg,1008.31,11393.9,,11.3,kg,1008.31,11393.9,0.0,284.85,284.85,0,0,11963.6
ING008,Egg,,ABNAH Cafe Saket Premium,2026-02-26,2026-02-26,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260226-00344,VEND007,NorthStar Poultry,INV-2602-00344,,CAT-PRO,Protein,SUP-RAW,Raw Material,225.0,pcs,7.34,1651.5,,225.0,pcs,7.34,1651.5,0.0,41.29,41.29,0,0,1734.08
ING010,Bagel,,ABNAH Cafe Saket Premium,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260224-00345,VEND003,Delhi Bakery Supply Co,INV-2602-00345,,CAT-BAK,Bakery,SUP-RAW,Raw Material,215.0,pcs,29.18,6273.7,,215.0,pcs,29.18,6273.7,0.0,156.84,156.85,0,0,6587.39
ING016,Chocolate Sauce,,ABNAH Cafe Saket Premium,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260224-00346,VEND008,ChocoCraft Ingredients,INV-2602-00346,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,44.86,litre,264.5,11865.47,,44.86,litre,264.5,11865.47,0.0,1067.89,1067.89,0,0,14001.25
ING020,Tea Leaves,,ABNAH Cafe Saket Premium,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260224-00347,VEND011,TeaLeaf Traders NCR,INV-2602-00347,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,23.28,kg,631.86,14709.7,,16.2,kg,631.86,10236.13,0.0,255.91,255.9,0,0,10747.94
ING040,Napkin,,ABNAH Cafe Saket Premium,2026-02-26,2026-02-26,2026-02-22,PO-20260222-OUT003-0057,GRN-OUT003-260226-00348,VEND004,PackPro Disposables,INV-2602-00348,,CAT-PAC,Packaging,SUP-CON,Consumable,1670.0,pcs,0.31,517.7,,1670.0,pcs,0.31,517.7,0.0,46.59,46.6,0,0,610.89
ING005,Paneer,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00363,VEND002,FreshDairy Foods NCR,INV-2602-00363,,CAT-DAI,Dairy,SUP-RAW,Raw Material,46.59,kg,354.1,16497.52,,46.59,kg,354.1,16497.52,0.0,412.44,412.44,0,0,17322.4
ING022,Ice,,ABNAH Cafe Saket Premium,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260227-00365,VEND010,Metro Wholesale Delhi,INV-2602-00365,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,511.39,kg,12.39,6336.12,,511.39,kg,12.39,6336.12,0.0,158.41,158.4,0,0,6652.93
ING032,Pesto Sauce,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00367,VEND006,SpiceRoot Foods,INV-2602-00367,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,19.56,kg,334.15,6535.97,,19.56,kg,334.15,6535.97,0.0,588.24,588.23,0,0,7712.44
ING033,Chipotle Sauce,,ABNAH Cafe Saket Premium,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260228-00368,VEND006,SpiceRoot Foods,INV-2602-00368,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,26.59,kg,295.8,7865.32,,26.59,kg,295.8,7865.32,0.0,707.88,707.88,0,0,9281.08
ING040,Napkin,,ABNAH Cafe Saket Premium,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT003-0060,GRN-OUT003-260227-00369,VEND004,PackPro Disposables,INV-2602-00369,,CAT-PAC,Packaging,SUP-CON,Consumable,2425.0,pcs,0.34,824.5,,1985.03,pcs,0.34,674.91,0.0,60.74,60.74,0,0,796.39
