Item Code,Item Name,Company,Deployment,Date,Invoice Date,PO Date,Po Number,Transaction Number,Vendor Code,Vendor Name,Invoice Number,Batch Number,Category Code,Category Name,Super Category Code,Super Category Name,PO Qty,PO Unit,PO Unit Price,PO Amount,PO Comment,Purchase Quantity,Purchase Unit,Purchase Unit Price,Purchase Amount,Discount,CGST Tax,SGST Tax,IGST Tax,Other Taxes,Total
ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260204-00212,VEND012,SweetBase Foods,INV-2602-00212,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,10.8,litre,415.88,4491.5,,10.8,litre,415.88,4491.5,0.0,404.24,404.23,0,0,5299.97
ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-01,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260201-00213,VEND004,PackPro Disposables,INV-2602-00213,,CAT-PAC,Packaging,SUP-CON,Consumable,1065.0,pcs,2.7,2875.5,,864.15,pcs,2.7,2333.2,0.0,209.99,209.99,0,0,2753.18
ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260203-00214,VEND004,PackPro Disposables,INV-2602-00214,,CAT-PAC,Packaging,SUP-CON,Consumable,1895.0,pcs,0.32,603.37,,1436.26,pcs,0.32,459.6,0.0,41.37,41.36,0,0,542.33
ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260204-00215,VEND004,PackPro Disposables,INV-2602-00215,,CAT-PAC,Packaging,SUP-CON,Consumable,340.0,pcs,6.4,2176.0,,340.0,pcs,6.4,2176.0,0.0,195.84,195.84,0,0,2567.68
ING043,Wrap Packaging,,ABNAH Cafe Hauz Khas,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260203-00216,VEND004,PackPro Disposables,INV-2602-00216,,CAT-PAC,Packaging,SUP-CON,Consumable,660.0,pcs,6.15,4059.0,,660.0,pcs,6.15,4059.0,0.0,365.31,365.31,0,0,4789.62
ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260206-00226,VEND001,BeanCraft Roasters Delhi,INV-2602-00226,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,11.06,kg,1016.58,11243.37,,11.06,kg,1016.58,11243.37,0.0,281.08,281.09,0,0,11805.54
ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260209-00227,VEND002,FreshDairy Foods NCR,INV-2602-00227,,CAT-DAI,Dairy,SUP-RAW,Raw Material,41.43,kg,364.53,15102.48,,41.43,kg,364.53,15102.48,0.0,377.56,377.56,0,0,15857.6
ING017,Caramel Syrup,,ABNAH Cafe Hauz Khas,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260206-00228,VEND012,SweetBase Foods,INV-2602-00228,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,36.61,litre,249.14,9121.02,,36.61,litre,249.14,9121.02,0.0,820.89,820.89,0,0,10762.8
ING021,Matcha Powder,,ABNAH Cafe Hauz Khas,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260205-00229,VEND011,TeaLeaf Traders NCR,INV-2602-00229,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,10.56,kg,2134.18,22536.94,,10.56,kg,2134.18,22536.94,0.0,2028.33,2028.32,0,0,26593.59
ING025,Mixed Berry Pulp,,ABNAH Cafe Hauz Khas,2026-02-08,2026-02-08,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260208-00230,VEND009,FrozenBerry Traders,INV-2602-00230,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,29.82,kg,419.09,12497.26,,29.82,kg,419.09,12497.26,0.0,1124.76,1124.75,0,0,14746.77
ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-07,2026-02-07,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260207-00231,VEND005,GreenLeaf Produce Delhi,INV-2602-00231,,CAT-PRO,Produce,SUP-RAW,Raw Material,32.42,kg,87.24,2828.32,,32.42,kg,87.24,2828.32,0.0,70.71,70.71,0,0,2969.74
ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-02-07,2026-02-07,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260207-00232,VEND004,PackPro Disposables,INV-2602-00232,,CAT-PAC,Packaging,SUP-CON,Consumable,1025.0,pcs,3.4,3485.0,,1025.0,pcs,3.4,3485.0,0.0,313.65,313.65,0,0,4112.3
ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260205-00233,VEND004,PackPro Disposables,INV-2602-00233,,CAT-PAC,Packaging,SUP-CON,Consumable,460.0,pcs,6.91,3178.6,,460.0,pcs,6.91,3178.6,0.0,286.07,286.08,0,0,3750.75
ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00246,VEND003,Delhi Bakery Supply Co,INV-2602-00246,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,115.0,pcs,73.68,8473.2,,115.0,pcs,73.68,8473.2,0.0,762.59,762.59,0,0,9998.38
ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00247,VEND005,GreenLeaf Produce Delhi,INV-2602-00247,,CAT-PRO,Produce,SUP-RAW,Raw Material,26.17,kg,83.8,2193.05,,15.55,kg,83.8,1303.09,0.0,32.58,32.57,0,0,1368.24
ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00248,VEND004,PackPro Disposables,INV-2602-00248,,CAT-PAC,Packaging,SUP-CON,Consumable,1600.0,pcs,0.32,512.0,,953.26,pcs,0.32,305.04,0.0,27.45,27.46,0,0,359.95
ING041,Dessert Box,,ABNAH Cafe Hauz Khas,2026-02-08,2026-02-08,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260208-00249,VEND004,PackPro Disposables,INV-2602-00249,,CAT-PAC,Packaging,SUP-CON,Consumable,445.0,pcs,5.05,2247.25,,445.0,pcs,5.05,2247.25,0.0,202.25,202.25,0,0,2651.75
ING004,Cream,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260214-00259,VEND002,FreshDairy Foods NCR,INV-2602-00259,,CAT-DAI,Dairy,SUP-RAW,Raw Material,45.96,litre,208.06,9562.44,,45.96,litre,208.06,9562.44,0.0,239.06,239.06,0,0,10040.56
ING008,Egg,,ABNAH Cafe Hauz Khas,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260213-00260,VEND007,NorthStar Poultry,INV-2602-00260,,CAT-PRO,Protein,SUP-RAW,Raw Material,360.0,pcs,7.11,2559.6,,360.0,pcs,7.11,2559.6,0.0,63.99,63.99,0,0,2687.58
ING011,Tortilla,,ABNAH Cafe Hauz Khas,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260212-00261,VEND003,Delhi Bakery Supply Co,INV-2602-00261,,CAT-BAK,Bakery,SUP-RAW,Raw Material,425.0,pcs,15.71,6676.75,,425.0,pcs,15.71,6676.75,0.0,166.92,166.92,0,0,7010.59
ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260213-00262,VEND003,Delhi Bakery Supply Co,INV-2602-00262,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,71.88,10063.2,,140.0,pcs,71.88,10063.2,0.0,905.69,905.69,0,0,11874.58
ING028,Lettuce,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260214-00263,VEND005,GreenLeaf Produce Delhi,INV-2602-00263,,CAT-PRO,Produce,SUP-RAW,Raw Material,30.37,kg,94.09,2857.51,,30.37,kg,94.09,2857.51,0.0,71.44,71.44,0,0,3000.39
ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-02-10,2026-02-10,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260210-00264,VEND004,PackPro Disposables,INV-2602-00264,,CAT-PAC,Packaging,SUP-CON,Consumable,2405.0,pcs,2.87,6902.35,,2405.0,pcs,2.87,6902.35,0.0,621.21,621.21,0,0,8144.77
ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-11,2026-02-11,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260211-00265,VEND004,PackPro Disposables,INV-2602-00265,,CAT-PAC,Packaging,SUP-CON,Consumable,1595.0,pcs,0.31,494.45,,1595.0,pcs,0.31,494.45,0.0,44.5,44.5,0,0,583.45
ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-02-16,2026-02-16,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260216-00278,VEND002,FreshDairy Foods NCR,INV-2602-00278,,CAT-DAI,Dairy,SUP-RAW,Raw Material,40.71,kg,353.83,14260.38,,40.71,kg,353.83,14404.42,0.0,360.11,360.11,0,0,15124.64
ING014,Cake Base,,ABNAH Cafe Hauz Khas,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260217-00279,VEND003,Delhi Bakery Supply Co,INV-2602-00279,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,44.98,7871.5,,175.0,pcs,44.98,7871.5,0.0,708.43,708.44,0,0,9288.37
ING019,Sugar Syrup,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260214-00280,VEND012,SweetBase Foods,INV-2602-00280,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,69.06,litre,89.36,6109.49,,69.06,litre,89.36,6171.2,0.0,555.41,555.41,0,0,7282.02
ING038,Lid,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260214-00281,VEND004,PackPro Disposables,INV-2602-00281,,CAT-PAC,Packaging,SUP-CON,Consumable,2130.0,pcs,1.13,2406.9,,2130.0,pcs,1.13,2406.9,24.07,214.46,214.45,0,0,2811.74
ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260214-00282,VEND004,PackPro Disposables,INV-2602-00282,,CAT-PAC,Packaging,SUP-CON,Consumable,3350.0,pcs,0.34,1139.0,,1829.86,pcs,0.34,622.15,0.0,55.99,56.0,0,0,734.14
ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT002-0047,GRN-OUT002-260214-00283,VEND004,PackPro Disposables,INV-2602-00283,,CAT-PAC,Packaging,SUP-CON,Consumable,620.0,pcs,6.62,4104.4,,620.0,pcs,6.62,4104.4,0.0,369.39,369.4,0,0,4843.19
ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-02-18,2026-02-18,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260218-00298,VEND001,BeanCraft Roasters Delhi,INV-2602-00298,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,16.07,kg,1010.79,16243.4,,16.07,kg,1010.79,16243.4,0.0,406.08,406.09,0,0,17055.57
ING008,Egg,,ABNAH Cafe Hauz Khas,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260219-00299,VEND007,NorthStar Poultry,INV-2602-00299,,CAT-PRO,Protein,SUP-RAW,Raw Material,270.0,pcs,6.97,1881.9,,270.0,pcs,6.97,1881.9,0.0,47.05,47.04,0,0,1975.99
ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-02-18,2026-02-18,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260218-00300,VEND003,Delhi Bakery Supply Co,INV-2602-00300,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,70.75,12381.25,,175.0,pcs,70.75,12381.25,0.0,1114.31,1114.31,0,0,14609.87
ING019,Sugar Syrup,,ABNAH Cafe Hauz Khas,2026-02-20,2026-02-20,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260220-00301,VEND012,SweetBase Foods,INV-2602-00301,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,71.91,litre,88.26,6346.78,,71.91,litre,88.26,6346.78,0.0,571.21,571.21,0,0,7489.2
ING025,Mixed Berry Pulp,,ABNAH Cafe Hauz Khas,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260219-00302,VEND009,FrozenBerry Traders,INV-2602-00302,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,27.26,kg,446.66,12175.95,,27.26,kg,446.66,12175.95,0.0,1095.84,1095.83,0,0,14367.62
ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-21,2026-02-21,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260221-00303,VEND005,GreenLeaf Produce Delhi,INV-2602-00303,,CAT-PRO,Produce,SUP-RAW,Raw Material,34.57,kg,83.61,2890.4,,34.57,kg,83.61,2890.4,0.0,72.26,72.26,0,0,3034.92
ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT002-0050,GRN-OUT002-260219-00304,VEND004,PackPro Disposables,INV-2602-00304,,CAT-PAC,Packaging,SUP-CON,Consumable,1515.0,pcs,3.24,4908.6,,1515.0,pcs,3.24,4908.6,0.0,441.77,441.78,0,0,5792.15
ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-02-20,2026-02-20,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260220-00317,VEND001,BeanCraft Roasters Delhi,INV-2602-00317,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,18.01,kg,956.53,17054.84,,9.44,kg,956.53,9029.64,0.0,225.74,225.74,0,0,9481.12
ING002,Milk,,ABNAH Cafe Hauz Khas,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260222-00318,VEND002,FreshDairy Foods NCR,INV-2602-00318,,CAT-DAI,Dairy,SUP-RAW,Raw Material,189.7,litre,72.65,13781.7,,189.7,litre,72.65,13781.7,0.0,344.55,344.54,0,0,14470.79
ING004,Cream,,ABNAH Cafe Hauz Khas,2026-02-23,2026-02-23,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260223-00319,VEND002,FreshDairy Foods NCR,INV-2602-00319,,CAT-DAI,Dairy,SUP-RAW,Raw Material,47.01,litre,214.17,10068.13,,47.01,litre,214.17,10068.13,0.0,251.71,251.7,0,0,10571.54
ING022,Ice,,ABNAH Cafe Hauz Khas,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260222-00320,VEND010,Metro Wholesale Delhi,INV-2602-00320,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,518.79,kg,12.03,6178.63,,254.62,kg,12.03,3063.08,0.0,76.58,76.57,0,0,3216.23
ING023,Lemon,,ABNAH Cafe Hauz Khas,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260222-00321,VEND005,GreenLeaf Produce Delhi,INV-2602-00321,,CAT-PRO,Produce,SUP-RAW,Raw Material,31.06,kg,106.18,3297.95,,23.23,kg,106.18,2466.56,0.0,61.66,61.67,0,0,2589.89
ING043,Wrap Packaging,,ABNAH Cafe Hauz Khas,2026-02-20,2026-02-20,2026-02-19,PO-20260219-OUT002-0053,GRN-OUT002-260220-00322,VEND004,PackPro Disposables,INV-2602-00322,,CAT-PAC,Packaging,SUP-CON,Consumable,430.0,pcs,5.71,2455.3,,430.0,pcs,5.71,2455.3,0.0,220.97,220.98,0,0,2897.25
ING012,Croissant Base,,ABNAH Cafe Hauz Khas,2026-02-23,2026-02-23,2026-02-22,PO-20260222-OUT002-0056,GRN-OUT002-260223-00338,VEND003,Delhi Bakery Supply Co,INV-2602-00338,,CAT-BAK,Bakery,SUP-RAW,Raw Material,135.0,pcs,42.46,5732.1,,135.0,pcs,42.46,5732.1,0.0,143.31,143.3,0,0,6018.71
ING018,Vanilla Syrup,,ABNAH Cafe Hauz Khas,2026-02-27,2026-02-27,2026-02-22,PO-20260222-OUT002-0056,GRN-OUT002-260227-00339,VEND012,SweetBase Foods,INV-2602-00339,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,25.04,litre,243.72,6102.75,,25.04,litre,243.72,6102.75,0.0,549.25,549.24,0,0,7201.24
ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-02-27,2026-02-27,2026-02-22,PO-20260222-OUT002-0056,GRN-OUT002-260227-00340,VEND012,SweetBase Foods,INV-2602-00340,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,15.97,litre,379.42,6059.34,,15.97,litre,379.42,6059.34,0.0,545.34,545.34,0,0,7150.02
ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-25,2026-02-25,2026-02-22,PO-20260222-OUT002-0056,GRN-OUT002-260225-00341,VEND005,GreenLeaf Produce Delhi,INV-2602-00341,,CAT-PRO,Produce,SUP-RAW,Raw Material,22.67,kg,80.61,1818.29,,22.67,kg,80.61,1827.43,0.0,45.69,45.68,0,0,1918.8
ING038,Lid,,ABNAH Cafe Hauz Khas,2026-02-26,2026-02-26,2026-02-22,PO-20260222-OUT002-0056,GRN-OUT002-260226-00342,VEND004,PackPro Disposables,INV-2602-00342,,CAT-PAC,Packaging,SUP-CON,Consumable,1275.0,pcs,1.15,1466.25,,794.38,pcs,1.15,913.54,0.0,82.22,82.22,0,0,1077.98
ING006,Cheese,,ABNAH Cafe Hauz Khas,2026-02-26,2026-02-26,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260226-00357,VEND002,FreshDairy Foods NCR,INV-2602-00357,,CAT-DAI,Dairy,SUP-RAW,Raw Material,25.81,kg,473.08,12210.19,,25.81,kg,473.08,12210.19,0.0,305.25,305.26,0,0,12820.7
ING016,Chocolate Sauce,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260228-00358,VEND008,ChocoCraft Ingredients,INV-2602-00358,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,20.74,litre,267.04,5538.41,,20.74,litre,267.04,5538.41,0.0,498.45,498.46,0,0,6535.32
ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260228-00359,VEND012,SweetBase Foods,INV-2602-00359,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,18.65,litre,413.53,7712.33,,18.65,litre,413.53,7712.33,0.0,694.11,694.11,0,0,9100.55
ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260227-00361,VEND004,PackPro Disposables,INV-2602-00361,,CAT-PAC,Packaging,SUP-CON,Consumable,1455.0,pcs,3.39,4932.45,,1163.06,pcs,3.39,3942.77,0.0,354.85,354.85,0,0,4652.47
ING038,Lid,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT002-0059,GRN-OUT002-260228-00362,VEND004,PackPro Disposables,INV-2602-00362,,CAT-PAC,Packaging,SUP-CON,Consumable,2115.0,pcs,1.15,2432.25,,1104.23,pcs,1.15,1269.86,0.0,114.28,114.29,0,0,1498.43
ING009,Bread,,ABNAH Cafe Hauz Khas,2026-02-28,2026-02-28,2026-02-28,PO-20260228-OUT002-0062,GRN-OUT002-260228-00377,VEND003,Delhi Bakery Supply Co,INV-2602-00377,,CAT-BAK,Bakery,SUP-RAW,Raw Material,515.0,pcs,11.83,6092.45,,294.29,pcs,11.83,3481.45,0.0,87.03,87.04,0,0,3655.52
