Item Code,Item Name,Company,Deployment,Date,Invoice Date,PO Date,Po Number,Transaction Number,Vendor Code,Vendor Name,Invoice Number,Batch Number,Category Code,Category Name,Super Category Code,Super Category Name,PO Qty,PO Unit,PO Unit Price,PO Amount,PO Comment,Purchase Quantity,Purchase Unit,Purchase Unit Price,Purchase Amount,Discount,CGST Tax,SGST Tax,IGST Tax,Other Taxes,Total
ING020,Tea Leaves,,ABNAH Cafe Connaught Place,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260205-00223,VEND011,TeaLeaf Traders NCR,INV-2602-00223,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,15.64,kg,611.66,9566.36,,15.64,kg,611.66,9566.36,0.0,239.16,239.16,0,0,10044.68
ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-08,2026-02-08,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260208-00224,VEND002,FreshDairy Foods NCR,INV-2602-00224,,CAT-DAI,Dairy,SUP-RAW,Raw Material,24.28,kg,560.57,13610.64,,24.28,kg,560.57,13610.64,0.0,816.64,816.64,0,0,15243.92
ING031,Tomato,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260209-00225,VEND005,GreenLeaf Produce Delhi,INV-2602-00225,,CAT-PRO,Produce,SUP-RAW,Raw Material,78.13,kg,55.24,4315.9,,78.13,kg,55.24,4315.9,0.0,107.89,107.9,0,0,4531.69
ING002,Milk,,ABNAH Cafe Connaught Place,2026-02-08,2026-02-08,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260208-00241,VEND002,FreshDairy Foods NCR,INV-2602-00241,,CAT-DAI,Dairy,SUP-RAW,Raw Material,135.7,litre,71.81,9744.62,,135.7,litre,71.81,9744.62,0.0,243.62,243.61,0,0,10231.85
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00242,VEND003,Delhi Bakery Supply Co,INV-2602-00242,,CAT-BAK,Bakery,SUP-RAW,Raw Material,205.0,pcs,27.64,5666.2,,205.0,pcs,27.64,5666.2,0.0,141.66,141.65,0,0,5949.51
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-02-10,2026-02-10,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260210-00243,VEND003,Delhi Bakery Supply Co,INV-2602-00243,,CAT-BAK,Bakery,SUP-RAW,Raw Material,260.0,pcs,15.76,4097.6,,260.0,pcs,15.76,4097.6,0.0,102.44,102.44,0,0,4302.48
ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00244,VEND003,Delhi Bakery Supply Co,INV-2602-00244,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,65.0,pcs,71.1,4621.5,,65.0,pcs,71.1,4621.5,0.0,415.94,415.93,0,0,5453.37
ING038,Lid,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00245,VEND004,PackPro Disposables,INV-2602-00245,,CAT-PAC,Packaging,SUP-CON,Consumable,1880.0,pcs,1.09,2028.71,,1880.0,pcs,1.09,2049.2,20.49,182.59,182.58,0,0,2393.88
ING002,Milk,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00254,VEND002,FreshDairy Foods NCR,INV-2602-00254,,CAT-DAI,Dairy,SUP-RAW,Raw Material,172.97,litre,76.08,13159.56,,172.97,litre,76.08,13159.56,0.0,328.99,328.99,0,0,13817.54
ING004,Cream,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00255,VEND002,FreshDairy Foods NCR,INV-2602-00255,,CAT-DAI,Dairy,SUP-RAW,Raw Material,33.55,litre,212.05,7114.28,,33.55,litre,212.05,7114.28,0.0,177.85,177.86,0,0,7469.99
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00256,VEND003,Delhi Bakery Supply Co,INV-2602-00256,,CAT-BAK,Bakery,SUP-RAW,Raw Material,430.0,pcs,15.4,6622.0,,430.0,pcs,15.4,6622.0,0.0,165.55,165.55,0,0,6953.1
ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260213-00257,VEND002,FreshDairy Foods NCR,INV-2602-00257,,CAT-DAI,Dairy,SUP-RAW,Raw Material,23.7,kg,534.02,12656.27,,14.84,kg,534.02,7924.86,0.0,475.49,475.49,0,0,8875.84
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260213-00258,VEND004,PackPro Disposables,INV-2602-00258,,CAT-PAC,Packaging,SUP-CON,Consumable,675.0,pcs,6.37,4299.75,,675.0,pcs,6.37,4299.75,0.0,386.98,386.98,0,0,5073.71
ING004,Cream,,ABNAH Cafe Connaught Place,2026-02-16,2026-02-16,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260216-00270,VEND002,FreshDairy Foods NCR,INV-2602-00270,,CAT-DAI,Dairy,SUP-RAW,Raw Material,17.65,litre,218.43,3855.29,,17.65,litre,218.43,3855.29,0.0,96.38,96.38,0,0,4048.05
ING005,Paneer,,ABNAH Cafe Connaught Place,2026-02-16,2026-02-16,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260216-00271,VEND002,FreshDairy Foods NCR,INV-2602-00271,,CAT-DAI,Dairy,SUP-RAW,Raw Material,41.98,kg,375.14,15590.9,,41.98,kg,375.14,15748.38,0.0,393.71,393.71,0,0,16535.8
ING006,Cheese,,ABNAH Cafe Connaught Place,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260215-00272,VEND002,FreshDairy Foods NCR,INV-2602-00272,,CAT-DAI,Dairy,SUP-RAW,Raw Material,28.44,kg,490.46,13948.68,,28.44,kg,490.46,13948.68,0.0,348.71,348.72,0,0,14646.11
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260214-00273,VEND003,Delhi Bakery Supply Co,INV-2602-00273,,CAT-BAK,Bakery,SUP-RAW,Raw Material,120.0,pcs,28.35,3367.98,,86.16,pcs,28.35,2442.64,0.0,61.06,61.07,0,0,2564.77
ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-02-13,2026-02-13,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260213-00274,VEND003,Delhi Bakery Supply Co,INV-2602-00274,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,130.0,pcs,46.11,5994.3,,130.0,pcs,46.11,5994.3,0.0,539.49,539.48,0,0,7073.27
ING018,Vanilla Syrup,,ABNAH Cafe Connaught Place,2026-02-17,2026-02-17,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260217-00275,VEND012,SweetBase Foods,INV-2602-00275,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,32.49,litre,239.43,7779.08,,32.49,litre,239.43,7779.08,0.0,700.12,700.11,0,0,9179.31
ING022,Ice,,ABNAH Cafe Connaught Place,2026-02-14,2026-02-14,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260214-00276,VEND010,Metro Wholesale Delhi,INV-2602-00276,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,462.49,kg,12.48,5771.88,,462.49,kg,12.48,5771.88,0.0,144.29,144.3,0,0,6060.47
ING043,Wrap Packaging,,ABNAH Cafe Connaught Place,2026-02-15,2026-02-15,2026-02-13,PO-20260213-OUT001-0046,GRN-OUT001-260215-00277,VEND004,PackPro Disposables,INV-2602-00277,,CAT-PAC,Packaging,SUP-CON,Consumable,430.0,pcs,5.73,2463.9,,430.0,pcs,5.73,2463.9,0.0,221.75,221.75,0,0,2907.4
ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260219-00292,VEND003,Delhi Bakery Supply Co,INV-2602-00292,,CAT-BAK,Bakery,SUP-RAW,Raw Material,290.0,pcs,14.75,4277.5,,290.0,pcs,14.75,4277.5,0.0,106.94,106.94,0,0,4491.38
ING019,Sugar Syrup,,ABNAH Cafe Connaught Place,2026-02-21,2026-02-21,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260221-00293,VEND012,SweetBase Foods,INV-2602-00293,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,28.33,litre,91.09,2580.58,,28.33,litre,91.09,2580.58,0.0,232.25,232.25,0,0,3045.08
ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-17,2026-02-17,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260217-00294,VEND002,FreshDairy Foods NCR,INV-2602-00294,,CAT-DAI,Dairy,SUP-RAW,Raw Material,27.68,kg,525.43,14543.9,,27.68,kg,525.43,14543.9,0.0,872.63,872.64,0,0,16289.17
ING031,Tomato,,ABNAH Cafe Connaught Place,2026-02-20,2026-02-20,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260220-00295,VEND005,GreenLeaf Produce Delhi,INV-2602-00295,,CAT-PRO,Produce,SUP-RAW,Raw Material,76.6,kg,51.61,3953.33,,76.6,kg,51.61,3953.33,0.0,98.83,98.84,0,0,4151.0
ING035,Aioli,,ABNAH Cafe Connaught Place,2026-02-19,2026-02-19,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260219-00296,VEND006,SpiceRoot Foods,INV-2602-00296,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,21.32,kg,308.98,6587.45,,21.32,kg,308.98,6587.45,0.0,592.87,592.87,0,0,7773.19
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-02-18,2026-02-18,2026-02-16,PO-20260216-OUT001-0049,GRN-OUT001-260218-00297,VEND004,PackPro Disposables,INV-2602-00297,,CAT-PAC,Packaging,SUP-CON,Consumable,425.0,pcs,6.7,2847.5,,425.0,pcs,6.7,2847.5,0.0,256.27,256.28,0,0,3360.05
ING004,Cream,,ABNAH Cafe Connaught Place,2026-02-20,2026-02-20,2026-02-19,PO-20260219-OUT001-0052,GRN-OUT001-260220-00312,VEND002,FreshDairy Foods NCR,INV-2602-00312,,CAT-DAI,Dairy,SUP-RAW,Raw Material,34.94,litre,218.09,7620.06,,34.94,litre,218.09,7620.06,0.0,190.5,190.5,0,0,8001.06
ING007,Chicken,,ABNAH Cafe Connaught Place,2026-02-21,2026-02-21,2026-02-19,PO-20260219-OUT001-0052,GRN-OUT001-260221-00313,VEND007,NorthStar Poultry,INV-2602-00313,,CAT-PRO,Protein,SUP-RAW,Raw Material,28.39,kg,321.49,9127.1,,28.39,kg,321.49,9127.1,0.0,228.18,228.18,0,0,9583.46
ING019,Sugar Syrup,,ABNAH Cafe Connaught Place,2026-02-22,2026-02-22,2026-02-19,PO-20260219-OUT001-0052,GRN-OUT001-260222-00314,VEND012,SweetBase Foods,INV-2602-00314,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,38.03,litre,91.14,3466.05,,38.03,litre,91.14,3466.05,0.0,311.94,311.95,0,0,4089.94
ING026,Banana,,ABNAH Cafe Connaught Place,2026-02-24,2026-02-24,2026-02-19,PO-20260219-OUT001-0052,GRN-OUT001-260224-00315,VEND005,GreenLeaf Produce Delhi,INV-2602-00315,,CAT-PRO,Produce,SUP-RAW,Raw Material,79.15,kg,71.68,5673.47,,79.15,kg,71.68,5673.47,0.0,141.84,141.83,0,0,5957.14
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-02-20,2026-02-20,2026-02-19,PO-20260219-OUT001-0052,GRN-OUT001-260220-00316,VEND004,PackPro Disposables,INV-2602-00316,,CAT-PAC,Packaging,SUP-CON,Consumable,635.0,pcs,6.58,4178.3,,635.0,pcs,6.58,4178.3,0.0,376.05,376.04,0,0,4930.39
ING005,Paneer,,ABNAH Cafe Connaught Place,2026-02-25,2026-02-25,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260225-00331,VEND002,FreshDairy Foods NCR,INV-2602-00331,,CAT-DAI,Dairy,SUP-RAW,Raw Material,22.53,kg,373.49,8372.66,,13.48,kg,373.49,5034.65,0.0,125.86,125.87,0,0,5286.38
ING006,Cheese,,ABNAH Cafe Connaught Place,2026-02-27,2026-02-27,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260227-00332,VEND002,FreshDairy Foods NCR,INV-2602-00332,,CAT-DAI,Dairy,SUP-RAW,Raw Material,15.98,kg,475.71,7525.83,,15.98,kg,475.71,7601.85,0.0,190.04,190.05,0,0,7981.94
ING010,Bagel,,ABNAH Cafe Connaught Place,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260224-00333,VEND003,Delhi Bakery Supply Co,INV-2602-00333,,CAT-BAK,Bakery,SUP-RAW,Raw Material,215.0,pcs,29.86,6419.9,,215.0,pcs,29.86,6419.9,0.0,160.5,160.5,0,0,6740.9
ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-02-26,2026-02-26,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260226-00334,VEND008,ChocoCraft Ingredients,INV-2602-00334,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,255.0,pcs,35.77,9121.35,,255.0,pcs,35.77,9121.35,0.0,820.92,820.92,0,0,10763.19
ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-24,2026-02-24,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260224-00335,VEND002,FreshDairy Foods NCR,INV-2602-00335,,CAT-DAI,Dairy,SUP-RAW,Raw Material,28.66,kg,521.81,14955.07,,12.98,kg,521.81,6773.09,0.0,406.38,406.39,0,0,7585.86
ING040,Napkin,,ABNAH Cafe Connaught Place,2026-02-22,2026-02-22,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260222-00336,VEND004,PackPro Disposables,INV-2602-00336,,CAT-PAC,Packaging,SUP-CON,Consumable,1415.0,pcs,0.32,452.8,,1415.0,pcs,0.32,452.8,0.0,40.75,40.75,0,0,534.3
ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-02-22,2026-02-22,2026-02-22,PO-20260222-OUT001-0055,GRN-OUT001-260222-00337,VEND004,PackPro Disposables,INV-2602-00337,,CAT-PAC,Packaging,SUP-CON,Consumable,665.0,pcs,6.72,4468.8,,665.0,pcs,6.72,4468.8,0.0,402.19,402.19,0,0,5273.18
ING001,Coffee Beans,,ABNAH Cafe Connaught Place,2026-02-26,2026-02-26,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260226-00349,VEND001,BeanCraft Roasters Delhi,INV-2602-00349,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,7.21,kg,989.38,7133.43,,7.21,kg,989.38,7133.43,0.0,178.34,178.33,0,0,7490.1
ING009,Bread,,ABNAH Cafe Connaught Place,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260227-00350,VEND003,Delhi Bakery Supply Co,INV-2602-00350,,CAT-BAK,Bakery,SUP-RAW,Raw Material,335.0,pcs,12.62,4227.7,,171.92,pcs,12.62,2169.63,0.0,54.24,54.24,0,0,2278.11
ING012,Croissant Base,,ABNAH Cafe Connaught Place,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260227-00352,VEND003,Delhi Bakery Supply Co,INV-2602-00352,,CAT-BAK,Bakery,SUP-RAW,Raw Material,190.0,pcs,40.73,7738.7,,190.0,pcs,40.73,7738.7,0.0,193.47,193.47,0,0,8125.64
ING020,Tea Leaves,,ABNAH Cafe Connaught Place,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260227-00353,VEND011,TeaLeaf Traders NCR,INV-2602-00353,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,21.67,kg,645.96,13997.95,,21.67,kg,645.96,13997.95,0.0,349.95,349.95,0,0,14697.85
ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-02-28,2026-02-28,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260228-00354,VEND004,PackPro Disposables,INV-2602-00354,,CAT-PAC,Packaging,SUP-CON,Consumable,1070.0,pcs,3.33,3563.1,,1070.0,pcs,3.33,3563.1,0.0,320.68,320.68,0,0,4204.46
ING041,Dessert Box,,ABNAH Cafe Connaught Place,2026-02-27,2026-02-27,2026-02-25,PO-20260225-OUT001-0058,GRN-OUT001-260227-00355,VEND004,PackPro Disposables,INV-2602-00355,,CAT-PAC,Packaging,SUP-CON,Consumable,430.0,pcs,5.01,2132.76,,430.0,pcs,5.01,2154.3,0.0,193.88,193.89,0,0,2542.07
