Deployment Name,Store/Kitchen Name,User Name,Date,Transaction Number,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,Unit Price,Amount,Source
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,67.3151,kg,278.71,18761.39,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,40.5281,kg,192.56,7804.09,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,17.5013,kg,310.0,5425.4,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,5242.3,pcs,3.33,17456.86,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,5537.32,pcs,2.8,15504.5,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,2409.136,pcs,1.12,2698.23,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,596.816,pcs,0.55,328.25,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,853.676,pcs,0.32,273.18,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,567.591,pcs,5.07,2877.69,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,849.98,pcs,6.85,5822.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-01-31,PHY-OUT002-01-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,1216.816,pcs,5.94,7227.89,
