Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0008,Latte - Large,,,,0.819,kg,980.0,802.62,Recipe:ING001
Menu Item,MENU0008,Latte - Large,,,,35.0,pcs,2.8,98.0,Recipe:ING037
Menu Item,MENU0008,Latte - Large,,,,35.0,pcs,1.1,38.5,Recipe:ING038
Menu Item,MENU0008,Latte - Large,,,,8.19,litre,72.0,589.68,Recipe:ING002
Menu Item,MENU0008,Latte - Large,,,,35.0,pcs,0.32,11.2,Recipe:ING040
Menu Item,MENU0008,Latte - Large,,,,0.6825,litre,90.0,61.42,Recipe:ING019
Menu Item,MENU0009,Cappuccino - Regular,,,,0.936,kg,980.0,917.28,Recipe:ING001
Menu Item,MENU0009,Cappuccino - Regular,,,,52.0,pcs,2.8,145.6,Recipe:ING037
Menu Item,MENU0009,Cappuccino - Regular,,,,52.0,pcs,1.1,57.2,Recipe:ING038
Menu Item,MENU0009,Cappuccino - Regular,,,,9.36,litre,72.0,673.92,Recipe:ING002
Menu Item,MENU0009,Cappuccino - Regular,,,,52.0,pcs,0.32,16.64,Recipe:ING040
Menu Item,MENU0009,Cappuccino - Regular,,,,0.78,litre,90.0,70.2,Recipe:ING019
Menu Item,MENU0010,Cappuccino - Medium,,,,0.8694,kg,980.0,852.01,Recipe:ING001
Menu Item,MENU0010,Cappuccino - Medium,,,,42.0,pcs,2.8,117.6,Recipe:ING037
Menu Item,MENU0010,Cappuccino - Medium,,,,42.0,pcs,1.1,46.2,Recipe:ING038
Menu Item,MENU0010,Cappuccino - Medium,,,,8.694,litre,72.0,625.97,Recipe:ING002
Menu Item,MENU0010,Cappuccino - Medium,,,,42.0,pcs,0.32,13.44,Recipe:ING040
Menu Item,MENU0010,Cappuccino - Medium,,,,0.7224,litre,90.0,65.02,Recipe:ING019
Menu Item,MENU0011,Cappuccino - Large,,,,0.8658,kg,980.0,848.48,Recipe:ING001
Menu Item,MENU0011,Cappuccino - Large,,,,37.0,pcs,2.8,103.6,Recipe:ING037
Menu Item,MENU0011,Cappuccino - Large,,,,37.0,pcs,1.1,40.7,Recipe:ING038
Menu Item,MENU0011,Cappuccino - Large,,,,8.658,litre,72.0,623.38,Recipe:ING002
Menu Item,MENU0011,Cappuccino - Large,,,,37.0,pcs,0.32,11.84,Recipe:ING040
Menu Item,MENU0011,Cappuccino - Large,,,,0.7215,litre,90.0,64.94,Recipe:ING019
Menu Item,MENU0012,Flat White - Regular,,,,1.026,kg,980.0,1005.48,Recipe:ING001
Menu Item,MENU0012,Flat White - Regular,,,,57.0,pcs,2.8,159.6,Recipe:ING037
Menu Item,MENU0012,Flat White - Regular,,,,57.0,pcs,1.1,62.7,Recipe:ING038
Menu Item,MENU0012,Flat White - Regular,,,,10.26,litre,72.0,738.72,Recipe:ING002
Menu Item,MENU0012,Flat White - Regular,,,,57.0,pcs,0.32,18.24,Recipe:ING040
Menu Item,MENU0012,Flat White - Regular,,,,0.855,litre,90.0,76.95,Recipe:ING019
Menu Item,MENU0013,Flat White - Medium,,,,0.9729,kg,980.0,953.44,Recipe:ING001
Menu Item,MENU0013,Flat White - Medium,,,,47.0,pcs,2.8,131.6,Recipe:ING037
Menu Item,MENU0013,Flat White - Medium,,,,47.0,pcs,1.1,51.7,Recipe:ING038
Menu Item,MENU0013,Flat White - Medium,,,,9.729,litre,72.0,700.49,Recipe:ING002
Menu Item,MENU0013,Flat White - Medium,,,,47.0,pcs,0.32,15.04,Recipe:ING040
Menu Item,MENU0013,Flat White - Medium,,,,0.8084,litre,90.0,72.76,Recipe:ING019
Menu Item,MENU0014,Flat White - Large,,,,0.6318,kg,980.0,619.16,Recipe:ING001
Menu Item,MENU0014,Flat White - Large,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0014,Flat White - Large,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0014,Flat White - Large,,,,6.318,litre,72.0,454.9,Recipe:ING002
Menu Item,MENU0014,Flat White - Large,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0014,Flat White - Large,,,,0.5265,litre,90.0,47.38,Recipe:ING019
Menu Item,MENU0015,Mocha - Regular,,,,0.9,litre,260.0,234.0,Recipe:ING016
Menu Item,MENU0015,Mocha - Regular,,,,0.648,kg,980.0,635.04,Recipe:ING001
Menu Item,MENU0015,Mocha - Regular,,,,36.0,pcs,2.8,100.8,Recipe:ING037
Menu Item,MENU0015,Mocha - Regular,,,,36.0,pcs,1.1,39.6,Recipe:ING038
Menu Item,MENU0015,Mocha - Regular,,,,6.48,litre,72.0,466.56,Recipe:ING002
Menu Item,MENU0015,Mocha - Regular,,,,36.0,pcs,0.32,11.52,Recipe:ING040
Menu Item,MENU0015,Mocha - Regular,,,,0.54,litre,90.0,48.6,Recipe:ING019
Menu Item,MENU0016,Mocha - Medium,,,,1.6933,litre,260.0,440.26,Recipe:ING016
Menu Item,MENU0016,Mocha - Medium,,,,1.2213,kg,980.0,1196.87,Recipe:ING001
Menu Item,MENU0016,Mocha - Medium,,,,59.0,pcs,2.8,165.2,Recipe:ING037
Menu Item,MENU0016,Mocha - Medium,,,,59.0,pcs,1.1,64.9,Recipe:ING038
Menu Item,MENU0016,Mocha - Medium,,,,12.213,litre,72.0,879.34,Recipe:ING002
Menu Item,MENU0016,Mocha - Medium,,,,59.0,pcs,0.32,18.88,Recipe:ING040
Menu Item,MENU0016,Mocha - Medium,,,,1.0148,litre,90.0,91.33,Recipe:ING019
Menu Item,MENU0017,Mocha - Large,,,,1.0075,litre,260.0,261.95,Recipe:ING016
Menu Item,MENU0017,Mocha - Large,,,,0.7254,kg,980.0,710.89,Recipe:ING001
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0017,Mocha - Large,,,,7.254,litre,72.0,522.29,Recipe:ING002
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0017,Mocha - Large,,,,0.6045,litre,90.0,54.41,Recipe:ING019
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.6,litre,260.0,156.0,Recipe:ING016
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.432,kg,980.0,423.36,Recipe:ING001
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,24.0,pcs,2.8,67.2,Recipe:ING037
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,4.32,litre,72.0,311.04,Recipe:ING002
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.36,litre,90.0,32.4,Recipe:ING019
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.9471,litre,260.0,246.25,Recipe:ING016
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.6831,kg,980.0,669.44,Recipe:ING001
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,33.0,pcs,2.8,92.4,Recipe:ING037
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,6.831,litre,72.0,491.83,Recipe:ING002
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.5676,litre,90.0,51.08,Recipe:ING019
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.78,litre,260.0,202.8,Recipe:ING016
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.5616,kg,980.0,550.37,Recipe:ING001
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,24.0,pcs,2.8,67.2,Recipe:ING037
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,5.616,litre,72.0,404.35,Recipe:ING002
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.468,litre,90.0,42.12,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.875,litre,260.0,227.5,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.63,kg,980.0,617.4,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,35.0,pcs,2.8,98.0,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,35.0,pcs,1.1,38.5,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,6.3,litre,72.0,453.6,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,35.0,pcs,0.32,11.2,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.525,litre,90.0,47.25,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.8323,litre,260.0,216.4,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.6003,kg,980.0,588.29,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,29.0,pcs,2.8,81.2,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,29.0,pcs,1.1,31.9,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,6.003,litre,72.0,432.22,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,29.0,pcs,0.32,9.28,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.4988,litre,90.0,44.89,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.91,litre,260.0,236.6,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.6552,kg,980.0,642.1,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,28.0,pcs,2.8,78.4,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,28.0,pcs,1.1,30.8,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,6.552,litre,72.0,471.74,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,28.0,pcs,0.32,8.96,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.546,litre,90.0,49.14,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.675,litre,250.0,168.75,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.486,kg,980.0,476.28,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,4.86,litre,72.0,349.92,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.405,litre,90.0,36.45,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.9758,litre,250.0,243.95,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.7038,kg,980.0,689.72,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,34.0,pcs,2.8,95.2,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,34.0,pcs,1.1,37.4,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,7.038,litre,72.0,506.74,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,34.0,pcs,0.32,10.88,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.5848,litre,90.0,52.63,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.7475,litre,250.0,186.88,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,2.8,64.4,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,5.382,litre,72.0,387.5,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.4485,litre,90.0,40.37,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.594,kg,980.0,582.12,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,33.0,pcs,2.8,92.4,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,5.94,litre,72.0,427.68,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.495,litre,90.0,44.55,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.825,litre,240.0,198.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.7659,kg,980.0,750.58,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,37.0,pcs,2.8,103.6,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,37.0,pcs,1.1,40.7,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,7.659,litre,72.0,551.45,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,37.0,pcs,0.32,11.84,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.6364,litre,90.0,57.28,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,1.0619,litre,240.0,254.86,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.4446,kg,980.0,435.71,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,19.0,pcs,2.8,53.2,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,4.446,litre,72.0,320.11,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.3705,litre,90.0,33.34,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.6175,litre,240.0,148.2,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.846,kg,980.0,829.08,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,47.0,pcs,3.2,150.4,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,5.64,kg,12.0,67.68,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,47.0,pcs,1.1,51.7,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,47.0,pcs,0.32,15.04,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,8.46,litre,185.0,1565.1,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,47.0,pcs,0.55,25.85,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.705,litre,90.0,63.45,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.7038,kg,980.0,689.72,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,34.0,pcs,3.2,108.8,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,4.692,kg,12.0,56.3,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,34.0,pcs,1.1,37.4,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,34.0,pcs,0.32,10.88,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,7.038,litre,185.0,1302.03,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,34.0,pcs,0.55,18.7,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.5848,litre,90.0,52.63,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.702,kg,980.0,687.96,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,30.0,pcs,3.2,96.0,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,4.68,kg,12.0,56.16,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,30.0,pcs,1.1,33.0,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,30.0,pcs,0.32,9.6,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,7.02,litre,185.0,1298.7,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,30.0,pcs,0.55,16.5,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.585,litre,90.0,52.65,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.522,kg,980.0,511.56,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,29.0,pcs,3.2,92.8,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,3.48,kg,12.0,41.76,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,29.0,pcs,1.1,31.9,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,29.0,pcs,0.32,9.28,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,29.0,pcs,0.55,15.95,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.435,litre,90.0,39.15,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.3933,kg,980.0,385.43,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,2.622,kg,12.0,31.46,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.3268,litre,90.0,29.41,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.3744,kg,980.0,366.91,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,16.0,pcs,3.2,51.2,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,2.496,kg,12.0,29.95,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,16.0,pcs,1.1,17.6,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,16.0,pcs,0.32,5.12,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,16.0,pcs,0.55,8.8,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.312,litre,90.0,28.08,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.735,kg,110.0,80.85,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.2277,kg,980.0,223.15,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,11.0,pcs,3.2,35.2,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,1.518,kg,12.0,18.22,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.4433,kg,110.0,48.76,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,11.0,pcs,1.1,12.1,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,11.0,pcs,0.32,3.52,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,11.0,pcs,0.55,6.05,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.1892,litre,90.0,17.03,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.3276,kg,980.0,321.05,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,14.0,pcs,3.2,44.8,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,2.184,kg,12.0,26.21,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.637,kg,110.0,70.07,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,14.0,pcs,1.1,15.4,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,14.0,pcs,0.32,4.48,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,14.0,pcs,0.55,7.7,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.273,litre,90.0,24.57,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,3.036,kg,12.0,36.43,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,0.2808,kg,980.0,275.18,Recipe:ING001
