Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.344,litre,90.0,30.96,Recipe:ING019
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.325,litre,260.0,84.5,Recipe:ING016
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.234,kg,980.0,229.32,Recipe:ING001
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,10.0,pcs,2.8,28.0,Recipe:ING037
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,2.34,litre,72.0,168.48,Recipe:ING002
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.5,litre,260.0,130.0,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.36,kg,980.0,352.8,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,3.6,litre,72.0,259.2,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.6314,litre,260.0,164.16,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,22.0,pcs,2.8,61.6,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,4.554,litre,72.0,327.89,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.5525,litre,260.0,143.65,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.3978,kg,980.0,389.84,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,2.8,47.6,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.978,litre,72.0,286.42,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.3315,litre,90.0,29.84,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.775,litre,250.0,193.75,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.558,kg,980.0,546.84,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,5.58,litre,72.0,401.76,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.465,litre,90.0,41.85,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.7462,litre,250.0,186.55,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,26.0,pcs,2.8,72.8,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,5.382,litre,72.0,387.5,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.4472,litre,90.0,40.25,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.2275,litre,250.0,56.88,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.1638,kg,980.0,160.52,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,7.0,pcs,2.8,19.6,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,7.0,pcs,1.1,7.7,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,1.638,litre,72.0,117.94,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,7.0,pcs,0.32,2.24,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.1365,litre,90.0,12.29,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.576,kg,980.0,564.48,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,32.0,pcs,2.8,89.6,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,32.0,pcs,1.1,35.2,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,5.76,litre,72.0,414.72,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,32.0,pcs,0.32,10.24,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.48,litre,90.0,43.2,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.8,litre,240.0,192.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.6831,kg,980.0,669.44,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,33.0,pcs,2.8,92.4,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,6.831,litre,72.0,491.83,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.5676,litre,90.0,51.08,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.9471,litre,240.0,227.3,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.6084,kg,980.0,596.23,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,26.0,pcs,2.8,72.8,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,6.084,litre,72.0,438.05,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.507,litre,90.0,45.63,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.845,litre,240.0,202.8,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.63,kg,980.0,617.4,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,35.0,pcs,3.2,112.0,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,4.2,kg,12.0,50.4,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,35.0,pcs,1.1,38.5,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,35.0,pcs,0.32,11.2,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,6.3,litre,185.0,1165.5,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,35.0,pcs,0.55,19.25,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.525,litre,90.0,47.25,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.4347,kg,980.0,426.01,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,2.898,kg,12.0,34.78,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,4.347,litre,185.0,804.2,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.3612,litre,90.0,32.51,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.5382,kg,980.0,527.44,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,23.0,pcs,3.2,73.6,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,3.588,kg,12.0,43.06,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,23.0,pcs,1.1,25.3,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,23.0,pcs,0.32,7.36,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,5.382,litre,185.0,995.67,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,23.0,pcs,0.55,12.65,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.4485,litre,90.0,40.37,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.198,kg,980.0,194.04,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,11.0,pcs,3.2,35.2,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,1.32,kg,12.0,15.84,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,11.0,pcs,1.1,12.1,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,11.0,pcs,0.32,3.52,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,11.0,pcs,0.55,6.05,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.165,litre,90.0,14.85,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2898,kg,980.0,284.0,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,3.2,44.8,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,1.932,kg,12.0,23.18,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,1.1,15.4,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,0.32,4.48,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,0.55,7.7,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2408,litre,90.0,21.67,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.2574,kg,980.0,252.25,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,11.0,pcs,3.2,35.2,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,1.716,kg,12.0,20.59,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,11.0,pcs,1.1,12.1,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,11.0,pcs,0.32,3.52,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,11.0,pcs,0.55,6.05,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.2145,litre,90.0,19.3,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.396,kg,980.0,388.08,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.64,kg,12.0,31.68,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.77,kg,110.0,84.7,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.33,litre,90.0,29.7,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.3105,kg,980.0,304.29,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,3.2,48.0,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,2.07,kg,12.0,24.84,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.6045,kg,110.0,66.5,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,15.0,pcs,0.55,8.25,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.258,litre,90.0,23.22,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.3744,kg,980.0,366.91,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,16.0,pcs,3.2,51.2,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,2.496,kg,12.0,29.95,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.728,kg,110.0,80.08,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,16.0,pcs,1.1,17.6,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,16.0,pcs,0.32,5.12,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,16.0,pcs,0.55,8.8,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.312,litre,90.0,28.08,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.342,kg,980.0,335.16,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,2.28,kg,12.0,27.36,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.4968,kg,980.0,486.86,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,24.0,pcs,3.2,76.8,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,3.312,kg,12.0,39.74,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,24.0,pcs,0.55,13.2,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.4128,litre,90.0,37.15,Recipe:ING019
