Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0005,Americano - Large,,,,40.0,pcs,1.1,44.0,Recipe:ING038
Menu Item,MENU0005,Americano - Large,,,,40.0,pcs,0.32,12.8,Recipe:ING040
Menu Item,MENU0005,Americano - Large,,,,0.78,litre,90.0,70.2,Recipe:ING019
Menu Item,MENU0006,Latte - Regular,,,,1.008,kg,980.0,987.84,Recipe:ING001
Menu Item,MENU0006,Latte - Regular,,,,56.0,pcs,2.8,156.8,Recipe:ING037
Menu Item,MENU0006,Latte - Regular,,,,56.0,pcs,1.1,61.6,Recipe:ING038
Menu Item,MENU0006,Latte - Regular,,,,10.08,litre,72.0,725.76,Recipe:ING002
Menu Item,MENU0006,Latte - Regular,,,,56.0,pcs,0.32,17.92,Recipe:ING040
Menu Item,MENU0006,Latte - Regular,,,,0.84,litre,90.0,75.6,Recipe:ING019
Menu Item,MENU0007,Latte - Medium,,,,1.0971,kg,980.0,1075.16,Recipe:ING001
Menu Item,MENU0007,Latte - Medium,,,,53.0,pcs,2.8,148.4,Recipe:ING037
Menu Item,MENU0007,Latte - Medium,,,,53.0,pcs,1.1,58.3,Recipe:ING038
Menu Item,MENU0007,Latte - Medium,,,,10.971,litre,72.0,789.91,Recipe:ING002
Menu Item,MENU0007,Latte - Medium,,,,53.0,pcs,0.32,16.96,Recipe:ING040
Menu Item,MENU0007,Latte - Medium,,,,0.9116,litre,90.0,82.04,Recipe:ING019
Menu Item,MENU0008,Latte - Large,,,,0.7488,kg,980.0,733.82,Recipe:ING001
Menu Item,MENU0008,Latte - Large,,,,32.0,pcs,2.8,89.6,Recipe:ING037
Menu Item,MENU0008,Latte - Large,,,,32.0,pcs,1.1,35.2,Recipe:ING038
Menu Item,MENU0008,Latte - Large,,,,7.488,litre,72.0,539.14,Recipe:ING002
Menu Item,MENU0008,Latte - Large,,,,32.0,pcs,0.32,10.24,Recipe:ING040
Menu Item,MENU0008,Latte - Large,,,,0.624,litre,90.0,56.16,Recipe:ING019
Menu Item,MENU0009,Cappuccino - Regular,,,,1.08,kg,980.0,1058.4,Recipe:ING001
Menu Item,MENU0009,Cappuccino - Regular,,,,60.0,pcs,2.8,168.0,Recipe:ING037
Menu Item,MENU0009,Cappuccino - Regular,,,,60.0,pcs,1.1,66.0,Recipe:ING038
Menu Item,MENU0009,Cappuccino - Regular,,,,10.8,litre,72.0,777.6,Recipe:ING002
Menu Item,MENU0009,Cappuccino - Regular,,,,60.0,pcs,0.32,19.2,Recipe:ING040
Menu Item,MENU0009,Cappuccino - Regular,,,,0.9,litre,90.0,81.0,Recipe:ING019
Menu Item,MENU0010,Cappuccino - Medium,,,,0.7452,kg,980.0,730.3,Recipe:ING001
Menu Item,MENU0010,Cappuccino - Medium,,,,36.0,pcs,2.8,100.8,Recipe:ING037
Menu Item,MENU0010,Cappuccino - Medium,,,,36.0,pcs,1.1,39.6,Recipe:ING038
Menu Item,MENU0010,Cappuccino - Medium,,,,7.452,litre,72.0,536.54,Recipe:ING002
Menu Item,MENU0010,Cappuccino - Medium,,,,36.0,pcs,0.32,11.52,Recipe:ING040
Menu Item,MENU0010,Cappuccino - Medium,,,,0.6192,litre,90.0,55.73,Recipe:ING019
Menu Item,MENU0011,Cappuccino - Large,,,,0.6318,kg,980.0,619.16,Recipe:ING001
Menu Item,MENU0011,Cappuccino - Large,,,,27.0,pcs,2.8,75.6,Recipe:ING037
Menu Item,MENU0011,Cappuccino - Large,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0011,Cappuccino - Large,,,,6.318,litre,72.0,454.9,Recipe:ING002
Menu Item,MENU0011,Cappuccino - Large,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0011,Cappuccino - Large,,,,0.5265,litre,90.0,47.38,Recipe:ING019
Menu Item,MENU0012,Flat White - Regular,,,,0.774,kg,980.0,758.52,Recipe:ING001
Menu Item,MENU0012,Flat White - Regular,,,,43.0,pcs,2.8,120.4,Recipe:ING037
Menu Item,MENU0012,Flat White - Regular,,,,43.0,pcs,1.1,47.3,Recipe:ING038
Menu Item,MENU0012,Flat White - Regular,,,,7.74,litre,72.0,557.28,Recipe:ING002
Menu Item,MENU0012,Flat White - Regular,,,,43.0,pcs,0.32,13.76,Recipe:ING040
Menu Item,MENU0012,Flat White - Regular,,,,0.645,litre,90.0,58.05,Recipe:ING019
Menu Item,MENU0013,Flat White - Medium,,,,0.8073,kg,980.0,791.15,Recipe:ING001
Menu Item,MENU0013,Flat White - Medium,,,,39.0,pcs,2.8,109.2,Recipe:ING037
Menu Item,MENU0013,Flat White - Medium,,,,39.0,pcs,1.1,42.9,Recipe:ING038
Menu Item,MENU0013,Flat White - Medium,,,,8.073,litre,72.0,581.26,Recipe:ING002
Menu Item,MENU0013,Flat White - Medium,,,,39.0,pcs,0.32,12.48,Recipe:ING040
Menu Item,MENU0013,Flat White - Medium,,,,0.6708,litre,90.0,60.37,Recipe:ING019
Menu Item,MENU0014,Flat White - Large,,,,0.819,kg,980.0,802.62,Recipe:ING001
Menu Item,MENU0014,Flat White - Large,,,,35.0,pcs,2.8,98.0,Recipe:ING037
Menu Item,MENU0014,Flat White - Large,,,,35.0,pcs,1.1,38.5,Recipe:ING038
Menu Item,MENU0014,Flat White - Large,,,,8.19,litre,72.0,589.68,Recipe:ING002
Menu Item,MENU0014,Flat White - Large,,,,35.0,pcs,0.32,11.2,Recipe:ING040
Menu Item,MENU0014,Flat White - Large,,,,0.6825,litre,90.0,61.42,Recipe:ING019
Menu Item,MENU0015,Mocha - Regular,,,,1.025,litre,260.0,266.5,Recipe:ING016
Menu Item,MENU0015,Mocha - Regular,,,,0.738,kg,980.0,723.24,Recipe:ING001
Menu Item,MENU0015,Mocha - Regular,,,,41.0,pcs,2.8,114.8,Recipe:ING037
Menu Item,MENU0015,Mocha - Regular,,,,41.0,pcs,1.1,45.1,Recipe:ING038
Menu Item,MENU0015,Mocha - Regular,,,,7.38,litre,72.0,531.36,Recipe:ING002
Menu Item,MENU0015,Mocha - Regular,,,,41.0,pcs,0.32,13.12,Recipe:ING040
Menu Item,MENU0015,Mocha - Regular,,,,0.615,litre,90.0,55.35,Recipe:ING019
Menu Item,MENU0016,Mocha - Medium,,,,1.2628,litre,260.0,328.33,Recipe:ING016
Menu Item,MENU0016,Mocha - Medium,,,,0.9108,kg,980.0,892.58,Recipe:ING001
Menu Item,MENU0016,Mocha - Medium,,,,44.0,pcs,2.8,123.2,Recipe:ING037
Menu Item,MENU0016,Mocha - Medium,,,,44.0,pcs,1.1,48.4,Recipe:ING038
Menu Item,MENU0016,Mocha - Medium,,,,9.108,litre,72.0,655.78,Recipe:ING002
Menu Item,MENU0016,Mocha - Medium,,,,44.0,pcs,0.32,14.08,Recipe:ING040
Menu Item,MENU0016,Mocha - Medium,,,,0.7568,litre,90.0,68.11,Recipe:ING019
Menu Item,MENU0017,Mocha - Large,,,,1.0075,litre,260.0,261.95,Recipe:ING016
Menu Item,MENU0017,Mocha - Large,,,,0.7254,kg,980.0,710.89,Recipe:ING001
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,2.8,86.8,Recipe:ING037
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,1.1,34.1,Recipe:ING038
Menu Item,MENU0017,Mocha - Large,,,,7.254,litre,72.0,522.29,Recipe:ING002
Menu Item,MENU0017,Mocha - Large,,,,31.0,pcs,0.32,9.92,Recipe:ING040
Menu Item,MENU0017,Mocha - Large,,,,0.6045,litre,90.0,54.41,Recipe:ING019
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.525,litre,260.0,136.5,Recipe:ING016
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,21.0,pcs,2.8,58.8,Recipe:ING037
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,3.78,litre,72.0,272.16,Recipe:ING002
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0018,Sea Salt Mocha - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.4305,litre,260.0,111.93,Recipe:ING016
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.3105,kg,980.0,304.29,Recipe:ING001
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,15.0,pcs,2.8,42.0,Recipe:ING037
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,3.105,litre,72.0,223.56,Recipe:ING002
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0019,Sea Salt Mocha - Medium,,,,0.258,litre,90.0,23.22,Recipe:ING019
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.1625,litre,260.0,42.25,Recipe:ING016
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.117,kg,980.0,114.66,Recipe:ING001
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,5.0,pcs,2.8,14.0,Recipe:ING037
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,5.0,pcs,1.1,5.5,Recipe:ING038
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,1.17,litre,72.0,84.24,Recipe:ING002
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,5.0,pcs,0.32,1.6,Recipe:ING040
Menu Item,MENU0020,Sea Salt Mocha - Large,,,,0.0975,litre,90.0,8.78,Recipe:ING019
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.525,litre,260.0,136.5,Recipe:ING016
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,21.0,pcs,2.8,58.8,Recipe:ING037
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,3.78,litre,72.0,272.16,Recipe:ING002
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0021,Orange Zest Mocha - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.574,litre,260.0,149.24,Recipe:ING016
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.414,kg,980.0,405.72,Recipe:ING001
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,4.14,litre,72.0,298.08,Recipe:ING002
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0022,Orange Zest Mocha - Medium,,,,0.344,litre,90.0,30.96,Recipe:ING019
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.5525,litre,260.0,143.65,Recipe:ING016
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.3978,kg,980.0,389.84,Recipe:ING001
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,2.8,47.6,Recipe:ING037
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,3.978,litre,72.0,286.42,Recipe:ING002
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0023,Orange Zest Mocha - Large,,,,0.3315,litre,90.0,29.84,Recipe:ING019
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.475,litre,250.0,118.75,Recipe:ING017
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.342,kg,980.0,335.16,Recipe:ING001
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,19.0,pcs,2.8,53.2,Recipe:ING037
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,3.42,litre,72.0,246.24,Recipe:ING002
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0024,Caramel Macchiato - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.6314,litre,250.0,157.85,Recipe:ING017
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,22.0,pcs,2.8,61.6,Recipe:ING037
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,4.554,litre,72.0,327.89,Recipe:ING002
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0025,Caramel Macchiato - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.325,litre,250.0,81.25,Recipe:ING017
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.234,kg,980.0,229.32,Recipe:ING001
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,2.8,28.0,Recipe:ING037
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0026,Caramel Macchiato - Large,,,,2.34,litre,72.0,168.48,Recipe:ING002
Menu Item,MENU0026,Caramel Macchiato - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0026,Caramel Macchiato - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.45,kg,980.0,441.0,Recipe:ING001
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,25.0,pcs,2.8,70.0,Recipe:ING037
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,25.0,pcs,1.1,27.5,Recipe:ING038
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,4.5,litre,72.0,324.0,Recipe:ING002
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,25.0,pcs,0.32,8.0,Recipe:ING040
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.375,litre,90.0,33.75,Recipe:ING019
Menu Item,MENU0027,French Vanilla Latte - Regular,,,,0.625,litre,240.0,150.0,Recipe:ING018
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.5175,kg,980.0,507.15,Recipe:ING001
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,25.0,pcs,2.8,70.0,Recipe:ING037
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,25.0,pcs,1.1,27.5,Recipe:ING038
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,5.175,litre,72.0,372.6,Recipe:ING002
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,25.0,pcs,0.32,8.0,Recipe:ING040
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.43,litre,90.0,38.7,Recipe:ING019
Menu Item,MENU0028,French Vanilla Latte - Medium,,,,0.7175,litre,240.0,172.2,Recipe:ING018
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.3276,kg,980.0,321.05,Recipe:ING001
Menu Item,MENU0029,French Vanilla Latte - Large,,,,14.0,pcs,2.8,39.2,Recipe:ING037
Menu Item,MENU0029,French Vanilla Latte - Large,,,,14.0,pcs,1.1,15.4,Recipe:ING038
Menu Item,MENU0029,French Vanilla Latte - Large,,,,3.276,litre,72.0,235.87,Recipe:ING002
Menu Item,MENU0029,French Vanilla Latte - Large,,,,14.0,pcs,0.32,4.48,Recipe:ING040
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.273,litre,90.0,24.57,Recipe:ING019
Menu Item,MENU0029,French Vanilla Latte - Large,,,,0.455,litre,240.0,109.2,Recipe:ING018
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.378,kg,980.0,370.44,Recipe:ING001
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,0.32,6.72,Recipe:ING040
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,3.78,litre,185.0,699.3,Recipe:ING003
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,21.0,pcs,0.55,11.55,Recipe:ING039
Menu Item,MENU0030,Vegan Iced Latte - Regular,,,,0.315,litre,90.0,28.35,Recipe:ING019
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.5175,kg,980.0,507.15,Recipe:ING001
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,25.0,pcs,3.2,80.0,Recipe:ING036
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,3.45,kg,12.0,41.4,Recipe:ING022
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,25.0,pcs,1.1,27.5,Recipe:ING038
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,25.0,pcs,0.32,8.0,Recipe:ING040
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,5.175,litre,185.0,957.38,Recipe:ING003
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,25.0,pcs,0.55,13.75,Recipe:ING039
Menu Item,MENU0031,Vegan Iced Latte - Medium,,,,0.43,litre,90.0,38.7,Recipe:ING019
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.3978,kg,980.0,389.84,Recipe:ING001
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,17.0,pcs,3.2,54.4,Recipe:ING036
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,2.652,kg,12.0,31.82,Recipe:ING022
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,3.978,litre,185.0,735.93,Recipe:ING003
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,17.0,pcs,0.55,9.35,Recipe:ING039
Menu Item,MENU0032,Vegan Iced Latte - Large,,,,0.3315,litre,90.0,29.84,Recipe:ING019
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.396,kg,980.0,388.08,Recipe:ING001
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,22.0,pcs,3.2,70.4,Recipe:ING036
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,2.64,kg,12.0,31.68,Recipe:ING022
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,22.0,pcs,0.55,12.1,Recipe:ING039
Menu Item,MENU0033,Classic Cold Brew - Regular,,,,0.33,litre,90.0,29.7,Recipe:ING019
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2898,kg,980.0,284.0,Recipe:ING001
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,3.2,44.8,Recipe:ING036
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,1.932,kg,12.0,23.18,Recipe:ING022
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,1.1,15.4,Recipe:ING038
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,0.32,4.48,Recipe:ING040
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,14.0,pcs,0.55,7.7,Recipe:ING039
Menu Item,MENU0034,Classic Cold Brew - Medium,,,,0.2408,litre,90.0,21.67,Recipe:ING019
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.2106,kg,980.0,206.39,Recipe:ING001
Menu Item,MENU0035,Classic Cold Brew - Large,,,,9.0,pcs,3.2,28.8,Recipe:ING036
Menu Item,MENU0035,Classic Cold Brew - Large,,,,1.404,kg,12.0,16.85,Recipe:ING022
Menu Item,MENU0035,Classic Cold Brew - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0035,Classic Cold Brew - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0035,Classic Cold Brew - Large,,,,9.0,pcs,0.55,4.95,Recipe:ING039
Menu Item,MENU0035,Classic Cold Brew - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.342,kg,980.0,335.16,Recipe:ING001
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,2.28,kg,12.0,27.36,Recipe:ING022
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.665,kg,110.0,73.15,Recipe:ING023
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0036,Coffee Lemonade - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.3519,kg,980.0,344.86,Recipe:ING001
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,17.0,pcs,3.2,54.4,Recipe:ING036
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,2.346,kg,12.0,28.15,Recipe:ING022
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.6851,kg,110.0,75.36,Recipe:ING023
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,17.0,pcs,0.55,9.35,Recipe:ING039
Menu Item,MENU0037,Coffee Lemonade - Medium,,,,0.2924,litre,90.0,26.32,Recipe:ING019
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.3042,kg,980.0,298.12,Recipe:ING001
Menu Item,MENU0038,Coffee Lemonade - Large,,,,13.0,pcs,3.2,41.6,Recipe:ING036
Menu Item,MENU0038,Coffee Lemonade - Large,,,,2.028,kg,12.0,24.34,Recipe:ING022
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.5915,kg,110.0,65.06,Recipe:ING023
Menu Item,MENU0038,Coffee Lemonade - Large,,,,13.0,pcs,1.1,14.3,Recipe:ING038
Menu Item,MENU0038,Coffee Lemonade - Large,,,,13.0,pcs,0.32,4.16,Recipe:ING040
Menu Item,MENU0038,Coffee Lemonade - Large,,,,13.0,pcs,0.55,7.15,Recipe:ING039
Menu Item,MENU0038,Coffee Lemonade - Large,,,,0.2535,litre,90.0,22.82,Recipe:ING019
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,2.16,kg,12.0,25.92,Recipe:ING022
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0039,Vietnamese Shakerato - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.3726,kg,980.0,365.15,Recipe:ING001
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,18.0,pcs,3.2,57.6,Recipe:ING036
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,2.484,kg,12.0,29.81,Recipe:ING022
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,18.0,pcs,0.55,9.9,Recipe:ING039
Menu Item,MENU0040,Vietnamese Shakerato - Medium,,,,0.3096,litre,90.0,27.86,Recipe:ING019
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,0.3744,kg,980.0,366.91,Recipe:ING001
