Deployment Name,Store/Kitchen Name,User Name,Date,Transaction Number,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,Unit Price,Amount,Source
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1129.8115,kg,12.03,13591.63,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,67.6524,kg,106.18,7183.33,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,71.0178,litre,400.82,28465.35,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,163.0637,kg,433.1,70622.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,178.8295,kg,70.56,12618.21,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,45.7525,kg,530.4,24267.13,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,41.6662,kg,94.09,3920.37,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,42.5589,kg,41.16,1751.72,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,207.768,kg,83.47,17342.39,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,39.2299,kg,52.92,2076.05,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.1269,kg,343.4,5537.98,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,64.9287,kg,282.8,18361.84,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,40.2067,kg,191.9,7715.67,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.9309,kg,313.1,5301.06,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,8254.1608,pcs,3.33,27486.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,7786.7602,pcs,2.83,22036.53,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,4554.7035,pcs,1.14,5192.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,23.8726,pcs,0.55,13.13,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,3787.8095,pcs,0.32,1212.1,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,614.7828,pcs,5.05,3104.65,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2073.77,pcs,6.66,13811.31,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,2214.545,pcs,5.98,13242.98,
